carrierId,tourId,vehicleId,vehicleTypeId,warehouseZone,warehouseX,warehouseY,mesoZone
7367225-12-hdv,b2b-26815,7367225-12-hdv-c33-56251,hdv-D-Diesel-2018-Baseline,530350918001,-122.62400027831414,47.6110750541063,530350918001.0
7367225-12-hdv,b2b-26817,7367225-12-hdv-c33-56242,hdv-D-Diesel-2018-Baseline,530350918001,-122.62400027831414,47.6110750541063,530350918001.0
7366429-12-hdv,b2b-26833,7366429-12-hdv-c33-56286,hdv-D-Diesel-2018-Baseline,530330093003,-122.322886866017,47.564164116643255,530330093003.0
7365629-17-hdv,b2b-26843,7365629-17-hdv-c33-56301,hdv-D-Diesel-2018-Baseline,530330059001,-122.36203365710163,47.65328838118956,530330059001.0
7361744-12-hdv,b2b-26850,7361744-12-hdv-c33-56317,hdv-D-Diesel-2018-Baseline,530330292061,-122.23718271966234,47.42485691334685,530330292061.0
7362512-2-hdv,b2b-26875,7362512-2-hdv-c33-56373,hdv-D-Diesel-2018-Baseline,530330320111,-122.0208840011324,47.36279936165376,530330320111.0
7369223-7-hdv,b2b-26881,7369223-7-hdv-c33-56384,hdv-D-Diesel-2018-Baseline,530539400101,-122.31674477200006,47.21058663029962,530539400101.0
6431522-2-hdt,b2b-26883,6431522-2-hdt-c33-56386,hdt-D-Diesel-2018-Baseline,530610537001,-121.4007171060678,47.41209531237868,530630137001.0
7372139-7-hdv,b2b-26891,7372139-7-hdv-c33-56398,hdv-D-Diesel-2018-Baseline,530610537001,-121.4007171060678,47.41209531237868,530630145003.0
8371205-15-mdv,b2b-26904,8371205-15-mdv-c33-56418,mdv-G-Gasoline-2018-Baseline,530530732003,-122.722177527917,47.06726163014591,410510102001.0
7366620-20-mdv,b2b-26919,7366620-20-mdv-c33-56443,mdv-D-Diesel-2018-Baseline,530330284024,-122.32152014229943,47.44506623347763,530330284024.0
6664132-7-hdt,b2b-26924,6664132-7-hdt-c33-56449,hdt-D-Diesel-2018-Baseline,530530732004,-122.722177527917,47.06726163014591,20014.0
6664132-7-hdt,b2b-26925,6664132-7-hdt-c33-56450,hdt-D-Diesel-2018-Baseline,530530732004,-122.722177527917,47.06726163014591,20014.0
6663643-14-mdv,b2b-26931,6663643-14-mdv-c33-56469,mdv-G-Gasoline-2018-Baseline,530530732004,-122.722177527917,47.06726163014591,20014.0
8298302-13-ld1,b2b-26934,8298302-13-ld1-c33-56473,ld1-G-Gasoline-2018-Baseline,530530732004,-122.722177527917,47.06726163014591,20014.0
7366429-5-mdv,b2b-26944,7366429-5-mdv-c33-56503,mdv-D-Diesel-2018-Baseline,530330093003,-122.322886866017,47.564164116643255,530330093003.0
7370497-10-mdv,b2b-26962,7370497-10-mdv-c33-56528,mdv-G-Gasoline-2018-Baseline,530610515002,-122.31775581966713,47.821032296540565,530610515002.0
7370497-10-mdv,b2b-26963,7370497-10-mdv-c33-56530,mdv-G-Gasoline-2018-Baseline,530610515002,-122.31775581966713,47.821032296540565,530610515002.0
6334149-3-hdt,b2b-26964,6334149-3-hdt-c33-56533,hdt-D-Diesel-2018-Baseline,530330219041,-122.16026445620614,47.71203445538508,530330219041.0
7369582-14-ld3,b2b-26966,7369582-14-ld3-c33-56534,ld3-G-Gasoline-2018-Baseline,530530718071,-122.5106024374446,47.16890311426602,530530718071.0
7369582-14-ld3,b2b-26970,7369582-14-ld3-c33-56542,ld3-G-Gasoline-2018-Baseline,530530718071,-122.5106024374446,47.16890311426602,530530718071.0
7370943-10-mdv,b2b-26992,7370943-10-mdv-c33-56597,mdv-D-Diesel-2018-Baseline,530610419032,-122.2636103628616,47.90846344531121,530610419032.0
6413916-2-hdt,b2b-26999,6413916-2-hdt-c33-56611,hdt-D-Diesel-2018-Baseline,530610418052,-122.22121314752034,47.908362534969,530610418052.0
7368652-4-ld3,b2b-27000,7368652-4-ld3-c33-56612,ld3-D-Diesel-2018-Baseline,530530616011,-122.4417524655116,47.25262696949706,530530616011.0
7368652-4-ld3,b2b-27002,7368652-4-ld3-c33-56623,ld3-D-Diesel-2018-Baseline,530530616011,-122.4417524655116,47.25262696949706,530530616011.0
7367415-29-ld3,b2b-27006,7367415-29-ld3-c33-56635,ld3-G-Gasoline-2018-Baseline,530350921002,-122.79780057844646,47.47041545337575,530350921002.0
7367415-29-ld3,b2b-27007,7367415-29-ld3-c33-56636,ld3-G-Gasoline-2018-Baseline,530350921002,-122.79780057844646,47.47041545337575,530350921002.0
7366738-3-ld1,b2b-27024,7366738-3-ld1-c33-56701,ld1-G-Gasoline-2018-Baseline,530330263002,-122.29196754117818,47.50281703900647,530330263002.0
8370792-14-ld3,b2b-27049,8370792-14-ld3-c33-56772,ld3-D-Diesel-2018-Baseline,530530732003,-122.722177527917,47.06726163014591,410430306003.0
7357941-10-mdv,b2b-27061,7357941-10-mdv-c33-56803,mdv-G-Gasoline-2018-Baseline,530330315021,-121.4007171060678,47.41209531237868,530050108053.0
