carrierId,tourId,vehicleId,vehicleTypeId,warehouseZone,warehouseX,warehouseY
b2b-all-8214016-4-923hdt-d,b2b-all-8214016-4-923hdt-d-6890,b2b-all-8214016-4-923hdt-d-44319,freight-hdt-D-Diesel-Baseline,3860,-122.2273538455668,48.28573907622722
b2b-all-8214016-4-923hdv-d,b2b-all-8214016-4-923hdv-d-6891,b2b-all-8214016-4-923hdv-d-44366,freight-hdv-D-Diesel-Baseline,3860,-122.2273538455668,48.28573907622722
b2b-all-8214016-4-923hdv-d,b2b-all-8214016-4-923hdv-d-6892,b2b-all-8214016-4-923hdv-d-44375,freight-hdv-D-Diesel-Baseline,3860,-122.2273538455668,48.28573907622722
b2b-all-8214016-4-923hdv-d,b2b-all-8214016-4-923hdv-d-6893,b2b-all-8214016-4-923hdv-d-44376,freight-hdv-D-Diesel-Baseline,3860,-122.2273538455668,48.28573907622722
b2b-all-8214016-4-923hdv-d,b2b-all-8214016-4-923hdv-d-6894,b2b-all-8214016-4-923hdv-d-44377,freight-hdv-D-Diesel-Baseline,3860,-122.2273538455668,48.28573907622722
b2b-all-8214016-4-923hdv-d,b2b-all-8214016-4-923hdv-d-6895,b2b-all-8214016-4-923hdv-d-44378,freight-hdv-D-Diesel-Baseline,3860,-122.2273538455668,48.28573907622722
b2b-all-8214023-3-924hdt-d,b2b-all-8214023-3-924hdt-d-6896,b2b-all-8214023-3-924hdt-d-44409,freight-hdt-D-Diesel-Baseline,3854,-122.36719336077611,48.29509419722
b2b-all-8214023-3-924hdt-d,b2b-all-8214023-3-924hdt-d-6897,b2b-all-8214023-3-924hdt-d-44410,freight-hdt-D-Diesel-Baseline,3854,-122.36719336077611,48.29509419722
b2b-all-8214023-3-924hdt-d,b2b-all-8214023-3-924hdt-d-6898,b2b-all-8214023-3-924hdt-d-44411,freight-hdt-D-Diesel-Baseline,3854,-122.36719336077611,48.29509419722
b2b-all-8214023-3-924hdt-d,b2b-all-8214023-3-924hdt-d-6899,b2b-all-8214023-3-924hdt-d-44412,freight-hdt-D-Diesel-Baseline,3854,-122.36719336077611,48.29509419722
b2b-all-8214024-3-925hdt-d,b2b-all-8214024-3-925hdt-d-6900,b2b-all-8214024-3-925hdt-d-44428,freight-hdt-D-Diesel-Baseline,3854,-122.36719336077611,48.29509419722
b2b-all-8214024-3-925hdt-d,b2b-all-8214024-3-925hdt-d-6901,b2b-all-8214024-3-925hdt-d-44437,freight-hdt-D-Diesel-Baseline,3854,-122.36719336077611,48.29509419722
b2b-all-8214024-3-925hdt-d,b2b-all-8214024-3-925hdt-d-6902,b2b-all-8214024-3-925hdt-d-44438,freight-hdt-D-Diesel-Baseline,3854,-122.36719336077611,48.29509419722
b2b-all-8214024-3-925hdt-d,b2b-all-8214024-3-925hdt-d-6903,b2b-all-8214024-3-925hdt-d-44439,freight-hdt-D-Diesel-Baseline,3854,-122.36719336077611,48.29509419722
b2b-all-8214024-3-925hdt-d,b2b-all-8214024-3-925hdt-d-6904,b2b-all-8214024-3-925hdt-d-44440,freight-hdt-D-Diesel-Baseline,3854,-122.36719336077611,48.29509419722
b2b-all-8214024-3-925hdv-d,b2b-all-8214024-3-925hdv-d-6905,b2b-all-8214024-3-925hdv-d-44477,freight-hdv-D-Diesel-Baseline,3854,-122.36719336077611,48.29509419722
b2b-all-8214024-4-926md-d,b2b-all-8214024-4-926md-d-6906,b2b-all-8214024-4-926md-d-44524,freight-md-D-Diesel-Baseline,3854,-122.36719336077611,48.29509419722
b2b-all-8214024-4-926md-d,b2b-all-8214024-4-926md-d-6907,b2b-all-8214024-4-926md-d-44525,freight-md-D-Diesel-Baseline,3854,-122.36719336077611,48.29509419722
b2b-all-8214024-4-926md-d,b2b-all-8214024-4-926md-d-6908,b2b-all-8214024-4-926md-d-44526,freight-md-D-Diesel-Baseline,3854,-122.36719336077611,48.29509419722
b2b-all-8214024-4-926md-d,b2b-all-8214024-4-926md-d-6909,b2b-all-8214024-4-926md-d-44527,freight-md-D-Diesel-Baseline,3854,-122.36719336077611,48.29509419722
b2b-all-8214024-4-926md-d,b2b-all-8214024-4-926md-d-6910,b2b-all-8214024-4-926md-d-44528,freight-md-D-Diesel-Baseline,3854,-122.36719336077611,48.29509419722
b2b-all-8214024-4-926md-d,b2b-all-8214024-4-926md-d-6911,b2b-all-8214024-4-926md-d-44529,freight-md-D-Diesel-Baseline,3854,-122.36719336077611,48.29509419722
b2b-all-8214024-4-926hdv-d,b2b-all-8214024-4-926hdv-d-6912,b2b-all-8214024-4-926hdv-d-44549,freight-hdv-D-Diesel-Baseline,3854,-122.36719336077611,48.29509419722
b2b-all-8214024-4-926hdv-d,b2b-all-8214024-4-926hdv-d-6913,b2b-all-8214024-4-926hdv-d-44550,freight-hdv-D-Diesel-Baseline,3854,-122.36719336077611,48.29509419722
b2b-all-8214024-4-926hdv-d,b2b-all-8214024-4-926hdv-d-6914,b2b-all-8214024-4-926hdv-d-44551,freight-hdv-D-Diesel-Baseline,3854,-122.36719336077611,48.29509419722
b2b-all-8215241-1-927hdt-d,b2b-all-8215241-1-927hdt-d-6915,b2b-all-8215241-1-927hdt-d-44577,freight-hdt-D-Diesel-Baseline,2128,-121.606614619951,47.19111886014172
b2b-all-8215241-1-927hdt-d,b2b-all-8215241-1-927hdt-d-6916,b2b-all-8215241-1-927hdt-d-44578,freight-hdt-D-Diesel-Baseline,2128,-121.606614619951,47.19111886014172
b2b-all-821921-1-928hdt-d,b2b-all-821921-1-928hdt-d-6917,b2b-all-821921-1-928hdt-d-44603,freight-hdt-D-Diesel-Baseline,1129,-122.41026858197937,47.64597126894856
b2b-all-822082-1-929hdv-d,b2b-all-822082-1-929hdv-d-6918,b2b-all-822082-1-929hdv-d-44624,freight-hdv-D-Diesel-Baseline,3191,-122.49983911306354,47.031011120285626
b2b-all-822082-1-929hdv-d,b2b-all-822082-1-929hdv-d-6919,b2b-all-822082-1-929hdv-d-44629,freight-hdv-D-Diesel-Baseline,3191,-122.49983911306354,47.031011120285626
b2b-all-822157-2-930hdt-d,b2b-all-822157-2-930hdt-d-6920,b2b-all-822157-2-930hdt-d-44645,freight-hdt-D-Diesel-Baseline,3248,-122.2016695965498,46.765929106230544
b2b-all-822397-1-931md-d,b2b-all-822397-1-931md-d-6921,b2b-all-822397-1-931md-d-44676,freight-md-D-Diesel-Baseline,3248,-122.2016695965498,46.765929106230544
b2b-all-822433-1-932hdv-d,b2b-all-822433-1-932hdv-d-6922,b2b-all-822433-1-932hdv-d-44692,freight-hdv-D-Diesel-Baseline,3248,-122.2016695965498,46.765929106230544
b2b-all-822769-1-933hdt-d,b2b-all-822769-1-933hdt-d-6923,b2b-all-822769-1-933hdt-d-44708,freight-hdt-D-Diesel-Baseline,1096,-122.37849101715446,47.661955441703874
b2b-all-825745-1-934md-d,b2b-all-825745-1-934md-d-6924,b2b-all-825745-1-934md-d-44738,freight-md-D-Diesel-Baseline,1016,-122.30926606742742,47.68976543647842
b2b-all-825745-1-934md-d,b2b-all-825745-1-934md-d-6925,b2b-all-825745-1-934md-d-44739,freight-md-D-Diesel-Baseline,1016,-122.30926606742742,47.68976543647842
b2b-all-825745-2-935md-d,b2b-all-825745-2-935md-d-6926,b2b-all-825745-2-935md-d-44769,freight-md-D-Diesel-Baseline,1016,-122.30926606742742,47.68976543647842
b2b-all-825745-2-935hdv-d,b2b-all-825745-2-935hdv-d-6927,b2b-all-825745-2-935hdv-d-44780,freight-hdv-D-Diesel-Baseline,1016,-122.30926606742742,47.68976543647842
b2b-all-825745-2-935hdv-d,b2b-all-825745-2-935hdv-d-6928,b2b-all-825745-2-935hdv-d-44789,freight-hdv-D-Diesel-Baseline,1016,-122.30926606742742,47.68976543647842
b2b-all-825745-2-936md-d,b2b-all-825745-2-936md-d-6929,b2b-all-825745-2-936md-d-44829,freight-md-D-Diesel-Baseline,1016,-122.30926606742742,47.68976543647842
b2b-all-825745-3-937hdt-d-0,b2b-all-825745-3-937hdt-d-0-6930,b2b-all-825745-3-937hdt-d-0-44835,freight-hdt-D-Diesel-Baseline,1016,-122.30926606742742,47.68976543647842
b2b-all-825745-3-937hdt-d-0,b2b-all-825745-3-937hdt-d-0-6931,b2b-all-825745-3-937hdt-d-0-44845,freight-hdt-D-Diesel-Baseline,1016,-122.30926606742742,47.68976543647842
b2b-all-825745-3-937hdt-d-0,b2b-all-825745-3-937hdt-d-0-6932,b2b-all-825745-3-937hdt-d-0-44846,freight-hdt-D-Diesel-Baseline,1016,-122.30926606742742,47.68976543647842
b2b-all-825745-3-937hdt-d-1,b2b-all-825745-3-937hdt-d-1-6933,b2b-all-825745-3-937hdt-d-1-44862,freight-hdt-D-Diesel-Baseline,1016,-122.30926606742742,47.68976543647842
b2b-all-825745-3-937hdt-d-1,b2b-all-825745-3-937hdt-d-1-6934,b2b-all-825745-3-937hdt-d-1-44872,freight-hdt-D-Diesel-Baseline,1016,-122.30926606742742,47.68976543647842
b2b-all-825745-3-937hdt-d-1,b2b-all-825745-3-937hdt-d-1-6935,b2b-all-825745-3-937hdt-d-1-44873,freight-hdt-D-Diesel-Baseline,1016,-122.30926606742742,47.68976543647842
b2b-all-825745-3-937hdt-d-2,b2b-all-825745-3-937hdt-d-2-6936,b2b-all-825745-3-937hdt-d-2-44900,freight-hdt-D-Diesel-Baseline,1016,-122.30926606742742,47.68976543647842
b2b-all-825745-3-938hdt-d,b2b-all-825745-3-938hdt-d-6937,b2b-all-825745-3-938hdt-d-44926,freight-hdt-D-Diesel-Baseline,1016,-122.30926606742742,47.68976543647842
b2b-all-825745-3-938hdt-d,b2b-all-825745-3-938hdt-d-6938,b2b-all-825745-3-938hdt-d-44927,freight-hdt-D-Diesel-Baseline,1016,-122.30926606742742,47.68976543647842
b2b-all-825747-1-939hdt-d,b2b-all-825747-1-939hdt-d-6939,b2b-all-825747-1-939hdt-d-44952,freight-hdt-D-Diesel-Baseline,1689,-122.17084121192306,47.53014990500122
b2b-all-825747-2-940hdt-d,b2b-all-825747-2-940hdt-d-6940,b2b-all-825747-2-940hdt-d-44973,freight-hdt-D-Diesel-Baseline,1689,-122.17084121192306,47.53014990500122
