tourId,departureTimeInSec,departureLocationZone,maxTourDurationInSec,departureLocationX,departureLocationY
b2b-all-31388-1-20md-d-168,23820,3859,3600,-122.31255705104302,48.21846050114549
b2b-all-31388-1-20md-d-169,23820,3859,3600,-122.31255705104302,48.21846050114549
b2b-all-31388-1-20hdt-d-170,23820,3859,3600,-122.31255705104302,48.21846050114549
b2b-all-31388-1-20hdt-d-171,23820,3859,3600,-122.31255705104302,48.21846050114549
b2b-all-31388-3-21hdt-d-172,54000,3859,3600,-122.31255705104302,48.21846050114549
b2b-all-31388-3-21hdt-d-173,54000,3859,3600,-122.31255705104302,48.21846050114549
b2b-all-31388-3-21hdt-d-174,54000,3859,3600,-122.31255705104302,48.21846050114549
b2b-all-31388-3-21hdt-d-175,54000,3859,3600,-122.31255705104302,48.21846050114549
b2b-all-31388-3-21hdt-d-176,54000,3859,3600,-122.31255705104302,48.21846050114549
b2b-all-31388-3-21hdt-d-177,54000,3859,3600,-122.31255705104302,48.21846050114549
b2b-all-31388-3-21hdt-d-178,54000,3859,3600,-122.31255705104302,48.21846050114549
b2b-all-31388-3-21hdt-d-179,54000,3859,3600,-122.31255705104302,48.21846050114549
b2b-all-6594498-4-22hdv-d-180,28740,3715,3600,-122.16257917827934,47.81064203878347
b2b-all-6594498-4-22hdv-d-181,28740,3715,3600,-122.16257917827934,47.81064203878347
b2b-all-6594498-4-22hdv-d-182,28740,3715,3600,-122.16257917827934,47.81064203878347
b2b-all-6594499-1-23md-d-183,36960,3664,3600,-122.20550219994492,47.78146404151778
b2b-all-6594499-1-23md-d-184,36960,3664,3600,-122.20550219994492,47.78146404151778
b2b-all-6594499-1-23md-d-185,36960,3664,3600,-122.20550219994492,47.78146404151778
b2b-all-6594499-1-23md-d-186,36960,3664,3600,-122.20550219994492,47.78146404151778
b2b-all-6594499-1-23md-d-187,36960,3664,3600,-122.20550219994492,47.78146404151778
b2b-all-6594499-1-23md-d-188,36960,3664,3600,-122.20550219994492,47.78146404151778
b2b-all-6594499-1-23md-d-189,36960,3664,3600,-122.20550219994492,47.78146404151778
b2b-all-6594499-3-24hdt-d-190,54900,3664,3600,-122.20550219994492,47.78146404151778
b2b-all-6594499-3-24hdt-d-191,54900,3664,3600,-122.20550219994492,47.78146404151778
b2b-all-6594500-2-25hdv-d-192,13860,3197,3600,-122.56455392410372,46.96360054749086
b2b-all-6594500-2-25hdv-d-193,16140,3197,3600,-122.56455392410372,46.96360054749086
b2b-all-6654810-4-26hdv-d-194,18900,3910,3600,-122.26168257384644,48.04300561213024
b2b-all-6654810-4-26hdv-d-195,27180,3910,3600,-122.26168257384644,48.04300561213024
b2b-all-6654810-4-26hdv-d-196,21780,3910,3600,-122.26168257384644,48.04300561213024
b2b-all-6657706-2-27hdv-d-197,30420,3418,3600,-122.2070807454499,47.99428226496691
b2b-all-6659141-1-28md-d-198,44460,3432,3600,-122.20403834256116,47.97412803159276
