GEOID,ElmerGeo_D,statefp10,countyfp10,county_nam,tractce10,blkgrpce10,geoid10,geoid_nm,namelsad10,mtfcc10,funcstat10,aland10,awater10,intptlat10,intptlon10,xcoord,ycoord,land_acres,total_pop1,Shape__Are,Shape__Len,geometry
1,1,53,033,King,031800,3,530330318003,530330318003,Block Group 3,G5030,S,7721649,366603,+47.4033807,-122.0977634,-122.09582676,47.40245133,1998.72919586,1261,87064295.513382,45782.6215997982,"MULTIPOLYGON (((-122.11064769518256 47.395364899480626, -122.11099790557263 47.394898532815695, -122.11221996766214 47.393270856751734, -122.1122190396634 47.3941749745828, -122.11221203902348 47.39424897493954, -122.11220704159703 47.39463997458236, -122.11219304946354 47.39597397533947, -122.11218505982114 47.39771297655098, -122.11217706819482 47.39925997676276, -122.11214907996668 47.40137197798795, -122.1143650946688 47.40134196572823, -122.1158861049019 47.40133395797481, -122.11661610990484 47.4013299546211, -122.11755913629443 47.40451695061762, -122.11737613776529 47.40504895189077, -122.11709214078783 47.405873954545314, -122.11224810817079 47.406004979353526, -122.11196210601102 47.40601298057975, -122.1119611092792 47.40648898052514, -122.11196111552215 47.40760498096124, -122.11196712038408 47.408472981490505, -122.11197612722833 47.40967298212416, -122.11195613185805 47.4103339823918, -122.11192713705906 47.41131498312015, -122.11190014252288 47.41226698376083, -122.10587709913672 47.4123570128522, -122.10310507856835 47.412399026657994, -122.10207707191869 47.41237403165488, -122.10176506896894 47.41236703321238, -122.10146406706544 47.41237003441679, -122.09935505134918 47.412392044938116, -122.09636103002374 47.41235105910185, -122.09597002738394 47.41233706135505, -122.09596303341844 47.413593061644185, -122.09599603960494 47.41490906109853, -122.0960280450361 47.415963060572025, -122.09607905032223 47.41676106029319, -122.09606505538176 47.417847060521545, -122.09606405518392 47.4178890602826, -122.09605306001228 47.41877506012136, -122.09604406285635 47.419416060485155, -122.09602906910922 47.4205530597154, -122.09747708508502 47.42161305297434, -122.09779808882384 47.421847052273584, -122.09855309820061 47.4223990486847, -122.09865309877661 47.422467047990935, -122.09873309937345 47.42251004781946, -122.09915510377499 47.4227090455617, -122.0992151045464 47.42279204507612, -122.09925110578851 47.422901045377515, -122.09903010375173 47.4228940458124, -122.09867010131262 47.422895047591844, -122.09587407886954 47.42289706007281, -122.09475407033085 47.42290006603762, -122.09394206380209 47.422901069428484, -122.09085603922753 47.42290508325125, -122.08775701521549 47.42291309701237, -122.08652800639493 47.42291310273604, -122.08520599588122 47.4229161086582, -122.0851119947958 47.42292210886574, -122.08468699185187 47.422915111540384, -122.0841629868331 47.42291411326727, -122.08353698241908 47.42286911612574, -122.08333798080231 47.422843117298186, -122.08315597956918 47.42281211803711, -122.08319397904498 47.422737117851085, -122.08324197864243 47.42259011769512, -122.08326197830701 47.42247011789177, -122.08335297658907 47.42178811756848, -122.0834939750364 47.421268117758224, -122.0835189742606 47.42106811757131, -122.08351897446593 47.42105511721195, -122.08349897322445 47.4209251174857, -122.08345197298414 47.42079311811758, -122.0834139715374 47.42071211774779, -122.08330396998599 47.42052511914351, -122.08315496831281 47.4203141195622, -122.08286996429966 47.419984121451506, -122.08268896222553 47.41972612250966, -122.08236895666697 47.41916312433397, -122.08221195499526 47.4189341244664, -122.08188595038823 47.41854412679224, -122.08182394979812 47.41847212682139, -122.08145694554479 47.41804812857575, -122.08100093911253 47.41749913119005, -122.08042393190804 47.41674513412003, -122.07999692638911 47.4161581369589, -122.07983492398537 47.41592413809935, -122.07989892386755 47.41582513810505, -122.08011992475406 47.41553013695244, -122.08016292468263 47.41544413700857, -122.08020892390574 47.41531213687277, -122.08023492375901 47.4152121362024, -122.0803159223816 47.414712136752954, -122.0804399213532 47.41431113569428, -122.0806819197816 47.41355913516152, -122.08085791914279 47.413077134788885, -122.0809209194289 47.41293413451739, -122.08108691912346 47.41271013409918, -122.0812029195732 47.41258013327279, -122.08145292097564 47.41241913212111, -122.08164392184266 47.41232413117507, -122.08187492377915 47.41226013033284, -122.082862930022 47.41206912615138, -122.08323493283618 47.41197912393091, -122.08339193340798 47.41193012310018, -122.08370093539727 47.411821122223124, -122.0839019357197 47.411745120771, -122.08402093672575 47.41170012046784, -122.08406593730118 47.411682120223, -122.08442293904602 47.411536118670966, -122.08461094047728 47.41145411730695, -122.0847049406927 47.41139811734549, -122.08473994070805 47.411366116867384, -122.08477894033209 47.41132411683792, -122.08484294125007 47.41122611686901, -122.08486394006523 47.41117811680411, -122.08488694013758 47.411097116074956, -122.08489694049003 47.4110191159182, -122.08489393960399 47.41091811654154, -122.08485393855707 47.410638116983606, -122.08482093732498 47.410501116884554, -122.08477693614846 47.41032811757821, -122.08474093554871 47.4102311177785, -122.0846269340491 47.410000118270794, -122.08457893286692 47.409923118508594, -122.08442293070539 47.409715119163884, -122.08423392839708 47.40947912012569, -122.08273790970726 47.40760512866842, -122.08211090267739 47.4068681322786, -122.08169389669402 47.40625113566138, -122.08157789487862 47.406063136104244, -122.0811358889652 47.40527913846479, -122.08105788706122 47.405141138945034, -122.08098088593592 47.40500213974749, -122.08048787913377 47.404133143229, -122.08036187717381 47.4038831439193, -122.08028987566992 47.40371714406703, -122.08025287537802 47.40360414469578, -122.08021687474134 47.403452144994134, -122.08019987385761 47.40333014495212, -122.08019587290056 47.40323014522107, -122.08021587127278 47.40283114525351, -122.08023986659465 47.401484146277674, -122.08024586400705 47.4010501459108, -122.08025686060643 47.40022614701098, -122.0802898590379 47.399680146583826, -122.08028585727291 47.39920114734333, -122.08028085532355 47.39872314773206, -122.08028984802253 47.39712314850675, -122.08032883685176 47.394249150837126, -122.08032883590415 47.394210150749295, -122.0803548289776 47.39234115228311, -122.08037482218249 47.390632153222555, -122.08037781917997 47.39002515357595, -122.08037981760965 47.389692153282645, -122.08040081005402 47.38791815524772, -122.08040880738544 47.38712615536953, -122.08040980630189 47.38697915573873, -122.08061780814928 47.386979154358684, -122.08374282665616 47.38697913618298, -122.08496483389472 47.38698212910466, -122.0852978354859 47.386983127634686, -122.08563183834451 47.38698312550484, -122.0861448406073 47.386983122216996, -122.08839685374238 47.38698510903653, -122.09083686948722 47.38698709558205, -122.09101587061687 47.38698809429645, -122.09127487151802 47.38698809256844, -122.09164987447089 47.38698909073145, -122.09202387632762 47.386991088290735, -122.09351888487106 47.38700107971251, -122.09430688937486 47.38700307493017, -122.09492489403284 47.387007071987604, -122.09626490185997 47.38701706357447, -122.09636690212326 47.38701806335431, -122.09763290976758 47.387028056270665, -122.09895691747116 47.38703504891525, -122.09908691933026 47.387036048146705, -122.10120993147066 47.38704303534877, -122.10159293360246 47.387041033373784, -122.1018459350289 47.38704103149699, -122.10243093903232 47.38704002830203, -122.10294194174966 47.38703602502662, -122.10357494609181 47.387033021396384, -122.10357894528704 47.38702802177672, -122.1052689558145 47.3870100117874, -122.1056469584264 47.3870070096695, -122.1068949658583 47.386996002218496, -122.10933297949936 47.38698498860622, -122.11008498419753 47.386980984613466, -122.11225899764644 47.38695197203866, -122.11222300648151 47.38866597249965, -122.11223101361192 47.38976697249066, -122.11223401568664 47.390260973042594, -122.11223035763528 47.3905684231705, -122.10923717165143 47.390590594194876, -122.10920096974917 47.39059077785977, -122.10637793468116 47.390598514120086, -122.10635673568264 47.390598543145664, -122.10538011495575 47.39059854914648, -122.10525287123201 47.390595903088176, -122.10369587857848 47.39061659640608, -122.1035071943944 47.39062009136026, -122.10435181327504 47.391181382871295, -122.10721339775695 47.393083073103405, -122.1087137771028 47.39407994643878, -122.11005706928216 47.394972470885286, -122.11039269236063 47.39519546326231, -122.11064769518256 47.395364899480626), (-122.08570811175758 47.390584795243186, -122.08570643807569 47.3906876479179, -122.08570636973839 47.3906916463364, -122.08570633565277 47.390693549546555, -122.0858583614716 47.390706366122245, -122.08612689214927 47.39073860589293, -122.0862641497309 47.39075757071908, -122.0865288162105 47.39079896341166, -122.08679001169281 47.39084951185097, -122.0870470498772 47.39090908322136, -122.08729925537999 47.390977520999, -122.08739086169801 47.391004247734976, -122.08776618797262 47.391125811950445, -122.08781961022402 47.39114489701163, -122.08805096923108 47.39123263442311, -122.08827557944156 47.39132811743649, -122.08849287900479 47.391431107222516, -122.08854624646715 47.391457772953956, -122.08877445310614 47.39157845534753, -122.08899262206143 47.391707414787824, -122.08920010309382 47.39184426696465, -122.08939627780076 47.391988604043554, -122.08946501547524 47.39204203351005, -122.08964081288259 47.39218607213862, -122.08980534776565 47.39233612120683, -122.08995817520167 47.392491775053664, -122.09009888190816 47.39265261286168, -122.0902270873609 47.39281819979451, -122.09034244482366 47.39298808817197, -122.09044464228667 47.39316181867998, -122.09046750450338 47.39320382163816, -122.09057203256772 47.393415913749216, -122.09060242532591 47.39348460642989, -122.09067998298916 47.39367960371277, -122.09074130350518 47.393877249217475, -122.09078619342168 47.39407692001418, -122.09080151308507 47.394160779512724, -122.09083231236136 47.39438831151834, -122.0908417797585 47.39461671221768, -122.09084100629786 47.39476176766069, -122.09085981280263 47.394777354422786, -122.09100003604726 47.394904650872476, -122.09113184185647 47.395036029006, -122.0912997236267 47.39521157832917, -122.09143006818236 47.39535513269288, -122.0915503629614 47.39550267688204, -122.0916603435815 47.39565388673164, -122.09175955677902 47.39579874763619, -122.0918886345789 47.396003570474825, -122.09221658392875 47.39657200487891, -122.09222254596793 47.396582386059464, -122.09228260568777 47.39668744291325, -122.09228486130462 47.39668807118778, -122.0924777323785 47.39674485346126, -122.0926671349122 47.39680678558838, -122.09315527338752 47.39697457792455, -122.09331916955355 47.39703338253247, -122.09344141507259 47.397079117980056, -122.09363695463001 47.39715600965248, -122.09382748875515 47.39723849198505, -122.09407149506616 47.39734916002818, -122.09430243366016 47.39746006541226, -122.09452432769002 47.39757918038159, -122.09473654482206 47.39770616552747, -122.09502648566244 47.3978892210289, -122.09506121922836 47.39791215668056, -122.09541679577609 47.397907317913635, -122.09740115759362 47.39788051181995, -122.09748433012902 47.39787983089439, -122.09927346172613 47.39787470449661, -122.09694004243461 47.39632384857518, -122.09407853139945 47.39442197743199, -122.09400486708334 47.39437038215371, -122.0939302656844 47.394319411528606, -122.09390833909983 47.394302772690644, -122.09388545136672 47.39428674178511, -122.09381586501864 47.39423259920672, -122.09374529472356 47.39417904712154, -122.09372468071858 47.39416165182184, -122.09370306002701 47.39414482946228, -122.09363774237117 47.39408828800515, -122.09357139660062 47.39403230126252, -122.09355215167321 47.39401419718664, -122.09353185728106 47.3939966294882, -122.09347098733534 47.39393784414855, -122.09340904792471 47.393879576223924, -122.09339122481843 47.39386081299998, -122.09337231234639 47.39384254812055, -122.09331605693167 47.39378168004423, -122.09325869363286 47.393721290665084, -122.09324234119237 47.39370191972766, -122.09322486247146 47.39368300773586, -122.09317337575479 47.393620223776615, -122.09312074577107 47.39355787848439, -122.09310590880818 47.393537952933436, -122.09308991173795 47.393518445671276, -122.09304333481016 47.39345391793323, -122.09299558236556 47.39338978762926, -122.09298230153671 47.393369362084606, -122.0929678299538 47.39334931302541, -122.09292629044315 47.39328321839096, -122.09288354638753 47.39321747886808, -122.09287185808235 47.393196609319524, -122.09285895164068 47.39317607342122, -122.09282256336333 47.39310859306621, -122.09278494481416 47.39304142452662, -122.0927748810559 47.3930201681805, -122.09276357511794 47.39299920173498, -122.09273243776659 47.39293052063191, -122.09270004778834 47.392862107193054, -122.09269163614614 47.39284052231536, -122.09268196168625 47.39281918279415, -122.09265616055731 47.39274948920497, -122.09262908787944 47.39268001839482, -122.09262235139313 47.39265816415153, -122.09261433491265 47.39263651004815, -122.09259394067296 47.392565995008184, -122.09257225944732 47.39249565725108, -122.09256721656429 47.39247359354587, -122.0925608800193 47.39245168421555, -122.09254594851295 47.392380541009715, -122.09252971811115 47.392309529104324, -122.09252638263595 47.39228731641439, -122.09252174337709 47.39226521191124, -122.09251231547321 47.39219363554428, -122.09250158032424 47.392122144135, -122.0924999613811 47.39209984334528, -122.0924970321063 47.39207760425779, -122.09249313358737 47.392005790919576, -122.09248792305677 47.39193401596312, -122.09244221320489 47.390589178234535, -122.09127045840415 47.39058717050042, -122.09119762883316 47.390587101493686, -122.09084747615276 47.39058716758719, -122.09083349617283 47.39058715767778, -122.08986920020136 47.39058560600486, -122.08838384759798 47.3905832935314, -122.08615167462185 47.390583613395975, -122.08600007893584 47.39058380255433, -122.08570811175758 47.390584795243186), (-122.09193813604374 47.405124657998044, -122.09185067408465 47.4051192283924, -122.09180028048085 47.40511428326117, -122.09174967317277 47.405110474612194, -122.09166300713933 47.405100812491, -122.09157608369595 47.40509228251709, -122.0915261404339 47.40508555351384, -122.0914758961456 47.40507995184158, -122.09139009385096 47.40506722343544, -122.09130394722175 47.40505561647827, -122.09125459121933 47.405047122050384, -122.09120484769404 47.405039742711885, -122.09112014436182 47.405023982915345, -122.09103501071431 47.405009330795444, -122.09098637727844 47.404999094230085, -122.09093727088558 47.4049899574558, -122.09085389872499 47.40497120947385, -122.09077001144782 47.404953552359856, -122.09072223390348 47.404941601720196, -122.09067389926471 47.404930732558455, -122.09059208683341 47.404909047787974, -122.0905096758962 47.40488843408649, -122.09046288522066 47.40487480213466, -122.09041545484064 47.404862230383074, -122.09033542641792 47.40483766827178, -122.09025471774056 47.404814154494666, -122.09020904220408 47.40479887860193, -122.09016264610693 47.40478463872552, -122.09008462107863 47.40475726660906, -122.09000583591158 47.40473091721825, -122.08996140072566 47.404714039262466, -122.0899161660984 47.40469817029916, -122.08984035835515 47.4046680632163, -122.08976371267264 47.4046389504472, -122.08972063964661 47.40462051669796, -122.0896766904904 47.404603062151516, -122.08960330784105 47.404570302638376, -122.08952901174882 47.40453850630143, -122.08948741895587 47.404518567293216, -122.08944487574584 47.4044995750139, -122.08937411934768 47.40446425287752, -122.08930237650671 47.40442986013959, -122.08926237796001 47.404408470533056, -122.08922135731497 47.40438799258641, -122.08915342112198 47.40435020465841, -122.08908442819025 47.404313309803534, -122.08904613353036 47.404290528235634, -122.08900674789308 47.404268620759616, -122.08894181812428 47.40422847063074, -122.08887576421736 47.40418917480154, -122.08883927841167 47.40416506372471, -122.08880163574047 47.40414178677577, -122.0887398903694 47.4040993845116, -122.08867695654212 47.40405779543188, -122.08864237959708 47.40403242094282, -122.08860658306999 47.40400783833112, -122.0885481913367 47.40396330017032, -122.08848855008674 47.4039195318497, -122.08845597677372 47.40389296350791, -122.0884221245056 47.403867142622445, -122.0883672464529 47.40382059065793, -122.08831106124805 47.403774763079014, -122.08828058084364 47.40374707371625, -122.08824876561725 47.40372008533989, -122.08819755165206 47.40367164718402, -122.08814497648214 47.403623885973495, -122.08811667252344 47.40359515149387, -122.08808698153521 47.403567069609345, -122.0880395720164 47.40351687804393, -122.08799075097139 47.40346731412798, -122.08774768101976 47.403205989809074, -122.08731049333547 47.40310160638352, -122.08703971532948 47.40303124587182, -122.08677501142074 47.40295093553323, -122.0865171741124 47.402860915819886, -122.08626697533755 47.402761456252875, -122.08602516414685 47.40265285461476, -122.08579246446543 47.40253543605757, -122.08556957292491 47.402409552128795, -122.08551835841001 47.402378979661684, -122.08550433380738 47.402937975697135, -122.08557946043345 47.403085053057495, -122.08565355138411 47.40325745337051, -122.08570596124416 47.403406746414596, -122.08570936788426 47.40341149498316, -122.08583622906484 47.40362083886346, -122.08619519236153 47.404270559350266, -122.08646770355102 47.404729721546275, -122.0886164603663 47.40740274925409, -122.08862181608171 47.40740942808318, -122.08891158316145 47.40777168948902, -122.0889502476707 47.40782093357464, -122.08934704035704 47.40833587389749, -122.0894624201566 47.40849504201145, -122.08956610300082 47.408657877441286, -122.08965783672336 47.4088239843295, -122.08973739819992 47.40899295886181, -122.08980459389157 47.40916439024859, -122.0898492100289 47.40929066566869, -122.08987831242334 47.40937317925025, -122.08990936863965 47.40944084922032, -122.08998138676694 47.409612685368494, -122.09004075055202 47.4097867365732, -122.09008731349171 47.4099625736686, -122.0901209606429 47.410139763080835, -122.09013308311813 47.410219089031244, -122.09070834519981 47.410739877239536, -122.09190691907725 47.41005873429885, -122.09199047599995 47.409989704368776, -122.09217760886361 47.40985063264421, -122.0923752062053 47.409718399560155, -122.09258272642664 47.40959336750493, -122.09279960074784 47.40947587912976, -122.09302523476624 47.409366256410024, -122.0932590100853 47.40926479976351, -122.09350028600902 47.40917178722734, -122.09374840129722 47.409087473696616, -122.0940026759772 47.409012090226135, -122.09426241320637 47.40894584339758, -122.09452690118111 47.40888891475379, -122.0947954150866 47.408841460301424, -122.0950672190818 47.40880361008388, -122.09534156831516 47.40877546782492, -122.09561771096436 47.408757110644714, -122.09589489029554 47.40874858884874, -122.09617234673574 47.40874992578978, -122.09633686286362 47.40875657368751, -122.09753655234863 47.40876323273123, -122.10100515241047 47.40877056769104, -122.1009465686423 47.40872526781713, -122.10077467701582 47.40857741018771, -122.10061442093519 47.408423647912585, -122.10046623959899 47.40826440249382, -122.10033053909457 47.408100110460225, -122.10020769128566 47.40793122217038, -122.10009803279421 47.407758200577746, -122.1000018640786 47.40758151996122, -122.09991944861139 47.40740166462483, -122.0997086430826 47.40689524008922, -122.09894901185586 47.405071218647585, -122.09757052852183 47.40507516642533, -122.09562876489714 47.405101396694086, -122.0936695470293 47.405128043860195, -122.09257984512664 47.40514322206898, -122.09249201964793 47.40514288376851, -122.09240420080458 47.40514369101532, -122.0923533218331 47.40514234937114, -122.092302405318 47.40514215314917, -122.09221472630318 47.40513869458428, -122.09212696560427 47.40513638023238, -122.09207625981186 47.40513323253003, -122.0920254282231 47.40513122734589, -122.09193813604374 47.405124657998044)))"
