"speed_mph_float_bins","grade_percent_float_bins","mass_kg_float_bins","rate"
"(5, 10]","(-20, -19]","(29478.458, 29931.973]",0.2333324303563
"(5, 10]","(-20, -19]","(29931.973, 30385.488]",0.2333324303563
"(5, 10]","(-20, -19]","(30385.488, 30839.002]",0.2333324303563
"(5, 10]","(-20, -19]","(30839.002, 31292.517]",0.2333324303563
"(5, 10]","(-20, -19]","(31292.517, 31746.032]",0.2333324303563
"(5, 10]","(-20, -19]","(31746.032, 32199.546]",0.2333324303563
"(5, 10]","(-20, -19]","(32199.546, 32653.061]",0.2333324303563
"(5, 10]","(-20, -19]","(32653.061, 33106.576]",0.2333324303563
"(5, 10]","(-20, -19]","(33106.576, 33560.091]",0.2333324303563
"(5, 10]","(-20, -19]","(33560.091, 34013.605]",0.2333324303563
"(5, 10]","(-20, -19]","(34013.605, 34467.12]",0.2333324303563
"(5, 10]","(-20, -19]","(34467.12, 34920.635]",0.2333324303563
"(5, 10]","(-20, -19]","(34920.635, 35374.15]",0.2333324303563
"(5, 10]","(-20, -19]","(35374.15, 35827.664]",0.2333324303563
"(5, 10]","(-20, -19]","(35827.664, 36281.179]",0.2333324303563
"(10, 15]","(-20, -19]","(11337.868, 11791.383]",0.0359026932203316
"(10, 15]","(-20, -19]","(11791.383, 12244.898]",0.0359026932203316
"(10, 15]","(-20, -19]","(12244.898, 12698.413]",0.0359026932203316
"(10, 15]","(-20, -19]","(12698.413, 13151.927]",0.0235730959208162
"(10, 15]","(-20, -19]","(13151.927, 13605.442]",0.0177718230895174
"(10, 15]","(-20, -19]","(13605.442, 14058.957]",0.0177718230895174
"(10, 15]","(-20, -19]","(14058.957, 14512.472]",0.0177718230895174
"(10, 15]","(-20, -19]","(14512.472, 14965.986]",0.0177718230895174
"(10, 15]","(-20, -19]","(14965.986, 15419.501]",0.0177718230895174
"(10, 15]","(-20, -19]","(15419.501, 15873.016]",0.0177718230895174
"(10, 15]","(-20, -19]","(15873.016, 16326.531]",0.0177718230895174
"(10, 15]","(-20, -19]","(16326.531, 16780.045]",0.0177718230895174
"(10, 15]","(-20, -19]","(16780.045, 17233.56]",0.0177718230895174
"(10, 15]","(-20, -19]","(17233.56, 17687.075]",0.0177718230895174
"(10, 15]","(-20, -19]","(17687.075, 18140.59]",0.0177718230895174
"(10, 15]","(-20, -19]","(18140.59, 18594.104]",0.0177718230895174
"(10, 15]","(-20, -19]","(18594.104, 19047.619]",0.0177718230895174
"(10, 15]","(-20, -19]","(19047.619, 19501.134]",0.0177718230895174
"(10, 15]","(-20, -19]","(19501.134, 19954.649]",0.0177718230895174
"(10, 15]","(-20, -19]","(19954.649, 20408.163]",0.0177718230895174
"(10, 15]","(-20, -19]","(20408.163, 20861.678]",0.0177718230895174
"(10, 15]","(-20, -19]","(20861.678, 21315.193]",0.0177718230895174
"(10, 15]","(-20, -19]","(21315.193, 21768.707]",0.0177718230895174
"(10, 15]","(-20, -19]","(21768.707, 22222.222]",0.0185278869466169
"(10, 15]","(-20, -19]","(22222.222, 22675.737]",0.0185278869466169
"(10, 15]","(-20, -19]","(22675.737, 23129.252]",0.0185278869466169
"(10, 15]","(-20, -19]","(23129.252, 23582.766]",0.0185278869466169
"(10, 15]","(-20, -19]","(23582.766, 24036.281]",0.0185278869466169
"(10, 15]","(-20, -19]","(24036.281, 24489.796]",0.0185278869466169
"(10, 15]","(-20, -19]","(24489.796, 24943.311]",0.0185278869466169
"(10, 15]","(-20, -19]","(24943.311, 25396.825]",0.0185278869466169
"(10, 15]","(-20, -19]","(25396.825, 25850.34]",0.0185278869466169
"(10, 15]","(-20, -19]","(25850.34, 26303.855]",0.0148824952552801
"(10, 15]","(-20, -19]","(26303.855, 26757.37]",0.0138287555271579
"(10, 15]","(-20, -19]","(26757.37, 27210.884]",0.0138287555271579
"(10, 15]","(-20, -19]","(27210.884, 27664.399]",0.0138287555271579
"(10, 15]","(-20, -19]","(27664.399, 28117.914]",0.0138287555271579
"(10, 15]","(-20, -19]","(28117.914, 28571.429]",0.0138287555271579
"(10, 15]","(-20, -19]","(28571.429, 29024.943]",0.0138287555271579
"(10, 15]","(-20, -19]","(29024.943, 29478.458]",0.0135926079499617
"(10, 15]","(-20, -19]","(29478.458, 29931.973]",0.0135926079499617
"(10, 15]","(-20, -19]","(29931.973, 30385.488]",0.0143057396738243
"(10, 15]","(-20, -19]","(30385.488, 30839.002]",0.0143057396738243
"(10, 15]","(-20, -19]","(30839.002, 31292.517]",0.0143057396738243
"(10, 15]","(-20, -19]","(31292.517, 31746.032]",0.0143057396738243
"(10, 15]","(-20, -19]","(31746.032, 32199.546]",0.0143057396738243
"(10, 15]","(-20, -19]","(32199.546, 32653.061]",0.0143057396738243
"(10, 15]","(-20, -19]","(32653.061, 33106.576]",0.0143057396738243
"(10, 15]","(-20, -19]","(33106.576, 33560.091]",0.0169093215746159
"(10, 15]","(-20, -19]","(33560.091, 34013.605]",0.0169093215746159
"(10, 15]","(-20, -19]","(34013.605, 34467.12]",0.0292712287797597
"(10, 15]","(-20, -19]","(34467.12, 34920.635]",0.0286701934816332
"(10, 15]","(-20, -19]","(34920.635, 35374.15]",0.04403946233276
"(10, 15]","(-20, -19]","(35374.15, 35827.664]",0.053850943433437
"(10, 15]","(-20, -19]","(35827.664, 36281.179]",0.053850943433437
"(15, 20]","(-20, -19]","(11337.868, 11791.383]",0.030488628356064
"(15, 20]","(-20, -19]","(11791.383, 12244.898]",0.030488628356064
"(15, 20]","(-20, -19]","(12244.898, 12698.413]",0.030488628356064
"(15, 20]","(-20, -19]","(12698.413, 13151.927]",0.0181590310565485
"(15, 20]","(-20, -19]","(13151.927, 13605.442]",0.0123577582252498
"(15, 20]","(-20, -19]","(13605.442, 14058.957]",0.0123577582252498
"(15, 20]","(-20, -19]","(14058.957, 14512.472]",0.0123577582252498
"(15, 20]","(-20, -19]","(14512.472, 14965.986]",0.0123577582252498
"(15, 20]","(-20, -19]","(14965.986, 15419.501]",0.0123577582252498
"(15, 20]","(-20, -19]","(15419.501, 15873.016]",0.0123577582252498
"(15, 20]","(-20, -19]","(15873.016, 16326.531]",0.0123577582252498
"(15, 20]","(-20, -19]","(16326.531, 16780.045]",0.0123577582252498
"(15, 20]","(-20, -19]","(16780.045, 17233.56]",0.0123577582252498
"(15, 20]","(-20, -19]","(17233.56, 17687.075]",0.0123577582252498
"(15, 20]","(-20, -19]","(17687.075, 18140.59]",0.0123577582252498
"(15, 20]","(-20, -19]","(18140.59, 18594.104]",0.0123577582252498
"(15, 20]","(-20, -19]","(18594.104, 19047.619]",0.0123577582252498
"(15, 20]","(-20, -19]","(19047.619, 19501.134]",0.0123577582252498
"(15, 20]","(-20, -19]","(19501.134, 19954.649]",0.0123577582252498
"(15, 20]","(-20, -19]","(19954.649, 20408.163]",0.0123577582252498
"(15, 20]","(-20, -19]","(20408.163, 20861.678]",0.0123577582252498
"(15, 20]","(-20, -19]","(20861.678, 21315.193]",0.0123577582252498
"(15, 20]","(-20, -19]","(21315.193, 21768.707]",0.0123577582252498
"(15, 20]","(-20, -19]","(21768.707, 22222.222]",0.0131138220823492
"(15, 20]","(-20, -19]","(22222.222, 22675.737]",0.0131138220823492
"(15, 20]","(-20, -19]","(22675.737, 23129.252]",0.0131138220823492
"(15, 20]","(-20, -19]","(23129.252, 23582.766]",0.0131138220823492
"(15, 20]","(-20, -19]","(23582.766, 24036.281]",0.0131138220823492
"(15, 20]","(-20, -19]","(24036.281, 24489.796]",0.0131138220823492
"(15, 20]","(-20, -19]","(24489.796, 24943.311]",0.0131138220823492
"(15, 20]","(-20, -19]","(24943.311, 25396.825]",0.0131138220823492
"(15, 20]","(-20, -19]","(25396.825, 25850.34]",0.0131138220823492
"(15, 20]","(-20, -19]","(25850.34, 26303.855]",0.0126188407484831
"(15, 20]","(-20, -19]","(26303.855, 26757.37]",0.0115651010203609
"(15, 20]","(-20, -19]","(26757.37, 27210.884]",0.0115651010203609
"(15, 20]","(-20, -19]","(27210.884, 27664.399]",0.0115651010203609
"(15, 20]","(-20, -19]","(27664.399, 28117.914]",0.0115651010203609
"(15, 20]","(-20, -19]","(28117.914, 28571.429]",0.0115651010203609
"(15, 20]","(-20, -19]","(28571.429, 29024.943]",0.0115651010203609
"(15, 20]","(-20, -19]","(29024.943, 29478.458]",0.0113289534431647
"(15, 20]","(-20, -19]","(29478.458, 29931.973]",0.0113289534431647
"(15, 20]","(-20, -19]","(29931.973, 30385.488]",0.0120420851670273
"(15, 20]","(-20, -19]","(30385.488, 30839.002]",0.0120420851670273
"(15, 20]","(-20, -19]","(30839.002, 31292.517]",0.0120420851670273
"(15, 20]","(-20, -19]","(31292.517, 31746.032]",0.0120420851670273
"(15, 20]","(-20, -19]","(31746.032, 32199.546]",0.0120420851670273
"(15, 20]","(-20, -19]","(32199.546, 32653.061]",0.0120420851670273
"(15, 20]","(-20, -19]","(32653.061, 33106.576]",0.0120420851670273
"(15, 20]","(-20, -19]","(33106.576, 33560.091]",0.0146456670678189
"(15, 20]","(-20, -19]","(33560.091, 34013.605]",0.0146456670678189
"(15, 20]","(-20, -19]","(34013.605, 34467.12]",0.0280551744446465
"(15, 20]","(-20, -19]","(34467.12, 34920.635]",0.0288022942142144
"(15, 20]","(-20, -19]","(34920.635, 35374.15]",0.0332590519990462
"(15, 20]","(-20, -19]","(35374.15, 35827.664]",0.0463402774395634
"(15, 20]","(-20, -19]","(35827.664, 36281.179]",0.0463402774395634
"(20, 25]","(-20, -19]","(11337.868, 11791.383]",0.0262895000770554
"(20, 25]","(-20, -19]","(11791.383, 12244.898]",0.0262895000770554
"(20, 25]","(-20, -19]","(12244.898, 12698.413]",0.0262895000770554
"(20, 25]","(-20, -19]","(12698.413, 13151.927]",0.01395990277754
"(20, 25]","(-20, -19]","(13151.927, 13605.442]",0.00815862994624125
"(20, 25]","(-20, -19]","(13605.442, 14058.957]",0.00815862994624125
"(20, 25]","(-20, -19]","(14058.957, 14512.472]",0.00815862994624125
"(20, 25]","(-20, -19]","(14512.472, 14965.986]",0.00815862994624125
"(20, 25]","(-20, -19]","(14965.986, 15419.501]",0.00815862994624125
"(20, 25]","(-20, -19]","(15419.501, 15873.016]",0.00815862994624125
"(20, 25]","(-20, -19]","(15873.016, 16326.531]",0.00815862994624125
"(20, 25]","(-20, -19]","(16326.531, 16780.045]",0.00815862994624125
"(20, 25]","(-20, -19]","(16780.045, 17233.56]",0.00815862994624125
"(20, 25]","(-20, -19]","(17233.56, 17687.075]",0.00815862994624125
"(20, 25]","(-20, -19]","(17687.075, 18140.59]",0.00815862994624125
"(20, 25]","(-20, -19]","(18140.59, 18594.104]",0.00815862994624125
"(20, 25]","(-20, -19]","(18594.104, 19047.619]",0.00815862994624125
"(20, 25]","(-20, -19]","(19047.619, 19501.134]",0.00815862994624125
"(20, 25]","(-20, -19]","(19501.134, 19954.649]",0.00815862994624125
"(20, 25]","(-20, -19]","(19954.649, 20408.163]",0.00815862994624125
"(20, 25]","(-20, -19]","(20408.163, 20861.678]",0.00815862994624125
"(20, 25]","(-20, -19]","(20861.678, 21315.193]",0.00815862994624125
"(20, 25]","(-20, -19]","(21315.193, 21768.707]",0.00815862994624125
"(20, 25]","(-20, -19]","(21768.707, 22222.222]",0.0089146938033407
"(20, 25]","(-20, -19]","(22222.222, 22675.737]",0.0089146938033407
"(20, 25]","(-20, -19]","(22675.737, 23129.252]",0.0089146938033407
"(20, 25]","(-20, -19]","(23129.252, 23582.766]",0.0089146938033407
"(20, 25]","(-20, -19]","(23582.766, 24036.281]",0.0089146938033407
"(20, 25]","(-20, -19]","(24036.281, 24489.796]",0.0089146938033407
"(20, 25]","(-20, -19]","(24489.796, 24943.311]",0.0089146938033407
"(20, 25]","(-20, -19]","(24943.311, 25396.825]",0.00832345720587889
"(20, 25]","(-20, -19]","(25396.825, 25850.34]",0.00832345720587889
"(20, 25]","(-20, -19]","(25850.34, 26303.855]",0.00782847587201274
"(20, 25]","(-20, -19]","(26303.855, 26757.37]",0.00677473614389059
"(20, 25]","(-20, -19]","(26757.37, 27210.884]",0.00677473614389059
"(20, 25]","(-20, -19]","(27210.884, 27664.399]",0.00677473614389059
"(20, 25]","(-20, -19]","(27664.399, 28117.914]",0.00677473614389059
"(20, 25]","(-20, -19]","(28117.914, 28571.429]",0.00677473614389059
"(20, 25]","(-20, -19]","(28571.429, 29024.943]",0.00677473614389059
"(20, 25]","(-20, -19]","(29024.943, 29478.458]",0.00653858856669437
"(20, 25]","(-20, -19]","(29478.458, 29931.973]",0.00653858856669437
"(20, 25]","(-20, -19]","(29931.973, 30385.488]",0.00725172029055692
"(20, 25]","(-20, -19]","(30385.488, 30839.002]",0.00725172029055692
"(20, 25]","(-20, -19]","(30839.002, 31292.517]",0.00725172029055692
"(20, 25]","(-20, -19]","(31292.517, 31746.032]",0.00725172029055692
"(20, 25]","(-20, -19]","(31746.032, 32199.546]",0.00725172029055692
"(20, 25]","(-20, -19]","(32199.546, 32653.061]",0.00725172029055692
"(20, 25]","(-20, -19]","(32653.061, 33106.576]",0.00725172029055692
"(20, 25]","(-20, -19]","(33106.576, 33560.091]",0.0110255647411775
"(20, 25]","(-20, -19]","(33560.091, 34013.605]",0.0110255647411775
"(20, 25]","(-20, -19]","(34013.605, 34467.12]",0.0237151828009286
"(20, 25]","(-20, -19]","(34467.12, 34920.635]",0.026838968964383
"(20, 25]","(-20, -19]","(34920.635, 35374.15]",0.0332590519990462
"(20, 25]","(-20, -19]","(35374.15, 35827.664]",0.0463402774395634
"(20, 25]","(-20, -19]","(35827.664, 36281.179]",0.0463402774395634
"(25, 30]","(-20, -19]","(11337.868, 11791.383]",0.0099291662745123
"(25, 30]","(-20, -19]","(11791.383, 12244.898]",0.0099291662745123
"(25, 30]","(-20, -19]","(12244.898, 12698.413]",0.0099291662745123
"(25, 30]","(-20, -19]","(12698.413, 13151.927]",0.0099291662745123
"(25, 30]","(-20, -19]","(13151.927, 13605.442]",0.00703417762546161
"(25, 30]","(-20, -19]","(13605.442, 14058.957]",0.00703417762546161
"(25, 30]","(-20, -19]","(14058.957, 14512.472]",0.00703417762546161
"(25, 30]","(-20, -19]","(14512.472, 14965.986]",0.00703417762546161
"(25, 30]","(-20, -19]","(14965.986, 15419.501]",0.00703417762546161
"(25, 30]","(-20, -19]","(15419.501, 15873.016]",0.00703417762546161
"(25, 30]","(-20, -19]","(15873.016, 16326.531]",0.00703417762546161
"(25, 30]","(-20, -19]","(16326.531, 16780.045]",0.00703417762546161
"(25, 30]","(-20, -19]","(16780.045, 17233.56]",0.00703417762546161
"(25, 30]","(-20, -19]","(17233.56, 17687.075]",0.00703417762546161
"(25, 30]","(-20, -19]","(17687.075, 18140.59]",0.0068631965194508
"(25, 30]","(-20, -19]","(18140.59, 18594.104]",0.0068631965194508
"(25, 30]","(-20, -19]","(18594.104, 19047.619]",0.0068631965194508
"(25, 30]","(-20, -19]","(19047.619, 19501.134]",0.0068631965194508
"(25, 30]","(-20, -19]","(19501.134, 19954.649]",0.0068631965194508
"(25, 30]","(-20, -19]","(19954.649, 20408.163]",0.0068631965194508
"(25, 30]","(-20, -19]","(20408.163, 20861.678]",0.0068631965194508
"(25, 30]","(-20, -19]","(20861.678, 21315.193]",0.0068631965194508
"(25, 30]","(-20, -19]","(21315.193, 21768.707]",0.0068631965194508
"(25, 30]","(-20, -19]","(21768.707, 22222.222]",0.00761926037655024
"(25, 30]","(-20, -19]","(22222.222, 22675.737]",0.00761926037655024
"(25, 30]","(-20, -19]","(22675.737, 23129.252]",0.00761926037655024
"(25, 30]","(-20, -19]","(23129.252, 23582.766]",0.00761926037655024
"(25, 30]","(-20, -19]","(23582.766, 24036.281]",0.00761926037655024
"(25, 30]","(-20, -19]","(24036.281, 24489.796]",0.00761926037655024
"(25, 30]","(-20, -19]","(24489.796, 24943.311]",0.00761926037655024
"(25, 30]","(-20, -19]","(24943.311, 25396.825]",0.00702802377908844
"(25, 30]","(-20, -19]","(25396.825, 25850.34]",0.00702802377908844
"(25, 30]","(-20, -19]","(25850.34, 26303.855]",0.00702802377908844
"(25, 30]","(-20, -19]","(26303.855, 26757.37]",0.00597428405096629
"(25, 30]","(-20, -19]","(26757.37, 27210.884]",0.00597428405096629
"(25, 30]","(-20, -19]","(27210.884, 27664.399]",0.00597428405096629
"(25, 30]","(-20, -19]","(27664.399, 28117.914]",0.00869869778205334
"(25, 30]","(-20, -19]","(28117.914, 28571.429]",0.00869869778205334
"(25, 30]","(-20, -19]","(28571.429, 29024.943]",0.00869869778205334
"(25, 30]","(-20, -19]","(29024.943, 29478.458]",0.0082861012568533
"(25, 30]","(-20, -19]","(29478.458, 29931.973]",0.00990550499677662
"(25, 30]","(-20, -19]","(29931.973, 30385.488]",0.00663579644240165
"(25, 30]","(-20, -19]","(30385.488, 30839.002]",0.00663579644240165
"(25, 30]","(-20, -19]","(30839.002, 31292.517]",0.00663579644240165
"(25, 30]","(-20, -19]","(31292.517, 31746.032]",0.00663579644240165
"(25, 30]","(-20, -19]","(31746.032, 32199.546]",0.0090776425490354
"(25, 30]","(-20, -19]","(32199.546, 32653.061]",0.00689224101645449
"(25, 30]","(-20, -19]","(32653.061, 33106.576]",0.00689224101645449
"(25, 30]","(-20, -19]","(33106.576, 33560.091]",0.00986853777646961
"(25, 30]","(-20, -19]","(33560.091, 34013.605]",0.00986853777646961
"(25, 30]","(-20, -19]","(34013.605, 34467.12]",0.0183694609195272
"(25, 30]","(-20, -19]","(34467.12, 34920.635]",0.0214932470829816
"(25, 30]","(-20, -19]","(34920.635, 35374.15]",0.032801144922219
"(25, 30]","(-20, -19]","(35374.15, 35827.664]",0.0389019039099938
"(25, 30]","(-20, -19]","(35827.664, 36281.179]",0.0389019039099938
"(30, 35]","(-20, -19]","(11337.868, 11791.383]",0.0107689121878221
"(30, 35]","(-20, -19]","(11791.383, 12244.898]",0.0107689121878221
"(30, 35]","(-20, -19]","(12244.898, 12698.413]",0.0107689121878221
"(30, 35]","(-20, -19]","(12698.413, 13151.927]",0.0107689121878221
"(30, 35]","(-20, -19]","(13151.927, 13605.442]",0.0107689121878221
"(30, 35]","(-20, -19]","(13605.442, 14058.957]",0.0107689121878221
"(30, 35]","(-20, -19]","(14058.957, 14512.472]",0.0107689121878221
"(30, 35]","(-20, -19]","(14512.472, 14965.986]",0.0107689121878221
"(30, 35]","(-20, -19]","(14965.986, 15419.501]",0.0107689121878221
"(30, 35]","(-20, -19]","(15419.501, 15873.016]",0.0107689121878221
"(30, 35]","(-20, -19]","(15873.016, 16326.531]",0.0113024577965622
"(30, 35]","(-20, -19]","(16326.531, 16780.045]",0.0113024577965622
"(30, 35]","(-20, -19]","(16780.045, 17233.56]",0.0113024577965622
"(30, 35]","(-20, -19]","(17233.56, 17687.075]",0.011474313396034
"(30, 35]","(-20, -19]","(17687.075, 18140.59]",0.0113033322900232
"(30, 35]","(-20, -19]","(18140.59, 18594.104]",0.0119807014299017
"(30, 35]","(-20, -19]","(18594.104, 19047.619]",0.0119807014299017
"(30, 35]","(-20, -19]","(19047.619, 19501.134]",0.0119807014299017
"(30, 35]","(-20, -19]","(19501.134, 19954.649]",0.0119807014299017
"(30, 35]","(-20, -19]","(19954.649, 20408.163]",0.0125263323956151
"(30, 35]","(-20, -19]","(20408.163, 20861.678]",0.0125263323956151
"(30, 35]","(-20, -19]","(20861.678, 21315.193]",0.0125263323956151
"(30, 35]","(-20, -19]","(21315.193, 21768.707]",0.0125263323956151
"(30, 35]","(-20, -19]","(21768.707, 22222.222]",0.0125263323956151
"(30, 35]","(-20, -19]","(22222.222, 22675.737]",0.0125263323956151
"(30, 35]","(-20, -19]","(22675.737, 23129.252]",0.0125263323956151
"(30, 35]","(-20, -19]","(23129.252, 23582.766]",0.0125263323956151
"(30, 35]","(-20, -19]","(23582.766, 24036.281]",0.0125263323956151
"(30, 35]","(-20, -19]","(24036.281, 24489.796]",0.0125263323956151
"(30, 35]","(-20, -19]","(24489.796, 24943.311]",0.0125263323956151
"(30, 35]","(-20, -19]","(24943.311, 25396.825]",0.0122101350487041
"(30, 35]","(-20, -19]","(25396.825, 25850.34]",0.0122101350487041
"(30, 35]","(-20, -19]","(25850.34, 26303.855]",0.0122101350487041
"(30, 35]","(-20, -19]","(26303.855, 26757.37]",0.0122101350487041
"(30, 35]","(-20, -19]","(26757.37, 27210.884]",0.0122101350487041
"(30, 35]","(-20, -19]","(27210.884, 27664.399]",0.0132643683882364
"(30, 35]","(-20, -19]","(27664.399, 28117.914]",0.0174740444391478
"(30, 35]","(-20, -19]","(28117.914, 28571.429]",0.0174740444391478
"(30, 35]","(-20, -19]","(28571.429, 29024.943]",0.0174740444391478
