"speed_mph_float_bins","grade_percent_float_bins","mass_kg_float_bins","rate"
"(15, 20]","(-20, -19]","(18140.59, 18594.104]",-6.61476401287245
"(15, 20]","(-20, -19]","(18594.104, 19047.619]",-6.61476401287245
"(15, 20]","(-20, -19]","(19047.619, 19501.134]",-6.61476401287245
"(15, 20]","(-20, -19]","(19501.134, 19954.649]",-6.61476401287245
"(15, 20]","(-20, -19]","(19954.649, 20408.163]",-6.61476401287245
"(15, 20]","(-20, -19]","(20408.163, 20861.678]",-6.61476401287245
"(15, 20]","(-20, -19]","(20861.678, 21315.193]",-6.61476401287245
"(15, 20]","(-20, -19]","(21315.193, 21768.707]",-6.61476401287245
"(15, 20]","(-20, -19]","(21768.707, 22222.222]",-6.46169283237947
"(15, 20]","(-20, -19]","(22222.222, 22675.737]",-6.09879676552318
"(15, 20]","(-20, -19]","(22675.737, 23129.252]",-6.09879676552318
"(15, 20]","(-20, -19]","(23129.252, 23582.766]",-6.29728622078773
"(15, 20]","(-20, -19]","(23582.766, 24036.281]",-6.29728622078773
"(15, 20]","(-20, -19]","(24036.281, 24489.796]",-6.29728622078773
"(15, 20]","(-20, -19]","(24489.796, 24943.311]",-6.29728622078773
"(15, 20]","(-20, -19]","(24943.311, 25396.825]",-6.29728622078773
"(15, 20]","(-20, -19]","(25396.825, 25850.34]",-6.29728622078773
"(15, 20]","(-20, -19]","(25850.34, 26303.855]",-6.29728622078773
"(15, 20]","(-20, -19]","(26303.855, 26757.37]",-6.29728622078773
"(15, 20]","(-20, -19]","(26757.37, 27210.884]",-6.29728622078773
"(15, 20]","(-20, -19]","(27210.884, 27664.399]",-6.29728622078773
"(15, 20]","(-20, -19]","(27664.399, 28117.914]",-6.22488495694743
"(15, 20]","(-20, -19]","(28117.914, 28571.429]",-6.22488495694743
"(15, 20]","(-20, -19]","(28571.429, 29024.943]",-6.22488495694743
"(15, 20]","(-20, -19]","(29024.943, 29478.458]",-6.22488495694743
"(15, 20]","(-20, -19]","(29478.458, 29931.973]",-6.22488495694743
"(15, 20]","(-20, -19]","(29931.973, 30385.488]",-6.22488495694743
"(15, 20]","(-20, -19]","(30385.488, 30839.002]",-6.20619279676409
"(15, 20]","(-20, -19]","(30839.002, 31292.517]",-6.20619279676409
"(15, 20]","(-20, -19]","(31292.517, 31746.032]",-6.20619279676409
"(15, 20]","(-20, -19]","(31746.032, 32199.546]",-6.20619279676409
"(15, 20]","(-20, -19]","(32199.546, 32653.061]",-6.20619279676409
"(15, 20]","(-20, -19]","(32653.061, 33106.576]",-6.20619279676409
"(15, 20]","(-20, -19]","(33106.576, 33560.091]",-6.20619279676409
"(15, 20]","(-20, -19]","(33560.091, 34013.605]",-6.20619279676409
"(15, 20]","(-20, -19]","(34013.605, 34467.12]",-6.20619279676409
"(15, 20]","(-20, -19]","(34467.12, 34920.635]",-6.20619279676409
"(15, 20]","(-20, -19]","(34920.635, 35374.15]",-6.20619279676409
"(15, 20]","(-20, -19]","(35374.15, 35827.664]",-6.20619279676409
"(15, 20]","(-20, -19]","(35827.664, 36281.179]",-5.9913247263465
"(20, 25]","(-20, -19]","(11337.868, 11791.383]",-5.23863196902609
"(20, 25]","(-20, -19]","(11791.383, 12244.898]",-5.23863196902609
"(20, 25]","(-20, -19]","(12244.898, 12698.413]",-5.23863196902609
"(20, 25]","(-20, -19]","(12698.413, 13151.927]",-5.23863196902609
"(20, 25]","(-20, -19]","(13151.927, 13605.442]",-5.23863196902609
"(20, 25]","(-20, -19]","(13605.442, 14058.957]",-5.23863196902609
"(20, 25]","(-20, -19]","(14058.957, 14512.472]",-5.23863196902609
"(20, 25]","(-20, -19]","(14512.472, 14965.986]",-5.23863196902609
"(20, 25]","(-20, -19]","(14965.986, 15419.501]",-5.23863196902609
"(20, 25]","(-20, -19]","(15419.501, 15873.016]",-5.37491262524756
"(20, 25]","(-20, -19]","(15873.016, 16326.531]",-5.86305029025437
"(20, 25]","(-20, -19]","(16326.531, 16780.045]",-5.86305029025437
"(20, 25]","(-20, -19]","(16780.045, 17233.56]",-5.86305029025437
"(20, 25]","(-20, -19]","(17233.56, 17687.075]",-5.86305029025437
"(20, 25]","(-20, -19]","(17687.075, 18140.59]",-5.86305029025437
"(20, 25]","(-20, -19]","(18140.59, 18594.104]",-5.86305029025437
"(20, 25]","(-20, -19]","(18594.104, 19047.619]",-5.86305029025437
"(20, 25]","(-20, -19]","(19047.619, 19501.134]",-5.86305029025437
"(20, 25]","(-20, -19]","(19501.134, 19954.649]",-5.86305029025437
"(20, 25]","(-20, -19]","(19954.649, 20408.163]",-5.86305029025437
"(20, 25]","(-20, -19]","(20408.163, 20861.678]",-5.86305029025437
"(20, 25]","(-20, -19]","(20861.678, 21315.193]",-5.86305029025437
"(20, 25]","(-20, -19]","(21315.193, 21768.707]",-5.86305029025437
"(20, 25]","(-20, -19]","(21768.707, 22222.222]",-5.86305029025437
"(20, 25]","(-20, -19]","(22222.222, 22675.737]",-5.86305029025437
"(20, 25]","(-20, -19]","(22675.737, 23129.252]",-5.86305029025437
"(20, 25]","(-20, -19]","(23129.252, 23582.766]",-5.86305029025437
"(20, 25]","(-20, -19]","(23582.766, 24036.281]",-5.86305029025437
"(20, 25]","(-20, -19]","(24036.281, 24489.796]",-5.86305029025437
"(20, 25]","(-20, -19]","(24489.796, 24943.311]",-5.86305029025437
"(20, 25]","(-20, -19]","(24943.311, 25396.825]",-5.86305029025437
"(20, 25]","(-20, -19]","(25396.825, 25850.34]",-5.86305029025437
"(20, 25]","(-20, -19]","(25850.34, 26303.855]",-5.86305029025437
"(20, 25]","(-20, -19]","(26303.855, 26757.37]",-5.86305029025437
"(20, 25]","(-20, -19]","(26757.37, 27210.884]",-5.86305029025437
"(20, 25]","(-20, -19]","(27210.884, 27664.399]",-5.86305029025437
"(20, 25]","(-20, -19]","(27664.399, 28117.914]",-5.86305029025437
"(20, 25]","(-20, -19]","(28117.914, 28571.429]",-5.86305029025437
"(20, 25]","(-20, -19]","(28571.429, 29024.943]",-5.86305029025437
"(20, 25]","(-20, -19]","(29024.943, 29478.458]",-5.86305029025437
"(20, 25]","(-20, -19]","(29478.458, 29931.973]",-5.86305029025437
"(20, 25]","(-20, -19]","(29931.973, 30385.488]",-5.86305029025437
"(20, 25]","(-20, -19]","(30385.488, 30839.002]",-5.74550623399271
"(20, 25]","(-20, -19]","(30839.002, 31292.517]",-5.74550623399271
"(20, 25]","(-20, -19]","(31292.517, 31746.032]",-5.74550623399271
"(20, 25]","(-20, -19]","(31746.032, 32199.546]",-5.74550623399271
"(20, 25]","(-20, -19]","(32199.546, 32653.061]",-5.74550623399271
"(20, 25]","(-20, -19]","(32653.061, 33106.576]",-5.74550623399271
"(20, 25]","(-20, -19]","(33106.576, 33560.091]",-5.74550623399271
"(20, 25]","(-20, -19]","(33560.091, 34013.605]",-5.74550623399271
"(20, 25]","(-20, -19]","(34013.605, 34467.12]",-5.74550623399271
"(20, 25]","(-20, -19]","(34467.12, 34920.635]",-5.74550623399271
"(20, 25]","(-20, -19]","(34920.635, 35374.15]",-5.74550623399271
"(20, 25]","(-20, -19]","(35374.15, 35827.664]",-5.74550623399271
"(20, 25]","(-20, -19]","(35827.664, 36281.179]",-5.74550623399271
"(25, 30]","(-20, -19]","(11337.868, 11791.383]",-5.06300053084146
"(25, 30]","(-20, -19]","(11791.383, 12244.898]",-5.06300053084146
"(25, 30]","(-20, -19]","(12244.898, 12698.413]",-5.06300053084146
"(25, 30]","(-20, -19]","(12698.413, 13151.927]",-5.06300053084146
"(25, 30]","(-20, -19]","(13151.927, 13605.442]",-5.06300053084146
"(25, 30]","(-20, -19]","(13605.442, 14058.957]",-5.06300053084146
"(25, 30]","(-20, -19]","(14058.957, 14512.472]",-5.06300053084146
"(25, 30]","(-20, -19]","(14512.472, 14965.986]",-5.06300053084146
"(25, 30]","(-20, -19]","(14965.986, 15419.501]",-5.06300053084146
"(25, 30]","(-20, -19]","(15419.501, 15873.016]",-5.19928118706292
"(25, 30]","(-20, -19]","(15873.016, 16326.531]",-5.36626812346992
"(25, 30]","(-20, -19]","(16326.531, 16780.045]",-5.36626812346992
"(25, 30]","(-20, -19]","(16780.045, 17233.56]",-5.36626812346992
"(25, 30]","(-20, -19]","(17233.56, 17687.075]",-5.36626812346992
"(25, 30]","(-20, -19]","(17687.075, 18140.59]",-5.36626812346992
"(25, 30]","(-20, -19]","(18140.59, 18594.104]",-5.36626812346992
"(25, 30]","(-20, -19]","(18594.104, 19047.619]",-5.36626812346992
"(25, 30]","(-20, -19]","(19047.619, 19501.134]",-5.36626812346992
"(25, 30]","(-20, -19]","(19501.134, 19954.649]",-5.36626812346992
"(25, 30]","(-20, -19]","(19954.649, 20408.163]",-5.36626812346992
"(25, 30]","(-20, -19]","(20408.163, 20861.678]",-5.36626812346992
"(25, 30]","(-20, -19]","(20861.678, 21315.193]",-5.36626812346992
"(25, 30]","(-20, -19]","(21315.193, 21768.707]",-5.36626812346992
"(25, 30]","(-20, -19]","(21768.707, 22222.222]",-5.36626812346992
"(25, 30]","(-20, -19]","(22222.222, 22675.737]",-5.36626812346992
"(25, 30]","(-20, -19]","(22675.737, 23129.252]",-5.36626812346992
"(25, 30]","(-20, -19]","(23129.252, 23582.766]",-5.36626812346992
"(25, 30]","(-20, -19]","(23582.766, 24036.281]",-5.36626812346992
"(25, 30]","(-20, -19]","(24036.281, 24489.796]",-5.36626812346992
"(25, 30]","(-20, -19]","(24489.796, 24943.311]",-5.36626812346992
"(25, 30]","(-20, -19]","(24943.311, 25396.825]",-5.36626812346992
"(25, 30]","(-20, -19]","(25396.825, 25850.34]",-5.36626812346992
