"speed_mph_float_bins","grade_percent_float_bins","mass_kg_float_bins","rate"
"(10, 15]","(-20, -19]","(33560.091, 34013.605]",0.0640926287889711
"(10, 15]","(-20, -19]","(34013.605, 34467.12]",0.0640926287889711
"(10, 15]","(-20, -19]","(34467.12, 34920.635]",0.0634315968016033
"(10, 15]","(-20, -19]","(34920.635, 35374.15]",0.0634315968016033
"(10, 15]","(-20, -19]","(35374.15, 35827.664]",0.0634315968016033
"(10, 15]","(-20, -19]","(35827.664, 36281.179]",0.0634315968016033
"(15, 20]","(-20, -19]","(11337.868, 11791.383]",0.0834379606914943
"(15, 20]","(-20, -19]","(11791.383, 12244.898]",0.0614627669938023
"(15, 20]","(-20, -19]","(12244.898, 12698.413]",0.0614627669938023
"(15, 20]","(-20, -19]","(12698.413, 13151.927]",0.0614627669938023
"(15, 20]","(-20, -19]","(13151.927, 13605.442]",0.0555775302493856
"(15, 20]","(-20, -19]","(13605.442, 14058.957]",0.0555775302493856
"(15, 20]","(-20, -19]","(14058.957, 14512.472]",0.0555775302493856
"(15, 20]","(-20, -19]","(14512.472, 14965.986]",0.0555775302493856
"(15, 20]","(-20, -19]","(14965.986, 15419.501]",0.0555775302493856
"(15, 20]","(-20, -19]","(15419.501, 15873.016]",0.0565856182523021
"(15, 20]","(-20, -19]","(15873.016, 16326.531]",0.0556539479822614
"(15, 20]","(-20, -19]","(16326.531, 16780.045]",0.0525705802267597
"(15, 20]","(-20, -19]","(16780.045, 17233.56]",0.054105216138063
"(15, 20]","(-20, -19]","(17233.56, 17687.075]",0.054105216138063
"(15, 20]","(-20, -19]","(17687.075, 18140.59]",0.054105216138063
"(15, 20]","(-20, -19]","(18140.59, 18594.104]",0.0756762686795551
"(15, 20]","(-20, -19]","(18594.104, 19047.619]",0.0627876494361039
"(15, 20]","(-20, -19]","(19047.619, 19501.134]",0.0627876494361039
"(15, 20]","(-20, -19]","(19501.134, 19954.649]",0.0665636131078
"(15, 20]","(-20, -19]","(19954.649, 20408.163]",0.0679795435273245
"(15, 20]","(-20, -19]","(20408.163, 20861.678]",0.0679795435273245
"(15, 20]","(-20, -19]","(20861.678, 21315.193]",0.0726830542562883
"(15, 20]","(-20, -19]","(21315.193, 21768.707]",0.11594586949239
"(15, 20]","(-20, -19]","(21768.707, 22222.222]",0.0683683493875709
"(15, 20]","(-20, -19]","(22222.222, 22675.737]",0.066324560284666
"(15, 20]","(-20, -19]","(22675.737, 23129.252]",0.0659564608119608
"(15, 20]","(-20, -19]","(23129.252, 23582.766]",0.0659564608119608
"(15, 20]","(-20, -19]","(23582.766, 24036.281]",0.0659564608119608
"(15, 20]","(-20, -19]","(24036.281, 24489.796]",0.0641209306608389
"(15, 20]","(-20, -19]","(24489.796, 24943.311]",0.0641209306608389
"(15, 20]","(-20, -19]","(24943.311, 25396.825]",0.0641209306608389
"(15, 20]","(-20, -19]","(25396.825, 25850.34]",0.0641209306608389
