payloadId,sequenceRank,tourId,payloadType,requestType,locationZone,estimatedTimeOfArrivalInSec,arrivalTimeWindowInSecLower,arrivalTimeWindowInSecUpper,operationDurationInSec,locationX,locationY,mesoZone,buyerNAICS,sellerNAICS,weightInKg,deliveryType,fleetType
13455637,1,b2b-16324,mfr_goods,unloading,530330323091,50640,42600,93600,420,-122.14176363595924,47.68919513050458,530330323091.0,611100,333414,211.37404442000002,delivery-only,private
33-db2b6109-,2,b2b-16324,mfr_goods,loading,530610537001,58800,0,0,0,-121.4007171060678,47.41209531237868,530630122001.0,,,0.0,delivery-only,
33-db2b6113,0,b2b-16328,mfr_goods,loading,530530732003,40200,0,0,0,-122.722177527917,47.06726163014591,410510043001.0,,,2574.59029212,delivery-only,
13765741,1,b2b-16328,mfr_goods,unloading,530330237001,49200,40200,93600,360,-122.15164843993207,47.62923190292855,530330237001.0,334610,325211,2574.59029212,delivery-only,private
33-db2b6113-,2,b2b-16328,mfr_goods,loading,530530732003,57960,0,0,0,-122.722177527917,47.06726163014591,410510043001.0,,,0.0,delivery-only,
33-db2b6152,0,b2b-16367,mfr_goods,loading,530330093003,27000,0,0,0,-122.32640314852468,47.58077612079412,530330093003.0,,,49.44156833,delivery-only,
15566471,1,b2b-16367,mfr_goods,unloading,530330218021,29940,27000,93600,900,-122.18316179771531,47.77011626890649,530330218021.0,512200,334610,49.44156833,delivery-only,private
33-db2b6152-,2,b2b-16367,mfr_goods,loading,530330093003,33180,0,0,0,-122.32640314852468,47.58077612079412,530330093003.0,,,0.0,delivery-only,
33-db2b6159,0,b2b-16374,mfr_goods,loading,530330315021,33000,0,0,0,-122.58014198329504,46.93344098049039,530770020013.0,,,2573.68310738,delivery-only,
15887613,1,b2b-16374,mfr_goods,unloading,530330220013,40560,33000,93600,960,-122.1893597818032,47.74836272589593,530330220013.0,517110,326120,2573.68310738,delivery-only,private
33-db2b6159-,2,b2b-16374,mfr_goods,loading,530330315021,48180,0,0,0,-122.722177527917,47.06726163014591,530770020013.0,,,0.0,delivery-only,
33-db2b6166,0,b2b-16381,mfr_goods,loading,530530732003,25800,0,0,0,-122.722177527917,47.06726163014591,530110426003.0,,,3959.8613901000003,delivery-only,
16450415,1,b2b-16381,mfr_goods,unloading,530330077002,34980,25800,93600,360,-122.29537976036409,47.62449449235164,530330077002.0,811100,3363A0,1314.05709589,delivery-only,private
24066667,2,b2b-16381,mfr_goods,unloading,530330322082,37260,25800,93600,480,-122.03918304188288,47.568734553356784,530330322082.0,811100,3363A0,1314.05709589,delivery-only,private
26157580,3,b2b-16381,mfr_goods,unloading,530330312052,40140,25800,93600,1320,-122.17965265332052,47.32330409024858,530330312052.0,811100,3363A0,1331.74719832,delivery-only,private
33-db2b6166-,4,b2b-16381,mfr_goods,loading,530530732003,46680,0,0,0,-122.722177527917,47.06726163014591,530110426003.0,,,0.0,delivery-only,
33-db2b6183,0,b2b-16398,mfr_goods,loading,530330253013,25800,0,0,0,-122.1979111185982,47.49205459762656,530330253013.0,,,7729.213984800001,delivery-only,
9106694,1,b2b-16398,mfr_goods,unloading,530530732003,33060,25800,115200,1020,-122.722177527917,47.06726163014591,530110424001.0,230301,326190,2576.4046616,delivery-only,private
9106547,2,b2b-16398,mfr_goods,unloading,530530732003,34320,25800,115200,780,-122.722177527917,47.06726163014591,530110424001.0,230301,326190,2576.4046616,delivery-only,private
9105620,3,b2b-16398,mfr_goods,unloading,530530732003,35340,25800,115200,1080,-122.722177527917,47.06726163014591,530110424001.0,230301,326190,2576.4046616,delivery-only,private
33-db2b6183-,4,b2b-16398,mfr_goods,loading,530330253013,43380,0,0,0,-122.1979111185982,47.49205459762656,530330253013.0,,,0.0,delivery-only,
33-db2b6184,0,b2b-16399,mfr_goods,loading,530330253013,33600,0,0,0,-122.1979111185982,47.49205459762656,530330253013.0,,,2575.49747686,delivery-only,
15491972,1,b2b-16399,mfr_goods,unloading,530530732003,41760,33600,115200,720,-122.722177527917,47.06726163014591,530110413183.0,333111,326190,2575.49747686,delivery-only,private
33-db2b6184-,2,b2b-16399,mfr_goods,loading,530330253013,49440,0,0,0,-122.1979111185982,47.49205459762656,530330253013.0,,,0.0,delivery-only,
33-db2b6194,0,b2b-16409,mfr_goods,loading,530610537001,32400,0,0,0,-121.4007171060678,47.41209531237868,530630122001.0,,,120.20197805000001,delivery-only,
20384239,1,b2b-16409,mfr_goods,unloading,530330059001,42240,32400,93600,540,-122.36422558298771,47.65307167082584,530330059001.0,325412,325411,24.04039561,delivery-only,private
20373808,2,b2b-16409,mfr_goods,unloading,530330059001,42780,32400,93600,480,-122.36422558298771,47.65307167082584,530330059001.0,325412,325411,24.04039561,delivery-only,private
20373615,3,b2b-16409,mfr_goods,unloading,530330059001,43260,32400,93600,660,-122.36422558298771,47.65307167082584,530330059001.0,325412,325411,24.04039561,delivery-only,private
20372711,4,b2b-16409,mfr_goods,unloading,530330059001,43920,32400,93600,720,-122.36422558298771,47.65307167082584,530330059001.0,325412,325411,24.04039561,delivery-only,private
13308367,5,b2b-16409,mfr_goods,unloading,530330228033,45840,32400,93600,1140,-122.13575077247198,47.64549602017874,530330228033.0,325412,325411,24.04039561,delivery-only,private
33-db2b6194-,6,b2b-16409,mfr_goods,loading,530610537001,55020,0,0,0,-121.4007171060678,47.41209531237868,530630122001.0,,,0.0,delivery-only,
33-db2b6199,0,b2b-16414,mfr_goods,loading,530330075004,34200,0,0,0,-122.32029100439838,47.613852829130266,530330075004.0,,,20098.6779147,delivery-only,
18410333,1,b2b-16414,mfr_goods,unloading,530610407004,39600,34200,93600,4260,-122.19587781523072,47.97697295589956,530610407004.0,336612,327200,20098.6779147,delivery-only,private
33-db2b6199-,2,b2b-16414,mfr_goods,loading,530330075004,47760,0,0,0,-122.32029100439838,47.613852829130266,530330075004.0,,,0.0,delivery-only,
33-db2b6213,0,b2b-16428,mfr_goods,loading,530330075004,39600,0,0,0,-122.32029100439838,47.613852829130266,530330075004.0,,,20098.6779147,delivery-only,
18408762,1,b2b-16428,mfr_goods,unloading,530610407004,44100,39600,93600,4080,-122.19587781523072,47.97697295589956,530610407004.0,336612,327200,20098.6779147,delivery-only,private
33-db2b6213-,2,b2b-16428,mfr_goods,loading,530330075004,52080,0,0,0,-122.32029100439838,47.613852829130266,530330075004.0,,,0.0,delivery-only,
33-db2b6227,0,b2b-16442,mfr_goods,loading,530330048003,31800,0,0,0,-122.36220777233224,47.65522352628231,530330048003.0,,,20106.84257736,delivery-only,
27542352,1,b2b-16442,mfr_goods,unloading,530330219041,33960,31800,93600,4740,-122.15512536619316,47.71506760226714,530330219041.0,230301,327993,20106.84257736,delivery-only,private
33-db2b6227-,2,b2b-16442,mfr_goods,loading,530330048003,41520,0,0,0,-122.36220777233224,47.65522352628231,530330048003.0,,,0.0,delivery-only,
33-db2b6229,0,b2b-16444,mfr_goods,loading,530330048003,31800,0,0,0,-122.36220777233224,47.65522352628231,530330048003.0,,,20095.04917574,delivery-only,
2020118,1,b2b-16444,mfr_goods,unloading,530530729061,38940,31800,115200,4080,-122.722177527917,47.06726163014591,530419714002.0,321910,327993,20095.04917574,delivery-only,private
33-db2b6229-,2,b2b-16444,mfr_goods,loading,530330048003,49560,0,0,0,-122.36220777233224,47.65522352628231,530330048003.0,,,0.0,delivery-only,
33-db2b6234,0,b2b-16449,mfr_goods,loading,530530732003,33600,0,0,0,-122.722177527917,47.06726163014591,410670326071.0,,,894.9377460100001,delivery-only,
18741531,1,b2b-16449,mfr_goods,unloading,530330218021,45000,33600,93600,840,-122.18860619883654,47.77238814280248,530330218021.0,33299A,33299A,894.9377460100001,delivery-only,private
33-db2b6234-,2,b2b-16449,mfr_goods,loading,530530732003,55740,0,0,0,-122.722177527917,47.06726163014591,410670326071.0,,,0.0,delivery-only,
33-db2b6237,0,b2b-16452,mfr_goods,loading,530330109002,33000,0,0,0,-122.31977623397673,47.551040451715686,530330109002.0,,,15553.6823673,delivery-only,
20088648,1,b2b-16452,mfr_goods,unloading,530530732003,40800,33000,115200,3240,-122.722177527917,47.06726163014591,410050229011.0,332200,331110,15553.6823673,delivery-only,private
33-db2b6237-,2,b2b-16452,mfr_goods,loading,530330109002,51540,0,0,0,-122.31977623397673,47.551040451715686,530330109002.0,,,0.0,delivery-only,
33-db2b6248,0,b2b-16463,mfr_goods,loading,530530726032,24600,0,0,0,-122.722177527917,47.06726163014591,530670101001.0,,,527.98151868,delivery-only,
1104244,1,b2b-16463,mfr_goods,unloading,530330292061,29520,24600,93600,1020,-122.25674800920608,47.40154442093063,530330292061.0,230301,339950,131.99537967,delivery-only,private
6144265,2,b2b-16463,mfr_goods,unloading,530330250063,31440,24600,93600,360,-122.08012730018064,47.55328366207898,530330250063.0,230301,339950,131.99537967,delivery-only,private
6144587,3,b2b-16463,mfr_goods,unloading,530330250063,31800,24600,93600,360,-122.08012730018064,47.55328366207898,530330250063.0,230301,339950,131.99537967,delivery-only,private
1105908,4,b2b-16463,mfr_goods,unloading,530330292061,33480,24600,93600,1020,-122.25674800920608,47.40154442093063,530330292061.0,230301,339950,131.99537967,delivery-only,private
33-db2b6248-,5,b2b-16463,mfr_goods,loading,530530726032,38820,0,0,0,-122.722177527917,47.06726163014591,530670101001.0,,,0.0,delivery-only,
33-db2b6260,0,b2b-16475,mfr_goods,loading,530330054002,27000,0,0,0,-122.3446785207428,47.64953838221133,530330054002.0,,,129.72741782,delivery-only,
20560123,1,b2b-16475,mfr_goods,unloading,530330253013,29760,27000,93600,900,-122.196659171822,47.50011574794217,530330253013.0,541610,323110,129.72741782,delivery-only,private
33-db2b6260-,2,b2b-16475,mfr_goods,loading,530330054002,32820,0,0,0,-122.3446785207428,47.64953838221133,530330054002.0,,,0.0,delivery-only,
33-db2b6273,0,b2b-16488,mfr_goods,loading,530330308011,13800,0,0,0,-122.23735899875834,47.28533691355371,530330308011.0,,,894.48415364,delivery-only,
23889782,1,b2b-16488,mfr_goods,unloading,530530701001,19620,13800,115200,900,-122.722177527917,47.06726163014591,20095.0,332600,332600,894.48415364,delivery-only,private
33-db2b6273-,2,b2b-16488,mfr_goods,loading,530330308011,24540,0,0,0,-122.23735899875834,47.28533691355371,530330308011.0,,,0.0,delivery-only,
33-db2b6278,0,b2b-16493,mfr_goods,loading,530330109002,26400,0,0,0,-122.33258620427928,47.55326160853775,530330109002.0,,,655.44097465,delivery-only,
22389999,1,b2b-16493,mfr_goods,unloading,530530732003,34200,26400,115200,360,-122.722177527917,47.06726163014591,410510102002.0,424200,323110,131.08819493000001,delivery-only,private
22389459,2,b2b-16493,mfr_goods,unloading,530530732003,34800,26400,115200,1080,-122.58014198329504,46.93344098049039,410510102002.0,424200,323110,131.08819493000001,delivery-only,private
22389235,3,b2b-16493,mfr_goods,unloading,530530732003,36120,26400,115200,660,-122.722177527917,47.06726163014591,410510102002.0,424200,323110,131.08819493000001,delivery-only,private
22387861,4,b2b-16493,mfr_goods,unloading,530530732003,37020,26400,115200,1080,-122.722177527917,47.06726163014591,410510102002.0,424200,323110,131.08819493000001,delivery-only,private
22387081,5,b2b-16493,mfr_goods,unloading,530530732003,38340,26400,115200,1140,-122.722177527917,47.06726163014591,410510102002.0,424200,323110,131.08819493000001,delivery-only,private
33-db2b6278-,6,b2b-16493,mfr_goods,loading,530330109002,46980,0,0,0,-122.33258620427928,47.55326160853775,530330109002.0,,,0.0,delivery-only,
33-db2b6290,0,b2b-16505,mfr_goods,loading,530330073001,24000,0,0,0,-122.33321502162391,47.6220841452362,530330073001.0,,,20485.138613940002,delivery-only,
5482838,1,b2b-16505,mfr_goods,unloading,530330219031,25980,24000,93600,2100,-122.17790487308278,47.71584900673487,530330219031.0,621100,327200,20485.138613940002,delivery-only,private
33-db2b6290-,2,b2b-16505,mfr_goods,loading,530330073001,30060,0,0,0,-122.33321502162391,47.6220841452362,530330073001.0,,,0.0,delivery-only,
33-db2b6294,0,b2b-16509,mfr_goods,loading,530330237001,15600,0,0,0,-122.17008069904522,47.62588013823919,530330237001.0,,,1324.4897204000001,delivery-only,
23991674,1,b2b-16509,mfr_goods,unloading,530530714063,22320,15600,93600,360,-122.3610007673712,47.093024794852994,530530714063.0,562000,336390,1324.4897204000001,delivery-only,private
33-db2b6294-,2,b2b-16509,mfr_goods,loading,530330237001,28500,0,0,0,-122.17008069904522,47.62588013823919,530330237001.0,,,0.0,delivery-only,
33-db2b6297,0,b2b-16512,mfr_goods,loading,530330323292,16800,0,0,0,-122.02717822609756,47.692828263082006,530330323292.0,,,20110.47131632,delivery-only,
24223632,1,b2b-16512,mfr_goods,unloading,530330052005,19860,16800,93600,3900,-122.31756334382185,47.661257260096335,530330052005.0,4A0000,327320,20110.47131632,delivery-only,private
33-db2b6297-,2,b2b-16512,mfr_goods,loading,530330323292,25680,0,0,0,-122.02717822609756,47.692828263082006,530330323292.0,,,0.0,delivery-only,
33-db2b6303,0,b2b-16518,mfr_goods,loading,530530701001,33600,0,0,0,-122.722177527917,47.06726163014591,20095.0,,,211.37404442000002,delivery-only,
24788408,1,b2b-16518,mfr_goods,unloading,530330109002,41760,33600,93600,360,-122.3305747166762,47.55291027267726,530330109002.0,212310,333130,211.37404442000002,delivery-only,private
33-db2b6303-,2,b2b-16518,mfr_goods,loading,530530701001,48780,0,0,0,-122.722177527917,47.06726163014591,20095.0,,,0.0,delivery-only,
33-db2b6315,0,b2b-16530,mfr_goods,loading,530330327042,32400,0,0,0,-121.7981934144152,47.49471443462366,530330327042.0,,,526.1671492,delivery-only,
26807130,1,b2b-16530,mfr_goods,unloading,530330328003,36360,32400,115200,480,-121.4007171060678,47.41209531237868,530079608023.0,4A0000,339920,131.5417873,delivery-only,private
26806394,2,b2b-16530,mfr_goods,unloading,530330328003,37500,32400,115200,840,-121.4007171060678,47.41209531237868,530079608023.0,4A0000,339920,131.5417873,delivery-only,private
23085694,3,b2b-16530,mfr_goods,unloading,530610537001,43740,32400,115200,540,-121.4007171060678,47.41209531237868,530630103042.0,4A0000,339920,131.5417873,delivery-only,private
25652360,4,b2b-16530,mfr_goods,unloading,530610533014,51780,32400,115200,660,-122.31610846863688,48.31193108584794,530730102005.0,713900,339920,131.5417873,delivery-only,private
33-db2b6315-,5,b2b-16530,mfr_goods,loading,530330327042,61620,0,0,0,-121.7981934144152,47.49471443462366,530330327042.0,,,0.0,delivery-only,
33-db2b6318,0,b2b-16533,mfr_goods,loading,530330262001,28800,0,0,0,-122.25847460285948,47.44464547478989,530330262001.0,,,47.173606480000004,delivery-only,
14713050,1,b2b-16533,mfr_goods,unloading,530530712072,33540,28800,93600,780,-122.28276199192469,47.15195658650848,530530712072.0,621200,339116,11.793401620000001,delivery-only,private
14713493,2,b2b-16533,mfr_goods,unloading,530530712072,34440,28800,93600,1200,-122.28276199192469,47.15195658650848,530530712072.0,621200,339116,11.793401620000001,delivery-only,private
14713749,3,b2b-16533,mfr_goods,unloading,530530712072,35760,28800,93600,1020,-122.28276199192469,47.15195658650848,530530712072.0,621200,339116,11.793401620000001,delivery-only,private
14714158,4,b2b-16533,mfr_goods,unloading,530530712072,36900,28800,93600,960,-122.28276199192469,47.15195658650848,530530712072.0,621200,339116,11.793401620000001,delivery-only,private
33-db2b6318-,5,b2b-16533,mfr_goods,loading,530330262001,41100,0,0,0,-122.25847460285948,47.44464547478989,530330262001.0,,,0.0,delivery-only,
33-db2b6324,0,b2b-16539,mfr_goods,loading,530330262001,23400,0,0,0,-122.23461653083557,47.46631805807112,530330262001.0,,,7237.51985572,delivery-only,
26064907,1,b2b-16539,mfr_goods,unloading,530350901021,28440,23400,93600,1260,-122.49374107859528,47.80763745091564,530350901021.0,3259A0,322210,7237.51985572,delivery-only,private
33-db2b6324-,2,b2b-16539,mfr_goods,loading,530330262001,32460,0,0,0,-122.23461653083557,47.46631805807112,530330262001.0,,,0.0,delivery-only,
33-db2b6331,0,b2b-16546,mfr_goods,loading,530530732003,25200,0,0,0,-122.722177527917,47.06726163014591,530110405071.0,,,20110.01772395,delivery-only,
26472513,1,b2b-16546,mfr_goods,unloading,530330234012,34380,25200,93600,4980,-122.14749860375912,47.5851154727595,530330234012.0,230301,327390,20110.01772395,delivery-only,private
33-db2b6331-,2,b2b-16546,mfr_goods,loading,530530732003,47340,0,0,0,-122.722177527917,47.06726163014591,530110405071.0,,,0.0,delivery-only,
33-db2b6337,0,b2b-16552,mfr_goods,loading,530530729061,24000,0,0,0,-122.722177527917,47.06726163014591,530419708002.0,,,1789.8754920200001,delivery-only,
26601564,1,b2b-16552,mfr_goods,unloading,530330253011,30960,24000,93600,900,-122.19923356958364,47.50868485025102,530330253011.0,230301,332996,889.94822994,delivery-only,private
17391279,2,b2b-16552,mfr_goods,unloading,530330317062,33780,24000,93600,600,-122.11669426836372,47.3586585895866,530330317062.0,541300,332996,899.92726208,delivery-only,private
33-db2b6337-,3,b2b-16552,mfr_goods,loading,530530729061,38880,0,0,0,-122.722177527917,47.06726163014591,530419708002.0,,,0.0,delivery-only,
33-db2b6343,0,b2b-16558,mfr_goods,loading,530330093003,27000,0,0,0,-122.3245742277721,47.562260640702334,530330093003.0,,,131.5417873,delivery-only,
27668792,1,b2b-16558,mfr_goods,unloading,530530726032,33120,27000,115200,600,-122.722177527917,47.06726163014591,530670106003.0,52A000,323110,131.5417873,delivery-only,private
33-db2b6343-,2,b2b-16558,mfr_goods,loading,530330093003,38640,0,0,0,-122.3245742277721,47.562260640702334,530330093003.0,,,0.0,delivery-only,
33-db2b6359,0,b2b-16574,bulk,loading,530610533024,27000,0,0,0,-122.31610846863688,48.31193108584794,530579518001.0,,,23318.73014933,delivery-only,
4030547,1,b2b-16574,bulk,unloading,530330319041,36180,27000,93600,3780,-122.04786346656864,47.44812417373837,530330319041.0,3219A0,113000,23318.73014933,delivery-only,private
33-db2b6359-,2,b2b-16574,bulk,loading,530610533024,48840,0,0,0,-122.31610846863688,48.31193108584794,530579518001.0,,,0.0,delivery-only,
33-db2b6369,0,b2b-16584,bulk,loading,530610533024,27000,0,0,0,-122.31610846863688,48.31193108584794,530579518001.0,,,23318.73014933,delivery-only,
4032938,1,b2b-16584,bulk,unloading,530330319041,36180,27000,93600,4500,-122.04786346656864,47.44812417373837,530330319041.0,3219A0,113000,23318.73014933,delivery-only,private
33-db2b6369-,2,b2b-16584,bulk,loading,530610533024,49560,0,0,0,-122.31610846863688,48.31193108584794,530579518001.0,,,0.0,delivery-only,
33-db2b6370,0,b2b-16585,bulk,loading,530610533024,27000,0,0,0,-122.31610846863688,48.31193108584794,530579518001.0,,,23319.63733407,delivery-only,
5925451,1,b2b-16585,bulk,unloading,530330292061,36480,27000,93600,3600,-122.24761236186616,47.39014874629184,530330292061.0,321200,113000,23319.63733407,delivery-only,private
33-db2b6370-,2,b2b-16585,bulk,loading,530610533024,49260,0,0,0,-122.31610846863688,48.31193108584794,530579518001.0,,,0.0,delivery-only,
33-db2b6372,0,b2b-16587,bulk,loading,530610533024,42600,0,0,0,-122.31610846863688,48.31193108584794,530579518001.0,,,23319.63733407,delivery-only,
47340,1,b2b-16587,bulk,unloading,530330216002,49380,42600,93600,4200,-122.25899056567955,47.75790078978926,530330216002.0,321910,113000,23319.63733407,delivery-only,private
33-db2b6372-,2,b2b-16587,bulk,loading,530610533024,59160,0,0,0,-122.31610846863688,48.31193108584794,530579518001.0,,,0.0,delivery-only,
33-db2b6386,0,b2b-16601,bulk,loading,530530729061,12600,0,0,0,-122.722177527917,47.06726163014591,530419711001.0,,,23681.150452960002,delivery-only,
1600198,1,b2b-16601,bulk,unloading,530330313012,17880,12600,93600,4200,-122.04031660164564,47.20992098593513,530330313012.0,230301,212310,23681.150452960002,delivery-only,private
33-db2b6386-,2,b2b-16601,bulk,loading,530530729061,25860,0,0,0,-122.722177527917,47.06726163014591,530419711001.0,,,0.0,delivery-only,
33-db2b6406,0,b2b-16621,bulk,loading,530610535061,22200,0,0,0,-122.31610846863688,48.31193108584794,530579512001.0,,,23687.04715377,delivery-only,
2034325,1,b2b-16621,bulk,unloading,530330264001,31980,22200,93600,3420,-122.31200902029454,47.52027864621848,530330264001.0,327330,212310,23687.04715377,delivery-only,private
33-db2b6406-,2,b2b-16621,bulk,loading,530610535061,43680,0,0,0,-122.31610846863688,48.31193108584794,530579512001.0,,,0.0,delivery-only,
33-db2b6416,0,b2b-16631,bulk,loading,530330316053,9000,0,0,0,-122.00873162190746,47.3227088640177,530330316053.0,,,23672.9857903,delivery-only,
5063168,1,b2b-16631,bulk,unloading,530330035001,14520,9000,93600,4020,-122.35517533218992,47.67952465021799,530330035001.0,230301,212310,23672.9857903,delivery-only,private
33-db2b6416-,2,b2b-16631,bulk,loading,530330316053,22860,0,0,0,-122.00873162190746,47.3227088640177,530330316053.0,,,0.0,delivery-only,
33-db2b6421,0,b2b-16636,bulk,loading,530330316053,42600,0,0,0,-122.00873162190746,47.3227088640177,530330316053.0,,,23692.94385458,delivery-only,
4552651,1,b2b-16636,bulk,unloading,530530703113,46020,42600,93600,3720,-122.11778251324478,47.16224843293084,530530703113.0,230301,212310,23692.94385458,delivery-only,private
33-db2b6421-,2,b2b-16636,bulk,loading,530330316053,51840,0,0,0,-122.00873162190746,47.3227088640177,530330316053.0,,,0.0,delivery-only,
33-db2b6433,0,b2b-16648,bulk,loading,530330109002,42000,0,0,0,-122.3305747166762,47.55291027267726,530330109002.0,,,23680.69686059,delivery-only,
5827331,1,b2b-16648,bulk,unloading,530610509003,44700,42000,93600,4260,-122.34391930457244,47.78153625808078,530610509003.0,230301,212310,23680.69686059,delivery-only,private
33-db2b6433-,2,b2b-16648,bulk,loading,530330109002,51360,0,0,0,-122.3305747166762,47.55291027267726,530330109002.0,,,0.0,delivery-only,
33-db2b6440,0,b2b-16655,bulk,loading,530330109002,42000,0,0,0,-122.3305747166762,47.55291027267726,530330109002.0,,,23691.129485100002,delivery-only,
271707,1,b2b-16655,bulk,unloading,530530724082,45840,42000,93600,1440,-122.58713798522432,47.30937943493392,530530724082.0,230301,212310,23691.129485100002,delivery-only,private
33-db2b6440-,2,b2b-16655,bulk,loading,530330109002,50520,0,0,0,-122.3305747166762,47.55291027267726,530330109002.0,,,0.0,delivery-only,
33-db2b6455,0,b2b-16670,bulk,loading,530330326021,31200,0,0,0,-121.83893642747242,47.53406242708418,530330326021.0,,,23684.32559955,delivery-only,
314292,1,b2b-16670,bulk,unloading,530610533014,41340,31200,115200,3960,-122.31610846863688,48.31193108584794,530579408001.0,2123A0,2123A0,23684.32559955,delivery-only,private
33-db2b6455-,2,b2b-16670,bulk,loading,530330326021,53940,0,0,0,-121.83893642747242,47.53406242708418,530330326021.0,,,0.0,delivery-only,
33-db2b6469,0,b2b-16684,bulk,loading,530330326021,31200,0,0,0,-121.83893642747242,47.53406242708418,530330326021.0,,,23684.32559955,delivery-only,
1988564,1,b2b-16684,bulk,unloading,530330228033,34740,31200,93600,4200,-122.138322359069,47.63368017197299,530330228033.0,325520,2123A0,23684.32559955,delivery-only,private
33-db2b6469-,2,b2b-16684,bulk,loading,530330326021,41220,0,0,0,-121.83893642747242,47.53406242708418,530330326021.0,,,0.0,delivery-only,
33-db2b6470,0,b2b-16685,bulk,loading,530330326021,31200,0,0,0,-121.83893642747242,47.53406242708418,530330326021.0,,,23683.41841481,delivery-only,
4740799,1,b2b-16685,bulk,unloading,530530733013,36720,31200,93600,3720,-122.25387688573888,47.24741983811904,530530733013.0,327320,2123A0,23683.41841481,delivery-only,private
33-db2b6470-,2,b2b-16685,bulk,loading,530330326021,44460,0,0,0,-121.83893642747242,47.53406242708418,530330326021.0,,,0.0,delivery-only,
33-db2b6477,0,b2b-16692,bulk,loading,530330326021,31200,0,0,0,-121.83893642747242,47.53406242708418,530330326021.0,,,23684.32559955,delivery-only,
1985716,1,b2b-16692,bulk,unloading,530330228033,34740,31200,93600,5040,-122.138322359069,47.63368017197299,530330228033.0,325520,2123A0,23684.32559955,delivery-only,private
33-db2b6477-,2,b2b-16692,bulk,loading,530330326021,42060,0,0,0,-121.83893642747242,47.53406242708418,530330326021.0,,,0.0,delivery-only,
33-db2b6481,0,b2b-16696,bulk,loading,530330326021,28800,0,0,0,-121.83893642747242,47.53406242708418,530330326021.0,,,23683.41841481,delivery-only,
4737724,1,b2b-16696,bulk,unloading,530530733013,33120,28800,93600,5340,-122.25387688573888,47.24741983811904,530530733013.0,327320,2123A0,23683.41841481,delivery-only,private
33-db2b6481-,2,b2b-16696,bulk,loading,530330326021,42480,0,0,0,-121.83893642747242,47.53406242708418,530330326021.0,,,0.0,delivery-only,
33-db2b6482,0,b2b-16697,bulk,loading,530330326021,21000,0,0,0,-121.83893642747242,47.53406242708418,530330326021.0,,,23684.32559955,delivery-only,
312382,1,b2b-16697,bulk,unloading,530610533014,30840,21000,115200,2160,-122.31610846863688,48.31193108584794,530579408001.0,2123A0,2123A0,23684.32559955,delivery-only,private
33-db2b6482-,2,b2b-16697,bulk,loading,530330326021,41640,0,0,0,-121.83893642747242,47.53406242708418,530330326021.0,,,0.0,delivery-only,
33-db2b6485,0,b2b-16700,bulk,loading,530330326021,21000,0,0,0,-121.83893642747242,47.53406242708418,530330326021.0,,,23683.41841481,delivery-only,
4743369,1,b2b-16700,bulk,unloading,530530733013,26220,21000,93600,4740,-122.25387688573888,47.24741983811904,530530733013.0,327320,2123A0,23683.41841481,delivery-only,private
33-db2b6485-,2,b2b-16700,bulk,loading,530330326021,34980,0,0,0,-121.83893642747242,47.53406242708418,530330326021.0,,,0.0,delivery-only,
33-db2b6487,0,b2b-16702,bulk,loading,530330326021,21000,0,0,0,-121.83893642747242,47.53406242708418,530330326021.0,,,23683.41841481,delivery-only,
4737327,1,b2b-16702,bulk,unloading,530530733013,26220,21000,93600,2160,-122.25387688573888,47.24741983811904,530530733013.0,327320,2123A0,23683.41841481,delivery-only,private
33-db2b6487-,2,b2b-16702,bulk,loading,530330326021,32400,0,0,0,-121.83893642747242,47.53406242708418,530330326021.0,,,0.0,delivery-only,
33-db2b6489,0,b2b-16704,bulk,loading,530330326021,21000,0,0,0,-121.83893642747242,47.53406242708418,530330326021.0,,,23684.32559955,delivery-only,
1991257,1,b2b-16704,bulk,unloading,530330228033,24240,21000,93600,3660,-122.138322359069,47.63368017197299,530330228033.0,325520,2123A0,23684.32559955,delivery-only,private
33-db2b6489-,2,b2b-16704,bulk,loading,530330326021,30180,0,0,0,-121.83893642747242,47.53406242708418,530330326021.0,,,0.0,delivery-only,
33-db2b6490,0,b2b-16705,bulk,loading,530330326021,21000,0,0,0,-121.83893642747242,47.53406242708418,530330326021.0,,,23684.32559955,delivery-only,
1990393,1,b2b-16705,bulk,unloading,530330228033,24240,21000,93600,4380,-122.138322359069,47.63368017197299,530330228033.0,325520,2123A0,23684.32559955,delivery-only,private
33-db2b6490-,2,b2b-16705,bulk,loading,530330326021,30900,0,0,0,-121.83893642747242,47.53406242708418,530330326021.0,,,0.0,delivery-only,
33-db2b6500,0,b2b-16715,bulk,loading,530330303132,32400,0,0,0,-122.31259845166863,47.29246052261349,530330303132.0,,,23685.23278429,delivery-only,
6087270,1,b2b-16715,bulk,unloading,530330305011,34200,32400,93600,4680,-122.224134909721,47.34695718698696,530330305011.0,230301,212310,23685.23278429,delivery-only,private
33-db2b6500-,2,b2b-16715,bulk,loading,530330303132,39480,0,0,0,-122.31259845166863,47.29246052261349,530330303132.0,,,0.0,delivery-only,
33-db2b6529,0,b2b-16744,bulk,loading,530330303132,32400,0,0,0,-122.31259845166863,47.29246052261349,530330303132.0,,,23682.511230070002,delivery-only,
2158993,1,b2b-16744,bulk,unloading,530330263001,35880,32400,93600,4020,-122.30999112999768,47.53132633674298,530330263001.0,230301,212310,23682.511230070002,delivery-only,private
