tourId,departureTimeInSec,departureLocationZone,maxTourDurationInSec,departureLocationX,departureLocationY
b2b-all-7432938-1-56md-d-168,33360,3539,3600,-122.28963240113474,47.86853422529266
b2b-all-7463969-1-57md-d-169,28440,3249,3600,-122.05752595660532,46.77459668986081
b2b-all-7463969-1-57md-d-170,28440,3249,3600,-122.05752595660532,46.77459668986081
b2b-all-7463969-1-57md-d-171,28440,3249,3600,-122.05752595660532,46.77459668986081
b2b-all-7463969-1-57md-d-172,28440,3249,3600,-122.05752595660532,46.77459668986081
b2b-all-7463969-1-57md-d-173,28440,3249,3600,-122.05752595660532,46.77459668986081
b2b-all-7463969-1-57md-d-174,28440,3249,3600,-122.05752595660532,46.77459668986081
b2b-all-7464021-1-58md-d-175,27420,3858,3600,-122.33460113130307,48.27659681424254
b2b-all-7464021-1-58md-d-176,28020,3858,3600,-122.33460113130307,48.27659681424254
b2b-all-7464021-1-58md-d-177,31500,3858,3600,-122.33460113130307,48.27659681424254
b2b-all-7464021-1-58md-d-178,24900,3858,3600,-122.33460113130307,48.27659681424254
b2b-all-7464021-1-58md-d-179,29820,3858,3600,-122.33460113130307,48.27659681424254
b2b-all-7464021-1-58md-d-180,21840,3858,3600,-122.33460113130307,48.27659681424254
b2b-all-7475932-2-59md-d-181,43200,3712,3600,-122.14301906743016,48.02901609203505
b2b-all-7475932-2-59md-d-182,43200,3712,3600,-122.14301906743016,48.02901609203505
b2b-all-7475932-2-59md-d-183,43200,3712,3600,-122.14301906743016,48.02901609203505
b2b-all-7475932-2-59md-d-184,43200,3712,3600,-122.14301906743016,48.02901609203505
b2b-all-7475932-2-59md-d-185,43200,3712,3600,-122.14301906743016,48.02901609203505
b2b-all-7475932-2-59md-d-186,43200,3712,3600,-122.14301906743016,48.02901609203505
b2b-all-7475932-2-59hdt-d-187,43200,3712,3600,-122.14301906743016,48.02901609203505
b2b-all-752351-2-60md-d-188,35160,3739,3600,-122.01934402786983,47.8676690648335
b2b-all-752351-2-60hdt-d-189,35160,3739,3600,-122.01934402786983,47.8676690648335
b2b-all-752363-2-61hdv-d-190,24120,3191,3600,-122.48240942711132,47.05796598200305
b2b-all-757255-1-62hdt-d-191,56760,3911,3600,-122.19132858273096,48.0761698983469
b2b-all-757257-1-63md-d-0-192,57000,3689,3600,-122.25525153942311,47.84159648203944
b2b-all-757257-1-63md-d-0-193,57000,3689,3600,-122.25525153942311,47.84159648203944
b2b-all-757257-1-63md-d-0-194,57000,3689,3600,-122.25525153942311,47.84159648203944
b2b-all-757257-1-63md-d-1-195,57000,3689,3600,-122.25525153942311,47.84159648203944
b2b-all-757257-1-63md-d-1-196,57000,3689,3600,-122.25525153942311,47.84159648203944
b2b-all-757257-1-63md-d-1-197,57000,3689,3600,-122.25525153942311,47.84159648203944
b2b-all-757257-1-63md-d-2-198,57000,3689,3600,-122.25525153942311,47.84159648203944
b2b-all-757257-1-64md-d-199,39540,3689,3600,-122.25525153942311,47.84159648203944
b2b-all-757257-1-64md-d-200,39540,3689,3600,-122.25525153942311,47.84159648203944
b2b-all-757257-1-64md-d-201,39540,3689,3600,-122.25525153942311,47.84159648203944
b2b-all-757257-1-64md-d-202,39540,3689,3600,-122.25525153942311,47.84159648203944
b2b-all-759910-1-65md-d-203,16020,5879,3600,-123.04362483193276,44.94821565940063
b2b-all-759910-1-65md-d-204,16020,5879,3600,-123.04362483193276,44.94821565940063
b2b-all-759910-1-65md-d-205,16020,5879,3600,-123.04362483193276,44.94821565940063
b2b-all-759910-1-65md-d-206,18540,5879,3600,-123.04362483193276,44.94821565940063
b2b-all-759914-3-66hdt-d-207,10980,5885,3600,-123.12917480974409,44.98433170990787
b2b-all-760200-3-67hdt-d-208,51600,3765,3600,-122.10857018156184,47.915329167990514
b2b-all-760200-3-67hdt-d-209,51600,3765,3600,-122.10857018156184,47.915329167990514
b2b-all-760200-3-67hdt-d-210,51600,3765,3600,-122.10857018156184,47.915329167990514
b2b-all-760200-3-67hdt-d-211,51600,3765,3600,-122.10857018156184,47.915329167990514
b2b-all-760200-3-67hdt-d-212,51600,3765,3600,-122.10857018156184,47.915329167990514
b2b-all-760200-3-67hdt-d-213,51600,3765,3600,-122.10857018156184,47.915329167990514
b2b-all-760200-3-68hdt-d-214,31200,3765,3600,-122.10857018156184,47.915329167990514
b2b-all-760201-3-69hdt-d-215,40740,3867,3600,-122.11676154791732,48.18793467576403
b2b-all-760201-3-69hdt-d-216,40740,3867,3600,-122.11676154791732,48.18793467576403
b2b-all-760201-3-69hdt-d-217,40740,3867,3600,-122.11676154791732,48.18793467576403
b2b-all-760201-3-70hdt-d-218,46440,3867,3600,-122.11676154791732,48.18793467576403
b2b-all-760201-3-70hdt-d-219,46440,3867,3600,-122.11676154791732,48.18793467576403
b2b-all-760201-3-70hdt-d-220,46440,3867,3600,-122.11676154791732,48.18793467576403
b2b-all-760201-3-70hdt-d-221,46440,3867,3600,-122.11676154791732,48.18793467576403
b2b-all-760201-3-70hdt-d-222,46440,3867,3600,-122.11676154791732,48.18793467576403
b2b-all-760204-3-71hdt-d-223,24540,3895,3600,-121.26884369455286,48.17174536079158
b2b-all-760204-3-71hdt-d-224,17100,3895,3600,-121.26884369455286,48.17174536079158
b2b-all-762125-3-72hdv-d-225,23100,3191,3600,-122.48240942711132,47.05796598200305
b2b-all-762741-3-73hdt-d-226,49200,3450,3600,-122.225066159956,47.93263367597503
b2b-all-762741-3-73hdt-d-227,49200,3450,3600,-122.225066159956,47.93263367597503
b2b-all-762741-3-74hdt-d-228,45540,3450,3600,-122.225066159956,47.93263367597503
b2b-all-762741-3-74hdt-d-229,45540,3450,3600,-122.225066159956,47.93263367597503
b2b-all-780050-1-75hdv-d-230,24240,3540,3600,-122.28860266018394,47.87313614696767
b2b-all-780050-1-75hdv-d-231,24240,3540,3600,-122.28860266018394,47.87313614696767
b2b-all-788101-1-76hdt-d-232,10800,5885,3600,-123.12917480974409,44.98433170990787
b2b-all-788125-1-77md-d-233,32940,3491,3600,-122.23542095572502,47.849869440618455
b2b-all-788125-1-77md-d-234,24480,3491,3600,-122.23542095572502,47.849869440618455
b2b-all-788125-1-77md-d-235,19920,3491,3600,-122.23542095572502,47.849869440618455
b2b-all-788125-1-77hdt-d-236,31320,3491,3600,-122.23542095572502,47.849869440618455
b2b-all-788125-1-77hdv-d-237,26340,3491,3600,-122.23542095572502,47.849869440618455
b2b-all-788125-1-77hdv-d-238,23220,3491,3600,-122.23542095572502,47.849869440618455
b2b-all-788125-1-77hdv-d-239,25260,3491,3600,-122.23542095572502,47.849869440618455
b2b-all-788125-1-78md-d-240,36180,3491,3600,-122.23542095572502,47.849869440618455
b2b-all-788125-1-78md-d-241,36180,3491,3600,-122.23542095572502,47.849869440618455
b2b-all-789231-1-79hdt-d-242,30660,3895,3600,-121.26884369455286,48.17174536079158
b2b-all-814165-1-80hdt-d-243,21000,3519,3600,-122.26526926249046,47.89259588931639
b2b-all-8215192-3-81hdv-d-244,43560,3515,3600,-122.24643105100796,47.87867519144057
b2b-all-8215192-3-81hdv-d-245,43560,3515,3600,-122.24643105100796,47.87867519144057
b2b-all-823229-1-82hdv-d-246,19500,3191,3600,-122.48240942711132,47.05796598200305
b2b-all-825775-2-83hdv-d-247,49800,3835,3600,-122.17450482019755,48.067840177319134
b2b-all-825775-2-84hdv-d-248,30300,3835,3600,-122.17450482019755,48.067840177319134
b2b-all-825775-2-84hdv-d-249,30300,3835,3600,-122.17450482019755,48.067840177319134
b2b-all-826626-2-85hdv-d-250,31080,3809,3600,-122.18291700799408,48.14807514351637
b2b-all-826626-2-85hdv-d-251,31080,3809,3600,-122.18291700799408,48.14807514351637
b2b-all-826626-2-86hdv-d-252,51000,3809,3600,-122.18291700799408,48.14807514351637
b2b-all-826626-2-86hdv-d-253,51000,3809,3600,-122.18291700799408,48.14807514351637
b2b-all-8273844-4-87hdv-d-254,38700,3191,3600,-122.48240942711132,47.05796598200305
b2b-all-8273844-4-87hdv-d-255,38700,3191,3600,-122.48240942711132,47.05796598200305
b2b-all-8276514-1-88hdt-d-256,20100,5885,3600,-123.12917480974409,44.98433170990787
b2b-all-829975-1-89hdt-d-0-257,14340,5883,3600,-123.05180503036196,44.98106768295292
b2b-all-829975-1-89hdt-d-0-258,16440,5883,3600,-123.05180503036196,44.98106768295292
b2b-all-829975-1-89hdt-d-0-259,17280,5883,3600,-123.05180503036196,44.98106768295292
b2b-all-829975-1-89hdt-d-1-260,22800,5883,3600,-123.05180503036196,44.98106768295292
b2b-all-830980-1-90md-d-261,30960,3494,3600,-122.2293512785499,47.88130177127222
b2b-all-830980-1-90md-d-262,23460,3494,3600,-122.2293512785499,47.88130177127222
b2b-all-830982-1-91hdt-d-263,18300,5885,3600,-123.12917480974409,44.98433170990787
b2b-all-831507-1-92hdt-d-264,24960,3858,3600,-122.33460113130307,48.27659681424254
b2b-all-831932-2-93hdt-d-265,19680,2393,3600,-122.64942584286962,47.80224015484186
b2b-all-841300-1-94hdv-d-266,19500,5885,3600,-123.12917480974409,44.98433170990787
b2b-all-843450-1-95hdt-d-267,22680,5885,3600,-123.12917480974409,44.98433170990787
b2b-all-845616-2-96hdt-d-0-268,47400,3695,3600,-122.17319805612895,47.83453584096468
b2b-all-845616-2-96hdt-d-0-269,47400,3695,3600,-122.17319805612895,47.83453584096468
b2b-all-845616-2-96hdt-d-0-270,47400,3695,3600,-122.17319805612895,47.83453584096468
b2b-all-845616-2-96hdt-d-1-271,47400,3695,3600,-122.17319805612895,47.83453584096468
b2b-all-845616-2-96hdt-d-1-272,47400,3695,3600,-122.17319805612895,47.83453584096468
b2b-all-845616-2-96hdt-d-1-273,47400,3695,3600,-122.17319805612895,47.83453584096468
b2b-all-845616-2-96hdt-d-2-274,47400,3695,3600,-122.17319805612895,47.83453584096468
b2b-all-845616-2-96hdt-d-2-275,47400,3695,3600,-122.17319805612895,47.83453584096468
b2b-all-845616-2-96hdt-d-2-276,47400,3695,3600,-122.17319805612895,47.83453584096468
b2b-all-845616-2-96hdt-d-3-277,47400,3695,3600,-122.17319805612895,47.83453584096468
b2b-all-845616-2-96hdt-d-3-278,47400,3695,3600,-122.17319805612895,47.83453584096468
b2b-all-845616-2-96hdt-d-3-279,47400,3695,3600,-122.17319805612895,47.83453584096468
b2b-all-845616-2-96hdt-d-4-280,47400,3695,3600,-122.17319805612895,47.83453584096468
b2b-all-845616-2-96hdt-d-4-281,47400,3695,3600,-122.17319805612895,47.83453584096468
b2b-all-845616-2-96hdt-d-4-282,47400,3695,3600,-122.17319805612895,47.83453584096468
b2b-all-845616-2-96hdt-d-5-283,47400,3695,3600,-122.17319805612895,47.83453584096468
b2b-all-845616-2-96hdt-d-5-284,47400,3695,3600,-122.17319805612895,47.83453584096468
b2b-all-845616-2-96hdt-d-5-285,47400,3695,3600,-122.17319805612895,47.83453584096468
b2b-all-845616-2-96hdt-d-6-286,47400,3695,3600,-122.17319805612895,47.83453584096468
b2b-all-845616-2-96hdt-d-6-287,47400,3695,3600,-122.17319805612895,47.83453584096468
b2b-all-845616-2-96hdt-d-6-288,47400,3695,3600,-122.17319805612895,47.83453584096468
b2b-all-845616-2-96hdt-d-7-289,47400,3695,3600,-122.17319805612895,47.83453584096468
b2b-all-845616-2-96hdt-d-7-290,47400,3695,3600,-122.17319805612895,47.83453584096468
b2b-all-845616-2-96hdt-d-7-291,47400,3695,3600,-122.17319805612895,47.83453584096468
b2b-all-845616-2-96hdt-d-8-292,47400,3695,3600,-122.17319805612895,47.83453584096468
b2b-all-845616-2-96hdt-d-8-293,47400,3695,3600,-122.17319805612895,47.83453584096468
b2b-all-845616-2-96hdt-d-8-294,47400,3695,3600,-122.17319805612895,47.83453584096468
b2b-all-845616-2-96hdt-d-9-295,47400,3695,3600,-122.17319805612895,47.83453584096468
b2b-all-845616-2-96hdt-d-9-296,47400,3695,3600,-122.17319805612895,47.83453584096468
b2b-all-845616-2-96hdt-d-9-297,47400,3695,3600,-122.17319805612895,47.83453584096468
b2b-all-845616-2-96hdt-d-10-298,47400,3695,3600,-122.17319805612895,47.83453584096468
b2b-all-845616-2-96hdt-d-10-299,47400,3695,3600,-122.17319805612895,47.83453584096468
b2b-all-845616-2-96hdt-d-10-300,47400,3695,3600,-122.17319805612895,47.83453584096468
b2b-all-845616-2-96hdt-d-11-301,47400,3695,3600,-122.17319805612895,47.83453584096468
