carrierId,tourId,vehicleId,vehicleTypeId,warehouseZone,warehouseX,warehouseY
b2b-all-29411-2-9hdv-d,b2b-all-29411-2-9hdv-d-32,b2b-all-29411-2-9hdv-d-299,freight-hdv-D-Diesel-Baseline,3860,-122.16669982272528,48.26526223933203
b2b-all-29411-2-9hdv-d,b2b-all-29411-2-9hdv-d-33,b2b-all-29411-2-9hdv-d-300,freight-hdv-D-Diesel-Baseline,3860,-122.16669982272528,48.26526223933203
b2b-all-29411-2-9hdv-d,b2b-all-29411-2-9hdv-d-34,b2b-all-29411-2-9hdv-d-301,freight-hdv-D-Diesel-Baseline,3860,-122.16669982272528,48.26526223933203
b2b-all-29413-3-10hdt-d,b2b-all-29413-3-10hdt-d-35,b2b-all-29413-3-10hdt-d-326,freight-hdt-D-Diesel-Baseline,3888,-121.92936699291944,48.12187252269389
b2b-all-29413-3-10hdt-d,b2b-all-29413-3-10hdt-d-36,b2b-all-29413-3-10hdt-d-327,freight-hdt-D-Diesel-Baseline,3888,-121.92936699291944,48.12187252269389
b2b-all-29413-4-11hdv-d,b2b-all-29413-4-11hdv-d-37,b2b-all-29413-4-11hdv-d-351,freight-hdv-D-Diesel-Baseline,3888,-121.92936699291944,48.12187252269389
b2b-all-29413-4-11hdv-d,b2b-all-29413-4-11hdv-d-38,b2b-all-29413-4-11hdv-d-352,freight-hdv-D-Diesel-Baseline,3888,-121.92936699291944,48.12187252269389
b2b-all-29413-4-11hdv-d,b2b-all-29413-4-11hdv-d-39,b2b-all-29413-4-11hdv-d-353,freight-hdv-D-Diesel-Baseline,3888,-121.92936699291944,48.12187252269389
b2b-all-29736-4-12hdv-d,b2b-all-29736-4-12hdv-d-40,b2b-all-29736-4-12hdv-d-379,freight-hdv-D-Diesel-Baseline,3191,-122.48240942711132,47.05796598200305
b2b-all-29736-4-12hdv-d,b2b-all-29736-4-12hdv-d-41,b2b-all-29736-4-12hdv-d-380,freight-hdv-D-Diesel-Baseline,3191,-122.48240942711132,47.05796598200305
b2b-all-29736-4-12hdv-d,b2b-all-29736-4-12hdv-d-42,b2b-all-29736-4-12hdv-d-381,freight-hdv-D-Diesel-Baseline,3191,-122.48240942711132,47.05796598200305
b2b-all-29736-4-12hdv-d,b2b-all-29736-4-12hdv-d-43,b2b-all-29736-4-12hdv-d-382,freight-hdv-D-Diesel-Baseline,3191,-122.48240942711132,47.05796598200305
b2b-all-29736-4-12hdv-d,b2b-all-29736-4-12hdv-d-44,b2b-all-29736-4-12hdv-d-383,freight-hdv-D-Diesel-Baseline,3191,-122.48240942711132,47.05796598200305
b2b-all-29737-2-13hdt-d,b2b-all-29737-2-13hdt-d-45,b2b-all-29737-2-13hdt-d-398,freight-hdt-D-Diesel-Baseline,3179,-122.74810938133588,47.29621087392292
b2b-all-29737-2-13hdt-d,b2b-all-29737-2-13hdt-d-46,b2b-all-29737-2-13hdt-d-399,freight-hdt-D-Diesel-Baseline,3179,-122.74810938133588,47.29621087392292
b2b-all-29737-3-14hdt-d,b2b-all-29737-3-14hdt-d-47,b2b-all-29737-3-14hdt-d-510,freight-hdt-D-Diesel-Baseline,3179,-122.74810938133588,47.29621087392292
b2b-all-29737-3-14hdt-d,b2b-all-29737-3-14hdt-d-48,b2b-all-29737-3-14hdt-d-511,freight-hdt-D-Diesel-Baseline,3179,-122.74810938133588,47.29621087392292
b2b-all-29737-3-14hdt-d,b2b-all-29737-3-14hdt-d-49,b2b-all-29737-3-14hdt-d-512,freight-hdt-D-Diesel-Baseline,3179,-122.74810938133588,47.29621087392292
b2b-all-29737-3-14hdt-d,b2b-all-29737-3-14hdt-d-50,b2b-all-29737-3-14hdt-d-513,freight-hdt-D-Diesel-Baseline,3179,-122.74810938133588,47.29621087392292
b2b-all-29737-3-14hdt-d,b2b-all-29737-3-14hdt-d-51,b2b-all-29737-3-14hdt-d-514,freight-hdt-D-Diesel-Baseline,3179,-122.74810938133588,47.29621087392292
b2b-all-29737-3-14hdt-d,b2b-all-29737-3-14hdt-d-52,b2b-all-29737-3-14hdt-d-515,freight-hdt-D-Diesel-Baseline,3179,-122.74810938133588,47.29621087392292
b2b-all-29737-4-15hdv-d,b2b-all-29737-4-15hdv-d-53,b2b-all-29737-4-15hdv-d-634,freight-hdv-D-Diesel-Baseline,3179,-122.74810938133588,47.29621087392292
b2b-all-29737-4-15hdv-d,b2b-all-29737-4-15hdv-d-54,b2b-all-29737-4-15hdv-d-635,freight-hdv-D-Diesel-Baseline,3179,-122.74810938133588,47.29621087392292
b2b-all-29737-4-15hdv-d,b2b-all-29737-4-15hdv-d-55,b2b-all-29737-4-15hdv-d-636,freight-hdv-D-Diesel-Baseline,3179,-122.74810938133588,47.29621087392292
b2b-all-29737-4-15hdv-d,b2b-all-29737-4-15hdv-d-56,b2b-all-29737-4-15hdv-d-637,freight-hdv-D-Diesel-Baseline,3179,-122.74810938133588,47.29621087392292
b2b-all-29737-4-15hdv-d,b2b-all-29737-4-15hdv-d-57,b2b-all-29737-4-15hdv-d-638,freight-hdv-D-Diesel-Baseline,3179,-122.74810938133588,47.29621087392292
b2b-all-29737-4-15hdv-d,b2b-all-29737-4-15hdv-d-58,b2b-all-29737-4-15hdv-d-639,freight-hdv-D-Diesel-Baseline,3179,-122.74810938133588,47.29621087392292
b2b-all-29737-4-15hdv-d,b2b-all-29737-4-15hdv-d-59,b2b-all-29737-4-15hdv-d-640,freight-hdv-D-Diesel-Baseline,3179,-122.74810938133588,47.29621087392292
b2b-all-29737-4-15hdv-d,b2b-all-29737-4-15hdv-d-60,b2b-all-29737-4-15hdv-d-641,freight-hdv-D-Diesel-Baseline,3179,-122.74810938133588,47.29621087392292
b2b-all-29737-4-15hdv-d,b2b-all-29737-4-15hdv-d-61,b2b-all-29737-4-15hdv-d-642,freight-hdv-D-Diesel-Baseline,3179,-122.74810938133588,47.29621087392292
b2b-all-31375-4-16hdv-d,b2b-all-31375-4-16hdv-d-62,b2b-all-31375-4-16hdv-d-679,freight-hdv-D-Diesel-Baseline,3179,-122.74810938133588,47.29621087392292
b2b-all-31375-4-16hdv-d,b2b-all-31375-4-16hdv-d-63,b2b-all-31375-4-16hdv-d-680,freight-hdv-D-Diesel-Baseline,3179,-122.74810938133588,47.29621087392292
b2b-all-31375-4-16hdv-d,b2b-all-31375-4-16hdv-d-64,b2b-all-31375-4-16hdv-d-681,freight-hdv-D-Diesel-Baseline,3179,-122.74810938133588,47.29621087392292
b2b-all-31375-4-16hdv-d,b2b-all-31375-4-16hdv-d-65,b2b-all-31375-4-16hdv-d-682,freight-hdv-D-Diesel-Baseline,3179,-122.74810938133588,47.29621087392292
b2b-all-31375-4-16hdv-d,b2b-all-31375-4-16hdv-d-66,b2b-all-31375-4-16hdv-d-683,freight-hdv-D-Diesel-Baseline,3179,-122.74810938133588,47.29621087392292
b2b-all-31382-2-17hdv-d,b2b-all-31382-2-17hdv-d-67,b2b-all-31382-2-17hdv-d-703,freight-hdv-D-Diesel-Baseline,3887,-121.72553661942986,48.055337803280295
b2b-all-31382-2-17hdv-d,b2b-all-31382-2-17hdv-d-68,b2b-all-31382-2-17hdv-d-704,freight-hdv-D-Diesel-Baseline,3887,-121.72553661942986,48.055337803280295
