payloadId,sequenceRank,tourId,payloadType,requestType,locationZone,estimatedTimeOfArrivalInSec,arrivalTimeWindowInSecLower,arrivalTimeWindowInSecUpper,operationDurationInSec,locationX,locationY,weightInKg
b2b-all-706348-3-344hdt-d-3247-33-db2b1528,0,b2b-all-706348-3-344hdt-d-3247,1,1,2120,55440,0,0,0,-121.98566537347372,47.20096151895571,2761.4703485600003
b2b-all-706348-3-344hdt-d-3247-33-b2b725,1,b2b-all-706348-3-344hdt-d-3247,1,1,1243,60720,22500,86400,840,-122.32793766010226,47.61495734252495,1376.1992505800001
b2b-all-706348-3-344hdt-d-3247-33-b2b726,2,b2b-all-706348-3-344hdt-d-3247,1,1,1543,62700,27600,86400,300,-122.21007939012829,47.69186846556359,1385.2710979800001
b2b-all-706348-3-344hdt-d-3247-33-db2b1528-,3,b2b-all-706348-3-344hdt-d-3247,1,1,2120,68400,0,0,0,-121.98566537347372,47.20096151895571,0.0
b2b-all-706812-3-345hdt-d-3248-33-db2b1529,0,b2b-all-706812-3-345hdt-d-3248,1,1,2071,46800,0,0,0,-122.21959889695164,47.32254102670685,16329.32532
b2b-all-706812-3-345hdt-d-3248-33-b2b784,1,b2b-all-706812-3-345hdt-d-3248,1,1,3108,50460,38700,86400,34200,-122.56118782110042,47.14654862290704,16329.32532
b2b-all-706812-3-345hdt-d-3248-33-db2b1529-,2,b2b-all-706812-3-345hdt-d-3248,1,1,2071,87720,0,0,0,-122.21959889695164,47.32254102670685,0.0
b2b-all-706812-3-345hdt-d-3249-33-db2b1530,0,b2b-all-706812-3-345hdt-d-3249,1,1,2071,46800,0,0,0,-122.21959889695164,47.32254102670685,1441.0629594900001
b2b-all-706812-3-345hdt-d-3249-33-b2b785,1,b2b-all-706812-3-345hdt-d-3249,1,1,3108,50460,35400,86400,780,-122.56795294402306,47.13970683231032,1441.0629594900001
b2b-all-706812-3-345hdt-d-3249-33-db2b1530-,2,b2b-all-706812-3-345hdt-d-3249,1,1,2071,54300,0,0,0,-122.21959889695164,47.32254102670685,0.0
b2b-all-706816-3-346hdt-d-3250-33-db2b1531,0,b2b-all-706816-3-346hdt-d-3250,1,1,1819,42000,0,0,0,-122.45757434389203,47.46834796966102,16329.32532
b2b-all-706816-3-346hdt-d-3250-33-b2b780,1,b2b-all-706816-3-346hdt-d-3250,1,1,2121,46620,28800,86400,55860,-121.97278966096586,47.21073261450701,16329.32532
b2b-all-706816-3-346hdt-d-3250-33-db2b1531-,2,b2b-all-706816-3-346hdt-d-3250,1,1,1819,106800,0,0,0,-122.45757434389203,47.46834796966102,0.0
b2b-all-706816-3-346hdt-d-3251-33-db2b1532,0,b2b-all-706816-3-346hdt-d-3251,1,1,1819,42000,0,0,0,-122.45757434389203,47.46834796966102,1677.8381766300001
b2b-all-706816-3-346hdt-d-3251-33-b2b781,1,b2b-all-706816-3-346hdt-d-3251,1,1,2121,46620,25800,86400,780,-121.96684461255684,47.21315101420596,1677.8381766300001
b2b-all-706816-3-346hdt-d-3251-33-db2b1532-,2,b2b-all-706816-3-346hdt-d-3251,1,1,1819,51720,0,0,0,-122.45757434389203,47.46834796966102,0.0
b2b-all-706821-3-347hdv-d-3252-33-db2b1533,0,b2b-all-706821-3-347hdv-d-3252,1,1,2184,52020,0,0,0,-122.01726694890708,47.39866538193532,16329.32532
b2b-all-706821-3-347hdv-d-3252-33-b2b782,1,b2b-all-706821-3-347hdv-d-3252,1,1,1773,55200,34800,86400,20700,-122.302591613606,47.517209212155386,16329.32532
b2b-all-706821-3-347hdv-d-3252-33-db2b1533-,2,b2b-all-706821-3-347hdv-d-3252,1,1,2184,78180,0,0,0,-122.01726694890708,47.39866538193532,0.0
b2b-all-706821-3-347hdv-d-3253-33-db2b1534,0,b2b-all-706821-3-347hdv-d-3253,1,1,2184,52020,0,0,0,-122.01726694890708,47.39866538193532,1447.86684504
b2b-all-706821-3-347hdv-d-3253-33-b2b783,1,b2b-all-706821-3-347hdv-d-3253,1,1,1773,55200,24420,86400,660,-122.29614703141328,47.51608601056324,1447.86684504
b2b-all-706821-3-347hdv-d-3253-33-db2b1534-,2,b2b-all-706821-3-347hdv-d-3253,1,1,2184,58140,0,0,0,-122.01726694890708,47.39866538193532,0.0
b2b-all-707496-2-348hdt-d-3254-33-db2b1535,0,b2b-all-707496-2-348hdt-d-3254,1,1,1645,30720,0,0,0,-122.22383408538356,47.65209053543078,16329.32532
b2b-all-707496-2-348hdt-d-3254-33-b2b599,1,b2b-all-707496-2-348hdt-d-3254,1,1,1659,34740,34740,86400,12480,-122.22018557552566,47.56204792644781,16329.32532
b2b-all-707496-2-348hdt-d-3254-33-db2b1535-,2,b2b-all-707496-2-348hdt-d-3254,1,1,1645,48000,0,0,0,-122.22383408538356,47.65209053543078,0.0
b2b-all-707496-2-348hdt-d-3255-33-db2b1536,0,b2b-all-707496-2-348hdt-d-3255,1,1,1645,24780,0,0,0,-122.22383408538356,47.65209053543078,1294.09903161
b2b-all-707496-2-348hdt-d-3255-33-b2b600,1,b2b-all-707496-2-348hdt-d-3255,1,1,1659,28800,28800,86400,720,-122.22521600800938,47.57143294491092,1294.09903161
b2b-all-707496-2-348hdt-d-3255-33-db2b1536-,2,b2b-all-707496-2-348hdt-d-3255,1,1,1645,30300,0,0,0,-122.22383408538356,47.65209053543078,0.0
b2b-all-710103-1-349md-d-3256-33-db2b1537,0,b2b-all-710103-1-349md-d-3256,1,1,2080,54060,0,0,0,-122.2388368156778,47.2896761336977,1359.4163328900001
b2b-all-710103-1-349md-d-3256-33-b2b68,1,b2b-all-710103-1-349md-d-3256,1,1,1385,56880,27600,86400,2040,-122.39340142427012,47.52001391117045,1359.4163328900001
b2b-all-710103-1-349md-d-3256-33-db2b1537-,2,b2b-all-710103-1-349md-d-3256,1,1,2080,61260,0,0,0,-122.2388368156778,47.2896761336977,0.0
b2b-all-710103-1-349md-d-3257-33-db2b1538,0,b2b-all-710103-1-349md-d-3257,1,1,2080,54060,0,0,0,-122.2388368156778,47.2896761336977,2715.20392682
b2b-all-710103-1-349md-d-3257-33-b2b67,1,b2b-all-710103-1-349md-d-3257,1,1,3051,56100,22200,86400,600,-122.4064684708074,47.15918500444645,1357.60196341
b2b-all-710103-1-349md-d-3257-33-b2b66,2,b2b-all-710103-1-349md-d-3257,1,1,3250,58080,32580,86400,1740,-122.228255790328,47.20566685967245,1357.60196341
b2b-all-710103-1-349md-d-3257-33-db2b1538-,3,b2b-all-710103-1-349md-d-3257,1,1,2080,60240,0,0,0,-122.2388368156778,47.2896761336977,0.0
b2b-all-710107-2-350hdv-d-3258-33-db2b1539,0,b2b-all-710107-2-350hdv-d-3258,1,1,2127,41220,0,0,0,-121.96264689212914,47.26505956813283,1356.2411863
b2b-all-710107-2-350hdv-d-3258-33-b2b91,1,b2b-all-710107-2-350hdv-d-3258,1,1,2908,46500,32340,86400,660,-122.46142250879252,47.187141895914834,1356.2411863
b2b-all-710107-2-350hdv-d-3258-33-db2b1539-,2,b2b-all-710107-2-350hdv-d-3258,1,1,2127,50940,0,0,0,-121.96264689212914,47.26505956813283,0.0
b2b-all-710108-2-351hdt-d-3259-33-db2b1540,0,b2b-all-710108-2-351hdt-d-3259,1,1,1832,35460,0,0,0,-122.33628800121792,47.46418302132411,6792.545740750001
b2b-all-710108-2-351hdt-d-3259-33-b2b39,1,b2b-all-710108-2-351hdt-d-3259,1,1,945,38460,29460,86400,1080,-122.34944097004588,47.7249526101985,1357.60196341
b2b-all-710108-2-351hdt-d-3259-33-b2b41,2,b2b-all-710108-2-351hdt-d-3259,1,1,2427,42060,19920,86400,1260,-122.69882853200592,47.643255520035126,1358.50914815
b2b-all-710108-2-351hdt-d-3259-33-b2b40,3,b2b-all-710108-2-351hdt-d-3259,1,1,2427,43320,22620,86400,1140,-122.69939630909204,47.65335901613008,1358.50914815
b2b-all-710108-2-351hdt-d-3259-33-b2b43,4,b2b-all-710108-2-351hdt-d-3259,1,1,3081,49800,39000,86400,2400,-122.50974395347986,47.15801020813958,1358.9627405200001
b2b-all-710108-2-351hdt-d-3259-33-b2b42,5,b2b-all-710108-2-351hdt-d-3259,1,1,3081,52200,32100,86400,3720,-122.51720271440668,47.15742963823298,1358.9627405200001
b2b-all-710108-2-351hdt-d-3259-33-db2b1540-,6,b2b-all-710108-2-351hdt-d-3259,1,1,1832,59340,0,0,0,-122.33628800121792,47.46418302132411,0.0
b2b-all-710110-3-352hdv-d-3260-33-db2b1541,0,b2b-all-710110-3-352hdv-d-3260,1,1,1126,26760,0,0,0,-122.34414254585272,47.65131534591927,5433.12940786
b2b-all-710110-3-352hdv-d-3260-33-b2b52,1,b2b-all-710110-3-352hdv-d-3260,1,1,1261,29400,29400,86400,480,-122.3158903437461,47.59632413745919,1358.50914815
b2b-all-710110-3-352hdv-d-3260-33-b2b51,2,b2b-all-710110-3-352hdv-d-3260,1,1,1261,29880,29100,86400,480,-122.316473851804,47.59655655438497,1358.50914815
b2b-all-710110-3-352hdv-d-3260-33-b2b50,3,b2b-all-710110-3-352hdv-d-3260,1,1,1419,33120,20700,86400,480,-122.3429461221279,47.77501223130786,1358.05555578
b2b-all-710110-3-352hdv-d-3260-33-b2b49,4,b2b-all-710110-3-352hdv-d-3260,1,1,1419,35400,35400,86400,1740,-122.34473974204388,47.77671379910659,1358.05555578
b2b-all-710110-3-352hdv-d-3260-33-db2b1541-,5,b2b-all-710110-3-352hdv-d-3260,1,1,1126,38400,0,0,0,-122.34414254585272,47.65131534591927,0.0
b2b-all-710111-1-353md-d-3261-33-db2b1542,0,b2b-all-710111-1-353md-d-3261,1,1,1621,25380,0,0,0,-122.15103235051738,47.6108557504303,1357.14837104
b2b-all-710111-1-353md-d-3261-33-b2b57,1,b2b-all-710111-1-353md-d-3261,1,1,1956,30840,30840,86400,2220,-122.19957108969211,47.3745271214114,1357.14837104
b2b-all-710111-1-353md-d-3261-33-db2b1542-,2,b2b-all-710111-1-353md-d-3261,1,1,1621,35520,0,0,0,-122.15103235051738,47.6108557504303,0.0
b2b-all-710112-1-354hdt-d-3262-33-db2b1543,0,b2b-all-710112-1-354hdt-d-3262,1,1,2331,49260,0,0,0,-121.86336740112166,47.52648975953812,1358.9627405200001
b2b-all-710112-1-354hdt-d-3262-33-b2b89,1,b2b-all-710112-1-354hdt-d-3262,1,1,3191,57720,18540,100800,36000,-122.48240942711132,47.05796598200305,1358.9627405200001
b2b-all-710112-1-354hdt-d-3262-33-db2b1543-,2,b2b-all-710112-1-354hdt-d-3262,1,1,2331,100680,0,0,0,-121.86336740112166,47.52648975953812,0.0
b2b-all-710116-2-355hdv-d-3263-33-db2b1544,0,b2b-all-710116-2-355hdv-d-3263,1,1,1181,25200,0,0,0,-122.3698079061654,47.63309610822189,2717.9254810400002
b2b-all-710116-2-355hdv-d-3263-33-b2b93,1,b2b-all-710116-2-355hdv-d-3263,1,1,998,26520,24780,86400,1680,-122.32496647626245,47.70007705934346,1358.9627405200001
b2b-all-710116-2-355hdv-d-3263-33-b2b94,2,b2b-all-710116-2-355hdv-d-3263,1,1,1776,29940,21300,86400,3240,-122.31078622951505,47.50074526687921,1358.9627405200001
b2b-all-710116-2-355hdv-d-3263-33-db2b1544-,3,b2b-all-710116-2-355hdv-d-3263,1,1,1181,34620,0,0,0,-122.3698079061654,47.63309610822189,0.0
b2b-all-710117-2-356hdv-d-3264-33-db2b1545,0,b2b-all-710117-2-356hdv-d-3264,1,1,978,49260,0,0,0,-122.34420868279727,47.70179256291555,6808.875066070001
b2b-all-710117-2-356hdv-d-3264-33-b2b103,1,b2b-all-710117-2-356hdv-d-3264,1,1,1376,52020,18120,86400,420,-122.35897866168588,47.51991064220375,1365.3130337
b2b-all-710117-2-356hdv-d-3264-33-b2b98,2,b2b-all-710117-2-356hdv-d-3264,1,1,1723,53880,23700,86400,1020,-122.18035516999171,47.50211901067884,1347.62293127
b2b-all-710117-2-356hdv-d-3264-33-b2b101,3,b2b-all-710117-2-356hdv-d-3264,1,1,2294,57360,32460,86400,1260,-122.10274197370204,47.72591831712135,1365.3130337
b2b-all-710117-2-356hdv-d-3264-33-b2b104,4,b2b-all-710117-2-356hdv-d-3264,1,1,3544,60780,35400,86400,600,-122.28660830108704,47.89133015130662,1365.3130337
b2b-all-710117-2-356hdv-d-3264-33-b2b102,5,b2b-all-710117-2-356hdv-d-3264,1,1,1457,62820,22200,86400,2400,-122.28105103497384,47.73853905801987,1365.3130337
b2b-all-710117-2-356hdv-d-3264-33-db2b1545-,6,b2b-all-710117-2-356hdv-d-3264,1,1,978,65760,0,0,0,-122.34420868279727,47.70179256291555,0.0
b2b-all-710117-2-357hdv-d-3265-33-db2b1546,0,b2b-all-710117-2-357hdv-d-3265,1,1,978,56400,0,0,0,-122.34420868279727,47.70179256291555,1352.15885497
b2b-all-710117-2-357hdv-d-3265-33-b2b99,1,b2b-all-710117-2-357hdv-d-3265,1,1,3854,62940,25980,100800,36000,-122.3645144674494,48.26687162473969,1352.15885497
b2b-all-710117-2-357hdv-d-3265-33-db2b1546-,2,b2b-all-710117-2-357hdv-d-3265,1,1,978,104880,0,0,0,-122.34420868279727,47.70179256291555,0.0
b2b-all-710117-2-357hdv-d-3266-33-db2b1547,0,b2b-all-710117-2-357hdv-d-3266,1,1,978,56400,0,0,0,-122.34420868279727,47.70179256291555,1357.14837104
b2b-all-710117-2-357hdv-d-3266-33-b2b100,1,b2b-all-710117-2-357hdv-d-3266,1,1,2461,61320,25200,100800,36000,-122.844950878093,47.572772912764336,1357.14837104
b2b-all-710117-2-357hdv-d-3266-33-db2b1547-,2,b2b-all-710117-2-357hdv-d-3266,1,1,978,101640,0,0,0,-122.34420868279727,47.70179256291555,0.0
b2b-all-710119-1-358md-d-3267-33-db2b1548,0,b2b-all-710119-1-358md-d-3267,1,1,988,48120,0,0,0,-122.36067405349355,47.69151671860376,2715.20392682
b2b-all-710119-1-358md-d-3267-33-b2b45,1,b2b-all-710119-1-358md-d-3267,1,1,1172,49260,33000,86400,1020,-122.33542323417764,47.6281710250148,1357.60196341
b2b-all-710119-1-358md-d-3267-33-b2b44,2,b2b-all-710119-1-358md-d-3267,1,1,2265,51960,34800,86400,900,-122.09454017738965,47.66356629336055,1357.60196341
b2b-all-710119-1-358md-d-3267-33-db2b1548-,3,b2b-all-710119-1-358md-d-3267,1,1,988,54720,0,0,0,-122.36067405349355,47.69151671860376,0.0
b2b-all-710119-1-359md-d-3268-33-db2b1549,0,b2b-all-710119-1-359md-d-3268,1,1,988,32220,0,0,0,-122.36067405349355,47.69151671860376,1358.50914815
b2b-all-710119-1-359md-d-3268-33-b2b46,1,b2b-all-710119-1-359md-d-3268,1,1,3181,39300,35400,100800,36000,-122.77190187190745,47.21656893604093,1358.50914815
b2b-all-710119-1-359md-d-3268-33-db2b1549-,2,b2b-all-710119-1-359md-d-3268,1,1,988,81180,0,0,0,-122.36067405349355,47.69151671860376,0.0
b2b-all-710120-1-360hdt-d-3269-33-db2b1550,0,b2b-all-710120-1-360hdt-d-3269,1,1,1699,49200,0,0,0,-122.1631473353843,47.53919629719764,5429.047076530001
b2b-all-710120-1-360hdt-d-3269-33-b2b5,1,b2b-all-710120-1-360hdt-d-3269,1,1,2228,50520,31200,86400,1500,-122.06446090827605,47.550060671544,1358.50914815
b2b-all-710120-1-360hdt-d-3269-33-b2b1,2,b2b-all-710120-1-360hdt-d-3269,1,1,2262,53220,31920,86400,1620,-122.07614355329564,47.68268439874833,1356.69477867
b2b-all-710120-1-360hdt-d-3269-33-b2b0,3,b2b-all-710120-1-360hdt-d-3269,1,1,2262,54840,36000,86400,900,-122.07207746424508,47.65935007833074,1356.69477867
b2b-all-710120-1-360hdt-d-3269-33-b2b2,4,b2b-all-710120-1-360hdt-d-3269,1,1,997,57660,30600,86400,1140,-122.34925208534467,47.69436538438647,1357.14837104
b2b-all-710120-1-360hdt-d-3269-33-db2b1550-,5,b2b-all-710120-1-360hdt-d-3269,1,1,1699,60900,0,0,0,-122.1631473353843,47.53919629719764,0.0
b2b-all-710120-1-361hdt-d-3270-33-db2b1551,0,b2b-all-710120-1-361hdt-d-3270,1,1,1699,32340,0,0,0,-122.1631473353843,47.53919629719764,2717.0182963
b2b-all-710120-1-361hdt-d-3270-33-b2b4,1,b2b-all-710120-1-361hdt-d-3270,1,1,3181,38820,27000,100800,36000,-122.77190187190745,47.21656893604093,1358.50914815
b2b-all-710120-1-361hdt-d-3270-33-b2b3,2,b2b-all-710120-1-361hdt-d-3270,1,1,3181,74820,31800,100800,36000,-122.77190187190745,47.21656893604093,1358.50914815
b2b-all-710120-1-361hdt-d-3270-33-db2b1551-,3,b2b-all-710120-1-361hdt-d-3270,1,1,1699,116400,0,0,0,-122.1631473353843,47.53919629719764,0.0
b2b-all-710122-1-362md-d-3271-33-db2b1552,0,b2b-all-710122-1-362md-d-3271,1,1,1819,28260,0,0,0,-122.45560754659093,47.467612376717646,2718.8326657800003
b2b-all-710122-1-362md-d-3271-33-b2b76,1,b2b-all-710122-1-362md-d-3271,1,1,1229,33240,33240,86400,1920,-122.35051380509628,47.61525617817185,1359.4163328900001
b2b-all-710122-1-362md-d-3271-33-b2b75,2,b2b-all-710122-1-362md-d-3271,1,1,1229,35160,23580,86400,600,-122.3527287635888,47.61509350697981,1359.4163328900001
b2b-all-710122-1-362md-d-3271-33-db2b1552-,3,b2b-all-710122-1-362md-d-3271,1,1,1819,37440,0,0,0,-122.45560754659093,47.467612376717646,0.0
b2b-all-710122-1-362md-d-3272-33-db2b1553,0,b2b-all-710122-1-362md-d-3272,1,1,1819,28560,0,0,0,-122.45560754659093,47.467612376717646,2717.0182963
b2b-all-710122-1-362md-d-3272-33-b2b77,1,b2b-all-710122-1-362md-d-3272,1,1,2001,33540,33540,86400,300,-122.29813179409092,47.33543866902441,1359.4163328900001
b2b-all-710122-1-362md-d-3272-33-b2b74,2,b2b-all-710122-1-362md-d-3272,1,1,3263,35520,32400,86400,2160,-122.2941615698789,47.17157213863826,1357.60196341
b2b-all-710122-1-362md-d-3272-33-db2b1553-,3,b2b-all-710122-1-362md-d-3272,1,1,1819,40980,0,0,0,-122.45560754659093,47.467612376717646,0.0
b2b-all-710126-2-363md-d-3273-33-db2b1554,0,b2b-all-710126-2-363md-d-3273,1,1,1045,34200,0,0,0,-122.40634905168724,47.68118164814427,2718.8326657800003
b2b-all-710126-2-363md-d-3273-33-b2b87,1,b2b-all-710126-2-363md-d-3273,1,1,1135,37800,37800,86400,1620,-122.3994728752393,47.64216607906791,1359.8699252600002
b2b-all-710126-2-363md-d-3273-33-b2b86,2,b2b-all-710126-2-363md-d-3273,1,1,1894,41640,25800,86400,1740,-122.300683334273,47.37327301573825,1358.9627405200001
b2b-all-710126-2-363md-d-3273-33-db2b1554-,3,b2b-all-710126-2-363md-d-3273,1,1,1045,46020,0,0,0,-122.40634905168724,47.68118164814427,0.0
b2b-all-710127-2-364hdt-d-3274-33-db2b1555,0,b2b-all-710127-2-364hdt-d-3274,1,1,1779,35460,0,0,0,-122.3175566621021,47.511854043074806,6794.8137026
b2b-all-710127-2-364hdt-d-3274-33-b2b80,1,b2b-all-710127-2-364hdt-d-3274,1,1,1728,37380,33600,86400,300,-122.1695299704716,47.49547604918563,1358.9627405200001
b2b-all-710127-2-364hdt-d-3274-33-b2b81,2,b2b-all-710127-2-364hdt-d-3274,1,1,1914,38340,29820,86400,3720,-122.20782734452632,47.43774256298248,1359.4163328900001
b2b-all-710127-2-364hdt-d-3274-33-b2b82,3,b2b-all-710127-2-364hdt-d-3274,1,1,1254,43320,34800,86400,300,-122.29330034515012,47.60734826555142,1359.4163328900001
b2b-all-710127-2-364hdt-d-3274-33-b2b78,4,b2b-all-710127-2-364hdt-d-3274,1,1,1254,43620,24900,86400,1200,-122.29414882685042,47.60691123352608,1358.05555578
b2b-all-710127-2-364hdt-d-3274-33-b2b79,5,b2b-all-710127-2-364hdt-d-3274,1,1,1015,45540,26640,86400,1860,-122.301401753369,47.680903040181626,1358.9627405200001
b2b-all-710127-2-364hdt-d-3274-33-db2b1555-,6,b2b-all-710127-2-364hdt-d-3274,1,1,1779,49080,0,0,0,-122.3175566621021,47.511854043074806,0.0
b2b-all-710128-1-365md-d-3275-33-db2b1556,0,b2b-all-710128-1-365md-d-3275,1,1,2090,25020,0,0,0,-122.23770449815486,47.27383484259005,1365.3130337
b2b-all-710128-1-365md-d-3275-33-b2b122,1,b2b-all-710128-1-365md-d-3275,1,1,947,31800,31800,86400,1680,-122.34879052539956,47.7176539844947,1365.3130337
b2b-all-710128-1-365md-d-3275-33-db2b1556-,2,b2b-all-710128-1-365md-d-3275,1,1,2090,38160,0,0,0,-122.23770449815486,47.27383484259005,0.0
b2b-all-710128-3-366hdv-d-3276-33-db2b1557,0,b2b-all-710128-3-366hdv-d-3276,1,1,2090,25920,0,0,0,-122.23770449815486,47.27383484259005,4095.9391011000002
b2b-all-710128-3-366hdv-d-3276-33-b2b116,1,b2b-all-710128-3-366hdv-d-3276,1,1,1120,32100,32100,86400,1200,-122.3177147681669,47.65751273695607,1365.3130337
b2b-all-710128-3-366hdv-d-3276-33-b2b117,2,b2b-all-710128-3-366hdv-d-3276,1,1,1481,34560,30420,86400,840,-122.21453419085546,47.75140654075134,1365.3130337
b2b-all-710128-3-366hdv-d-3276-33-b2b118,3,b2b-all-710128-3-366hdv-d-3276,1,1,3784,38400,20640,86400,1260,-122.0559600863309,48.02065201013613,1365.3130337
b2b-all-710128-3-366hdv-d-3276-33-db2b1557-,4,b2b-all-710128-3-366hdv-d-3276,1,1,2090,47640,0,0,0,-122.23770449815486,47.27383484259005,0.0
b2b-all-710130-1-367md-d-3277-33-db2b1558,0,b2b-all-710130-1-367md-d-3277,1,1,1345,29220,0,0,0,-122.3414375001041,47.5415200330604,1358.05555578
b2b-all-710130-1-367md-d-3277-33-b2b48,1,b2b-all-710130-1-367md-d-3277,1,1,1793,30600,20040,86400,1740,-122.34668423641372,47.50327192500494,1358.05555578
b2b-all-710130-1-367md-d-3277-33-db2b1558-,2,b2b-all-710130-1-367md-d-3277,1,1,1345,32340,0,0,0,-122.3414375001041,47.5415200330604,0.0
b2b-all-710130-3-368hdt-d-3278-33-db2b1559,0,b2b-all-710130-3-368hdt-d-3278,1,1,1345,55980,0,0,0,-122.3414375001041,47.5415200330604,8145.611780460001
b2b-all-710130-3-368hdt-d-3278-33-b2b11,1,b2b-all-710130-3-368hdt-d-3278,1,1,1651,58020,30480,86400,6900,-122.23738012752882,47.58939917099057,1358.50914815
b2b-all-710130-3-368hdt-d-3278-33-b2b7,2,b2b-all-710130-3-368hdt-d-3278,1,1,997,65760,33000,86400,1260,-122.34932893599496,47.69222161520809,1357.14837104
b2b-all-710130-3-368hdt-d-3278-33-b2b10,3,b2b-all-710130-3-368hdt-d-3278,1,1,1045,67440,31200,86400,600,-122.40449728709078,47.67702438717724,1358.50914815
b2b-all-710130-3-368hdt-d-3278-33-b2b6,4,b2b-all-710130-3-368hdt-d-3278,1,1,2262,69900,36600,86400,840,-122.0674421362789,47.684103947611696,1356.69477867
b2b-all-710130-3-368hdt-d-3278-33-b2b9,5,b2b-all-710130-3-368hdt-d-3278,1,1,2180,71580,20640,86400,1500,-122.15029218798334,47.442241334079206,1357.60196341
b2b-all-710130-3-368hdt-d-3278-33-b2b8,6,b2b-all-710130-3-368hdt-d-3278,1,1,1956,73860,23220,86400,360,-122.2015154322176,47.373346341302295,1357.14837104
b2b-all-710130-3-368hdt-d-3278-33-db2b1559-,7,b2b-all-710130-3-368hdt-d-3278,1,1,1345,76260,0,0,0,-122.3414375001041,47.5415200330604,0.0
b2b-all-710131-2-369hdt-d-3279-33-db2b1560,0,b2b-all-710131-2-369hdt-d-3279,1,1,1738,41880,0,0,0,-122.20097661614592,47.46392334484814,4078.24899867
b2b-all-710131-2-369hdt-d-3279-33-b2b106,1,b2b-all-710131-2-369hdt-d-3279,1,1,1723,42540,31260,86400,1020,-122.18983818164368,47.49949708706556,1365.3130337
b2b-all-710131-2-369hdt-d-3279-33-b2b109,2,b2b-all-710131-2-369hdt-d-3279,1,1,2271,43560,35160,86400,1680,-122.05767821843548,47.6213387612765,1365.3130337
b2b-all-710131-2-369hdt-d-3279-33-b2b105,3,b2b-all-710131-2-369hdt-d-3279,1,1,2219,45540,23460,86400,2280,-122.0375886627472,47.60720702439789,1347.62293127
b2b-all-710131-2-369hdt-d-3279-33-db2b1560-,4,b2b-all-710131-2-369hdt-d-3279,1,1,1738,49680,0,0,0,-122.20097661614592,47.46392334484814,0.0
b2b-all-710131-2-369hdt-d-3280-33-db2b1561,0,b2b-all-710131-2-369hdt-d-3280,1,1,1738,41880,0,0,0,-122.20097661614592,47.46392334484814,10922.5042696
b2b-all-710131-2-369hdt-d-3280-33-b2b110,1,b2b-all-710131-2-369hdt-d-3280,1,1,1332,43800,30000,86400,2160,-122.38651775927592,47.55647355118863,1365.3130337
b2b-all-710131-2-369hdt-d-3280-33-b2b108,2,b2b-all-710131-2-369hdt-d-3280,1,1,1133,47280,28620,86400,1440,-122.41032128052706,47.65748286281086,1365.3130337
b2b-all-710131-2-369hdt-d-3280-33-b2b111,3,b2b-all-710131-2-369hdt-d-3280,1,1,1022,49320,18960,86400,2160,-122.33194875154612,47.68478735627316,1365.3130337
b2b-all-710131-2-369hdt-d-3280-33-b2b115,4,b2b-all-710131-2-369hdt-d-3280,1,1,3671,52500,23820,86400,420,-122.2286715443303,47.80903794033214,1365.3130337
b2b-all-710131-2-369hdt-d-3280-33-b2b113,5,b2b-all-710131-2-369hdt-d-3280,1,1,3882,55920,35220,86400,1260,-122.1816465746312,48.15968250953841,1365.3130337
b2b-all-710131-2-369hdt-d-3280-33-b2b114,6,b2b-all-710131-2-369hdt-d-3280,1,1,3749,59220,34800,86400,720,-121.9665116940464,47.858251513031895,1365.3130337
b2b-all-710131-2-369hdt-d-3280-33-b2b112,7,b2b-all-710131-2-369hdt-d-3280,1,1,3906,61980,36600,86400,1680,-121.69374299543824,47.85085851988701,1365.3130337
b2b-all-710131-2-369hdt-d-3280-33-b2b107,8,b2b-all-710131-2-369hdt-d-3280,1,1,2290,67020,36000,86400,2400,-122.12391523350468,47.72916557790334,1365.3130337
b2b-all-710131-2-369hdt-d-3280-33-db2b1561-,9,b2b-all-710131-2-369hdt-d-3280,1,1,1738,72240,0,0,0,-122.20097661614592,47.46392334484814,0.0
b2b-all-710131-3-370hdv-d-3281-33-db2b1562,0,b2b-all-710131-3-370hdv-d-3281,1,1,1738,41220,0,0,0,-122.20097661614592,47.46392334484814,4092.31036214
b2b-all-710131-3-370hdv-d-3281-33-b2b119,1,b2b-all-710131-3-370hdv-d-3281,1,1,3100,45720,35400,86400,1440,-122.55175493866736,47.18032644833697,1361.68429474
b2b-all-710131-3-370hdv-d-3281-33-b2b120,2,b2b-all-710131-3-370hdv-d-3281,1,1,1805,50700,33480,86400,900,-122.2886472574166,47.47680155093133,1365.3130337
b2b-all-710131-3-370hdv-d-3281-33-b2b121,3,b2b-all-710131-3-370hdv-d-3281,1,1,1482,54720,37800,86400,2580,-122.22116881711612,47.76585134544406,1365.3130337
b2b-all-710131-3-370hdv-d-3281-33-db2b1562-,4,b2b-all-710131-3-370hdv-d-3281,1,1,1738,60480,0,0,0,-122.20097661614592,47.46392334484814,0.0
b2b-all-710132-1-371md-d-3282-33-db2b1563,0,b2b-all-710132-1-371md-d-3282,1,1,1775,33540,0,0,0,-122.31295984584746,47.51697761990871,2715.20392682
b2b-all-710132-1-371md-d-3282-33-b2b53,1,b2b-all-710132-1-371md-d-3282,1,1,1397,34800,28200,86400,1140,-122.23609957495611,47.51131991507125,1357.14837104
