tourId,departureTimeInSec,departureLocationZone,maxTourDurationInSec,departureLocationX,departureLocationY,mesoZone
b2b-58628,16800,530330320111,43200,-122.0228827412936,47.36910189719495,530330320111.0
b2b-55428,22800,530330292061,43200,-122.24478060082409,47.405845893143145,530330292061.0
b2b-18606,6600,530330058014,43200,-122.38041585340488,47.65513903398914,530330058014.0
b2b-49732,39600,530530726032,43200,-122.77438432253852,47.18832179399421,530670110001.0
b2b-43385,31800,530530732003,43200,-122.23625126082543,46.78419975013134,410470025021.0
b2b-15134,27000,530330058023,43200,-122.38166015478942,47.63308478875902,530330058023.0
b2b-32162,43200,530530732003,43200,-122.23625126082543,46.78419975013134,410510073001.0
b2b-27607,42000,530539400101,43200,-122.30153828242798,47.20844219946797,530539400101.0
b2b-58353,22800,530330305011,43200,-122.22705931745142,47.33858055381831,530330305011.0
b2b-20632,29400,530330047002,43200,-122.36632320637015,47.66454381298975,530330047002.0
b2b-11321,39600,530530726032,43200,-122.77438432253852,47.18832179399421,530670110001.0
b2b-7434,22800,530610413042,43200,-122.26274299746264,47.938864443246594,530610413042.0
b2b-47835,43200,530530713061,43200,-122.35763350937374,47.13187821663476,530530713061.0
b2b-46142,30600,530330292061,43200,-122.2523347314473,47.41500597976029,530330292061.0
b2b-8022,24600,530330236012,43200,-122.1840842404128,47.6171304699469,530330236012.0
b2b-19912,45600,530610533014,43200,-122.37107080960885,48.24821342844997,530579408001.0
b2b-13598,33600,530530730061,43200,-122.34181572508957,46.92936683132597,410099710001.0
b2b-57741,46800,530530602001,43200,-122.41428147371838,47.24834617700806,530530602001.0
b2b-29581,42000,530330263002,43200,-122.2856816774453,47.508048362944756,530330263002.0
b2b-2329,40800,530530726032,43200,-122.77438432253852,47.18832179399421,530670110001.0
b2b-8517,25800,530330109001,43200,-122.31502408656256,47.53440018906854,530330109001.0
b2b-28661,36600,530530732003,43200,-122.23625126082543,46.78419975013134,410470025021.0
b2b-57295,53400,530330283003,43200,-122.25198503629612,47.42872998511336,530330283003.0
b2b-50158,16200,530530732003,43200,-122.23625126082543,46.78419975013134,410510072021.0
b2b-46329,27000,530530730061,43200,-122.34181572508957,46.92936683132597,410099703001.0
b2b-15917,34200,530330326021,43200,-121.87384347788426,47.52828198391666,530330326021.0
b2b-27460,31800,530539400101,43200,-122.30602775449944,47.20510401307725,530539400101.0
b2b-23064,44400,530330305011,43200,-122.22527730622068,47.34540380859164,530330305011.0
b2b-44138,28800,530539400022,43200,-122.35897274041128,47.25278630859665,530539400022.0
b2b-14112,28200,530330323133,43200,-122.0947753366989,47.67309761799182,530330323133.0
b2b-37121,33600,530530718071,43200,-122.49119831954808,47.17411891314004,530530718071.0
b2b-33839,33600,530530701001,43200,-121.54443576766793,47.120407059214166,20009.0
b2b-35533,31200,530530729061,43200,-122.55444246185414,47.0496292343141,530670126101.0
b2b-20254,29400,530330326021,43200,-121.86824325115576,47.52832007691824,530330326021.0
b2b-4510,24000,530610408002,43200,-122.2059983874057,47.979818018061,530610408002.0
b2b-46228,37800,530610533014,43200,-122.37107080960885,48.24821342844997,530730103021.0
b2b-26892,31800,530350908002,43200,-122.54592433135288,47.679198885464295,530350908002.0
b2b-9729,28200,530530701001,43200,-121.54443576766793,47.120407059214166,20009.0
b2b-55588,33000,530530732003,43200,-122.23625126082543,46.78419975013134,410510043001.0
b2b-3050,48000,530610538022,43200,-121.81574360336782,47.86312799378518,530610538022.0
b2b-47381,30000,530530602001,43200,-122.39902978742688,47.2435130363375,530530602001.0
b2b-5394,28200,530610419032,43200,-122.27154662328257,47.91765076600117,530610419032.0
b2b-26799,30600,530530732003,43200,-122.23625126082543,46.78419975013134,410670320011.0
b2b-21527,48600,530610535091,43200,-122.15176363135897,48.15667199362626,530610535091.0
b2b-42726,28200,530610419011,43200,-122.27653355605769,47.90772188663681,530610419011.0
b2b-43918,36600,530530732003,43200,-122.23625126082543,46.78419975013134,530110407091.0
b2b-27748,58200,530330263002,43200,-122.29034760404986,47.50675431311565,530330263002.0
b2b-25436,41400,530330300034,43200,-122.31282704591816,47.37242961269296,530330300034.0
b2b-16453,31200,530330283003,43200,-122.24765196353147,47.43550001877778,530330283003.0
b2b-24806,42600,530330284024,43200,-122.32816372532213,47.44402125441254,530330284024.0
b2b-33782,34200,530530701001,43200,-121.54443576766793,47.120407059214166,20009.0
b2b-14047,28200,530330323133,43200,-122.0947753366989,47.67309761799182,530330323133.0
b2b-15003,21600,530530732003,43200,-122.23625126082543,46.78419975013134,410050203043.0
b2b-55554,21600,530530732004,43200,-122.26393595512288,46.919293381051865,20012.0
b2b-21857,28800,530530732003,43200,-122.23625126082543,46.78419975013134,530110410052.0
b2b-16088,21600,530330109001,43200,-122.30733026336057,47.53128570500117,530330109001.0
