payloadId,sequenceRank,tourId,payloadType,locationZone,estimatedTimeOfArrivalInSec,arrivalTimeWindowInSecLower,arrivalTimeWindowInSecUpper,operationDurationInSec,locationX,locationY,mesoZone,buyerNAICS,sellerNAICS,weightInKg,deliveryType,activityType,fleetType,operationDurationInSecOG
b2b-23311-0,0,b2b-23311,mfr_goods,530330265002,51000,0,0,0,-122.34286852757967,47.51183416260497,530330265002.0,,,0.0,pickup-delivery,loading,,0
b2b-23311-1,1,b2b-23311,mfr_goods,530330238042,55620,51000,93600,840,-122.19915258827834,47.61435265588939,530330238042.0,Airport,423900,24947.58035,pickup-delivery,loading,for-hire,840
b2b-23311-2,2,b2b-23311,mfr_goods,530530732003,64680,51840,115200,2100,-122.23625126082543,46.78419975013134,410510073001.0,Airport,423900,24947.58035,pickup-delivery,unloading,for-hire,2100
b2b-23311-3,3,b2b-23311,mfr_goods,530330099004,74580,51000,93600,720,-122.35003046142349,47.586777158579636,530330099004.0,550000,Port,3352.95479904,pickup-delivery,loading,for-hire,720
b2b-23311-4,4,b2b-23311,mfr_goods,530610537001,99780,51600,115200,540,-121.312889303686,48.04692058012603,20061.0,550000,Port,3352.95479904,pickup-delivery,unloading,for-hire,540
b2b-23311-5,5,b2b-23311,mfr_goods,530330265002,122760,0,0,0,-122.34286852757967,47.51183416260497,530330265002.0,,,0.0,pickup-delivery,loading,,0
b2b-23315-0,0,b2b-23315,bulk,530330316042,4800,0,0,0,-122.0196409350102,47.35637034819822,530330316042.0,,,0.0,pickup-delivery,loading,,0
b2b-23315-1,1,b2b-23315,bulk,530330109002,8820,4800,93600,5340,-122.32525562740344,47.5496129260593,530330109002.0,230301,212310,23686.139969030002,pickup-delivery,loading,for-hire,5340
b2b-23315-2,2,b2b-23315,bulk,530330226052,15960,10140,93600,3900,-122.14432041528146,47.68376045809764,530330226052.0,230301,212310,23686.139969030002,pickup-delivery,unloading,for-hire,3900
b2b-23315-3,3,b2b-23315,bulk,530330316042,23400,0,0,0,-122.0196409350102,47.35637034819822,530330316042.0,,,0.0,pickup-delivery,loading,,0
b2b-23327-0,0,b2b-23327,others,530330262001,26400,0,0,0,-122.24988630060948,47.45282798445118,530330262001.0,,,0.0,pickup-delivery,loading,,0
b2b-23327-1,1,b2b-23327,others,530330099004,28200,26400,93600,3960,-122.35003046142349,47.586777158579636,530330099004.0,624100,Port,20480.60269024,pickup-delivery,loading,for-hire,3960
b2b-23327-2,2,b2b-23327,others,530530732003,39960,30360,115200,540,-122.23625126082543,46.78419975013134,410670313001.0,624100,Port,20480.60269024,pickup-delivery,unloading,for-hire,540
b2b-23327-3,3,b2b-23327,others,530330262001,47100,0,0,0,-122.24988630060948,47.45282798445118,530330262001.0,,,0.0,pickup-delivery,loading,,0
b2b-23330-0,0,b2b-23330,bulk,530539400022,33000,0,0,0,-122.35799177341411,47.24698856781136,530539400022.0,,,0.0,pickup-delivery,loading,,0
b2b-23330-1,1,b2b-23330,bulk,530530726023,36360,33000,100800,2640,-122.81385136116528,47.26404394844309,530459609004.0,327330,212310,23687.04715377,pickup-delivery,loading,for-hire,2640
b2b-23330-2,2,b2b-23330,bulk,530330264001,43200,35640,93600,3720,-122.31504888010845,47.51903256915525,530330264001.0,327330,212310,23687.04715377,pickup-delivery,unloading,for-hire,3720
b2b-23330-3,3,b2b-23330,bulk,530530726023,51120,33000,100800,5220,-122.81385136116528,47.26404394844309,530459609004.0,230301,212310,23683.87200718,pickup-delivery,loading,for-hire,5220
b2b-23330-4,4,b2b-23330,bulk,530330314001,62040,38220,93600,4200,-121.98798088921482,47.205080890125934,530330314001.0,230301,212310,23683.87200718,pickup-delivery,unloading,for-hire,4200
b2b-23330-5,5,b2b-23330,bulk,530539400022,68460,0,0,0,-122.35799177341411,47.24698856781136,530539400022.0,,,0.0,pickup-delivery,loading,,0
b2b-23334-0,0,b2b-23334,bulk,530539400022,33000,0,0,0,-122.35799177341411,47.24698856781136,530539400022.0,,,0.0,pickup-delivery,loading,,0
b2b-23334-1,1,b2b-23334,bulk,530530726023,36360,33000,100800,4440,-122.81385136116528,47.26404394844309,530459609004.0,230301,212310,23683.87200718,pickup-delivery,loading,for-hire,4440
b2b-23334-2,2,b2b-23334,bulk,530330093003,45240,37440,93600,3780,-122.33685591278464,47.5734714268018,530330093003.0,230301,212310,23683.87200718,pickup-delivery,unloading,for-hire,3780
b2b-23334-3,3,b2b-23334,bulk,530330109002,49320,33000,93600,4620,-122.32525562740344,47.5496129260593,530330109002.0,230301,212310,23686.139969030002,pickup-delivery,loading,for-hire,4620
b2b-23334-4,4,b2b-23334,bulk,530610525042,58560,37620,93600,4200,-122.1174123219004,47.95382486330303,530610525042.0,230301,212310,23686.139969030002,pickup-delivery,unloading,for-hire,4200
b2b-23334-5,5,b2b-23334,bulk,530530726023,71400,33000,100800,3660,-122.81385136116528,47.26404394844309,530459609004.0,230301,212310,23683.41841481,pickup-delivery,loading,for-hire,3660
b2b-23334-6,6,b2b-23334,bulk,530330308012,78660,36660,93600,2700,-122.22442380021391,47.2846377959103,530330308012.0,230301,212310,23683.41841481,pickup-delivery,unloading,for-hire,2700
b2b-23334-7,7,b2b-23334,bulk,530539400022,82500,0,0,0,-122.35799177341411,47.24698856781136,530539400022.0,,,0.0,pickup-delivery,loading,,0
b2b-23339-0,0,b2b-23339,bulk,530530602001,20400,0,0,0,-122.37583068929062,47.266637723830996,530530602001.0,,,0.0,pickup-delivery,loading,,0
b2b-23339-1,1,b2b-23339,bulk,530330109002,24360,20400,93600,420,-122.32525562740344,47.5496129260593,530330109002.0,230301,212310,23686.139969030002,pickup-delivery,loading,for-hire,420
b2b-23339-2,2,b2b-23339,bulk,530610525042,29400,20820,93600,3480,-122.1174123219004,47.95382486330303,530610525042.0,230301,212310,23686.139969030002,pickup-delivery,unloading,for-hire,3480
b2b-23339-3,3,b2b-23339,bulk,530530602001,40560,0,0,0,-122.37583068929062,47.266637723830996,530530602001.0,,,0.0,pickup-delivery,loading,,0
b2b-23349-0,0,b2b-23349,bulk,530610519121,31200,0,0,0,-122.12216165141447,47.79482542261669,530610519121.0,,,0.0,pickup-delivery,loading,,0
b2b-23349-1,1,b2b-23349,bulk,530330109002,34680,31200,93600,4680,-122.32525562740344,47.5496129260593,530330109002.0,327320,212310,23682.96482244,pickup-delivery,loading,for-hire,4680
b2b-23349-2,2,b2b-23349,bulk,530330257011,40560,35880,93600,4560,-122.19553228542688,47.48224825590131,530330257011.0,327320,212310,23682.96482244,pickup-delivery,unloading,for-hire,4560
b2b-23349-3,3,b2b-23349,bulk,530610519121,48420,0,0,0,-122.12216165141447,47.79482542261669,530610519121.0,,,0.0,pickup-delivery,loading,,0
b2b-23353-0,0,b2b-23353,bulk,530330292061,19800,0,0,0,-122.26421565369327,47.39979438349426,530330292061.0,,,0.0,pickup-delivery,loading,,0
b2b-23353-1,1,b2b-23353,bulk,530330109002,21600,19800,93600,3600,-122.32525562740344,47.5496129260593,530330109002.0,230301,212310,23682.511230070002,pickup-delivery,loading,for-hire,3600
b2b-23353-2,2,b2b-23353,bulk,530330299023,27600,23400,93600,4020,-122.2697418567528,47.319749241942475,530330299023.0,230301,212310,23682.511230070002,pickup-delivery,unloading,for-hire,4020
b2b-23353-3,3,b2b-23353,bulk,530330292061,32700,0,0,0,-122.26421565369327,47.39979438349426,530330292061.0,,,0.0,pickup-delivery,loading,,0
b2b-23388-0,0,b2b-23388,mfr_goods,530330219054,36600,0,0,0,-122.17601104993004,47.734492466552766,530330219054.0,,,0.0,pickup-delivery,loading,,0
b2b-23388-1,1,b2b-23388,mfr_goods,530330099004,39600,36600,93600,960,-122.35003046142349,47.586777158579636,530330099004.0,531000,Port,3266.77224874,pickup-delivery,loading,for-hire,960
b2b-23388-2,2,b2b-23388,mfr_goods,530330237001,43380,37560,93600,720,-122.16504141235384,47.63128093123277,530330237001.0,531000,Port,3266.77224874,pickup-delivery,unloading,for-hire,720
b2b-23388-3,3,b2b-23388,mfr_goods,530330219054,46320,0,0,0,-122.17601104993004,47.734492466552766,530330219054.0,,,0.0,pickup-delivery,loading,,0
b2b-23419-0,0,b2b-23419,mfr_goods,530330093003,33600,0,0,0,-122.33206441612816,47.57412840385988,530330093003.0,,,0.0,pickup-delivery,loading,,0
b2b-23419-1,1,b2b-23419,mfr_goods,530330099004,35400,33600,93600,720,-122.35003046142349,47.586777158579636,530330099004.0,713900,Port,217.7243376,pickup-delivery,loading,for-hire,720
b2b-23419-2,2,b2b-23419,mfr_goods,530330109001,36660,33600,93600,480,-122.30781952055406,47.530831881259,530330109001.0,Port,339920,128.82023308,pickup-delivery,loading,for-hire,480
b2b-23419-3,3,b2b-23419,mfr_goods,530350920001,41340,34080,115200,540,-122.92418064196957,47.57252447599333,530270015001.0,Port,339920,128.82023308,pickup-delivery,unloading,for-hire,540
b2b-23419-4,4,b2b-23419,mfr_goods,530330099004,44880,33600,93600,480,-122.35003046142349,47.586777158579636,530330099004.0,713900,Port,217.7243376,pickup-delivery,loading,for-hire,480
b2b-23419-5,5,b2b-23419,mfr_goods,530610537001,55080,34080,115200,840,-121.312889303686,48.04692058012603,20061.0,713900,Port,435.4486752,pickup-delivery,unloading,for-hire,840
b2b-23419-6,6,b2b-23419,mfr_goods,530330093003,66600,0,0,0,-122.33206441612816,47.57412840385988,530330093003.0,,,0.0,pickup-delivery,loading,,0
b2b-23427-0,0,b2b-23427,mfr_goods,530330081002,31800,0,0,0,-122.33768242729484,47.612724048825854,530330081002.0,,,0.0,pickup-delivery,loading,,0
b2b-23427-1,1,b2b-23427,mfr_goods,530330099004,33660,31800,93600,660,-122.35003046142349,47.586777158579636,530330099004.0,611100,Port,128.82023308,pickup-delivery,loading,for-hire,660
b2b-23427-2,2,b2b-23427,mfr_goods,530330080022,34860,31800,93600,900,-122.3484729474819,47.61379698900392,530330080022.0,Port,423400,151.49985158,pickup-delivery,loading,for-hire,900
b2b-23427-3,3,b2b-23427,mfr_goods,530610533014,42660,32700,115200,1140,-122.37107080960885,48.24821342844997,530730104011.0,Port,423400,151.49985158,pickup-delivery,unloading,for-hire,1140
b2b-23427-4,4,b2b-23427,mfr_goods,530330315021,55860,32460,115200,1080,-121.36939910435089,47.14804914214533,20025.0,611100,Port,128.82023308,pickup-delivery,unloading,for-hire,1080
b2b-23427-5,5,b2b-23427,mfr_goods,530330081002,63300,0,0,0,-122.33768242729484,47.612724048825854,530330081002.0,,,0.0,pickup-delivery,loading,,0
b2b-23432-0,0,b2b-23432,mfr_goods,530350811002,23400,0,0,0,-122.6565714072073,47.557979487695924,530350811002.0,,,0.0,pickup-delivery,loading,,0
b2b-23432-1,1,b2b-23432,mfr_goods,530330284024,27000,23400,93600,420,-122.30111326355285,47.45026854112352,530330284024.0,531000,Airport,202.30219702000002,pickup-delivery,loading,for-hire,420
b2b-23432-2,2,b2b-23432,mfr_goods,530530732003,35100,24360,115200,360,-122.23625126082543,46.78419975013134,530110413292.0,531000,Airport,202.30219702000002,pickup-delivery,unloading,for-hire,360
b2b-23432-3,3,b2b-23432,mfr_goods,530350811002,44820,0,0,0,-122.6565714072073,47.557979487695924,530350811002.0,,,0.0,pickup-delivery,loading,,0
b2b-23442-0,0,b2b-23442,bulk,530530726032,45000,0,0,0,-122.77438432253852,47.18832179399421,530270007003.0,,,23683.87200718,pickup-delivery,loading,,0
b2b-23442-1,1,b2b-23442,bulk,530330237003,56160,48900,93600,4680,-122.1882180215501,47.62981428009482,530330237003.0,230301,212310,23683.87200718,pickup-delivery,unloading,for-hire,4680
b2b-23442-2,2,b2b-23442,bulk,530530726032,66960,0,0,0,-122.77438432253852,47.18832179399421,530270007003.0,,,0.0,pickup-delivery,loading,,0
b2b-23450-0,0,b2b-23450,bulk,530530726032,48600,0,0,0,-122.77438432253852,47.18832179399421,530270007001.0,,,23683.41841481,pickup-delivery,loading,,0
b2b-23450-1,1,b2b-23450,bulk,530330322103,59580,51960,93600,4020,-122.01460060623512,47.5442820355116,530330322103.0,230301,212310,23683.41841481,pickup-delivery,unloading,for-hire,4020
b2b-23450-2,2,b2b-23450,bulk,530530726032,70080,0,0,0,-122.77438432253852,47.18832179399421,530270007001.0,,,0.0,pickup-delivery,loading,,0
b2b-23451-0,0,b2b-23451,bulk,530530726032,45600,0,0,0,-122.77438432253852,47.18832179399421,530670119002.0,,,23683.41841481,pickup-delivery,loading,,0
b2b-23451-1,1,b2b-23451,bulk,530330322103,58680,50460,93600,4080,-122.01460060623512,47.5442820355116,530330322103.0,230301,212310,23683.41841481,pickup-delivery,unloading,for-hire,4080
b2b-23451-2,2,b2b-23451,bulk,530530726032,69240,0,0,0,-122.77438432253852,47.18832179399421,530670119002.0,,,0.0,pickup-delivery,loading,,0
b2b-23470-0,0,b2b-23470,bulk,530530729061,4200,0,0,0,-122.55444246185414,47.0496292343141,530670123201.0,,,0.0,pickup-delivery,loading,,0
b2b-23470-1,1,b2b-23470,bulk,530530726032,10860,4200,100800,4140,-122.77438432253852,47.18832179399421,530670110001.0,230301,212310,23684.779191920003,pickup-delivery,loading,for-hire,4140
b2b-23470-2,2,b2b-23470,bulk,530330218022,22200,8340,93600,3600,-122.1787761163201,47.764407191535156,530330218022.0,230301,212310,23684.779191920003,pickup-delivery,unloading,for-hire,3600
b2b-23470-3,3,b2b-23470,bulk,530530729061,33780,0,0,0,-122.55444246185414,47.0496292343141,530670123201.0,,,0.0,pickup-delivery,loading,,0
b2b-23471-0,0,b2b-23471,bulk,530530729061,34200,0,0,0,-122.55444246185414,47.0496292343141,530419703001.0,,,0.0,pickup-delivery,loading,,0
b2b-23471-1,1,b2b-23471,bulk,530530726032,40260,34200,100800,4020,-122.77438432253852,47.18832179399421,530670110001.0,230301,212310,23684.779191920003,pickup-delivery,loading,for-hire,4020
b2b-23471-2,2,b2b-23471,bulk,530330218022,51480,38220,93600,5340,-122.1787761163201,47.764407191535156,530330218022.0,230301,212310,23684.779191920003,pickup-delivery,unloading,for-hire,5340
b2b-23471-3,3,b2b-23471,bulk,530530729061,64800,0,0,0,-122.55444246185414,47.0496292343141,530419703001.0,,,0.0,pickup-delivery,loading,,0
b2b-23472-0,0,b2b-23472,bulk,530530728001,1800,0,0,0,-122.64892865109543,47.09854950461892,530670122222.0,,,0.0,pickup-delivery,loading,,0
b2b-23472-1,1,b2b-23472,bulk,530530726032,6840,1800,100800,2040,-122.77438432253852,47.18832179399421,530670110001.0,230301,212310,23683.87200718,pickup-delivery,loading,for-hire,2040
b2b-23472-2,2,b2b-23472,bulk,530330219061,15960,3840,93600,2880,-122.1458228044577,47.7329162519639,530330219061.0,230301,212310,23683.87200718,pickup-delivery,unloading,for-hire,2880
b2b-23472-3,3,b2b-23472,bulk,530530728001,26460,0,0,0,-122.64892865109543,47.09854950461892,530670122222.0,,,0.0,pickup-delivery,loading,,0
b2b-23485-0,0,b2b-23485,bulk,530530726032,32400,0,0,0,-122.77438432253852,47.18832179399421,530670109104.0,,,23682.96482244,pickup-delivery,loading,,0
b2b-23485-1,1,b2b-23485,bulk,530330224004,43020,35760,93600,4020,-122.1946433477624,47.68134267594642,530330224004.0,230301,212310,23682.96482244,pickup-delivery,unloading,for-hire,4020
b2b-23485-2,2,b2b-23485,bulk,530530726032,53460,0,0,0,-122.77438432253852,47.18832179399421,530670109104.0,,,0.0,pickup-delivery,loading,,0
b2b-23489-0,0,b2b-23489,bulk,530530729061,43800,0,0,0,-122.55444246185414,47.0496292343141,530670126101.0,,,0.0,pickup-delivery,loading,,0
b2b-23489-1,1,b2b-23489,bulk,530530726032,50760,43800,100800,2880,-122.77438432253852,47.18832179399421,530670110001.0,230301,212310,23682.96482244,pickup-delivery,loading,for-hire,2880
b2b-23489-2,2,b2b-23489,bulk,530330224004,60060,46680,93600,3780,-122.1946433477624,47.68134267594642,530330224004.0,230301,212310,23682.96482244,pickup-delivery,unloading,for-hire,3780
b2b-23489-3,3,b2b-23489,bulk,530530729061,70920,0,0,0,-122.55444246185414,47.0496292343141,530670126101.0,,,0.0,pickup-delivery,loading,,0
b2b-23490-0,0,b2b-23490,bulk,530530726032,31200,0,0,0,-122.77438432253852,47.18832179399421,530670109104.0,,,23682.96482244,pickup-delivery,loading,,0
b2b-23490-1,1,b2b-23490,bulk,530330224004,42960,34800,93600,4200,-122.1946433477624,47.68134267594642,530330224004.0,230301,212310,23682.96482244,pickup-delivery,unloading,for-hire,4200
b2b-23490-2,2,b2b-23490,bulk,530530726032,53580,0,0,0,-122.77438432253852,47.18832179399421,530670109104.0,,,0.0,pickup-delivery,loading,,0
b2b-23493-0,0,b2b-23493,bulk,530530726032,19200,0,0,0,-122.77438432253852,47.18832179399421,530670109104.0,,,23682.96482244,pickup-delivery,loading,,0
b2b-23493-1,1,b2b-23493,bulk,530330224004,31260,23100,93600,780,-122.1946433477624,47.68134267594642,530330224004.0,230301,212310,23682.96482244,pickup-delivery,unloading,for-hire,780
b2b-23493-2,2,b2b-23493,bulk,530530726032,38460,0,0,0,-122.77438432253852,47.18832179399421,530670109104.0,,,0.0,pickup-delivery,loading,,0
b2b-23517-0,0,b2b-23517,bulk,530530720002,29400,0,0,0,-122.53007279322574,47.12047227014875,530530720002.0,,,0.0,pickup-delivery,loading,,0
b2b-23517-1,1,b2b-23517,bulk,530530726032,32280,29400,100800,5340,-122.77438432253852,47.18832179399421,530670110001.0,327400,212310,23683.87200718,pickup-delivery,loading,for-hire,5340
b2b-23517-2,2,b2b-23517,bulk,530330263001,42300,34740,93600,3600,-122.29937433076977,47.5154759676268,530330263001.0,327400,212310,23683.87200718,pickup-delivery,unloading,for-hire,3600
b2b-23517-3,3,b2b-23517,bulk,530530720002,50340,0,0,0,-122.53007279322574,47.12047227014875,530530720002.0,,,0.0,pickup-delivery,loading,,0
b2b-23519-0,0,b2b-23519,bulk,530530729061,36600,0,0,0,-122.55444246185414,47.0496292343141,530670123201.0,,,0.0,pickup-delivery,loading,,0
b2b-23519-1,1,b2b-23519,bulk,530530726032,42660,36600,100800,4680,-122.77438432253852,47.18832179399421,530670110001.0,327400,212310,23683.87200718,pickup-delivery,loading,for-hire,4680
b2b-23519-2,2,b2b-23519,bulk,530330263001,52020,41280,93600,960,-122.29937433076977,47.5154759676268,530330263001.0,327400,212310,23683.87200718,pickup-delivery,unloading,for-hire,960
b2b-23519-3,3,b2b-23519,bulk,530530729061,58200,0,0,0,-122.55444246185414,47.0496292343141,530670123201.0,,,0.0,pickup-delivery,loading,,0
b2b-23525-0,0,b2b-23525,bulk,530530726032,28800,0,0,0,-122.77438432253852,47.18832179399421,530670109104.0,,,23683.87200718,pickup-delivery,loading,,0
b2b-23525-1,1,b2b-23525,bulk,530330263001,39300,34080,93600,4560,-122.29937433076977,47.5154759676268,530330263001.0,327400,212310,23683.87200718,pickup-delivery,unloading,for-hire,4560
b2b-23525-2,2,b2b-23525,bulk,530530726032,48540,0,0,0,-122.77438432253852,47.18832179399421,530670109104.0,,,0.0,pickup-delivery,loading,,0
b2b-23541-0,0,b2b-23541,bulk,530530718071,36000,0,0,0,-122.49134291817569,47.173524762844664,530530718071.0,,,0.0,pickup-delivery,loading,,0
b2b-23541-1,1,b2b-23541,bulk,530530726032,39720,36000,100800,4560,-122.77438432253852,47.18832179399421,530670110001.0,327400,212310,23683.87200718,pickup-delivery,loading,for-hire,4560
b2b-23541-2,2,b2b-23541,bulk,530330263001,48960,40560,93600,3060,-122.29937433076977,47.5154759676268,530330263001.0,327400,212310,23683.87200718,pickup-delivery,unloading,for-hire,3060
b2b-23541-3,3,b2b-23541,bulk,530530718071,55920,0,0,0,-122.49134291817569,47.173524762844664,530530718071.0,,,0.0,pickup-delivery,loading,,0
b2b-23622-0,0,b2b-23622,bulk,530530729061,27000,0,0,0,-122.55444246185414,47.0496292343141,530670126102.0,,,0.0,pickup-delivery,loading,,0
b2b-23622-1,1,b2b-23622,bulk,530530726032,33360,27000,100800,4320,-122.77438432253852,47.18832179399421,530670110001.0,230301,212310,23683.87200718,pickup-delivery,loading,for-hire,4320
b2b-23622-2,2,b2b-23622,bulk,530330030004,43380,31320,93600,4920,-122.37650337285496,47.68336550944668,530330030004.0,230301,212310,23683.87200718,pickup-delivery,unloading,for-hire,4920
b2b-23622-3,3,b2b-23622,bulk,530530729061,55080,0,0,0,-122.55444246185414,47.0496292343141,530670126102.0,,,0.0,pickup-delivery,loading,,0
b2b-23635-0,0,b2b-23635,bulk,530530726023,12000,0,0,0,-122.81385136116528,47.26404394844309,530459610003.0,,,0.0,pickup-delivery,loading,,0
b2b-23635-1,1,b2b-23635,bulk,530530726032,13260,12000,100800,4440,-122.77438432253852,47.18832179399421,530670110001.0,230301,212310,23684.779191920003,pickup-delivery,loading,for-hire,4440
b2b-23635-2,2,b2b-23635,bulk,530330218022,24900,16440,93600,4200,-122.1787761163201,47.764407191535156,530330218022.0,230301,212310,23684.779191920003,pickup-delivery,unloading,for-hire,4200
b2b-23635-3,3,b2b-23635,bulk,530530726023,35760,0,0,0,-122.81385136116528,47.26404394844309,530459610003.0,,,0.0,pickup-delivery,loading,,0
b2b-23637-0,0,b2b-23637,bulk,530530718071,19800,0,0,0,-122.49119831954808,47.17411891314004,530530718071.0,,,0.0,pickup-delivery,loading,,0
b2b-23637-1,1,b2b-23637,bulk,530530726032,23820,19800,100800,2640,-122.77438432253852,47.18832179399421,530670110001.0,230301,212310,23683.87200718,pickup-delivery,loading,for-hire,2640
b2b-23637-2,2,b2b-23637,bulk,530330030004,32160,22440,93600,3720,-122.37650337285496,47.68336550944668,530330030004.0,230301,212310,23683.87200718,pickup-delivery,unloading,for-hire,3720
b2b-23637-3,3,b2b-23637,bulk,530530718071,41280,0,0,0,-122.49119831954808,47.17411891314004,530530718071.0,,,0.0,pickup-delivery,loading,,0
b2b-23652-0,0,b2b-23652,bulk,530530726032,28800,0,0,0,-122.77438432253852,47.18832179399421,530670109104.0,,,23683.87200718,pickup-delivery,loading,,0
b2b-23652-1,1,b2b-23652,bulk,530330299023,38760,33180,93600,5400,-122.2697418567528,47.319749241942475,530330299023.0,230301,212310,23683.87200718,pickup-delivery,unloading,for-hire,5400
b2b-23652-2,2,b2b-23652,bulk,530530726032,48000,0,0,0,-122.77438432253852,47.18832179399421,530670109104.0,,,0.0,pickup-delivery,loading,,0
b2b-23654-0,0,b2b-23654,bulk,530530718071,34800,0,0,0,-122.49168477138532,47.17288289101168,530530718071.0,,,0.0,pickup-delivery,loading,,0
b2b-23654-1,1,b2b-23654,bulk,530530726032,39120,34800,100800,3540,-122.77438432253852,47.18832179399421,530670110001.0,327320,212310,23682.511230070002,pickup-delivery,loading,for-hire,3540
b2b-23654-2,2,b2b-23654,bulk,530330257011,47640,38340,93600,4260,-122.19553228542688,47.48224825590131,530330257011.0,327320,212310,23682.511230070002,pickup-delivery,unloading,for-hire,4260
b2b-23654-3,3,b2b-23654,bulk,530530718071,55740,0,0,0,-122.49168477138532,47.17288289101168,530530718071.0,,,0.0,pickup-delivery,loading,,0
b2b-23662-0,0,b2b-23662,bulk,530530718071,31800,0,0,0,-122.49976480229566,47.16644781073526,530530718071.0,,,0.0,pickup-delivery,loading,,0
b2b-23662-1,1,b2b-23662,bulk,530530726032,35820,31800,100800,1680,-122.77438432253852,47.18832179399421,530670110001.0,327320,212310,23682.511230070002,pickup-delivery,loading,for-hire,1680
b2b-23662-2,2,b2b-23662,bulk,530330257011,42480,33480,93600,4620,-122.19553228542688,47.48224825590131,530330257011.0,327320,212310,23682.511230070002,pickup-delivery,unloading,for-hire,4620
b2b-23662-3,3,b2b-23662,bulk,530530718071,50940,0,0,0,-122.49976480229566,47.16644781073526,530530718071.0,,,0.0,pickup-delivery,loading,,0
b2b-23695-0,0,b2b-23695,bulk,530530711001,18000,0,0,0,-122.37816237572022,47.17755080470379,530530711001.0,,,0.0,pickup-delivery,loading,,0
b2b-23695-1,1,b2b-23695,bulk,530330315022,21240,18000,93600,4200,-121.94908767181296,47.197192230757395,530330315022.0,321100,113000,23320.99811118,pickup-delivery,loading,for-hire,4200
b2b-23695-2,2,b2b-23695,bulk,530530732003,30120,22200,115200,3600,-122.23625126082543,46.78419975013134,530419719002.0,321100,113000,23320.99811118,pickup-delivery,unloading,for-hire,3600
b2b-23695-3,3,b2b-23695,bulk,530530711001,39780,0,0,0,-122.37816237572022,47.17755080470379,530530711001.0,,,0.0,pickup-delivery,loading,,0
b2b-23701-0,0,b2b-23701,mfr_goods,530330303042,40800,0,0,0,-122.33564619034064,47.28290591729428,530330303042.0,,,0.0,pickup-delivery,loading,,0
b2b-23701-1,1,b2b-23701,mfr_goods,530330099004,45420,40800,93600,480,-122.35003046142349,47.586777158579636,530330099004.0,230301,Port,860.01113352,pickup-delivery,loading,for-hire,480
b2b-23701-2,2,b2b-23701,mfr_goods,530610537001,55620,41280,115200,360,-121.312889303686,48.04692058012603,20091.0,230301,Port,860.01113352,pickup-delivery,unloading,for-hire,360
b2b-23701-3,3,b2b-23701,mfr_goods,530330303042,67800,0,0,0,-122.33564619034064,47.28290591729428,530330303042.0,,,0.0,pickup-delivery,loading,,0
b2b-23739-0,0,b2b-23739,bulk,530530712071,34200,0,0,0,-122.28611945306136,47.155943185501535,530530712071.0,,,0.0,pickup-delivery,loading,,0
b2b-23739-1,1,b2b-23739,bulk,530330315022,37020,34200,93600,3180,-121.94908767181296,47.197192230757395,530330315022.0,321910,113000,23318.73014933,pickup-delivery,loading,for-hire,3180
b2b-23739-2,2,b2b-23739,bulk,530330090001,44820,37380,93600,5100,-122.30522838742804,47.599526871198,530330090001.0,321910,113000,23318.73014933,pickup-delivery,unloading,for-hire,5100
b2b-23739-3,3,b2b-23739,bulk,530530712071,54480,0,0,0,-122.28611945306136,47.155943185501535,530530712071.0,,,0.0,pickup-delivery,loading,,0
b2b-23740-0,0,b2b-23740,bulk,530530703112,40800,0,0,0,-122.11782355270049,47.154873151352426,530530703112.0,,,0.0,pickup-delivery,loading,,0
b2b-23740-1,1,b2b-23740,bulk,530330315022,43380,40800,93600,3600,-121.94908767181296,47.197192230757395,530330315022.0,321910,113000,23318.73014933,pickup-delivery,loading,for-hire,3600
b2b-23740-2,2,b2b-23740,bulk,530330090001,51600,44400,93600,2760,-122.30522838742804,47.599526871198,530330090001.0,321910,113000,23318.73014933,pickup-delivery,unloading,for-hire,2760
b2b-23740-3,3,b2b-23740,bulk,530530703112,59160,0,0,0,-122.11782355270049,47.154873151352426,530530703112.0,,,0.0,pickup-delivery,loading,,0
b2b-23757-0,0,b2b-23757,bulk,530330292061,25200,0,0,0,-122.24405007150428,47.41359664441,530330292061.0,,,0.0,pickup-delivery,loading,,0
b2b-23757-1,1,b2b-23757,bulk,530330316033,27900,25200,93600,4740,-122.00221017119868,47.309234639781046,530330316033.0,113000,113000,23329.61636621,pickup-delivery,loading,for-hire,4740
b2b-23757-2,2,b2b-23757,bulk,530350920001,39600,29940,115200,1740,-122.92418064196957,47.57252447599333,530459605003.0,113000,113000,23329.61636621,pickup-delivery,unloading,for-hire,1740
b2b-23757-3,3,b2b-23757,bulk,530330315022,48840,25200,93600,3840,-121.94908767181296,47.197192230757395,530330315022.0,322120,113000,23322.35888829,pickup-delivery,loading,for-hire,3840
b2b-23757-4,4,b2b-23757,bulk,530350920003,60360,29040,115200,4680,-122.90327739138706,47.61843247722686,530090015002.0,322120,113000,23322.35888829,pickup-delivery,unloading,for-hire,4680
b2b-23757-5,5,b2b-23757,bulk,530330316033,72120,25200,93600,4200,-122.00221017119868,47.309234639781046,530330316033.0,113000,113000,23329.61636621,pickup-delivery,loading,for-hire,4200
b2b-23757-6,6,b2b-23757,bulk,530350920001,83280,29400,115200,3900,-122.92418064196957,47.57252447599333,530459605003.0,113000,113000,23329.61636621,pickup-delivery,unloading,for-hire,3900
