carrierId,tourId,vehicleId,vehicleTypeId,warehouseZone,warehouseX,warehouseY,mesoZone
6596620-3-6hdv-d,b2b-15,6596620-3-6hdv-d-c61-852,hdv-D-Diesel-2018-Baseline,3458,-122.24588543728134,47.93895030691468,3458.0
6596620-3-7hdt-d,b2b-16,6596620-3-7hdt-d-c61-881,hdt-D-Diesel-2018-Baseline,3458,-122.24588543728134,47.93895030691468,3458.0
6661673-1-8md-d,b2b-17,6661673-1-8md-d-c61-935,md-D-Diesel-2018-Baseline,3903,-121.78242681365244,47.87137162365334,3903.0
6663912-2-9md-d-0,b2b-18,6663912-2-9md-d-0-c61-936,md-D-Diesel-2018-Baseline,3573,-122.38144420534051,47.80832142865978,3573.0
6663912-2-9md-d-0,b2b-19,6663912-2-9md-d-0-c61-937,md-D-Diesel-2018-Baseline,3573,-122.38144420534051,47.80832142865978,3573.0
6663912-2-9md-d-0,b2b-20,6663912-2-9md-d-0-c61-983,md-D-Diesel-2018-Baseline,3573,-122.38144420534051,47.80832142865978,3573.0
6663912-2-9md-d-0,b2b-21,6663912-2-9md-d-0-c61-984,md-D-Diesel-2018-Baseline,3573,-122.38144420534051,47.80832142865978,3573.0
6663912-2-9md-d-1,b2b-22,6663912-2-9md-d-1-c61-1095,md-D-Diesel-2018-Baseline,3573,-122.38144420534051,47.80832142865978,3573.0
6663912-2-9hdt-d,b2b-23,6663912-2-9hdt-d-c61-1233,hdt-D-Diesel-2018-Baseline,3573,-122.38144420534051,47.80832142865978,3573.0
6663912-2-9hdv-d,b2b-24,6663912-2-9hdv-d-c61-1345,hdv-D-Diesel-2018-Baseline,3573,-122.38144420534051,47.80832142865978,3573.0
6663912-2-9hdv-d,b2b-25,6663912-2-9hdv-d-c61-1379,hdv-D-Diesel-2018-Baseline,3573,-122.38144420534051,47.80832142865978,3573.0
6663912-2-10md-d,b2b-26,6663912-2-10md-d-c61-1428,md-D-Diesel-2018-Baseline,3573,-122.38144420534051,47.80832142865978,3573.0
6663912-2-10hdv-d,b2b-27,6663912-2-10hdv-d-c61-1601,hdv-D-Diesel-2018-Baseline,3573,-122.38144420534051,47.80832142865978,3573.0
6664698-1-11md-d,b2b-28,6664698-1-11md-d-c61-1602,md-D-Diesel-2018-Baseline,3809,-122.18016666660472,48.143091510819005,3809.0
6664698-1-11md-d,b2b-29,6664698-1-11md-d-c61-1603,md-D-Diesel-2018-Baseline,3809,-122.18016666660472,48.143091510819005,3809.0
6664698-1-11md-d,b2b-30,6664698-1-11md-d-c61-1629,md-D-Diesel-2018-Baseline,3809,-122.18016666660472,48.143091510819005,3809.0
6664883-3-12hdt-d,b2b-31,6664883-3-12hdt-d-c61-1630,hdt-D-Diesel-2018-Baseline,3854,-122.36243851939669,48.26847657460807,4562.0
6671669-1-13hdv-d,b2b-32,6671669-1-13hdv-d-c61-1688,hdv-D-Diesel-2018-Baseline,3184,-122.66401776351336,47.10873288512745,4331.0
6674751-3-14hdt-d,b2b-33,6674751-3-14hdt-d-c61-1689,hdt-D-Diesel-2018-Baseline,3810,-122.17381378998746,48.12574120136841,3810.0
6674751-3-14hdt-d,b2b-34,6674751-3-14hdt-d-c61-1690,hdt-D-Diesel-2018-Baseline,3810,-122.17381378998746,48.12574120136841,3810.0
6674751-3-14hdt-d,b2b-35,6674751-3-14hdt-d-c61-1691,hdt-D-Diesel-2018-Baseline,3810,-122.17381378998746,48.12574120136841,3810.0
6674751-3-14hdt-d,b2b-36,6674751-3-14hdt-d-c61-1692,hdt-D-Diesel-2018-Baseline,3810,-122.17381378998746,48.12574120136841,3810.0
6674751-3-14hdt-d,b2b-37,6674751-3-14hdt-d-c61-1693,hdt-D-Diesel-2018-Baseline,3810,-122.17381378998746,48.12574120136841,3810.0
6674751-3-14hdt-d,b2b-38,6674751-3-14hdt-d-c61-1723,hdt-D-Diesel-2018-Baseline,3810,-122.17381378998746,48.12574120136841,3810.0
6674751-3-15hdt-d,b2b-39,6674751-3-15hdt-d-c61-1724,hdt-D-Diesel-2018-Baseline,3810,-122.17381378998746,48.12574120136841,3810.0
6674751-3-15hdt-d,b2b-40,6674751-3-15hdt-d-c61-1726,hdt-D-Diesel-2018-Baseline,3810,-122.17381378998746,48.12574120136841,3810.0
6674751-3-15hdt-d,b2b-41,6674751-3-15hdt-d-c61-1757,hdt-D-Diesel-2018-Baseline,3810,-122.17381378998746,48.12574120136841,3810.0
6675422-1-16md-d-0,b2b-42,6675422-1-16md-d-0-c61-1759,md-D-Diesel-2018-Baseline,3434,-122.19734667424096,47.96716957111629,3434.0
6675422-1-16md-d-0,b2b-43,6675422-1-16md-d-0-c61-1760,md-D-Diesel-2018-Baseline,3434,-122.19734667424096,47.96716957111629,3434.0
6675422-1-16md-d-0,b2b-44,6675422-1-16md-d-0-c61-1815,md-D-Diesel-2018-Baseline,3434,-122.19734667424096,47.96716957111629,3434.0
6675422-1-16md-d-0,b2b-45,6675422-1-16md-d-0-c61-1816,md-D-Diesel-2018-Baseline,3434,-122.19734667424096,47.96716957111629,3434.0
6675422-1-16md-d-1,b2b-46,6675422-1-16md-d-1-c61-1938,md-D-Diesel-2018-Baseline,3434,-122.19734667424096,47.96716957111629,3434.0
6675422-1-16md-d-1,b2b-47,6675422-1-16md-d-1-c61-1995,md-D-Diesel-2018-Baseline,3434,-122.19734667424096,47.96716957111629,3434.0
6675422-1-16hdt-d-0,b2b-48,6675422-1-16hdt-d-0-c61-2175,hdt-D-Diesel-2018-Baseline,3434,-122.19734667424096,47.96716957111629,3434.0
6675422-1-16hdt-d-0,b2b-49,6675422-1-16hdt-d-0-c61-2176,hdt-D-Diesel-2018-Baseline,3434,-122.19734667424096,47.96716957111629,3434.0
6675422-1-16hdt-d-0,b2b-50,6675422-1-16hdt-d-0-c61-2177,hdt-D-Diesel-2018-Baseline,3434,-122.19734667424096,47.96716957111629,3434.0
6675422-1-16hdt-d-0,b2b-51,6675422-1-16hdt-d-0-c61-2239,hdt-D-Diesel-2018-Baseline,3434,-122.19734667424096,47.96716957111629,3434.0
6675422-1-16hdt-d-0,b2b-52,6675422-1-16hdt-d-0-c61-2240,hdt-D-Diesel-2018-Baseline,3434,-122.19734667424096,47.96716957111629,3434.0
6675422-1-16hdt-d-1,b2b-53,6675422-1-16hdt-d-1-c61-2354,hdt-D-Diesel-2018-Baseline,3434,-122.19734667424096,47.96716957111629,3434.0
6675422-1-16hdt-d-1,b2b-54,6675422-1-16hdt-d-1-c61-2355,hdt-D-Diesel-2018-Baseline,3434,-122.19734667424096,47.96716957111629,3434.0
6675422-1-16hdv-d-0,b2b-55,6675422-1-16hdv-d-0-c61-2599,hdv-D-Diesel-2018-Baseline,3434,-122.19734667424096,47.96716957111629,3434.0
6675422-1-16hdv-d-0,b2b-56,6675422-1-16hdv-d-0-c61-2600,hdv-D-Diesel-2018-Baseline,3434,-122.19734667424096,47.96716957111629,3434.0
6675422-1-16hdv-d-0,b2b-57,6675422-1-16hdv-d-0-c61-2652,hdv-D-Diesel-2018-Baseline,3434,-122.19734667424096,47.96716957111629,3434.0
6675422-1-16hdv-d-0,b2b-58,6675422-1-16hdv-d-0-c61-2653,hdv-D-Diesel-2018-Baseline,3434,-122.19734667424096,47.96716957111629,3434.0
6675422-1-16hdv-d-1,b2b-59,6675422-1-16hdv-d-1-c61-2832,hdv-D-Diesel-2018-Baseline,3434,-122.19734667424096,47.96716957111629,3434.0
6675422-1-17md-d,b2b-60,6675422-1-17md-d-c61-2890,md-D-Diesel-2018-Baseline,3434,-122.19734667424096,47.96716957111629,3434.0
6675422-1-17hdt-d,b2b-61,6675422-1-17hdt-d-c61-3070,hdt-D-Diesel-2018-Baseline,3434,-122.19734667424096,47.96716957111629,3434.0
6675422-1-17hdv-d,b2b-62,6675422-1-17hdv-d-c61-3369,hdv-D-Diesel-2018-Baseline,3434,-122.19734667424096,47.96716957111629,3434.0
6676991-2-18hdt-d,b2b-63,6676991-2-18hdt-d-c61-3396,hdt-D-Diesel-2018-Baseline,3191,-122.62292387362167,47.035102960873466,2585.0
6677856-2-19hdv-d,b2b-64,6677856-2-19hdv-d-c61-3422,hdv-D-Diesel-2018-Baseline,3191,-122.62292387362167,47.035102960873466,4413.0
6687990-4-20md-d,b2b-65,6687990-4-20md-d-c61-3423,md-D-Diesel-2018-Baseline,3434,-122.1895496621125,47.96665021323187,3434.0
6687990-4-20md-d,b2b-66,6687990-4-20md-d-c61-3424,md-D-Diesel-2018-Baseline,3434,-122.1895496621125,47.96665021323187,3434.0
6687990-4-20md-d,b2b-67,6687990-4-20md-d-c61-3459,md-D-Diesel-2018-Baseline,3434,-122.1895496621125,47.96665021323187,3434.0
6687990-4-20hdt-d,b2b-68,6687990-4-20hdt-d-c61-3557,hdt-D-Diesel-2018-Baseline,3434,-122.1895496621125,47.96665021323187,3434.0
6687990-4-20hdv-d,b2b-69,6687990-4-20hdv-d-c61-3682,hdv-D-Diesel-2018-Baseline,3434,-122.1895496621125,47.96665021323187,3434.0
6693119-2-21md-d,b2b-70,6693119-2-21md-d-c61-3711,md-D-Diesel-2018-Baseline,3529,-122.26034392955464,47.8946094281481,3529.0
6693119-2-21md-d,b2b-71,6693119-2-21md-d-c61-3712,md-D-Diesel-2018-Baseline,3529,-122.26034392955464,47.8946094281481,3529.0
6693119-2-21md-d,b2b-72,6693119-2-21md-d-c61-3745,md-D-Diesel-2018-Baseline,3529,-122.26034392955464,47.8946094281481,3529.0
6693119-2-21hdt-d,b2b-73,6693119-2-21hdt-d-c61-3863,hdt-D-Diesel-2018-Baseline,3529,-122.26034392955464,47.8946094281481,3529.0
6693119-2-21hdv-d,b2b-74,6693119-2-21hdv-d-c61-3983,hdv-D-Diesel-2018-Baseline,3529,-122.26034392955464,47.8946094281481,3529.0
6693119-2-22hdv-d,b2b-75,6693119-2-22hdv-d-c61-4074,hdv-D-Diesel-2018-Baseline,3529,-122.26034392955464,47.8946094281481,3529.0
6693123-1-23md-d,b2b-76,6693123-1-23md-d-c61-4103,md-D-Diesel-2018-Baseline,3826,-122.1790696934534,48.04844916888619,3826.0
6693123-1-24md-d,b2b-77,6693123-1-24md-d-c61-4132,md-D-Diesel-2018-Baseline,3826,-122.1790696934534,48.04844916888619,3826.0
6695611-1-25hdt-d,b2b-78,6695611-1-25hdt-d-c61-4158,hdt-D-Diesel-2018-Baseline,3746,-121.87790413463745,47.87081774277859,3746.0
6696255-2-26md-d,b2b-79,6696255-2-26md-d-c61-4186,md-D-Diesel-2018-Baseline,3419,-122.21459309101613,48.005069719576916,3419.0
6696255-2-26hdt-d,b2b-80,6696255-2-26hdt-d-c61-4294,hdt-D-Diesel-2018-Baseline,3419,-122.21459309101613,48.005069719576916,3419.0
6696255-2-27md-d,b2b-81,6696255-2-27md-d-c61-4348,md-D-Diesel-2018-Baseline,3419,-122.21459309101613,48.005069719576916,3419.0
6696255-2-27hdv-d,b2b-82,6696255-2-27hdv-d-c61-4482,hdv-D-Diesel-2018-Baseline,3419,-122.21459309101613,48.005069719576916,3419.0
6702618-1-28hdt-d,b2b-83,6702618-1-28hdt-d-c61-4508,hdt-D-Diesel-2018-Baseline,3248,-122.2235558495331,46.775818958993725,503.0
6704294-2-29hdv-d,b2b-84,6704294-2-29hdv-d-c61-4535,hdv-D-Diesel-2018-Baseline,3248,-122.2235558495331,46.775818958993725,384.0
6705292-2-30hdv-d,b2b-85,6705292-2-30hdv-d-c61-4561,hdv-D-Diesel-2018-Baseline,3248,-122.2235558495331,46.775818958993725,384.0
6707590-1-31md-d,b2b-86,6707590-1-31md-d-c61-4587,md-D-Diesel-2018-Baseline,3248,-122.2235558495331,46.775818958993725,6223.0
6707590-1-31hdt-d,b2b-87,6707590-1-31hdt-d-c61-4693,hdt-D-Diesel-2018-Baseline,3248,-122.2235558495331,46.775818958993725,6223.0
6707590-1-31hdv-d,b2b-88,6707590-1-31hdv-d-c61-4798,hdv-D-Diesel-2018-Baseline,3248,-122.2235558495331,46.775818958993725,6223.0
6707847-1-32md-d,b2b-89,6707847-1-32md-d-c61-4824,md-D-Diesel-2018-Baseline,3205,-122.3834825564397,46.88687391044784,609.0
6707847-1-32hdt-d,b2b-90,6707847-1-32hdt-d-c61-4928,hdt-D-Diesel-2018-Baseline,3205,-122.3834825564397,46.88687391044784,609.0
6707847-1-32hdv-d,b2b-91,6707847-1-32hdv-d-c61-5032,hdv-D-Diesel-2018-Baseline,3205,-122.3834825564397,46.88687391044784,609.0
6708389-1-33md-d,b2b-92,6708389-1-33md-d-c61-5059,md-D-Diesel-2018-Baseline,3248,-122.2235558495331,46.775818958993725,5817.0
6708389-1-33hdt-d,b2b-93,6708389-1-33hdt-d-c61-5120,hdt-D-Diesel-2018-Baseline,3248,-122.2235558495331,46.775818958993725,5817.0
6708389-1-33hdt-d,b2b-94,6708389-1-33hdt-d-c61-5152,hdt-D-Diesel-2018-Baseline,3248,-122.2235558495331,46.775818958993725,5817.0
6708765-2-34hdt-d,b2b-95,6708765-2-34hdt-d-c61-5180,hdt-D-Diesel-2018-Baseline,3854,-122.36243851939669,48.26847657460807,4562.0
6713628-2-35hdt-d,b2b-96,6713628-2-35hdt-d-c61-5206,hdt-D-Diesel-2018-Baseline,3248,-122.2235558495331,46.775818958993725,5751.0
6713628-2-35hdv-d,b2b-97,6713628-2-35hdv-d-c61-5284,hdv-D-Diesel-2018-Baseline,3248,-122.2235558495331,46.775818958993725,5751.0
6714636-1-36md-d-0,b2b-98,6714636-1-36md-d-0-c61-5285,md-D-Diesel-2018-Baseline,3870,-122.09057479200622,48.16123834690969,3870.0
6714636-1-36md-d-0,b2b-99,6714636-1-36md-d-0-c61-5286,md-D-Diesel-2018-Baseline,3870,-122.09057479200622,48.16123834690969,3870.0
6714636-1-36md-d-0,b2b-100,6714636-1-36md-d-0-c61-5341,md-D-Diesel-2018-Baseline,3870,-122.09057479200622,48.16123834690969,3870.0
6714636-1-36md-d-0,b2b-101,6714636-1-36md-d-0-c61-5342,md-D-Diesel-2018-Baseline,3870,-122.09057479200622,48.16123834690969,3870.0
6714636-1-36md-d-1,b2b-102,6714636-1-36md-d-1-c61-5407,md-D-Diesel-2018-Baseline,3870,-122.09057479200622,48.16123834690969,3870.0
6714636-1-36md-d-1,b2b-103,6714636-1-36md-d-1-c61-5464,md-D-Diesel-2018-Baseline,3870,-122.09057479200622,48.16123834690969,3870.0
6714636-1-36hdt-d,b2b-104,6714636-1-36hdt-d-c61-5587,hdt-D-Diesel-2018-Baseline,3870,-122.09057479200622,48.16123834690969,3870.0
6714636-1-36hdv-d,b2b-105,6714636-1-36hdv-d-c61-5772,hdv-D-Diesel-2018-Baseline,3870,-122.09057479200622,48.16123834690969,3870.0
690564-4-37hdv-d,b2b-106,690564-4-37hdv-d-c61-5773,hdv-D-Diesel-2018-Baseline,2128,-121.47570027834682,47.10458526658929,4468.0
690564-4-37hdv-d,b2b-107,690564-4-37hdv-d-c61-5774,hdv-D-Diesel-2018-Baseline,2128,-121.47570027834682,47.10458526658929,4468.0
693841-1-38md-d,b2b-108,693841-1-38md-d-c61-5822,md-D-Diesel-2018-Baseline,3854,-122.36243851939669,48.26847657460807,3379.0
693841-1-38md-d,b2b-109,693841-1-38md-d-c61-5848,md-D-Diesel-2018-Baseline,3854,-122.36243851939669,48.26847657460807,3379.0
693841-1-38md-d,b2b-110,693841-1-38md-d-c61-5849,md-D-Diesel-2018-Baseline,3854,-122.36243851939669,48.26847657460807,3379.0
693841-3-39hdv-d,b2b-111,693841-3-39hdv-d-c61-5850,hdv-D-Diesel-2018-Baseline,3854,-122.36243851939669,48.26847657460807,3379.0
710173-1-40md-d,b2b-112,710173-1-40md-d-c61-5903,md-D-Diesel-2018-Baseline,3882,-122.1491317922804,48.168189281476,3882.0
710173-1-40hdt-d,b2b-113,710173-1-40hdt-d-c61-6013,hdt-D-Diesel-2018-Baseline,3882,-122.1491317922804,48.168189281476,3882.0
710173-1-40hdv-d,b2b-114,710173-1-40hdv-d-c61-6123,hdv-D-Diesel-2018-Baseline,3882,-122.1491317922804,48.168189281476,3882.0
710177-1-41md-d,b2b-115,710177-1-41md-d-c61-6150,md-D-Diesel-2018-Baseline,3570,-122.3763484710014,47.80815570488748,3570.0
710177-1-41hdv-d,b2b-116,710177-1-41hdv-d-c61-6229,hdv-D-Diesel-2018-Baseline,3570,-122.3763484710014,47.80815570488748,3570.0
713887-2-42md-d,b2b-117,713887-2-42md-d-c61-6259,md-D-Diesel-2018-Baseline,3419,-122.2126527266592,48.01144965957976,3419.0
713887-2-42md-d,b2b-118,713887-2-42md-d-c61-6260,md-D-Diesel-2018-Baseline,3419,-122.2126527266592,48.01144965957976,3419.0
713887-2-42hdt-d,b2b-119,713887-2-42hdt-d-c61-6322,hdt-D-Diesel-2018-Baseline,3419,-122.2126527266592,48.01144965957976,3419.0
716694-2-43md-d,b2b-120,716694-2-43md-d-c61-6352,md-D-Diesel-2018-Baseline,3870,-122.03399554106444,48.10024424192832,3870.0
716694-2-43md-d,b2b-121,716694-2-43md-d-c61-6353,md-D-Diesel-2018-Baseline,3870,-122.03399554106444,48.10024424192832,3870.0
716694-2-43md-d,b2b-122,716694-2-43md-d-c61-6393,md-D-Diesel-2018-Baseline,3870,-122.03399554106444,48.10024424192832,3870.0
716694-2-43hdt-d,b2b-123,716694-2-43hdt-d-c61-6523,hdt-D-Diesel-2018-Baseline,3870,-122.03399554106444,48.10024424192832,3870.0
716694-2-43hdv-d,b2b-124,716694-2-43hdv-d-c61-6626,hdv-D-Diesel-2018-Baseline,3870,-122.03399554106444,48.10024424192832,3870.0
716694-2-43hdv-d,b2b-125,716694-2-43hdv-d-c61-6657,hdv-D-Diesel-2018-Baseline,3870,-122.03399554106444,48.10024424192832,3870.0
716694-2-44md-d,b2b-126,716694-2-44md-d-c61-6658,md-D-Diesel-2018-Baseline,3870,-122.03399554106444,48.10024424192832,3870.0
716694-2-44hdv-d,b2b-127,716694-2-44hdv-d-c61-6861,hdv-D-Diesel-2018-Baseline,3870,-122.03399554106444,48.10024424192832,3870.0
723574-2-45md-d,b2b-128,723574-2-45md-d-c61-6889,md-D-Diesel-2018-Baseline,3191,-122.62292387362167,47.035102960873466,2597.0
723574-2-45hdt-d,b2b-129,723574-2-45hdt-d-c61-6999,hdt-D-Diesel-2018-Baseline,3191,-122.62292387362167,47.035102960873466,2597.0
723574-2-45hdv-d,b2b-130,723574-2-45hdv-d-c61-7107,hdv-D-Diesel-2018-Baseline,3191,-122.62292387362167,47.035102960873466,2597.0
725629-2-46md-d,b2b-131,725629-2-46md-d-c61-7138,md-D-Diesel-2018-Baseline,3854,-122.36243851939669,48.26847657460807,855.0
725629-2-46hdt-d,b2b-132,725629-2-46hdt-d-c61-7247,hdt-D-Diesel-2018-Baseline,3854,-122.36243851939669,48.26847657460807,855.0
725629-2-46hdv-d,b2b-133,725629-2-46hdv-d-c61-7356,hdv-D-Diesel-2018-Baseline,3854,-122.36243851939669,48.26847657460807,855.0
725970-2-47md-d-0,b2b-134,725970-2-47md-d-0-c61-7357,md-D-Diesel-2018-Baseline,3496,-122.20915181194768,47.91737794831173,3496.0
725970-2-47md-d-0,b2b-135,725970-2-47md-d-0-c61-7358,md-D-Diesel-2018-Baseline,3496,-122.20915181194768,47.91737794831173,3496.0
725970-2-47md-d-0,b2b-136,725970-2-47md-d-0-c61-7411,md-D-Diesel-2018-Baseline,3496,-122.20915181194768,47.91737794831173,3496.0
725970-2-47md-d-0,b2b-137,725970-2-47md-d-0-c61-7412,md-D-Diesel-2018-Baseline,3496,-122.20915181194768,47.91737794831173,3496.0
725970-2-47md-d-1,b2b-138,725970-2-47md-d-1-c61-7472,md-D-Diesel-2018-Baseline,3496,-122.20915181194768,47.91737794831173,3496.0
725970-2-47md-d-1,b2b-139,725970-2-47md-d-1-c61-7473,md-D-Diesel-2018-Baseline,3496,-122.20915181194768,47.91737794831173,3496.0
725970-2-47hdt-d,b2b-140,725970-2-47hdt-d-c61-7669,hdt-D-Diesel-2018-Baseline,3496,-122.20915181194768,47.91737794831173,3496.0
725970-2-47hdv-d,b2b-141,725970-2-47hdv-d-c61-7785,hdv-D-Diesel-2018-Baseline,3496,-122.20915181194768,47.91737794831173,3496.0
725970-2-47hdv-d,b2b-142,725970-2-47hdv-d-c61-7816,hdv-D-Diesel-2018-Baseline,3496,-122.20915181194768,47.91737794831173,3496.0
725970-2-48md-d,b2b-143,725970-2-48md-d-c61-7872,md-D-Diesel-2018-Baseline,3496,-122.20915181194768,47.91737794831173,3496.0
725970-2-48hdv-d,b2b-144,725970-2-48hdv-d-c61-8046,hdv-D-Diesel-2018-Baseline,3496,-122.20915181194768,47.91737794831173,3496.0
726597-3-49hdv-d,b2b-145,726597-3-49hdv-d-c61-8073,hdv-D-Diesel-2018-Baseline,2386,-122.54256048387283,47.89053129802596,881.0
731843-2-50hdt-d,b2b-146,731843-2-50hdt-d-c61-8074,hdt-D-Diesel-2018-Baseline,3804,-122.12231220029818,48.06244581624988,3804.0
733841-1-51md-d,b2b-147,733841-1-51md-d-c61-8127,md-D-Diesel-2018-Baseline,2349,-121.18999450514279,47.65435205671587,733.0
7338-3-52hdt-d,b2b-148,7338-3-52hdt-d-c61-8162,hdt-D-Diesel-2018-Baseline,3179,-122.80400394373277,47.27276413599254,2652.0
7338-3-52hdt-d,b2b-149,7338-3-52hdt-d-c61-8163,hdt-D-Diesel-2018-Baseline,3179,-122.80400394373277,47.27276413599254,2652.0
7380100-1-53md-d,b2b-150,7380100-1-53md-d-c61-8189,md-D-Diesel-2018-Baseline,3432,-122.20654052284144,47.975459372028055,3432.0
7383-3-54hdv-d,b2b-151,7383-3-54hdv-d-c61-8190,hdv-D-Diesel-2018-Baseline,3713,-122.17828093599826,47.92052371853367,3713.0
7392065-1-55hdv-d,b2b-152,7392065-1-55hdv-d-c61-8243,hdv-D-Diesel-2018-Baseline,3854,-122.36243851939669,48.26847657460807,856.0
7432883-4-56hdv-d,b2b-153,7432883-4-56hdv-d-c61-8295,hdv-D-Diesel-2018-Baseline,3854,-122.36243851939669,48.26847657460807,4561.0
7432883-4-56hdv-d,b2b-154,7432883-4-56hdv-d-c61-8296,hdv-D-Diesel-2018-Baseline,3854,-122.36243851939669,48.26847657460807,4561.0
7432883-4-56hdv-d,b2b-155,7432883-4-56hdv-d-c61-8297,hdv-D-Diesel-2018-Baseline,3854,-122.36243851939669,48.26847657460807,4561.0
7432883-4-56hdv-d,b2b-156,7432883-4-56hdv-d-c61-8298,hdv-D-Diesel-2018-Baseline,3854,-122.36243851939669,48.26847657460807,4561.0
7438399-4-57md-d,b2b-157,7438399-4-57md-d-c61-8324,md-D-Diesel-2018-Baseline,3761,-122.03073532805638,47.92453282326704,3761.0
7438399-4-57md-d,b2b-158,7438399-4-57md-d-c61-8325,md-D-Diesel-2018-Baseline,3761,-122.03073532805638,47.92453282326704,3761.0
7438399-4-57md-d,b2b-159,7438399-4-57md-d-c61-8326,md-D-Diesel-2018-Baseline,3761,-122.03073532805638,47.92453282326704,3761.0
7438399-4-57md-d,b2b-160,7438399-4-57md-d-c61-8327,md-D-Diesel-2018-Baseline,3761,-122.03073532805638,47.92453282326704,3761.0
7438399-4-57md-d,b2b-161,7438399-4-57md-d-c61-8328,md-D-Diesel-2018-Baseline,3761,-122.03073532805638,47.92453282326704,3761.0
7438399-4-57hdv-d-0,b2b-162,7438399-4-57hdv-d-0-c61-8492,hdv-D-Diesel-2018-Baseline,3761,-122.03073532805638,47.92453282326704,3761.0
7438399-4-57hdv-d-0,b2b-163,7438399-4-57hdv-d-0-c61-8493,hdv-D-Diesel-2018-Baseline,3761,-122.03073532805638,47.92453282326704,3761.0
7438399-4-57hdv-d-0,b2b-164,7438399-4-57hdv-d-0-c61-8494,hdv-D-Diesel-2018-Baseline,3761,-122.03073532805638,47.92453282326704,3761.0
7438399-4-57hdv-d-0,b2b-165,7438399-4-57hdv-d-0-c61-8495,hdv-D-Diesel-2018-Baseline,3761,-122.03073532805638,47.92453282326704,3761.0
7438399-4-57hdv-d-0,b2b-166,7438399-4-57hdv-d-0-c61-8496,hdv-D-Diesel-2018-Baseline,3761,-122.03073532805638,47.92453282326704,3761.0
7438399-4-57hdv-d-0,b2b-167,7438399-4-57hdv-d-0-c61-8497,hdv-D-Diesel-2018-Baseline,3761,-122.03073532805638,47.92453282326704,3761.0
7438399-4-57hdv-d-0,b2b-168,7438399-4-57hdv-d-0-c61-8498,hdv-D-Diesel-2018-Baseline,3761,-122.03073532805638,47.92453282326704,3761.0
7438399-4-57hdv-d-0,b2b-169,7438399-4-57hdv-d-0-c61-8499,hdv-D-Diesel-2018-Baseline,3761,-122.03073532805638,47.92453282326704,3761.0
7438399-4-57hdv-d-0,b2b-170,7438399-4-57hdv-d-0-c61-8500,hdv-D-Diesel-2018-Baseline,3761,-122.03073532805638,47.92453282326704,3761.0
7438399-4-57hdv-d-0,b2b-171,7438399-4-57hdv-d-0-c61-8501,hdv-D-Diesel-2018-Baseline,3761,-122.03073532805638,47.92453282326704,3761.0
7438399-4-57hdv-d-0,b2b-172,7438399-4-57hdv-d-0-c61-8502,hdv-D-Diesel-2018-Baseline,3761,-122.03073532805638,47.92453282326704,3761.0
