carrierId,level_0,tourId,vehicleId,vehicleTypeId,warehouseZone,warehouseX,warehouseY,mesoZone,distance
1103496-1-0hdv-d,0,b2b-0,1103496-1-0hdv-d-c61-25,hdv-D-Diesel-2018-Baseline,3903,-121.7917262934143,47.86672512992315,3903.0,223.423538455342
2355321-1-27hdv-d,55,b2b-55,2355321-1-27hdv-d-c61-3036,hdv-D-Diesel-2018-Baseline,3630,-122.27057351288464,47.83460386030225,3630.0,68.14903062264874
29411-1-38md-d-0,90,b2b-90,29411-1-38md-d-0-c61-4395,md-D-Diesel-2018-Baseline,3860,-122.18201315878572,48.25233607153138,3359.0,81.48075701305596
29411-1-38md-d-0,96,b2b-96,29411-1-38md-d-0-c61-4401,md-D-Diesel-2018-Baseline,3860,-122.18201315878572,48.25233607153138,3359.0,81.48075701305596
29411-1-38md-d-0,100,b2b-100,29411-1-38md-d-0-c61-4405,md-D-Diesel-2018-Baseline,3860,-122.18201315878572,48.25233607153138,3359.0,37.28307178837385
29411-1-38md-d-1,109,b2b-109,29411-1-38md-d-1-c61-4587,md-D-Diesel-2018-Baseline,3860,-122.18201315878572,48.25233607153138,3359.0,37.28307178837385
29411-2-39md-d,112,b2b-112,29411-2-39md-d-c61-4616,md-D-Diesel-2018-Baseline,3860,-122.18201315878572,48.25233607153138,3359.0,81.48075701305596
29411-2-39hdt-d,117,b2b-117,29411-2-39hdt-d-c61-4754,hdt-D-Diesel-2018-Baseline,3860,-122.18201315878572,48.25233607153138,3359.0,85.68766653182512
29411-3-40hdt-d-0,131,b2b-131,29411-3-40hdt-d-0-c61-4850,hdt-D-Diesel-2018-Baseline,3860,-122.18201315878572,48.25233607153138,3359.0,85.68766653182512
29411-3-40hdt-d-0,137,b2b-137,29411-3-40hdt-d-0-c61-4857,hdt-D-Diesel-2018-Baseline,3860,-122.18201315878572,48.25233607153138,3359.0,81.48075701305596
29411-4-41hdv-d,140,b2b-140,29411-4-41hdv-d-c61-5140,hdv-D-Diesel-2018-Baseline,3860,-122.18201315878572,48.25233607153138,3359.0,73.6165191430042
29411-4-41hdv-d,144,b2b-144,29411-4-41hdv-d-c61-5144,hdv-D-Diesel-2018-Baseline,3860,-122.18201315878572,48.25233607153138,3359.0,85.68766653182512
29411-4-41hdv-d,147,b2b-147,29411-4-41hdv-d-c61-5147,hdv-D-Diesel-2018-Baseline,3860,-122.18201315878572,48.25233607153138,3359.0,37.28307178837385
29411-4-41hdv-d,150,b2b-150,29411-4-41hdv-d-c61-5150,hdv-D-Diesel-2018-Baseline,3860,-122.18201315878572,48.25233607153138,3359.0,81.48075701305596
29411-4-41hdv-d,151,b2b-151,29411-4-41hdv-d-c61-5151,hdv-D-Diesel-2018-Baseline,3860,-122.18201315878572,48.25233607153138,3359.0,81.48075701305596
29411-4-41hdv-d,152,b2b-152,29411-4-41hdv-d-c61-5152,hdv-D-Diesel-2018-Baseline,3860,-122.18201315878572,48.25233607153138,3359.0,81.48075701305596
29413-3-44md-d,167,b2b-167,29413-3-44md-d-c61-5421,md-D-Diesel-2018-Baseline,3888,-121.93477546145756,48.10669995087368,3888.0,69.51028649404527
29413-3-44hdt-d,171,b2b-171,29413-3-44hdt-d-c61-5535,hdt-D-Diesel-2018-Baseline,3888,-121.93477546145756,48.10669995087368,3888.0,179.63166720479626
29735-4-47hdv-d,177,b2b-177,29735-4-47hdv-d-c61-5676,hdv-D-Diesel-2018-Baseline,3191,-122.63406251874072,47.01170184123696,2573.0,236.39416472668225
31381-1-51md-d,187,b2b-187,31381-1-51md-d-c61-5791,md-D-Diesel-2018-Baseline,3458,-122.25130277188372,47.9381890198561,3458.0,129.34402059025433
31381-1-51md-d,188,b2b-188,31381-1-51md-d-c61-5792,md-D-Diesel-2018-Baseline,3458,-122.25130277188372,47.9381890198561,3458.0,129.34402059025433
31381-3-53hdt-d,199,b2b-199,31381-3-53hdt-d-c61-6075,hdt-D-Diesel-2018-Baseline,3458,-122.25130277188372,47.9381890198561,3458.0,129.34402059025433
31550-2-64md-d,234,b2b-234,31550-2-64md-d-c61-6760,md-D-Diesel-2018-Baseline,3191,-122.63406251874072,47.01170184123696,2595.0,221.98116658866525
31820-2-66hdv-d,244,b2b-244,31820-2-66hdv-d-c61-6928,hdv-D-Diesel-2018-Baseline,3859,-122.31574672248422,48.23494116151099,3859.0,16.698689318283947
6594536-2-69hdv-d,267,b2b-267,6594536-2-69hdv-d-c61-7241,hdv-D-Diesel-2018-Baseline,3191,-122.63406251874072,47.01170184123696,2600.0,166.93759302418445
6594536-2-69hdv-d,268,b2b-268,6594536-2-69hdv-d-c61-7242,hdv-D-Diesel-2018-Baseline,3191,-122.63406251874072,47.01170184123696,2600.0,166.93759302418445
6594536-3-70hdt-d,284,b2b-284,6594536-3-70hdt-d-c61-7374,hdt-D-Diesel-2018-Baseline,3191,-122.63406251874072,47.01170184123696,2600.0,166.93759302418445
6594547-1-72md-d,302,b2b-302,6594547-1-72md-d-c61-7477,md-D-Diesel-2018-Baseline,3715,-122.16713710154345,47.82189449135689,3715.0,203.39813939413057
6594548-3-75hdt-d,316,b2b-316,6594548-3-75hdt-d-c61-7581,hdt-D-Diesel-2018-Baseline,3664,-122.20386306470446,47.78094092570392,3664.0,161.9150680405556
6596877-1-80hdv-d,326,b2b-326,6596877-1-80hdv-d-c61-7778,hdv-D-Diesel-2018-Baseline,3888,-121.89051658925814,48.115518068053305,3888.0,111.13963101292164
6654859-2-83md-d,329,b2b-329,6654859-2-83md-d-c61-7888,md-D-Diesel-2018-Baseline,3910,-122.19443738422676,48.0454138032424,3910.0,79.7858826118648
6655308-3-85hdt-d,339,b2b-339,6655308-3-85hdt-d-c61-8028,hdt-D-Diesel-2018-Baseline,3854,-122.37796669465752,48.27166772354568,3379.0,110.14915202286556
6662367-1-109md-d,385,b2b-385,6662367-1-109md-d-c61-9544,md-D-Diesel-2018-Baseline,3902,-121.8428683560449,47.86210237941364,3902.0,278.13461749977
6662367-3-112md-d-0,394,b2b-394,6662367-3-112md-d-0-c61-10366,md-D-Diesel-2018-Baseline,3902,-121.8428683560449,47.86210237941364,3902.0,96.47395347379904
6662367-3-112md-d-4,402,b2b-402,6662367-3-112md-d-4-c61-11286,md-D-Diesel-2018-Baseline,3902,-121.8428683560449,47.86210237941364,3902.0,159.20718240177067
6662367-4-115hdt-d,437,b2b-437,6662367-4-115hdt-d-c61-14286,hdt-D-Diesel-2018-Baseline,3902,-121.8428683560449,47.86210237941364,3902.0,230.31285292915925
6663912-1-119md-d-0,446,b2b-446,6663912-1-119md-d-0-c61-14872,md-D-Diesel-2018-Baseline,3573,-122.38144420534051,47.80832142865978,3573.0,125.8515604510846
6664698-2-126md-d,471,b2b-471,6664698-2-126md-d-c61-16260,md-D-Diesel-2018-Baseline,3809,-122.18016666660472,48.143091510819005,3809.0,10.60425482183254
6664698-2-126hdv-d,473,b2b-473,6664698-2-126hdv-d-c61-16287,hdv-D-Diesel-2018-Baseline,3809,-122.18016666660472,48.143091510819005,3809.0,192.3065697686508
6664883-4-129hdv-d,478,b2b-478,6664883-4-129hdv-d-c61-16377,hdv-D-Diesel-2018-Baseline,3854,-122.37796669465752,48.27166772354568,4562.0,9.780129726153008
6664884-4-131hdv-d,481,b2b-481,6664884-4-131hdv-d-c61-16469,hdv-D-Diesel-2018-Baseline,3854,-122.37796669465752,48.27166772354568,4499.0,77.48045974726364
6665914-1-135md-d,490,b2b-490,6665914-1-135md-d-c61-16646,md-D-Diesel-2018-Baseline,3191,-122.63406251874072,47.01170184123696,2586.0,162.85235566799096
6671662-1-138md-d,494,b2b-494,6671662-1-138md-d-c61-16726,md-D-Diesel-2018-Baseline,3845,-122.3369670422432,48.18334860231309,3845.0,191.4697030249268
6671668-2-143md-d-0,506,b2b-506,6671668-2-143md-d-0-c61-17281,md-D-Diesel-2018-Baseline,3543,-122.32288185426476,47.88691963575349,3543.0,126.85633182612544
6671668-3-145hdv-d,528,b2b-528,6671668-3-145hdv-d-c61-18574,hdv-D-Diesel-2018-Baseline,3543,-122.32288185426476,47.88691963575349,3543.0,37.35151097395642
6671668-4-147md-d-9,568,b2b-568,6671668-4-147md-d-9-c61-22763,md-D-Diesel-2018-Baseline,3543,-122.32288185426476,47.88691963575349,3543.0,231.013438053559
6671668-4-147hdv-d-0,577,b2b-577,6671668-4-147hdv-d-0-c61-23608,hdv-D-Diesel-2018-Baseline,3543,-122.32288185426476,47.88691963575349,3543.0,57.21304421505096
6672963-4-150hdv-d,588,b2b-588,6672963-4-150hdv-d-c61-26131,hdv-D-Diesel-2018-Baseline,3248,-122.22687900228613,46.7689413928168,5620.0,233.9068352117814
6674750-4-159hdv-d,603,b2b-603,6674750-4-159hdv-d-c61-26416,hdv-D-Diesel-2018-Baseline,3760,-122.04894026886784,47.909161852112334,3760.0,48.9652895326881
6674751-4-165hdv-d,622,b2b-622,6674751-4-165hdv-d-c61-26585,hdv-D-Diesel-2018-Baseline,3810,-122.17381378998746,48.12574120136841,3810.0,187.2210226430425
6674751-4-166hdv-d,626,b2b-626,6674751-4-166hdv-d-c61-26647,hdv-D-Diesel-2018-Baseline,3810,-122.17381378998746,48.12574120136841,3810.0,197.1945914306028
6674933-1-167hdt-d,629,b2b-629,6674933-1-167hdt-d-c61-26812,hdt-D-Diesel-2018-Baseline,3532,-122.30522889460444,47.90292499348487,3532.0,171.96363366138925
6675422-1-171hdv-d-0,668,b2b-668,6675422-1-171hdv-d-0-c61-29354,hdv-D-Diesel-2018-Baseline,3434,-122.19734667424096,47.96716957111629,3434.0,192.29342496794163
6675422-1-171hdv-d-1,671,b2b-671,6675422-1-171hdv-d-1-c61-29538,hdv-D-Diesel-2018-Baseline,3434,-122.19734667424096,47.96716957111629,3434.0,17.86520266283891
6675422-1-171hdv-d-2,678,b2b-678,6675422-1-171hdv-d-2-c61-29902,hdv-D-Diesel-2018-Baseline,3434,-122.19734667424096,47.96716957111629,3434.0,244.9374904335421
6675422-1-172md-d,681,b2b-681,6675422-1-172md-d-c61-30452,md-D-Diesel-2018-Baseline,3434,-122.19734667424096,47.96716957111629,3434.0,358.09908898115134
6675944-2-179hdv-d,691,b2b-691,6675944-2-179hdv-d-c61-31422,hdv-D-Diesel-2018-Baseline,3910,-122.21135367729224,48.04193846832028,3910.0,99.10669743742528
6682935-3-200hdt-d,723,b2b-723,6682935-3-200hdt-d-c61-32428,hdt-D-Diesel-2018-Baseline,3611,-122.3248696845658,47.81692075965708,3611.0,202.20215577632064
6687990-2-208hdv-d,738,b2b-738,6687990-2-208hdv-d-c61-32982,hdv-D-Diesel-2018-Baseline,3434,-122.1895496621125,47.96665021323187,3434.0,122.82042047833316
6687990-3-209md-d-2,750,b2b-750,6687990-3-209md-d-2-c61-33355,md-D-Diesel-2018-Baseline,3434,-122.1895496621125,47.96665021323187,3434.0,69.90415959807089
6693126-2-225hdt-d,792,b2b-792,6693126-2-225hdt-d-c61-35757,hdt-D-Diesel-2018-Baseline,3782,-122.09293970616424,47.98448356661064,3782.0,85.3185137454945
6694343-1-228hdt-d,796,b2b-796,6694343-1-228hdt-d-c61-35923,hdt-D-Diesel-2018-Baseline,3416,-122.21163835801076,48.00580802301505,3416.0,241.71619769519745
6696255-3-236hdv-d,808,b2b-808,6696255-3-236hdv-d-c61-36484,hdv-D-Diesel-2018-Baseline,3419,-122.22591275757188,48.01378790188247,3419.0,66.32891419948545
6704870-1-262md-d-0,859,b2b-859,6704870-1-262md-d-0-c61-39281,md-D-Diesel-2018-Baseline,3749,-121.97520216155878,47.85619960386457,3749.0,186.8315689124936
6704870-1-263hdv-d,864,b2b-864,6704870-1-263hdv-d-c61-39651,hdv-D-Diesel-2018-Baseline,3749,-121.97520216155878,47.85619960386457,3749.0,214.49445754956568
6704947-1-264hdv-d,868,b2b-868,6704947-1-264hdv-d-c61-39929,hdv-D-Diesel-2018-Baseline,3633,-122.2785691978281,47.85917229832746,3633.0,131.7060009442468
6704947-1-265hdt-d,869,b2b-869,6704947-1-265hdt-d-c61-40078,hdt-D-Diesel-2018-Baseline,3633,-122.2785691978281,47.85917229832746,3633.0,215.26088582366887
6706517-2-270md-d-2,900,b2b-900,6706517-2-270md-d-2-c61-41534,md-D-Diesel-2018-Baseline,3763,-122.0894976094815,47.92452440029013,3763.0,27.61769527599222
6706517-2-270hdt-d,906,b2b-906,6706517-2-270hdt-d-c61-42102,hdt-D-Diesel-2018-Baseline,3763,-122.0894976094815,47.92452440029013,3763.0,29.68036307621613
6706517-2-270hdv-d,913,b2b-913,6706517-2-270hdv-d-c61-42185,hdv-D-Diesel-2018-Baseline,3763,-122.0894976094815,47.92452440029013,3763.0,107.1413568332074
6708232-1-283md-d,936,b2b-936,6708232-1-283md-d-c61-43777,md-D-Diesel-2018-Baseline,3610,-122.31538157640163,47.8252358388413,3610.0,29.70065028391226
6708232-1-283hdv-d,938,b2b-938,6708232-1-283hdv-d-c61-43937,hdv-D-Diesel-2018-Baseline,3610,-122.31538157640163,47.8252358388413,3610.0,235.48214646301253
6711578-1-300md-d,971,b2b-971,6711578-1-300md-d-c61-45839,md-D-Diesel-2018-Baseline,3858,-122.34734949354588,48.29261231957586,3374.0,110.82959037174672
6712470-1-306hdt-d,984,b2b-984,6712470-1-306hdt-d-c61-46671,hdt-D-Diesel-2018-Baseline,3639,-122.2584840655954,47.816577132505046,3639.0,125.47556272712144
6715068-1-315hdt-d,1024,b2b-1024,6715068-1-315hdt-d-c61-49573,hdt-D-Diesel-2018-Baseline,3606,-122.31310081773218,47.81226107821459,3606.0,139.32518659425875
6715068-2-316md-d-3,1038,b2b-1038,6715068-2-316md-d-3-c61-51508,md-D-Diesel-2018-Baseline,3606,-122.31310081773218,47.81226107821459,3606.0,9.705978594078218
6715068-2-316md-d-5,1046,b2b-1046,6715068-2-316md-d-5-c61-52610,md-D-Diesel-2018-Baseline,3606,-122.31310081773218,47.81226107821459,3606.0,9.705978594078218
6715068-2-316hdt-d,1055,b2b-1055,6715068-2-316hdt-d-c61-54648,hdt-D-Diesel-2018-Baseline,3606,-122.31310081773218,47.81226107821459,3606.0,28.591859805097805
6715068-2-316hdv-d-0,1058,b2b-1058,6715068-2-316hdv-d-0-c61-54718,hdv-D-Diesel-2018-Baseline,3606,-122.31310081773218,47.81226107821459,3606.0,60.3964039264448
6715068-2-317md-d-1,1066,b2b-1066,6715068-2-317md-d-1-c61-56851,md-D-Diesel-2018-Baseline,3606,-122.31310081773218,47.81226107821459,3606.0,143.30196099425876
6715068-2-317md-d-8,1073,b2b-1073,6715068-2-317md-d-8-c61-60708,md-D-Diesel-2018-Baseline,3606,-122.31310081773218,47.81226107821459,3606.0,143.30196099425876
6715069-1-318md-d-0,1081,b2b-1081,6715069-1-318md-d-0-c61-64673,md-D-Diesel-2018-Baseline,3887,-121.64526707263474,48.03301411616101,3887.0,224.5184346120305
6717709-1-327md-d,1115,b2b-1115,6717709-1-327md-d-c61-66839,md-D-Diesel-2018-Baseline,3605,-122.3021743485998,47.80890125944807,3605.0,140.88190374742211
690231-1-331md-d-0,1127,b2b-1127,690231-1-331md-d-0-c61-67080,md-D-Diesel-2018-Baseline,3544,-122.29744759756224,47.88839182780995,3544.0,205.6058612922786
690231-1-331md-d-0,1138,b2b-1138,690231-1-331md-d-0-c61-67091,md-D-Diesel-2018-Baseline,3544,-122.29744759756224,47.88839182780995,3544.0,4.165368860752764
690231-3-335hdt-d-0,1194,b2b-1194,690231-3-335hdt-d-0-c61-67779,hdt-D-Diesel-2018-Baseline,3544,-122.29744759756224,47.88839182780995,3544.0,205.6058612922786
690231-4-337hdv-d-0,1228,b2b-1228,690231-4-337hdv-d-0-c61-67952,hdv-D-Diesel-2018-Baseline,3544,-122.29744759756224,47.88839182780995,3544.0,76.65181953771658
696343-1-353md-d,1269,b2b-1269,696343-1-353md-d-c61-68562,md-D-Diesel-2018-Baseline,3529,-122.26483613512836,47.89972180986637,3529.0,68.97085562337611
696343-1-353md-d,1270,b2b-1270,696343-1-353md-d-c61-68588,md-D-Diesel-2018-Baseline,3529,-122.26483613512836,47.89972180986637,3529.0,68.97085562337611
705785-2-360hdt-d,1284,b2b-1284,705785-2-360hdt-d-c61-68868,hdt-D-Diesel-2018-Baseline,3870,-122.07457119136338,48.12424004381038,3870.0,138.6855725396027
710180-2-385hdt-d,1328,b2b-1328,710180-2-385hdt-d-c61-71311,hdt-D-Diesel-2018-Baseline,3851,-122.36557576244054,48.239189995513655,3851.0,129.75194079182813
713887-2-402hdt-d,1353,b2b-1353,713887-2-402hdt-d-c61-72569,hdt-D-Diesel-2018-Baseline,3419,-122.2126527266592,48.01144965957976,3419.0,195.2885760714936
715207-1-422hdv-d,1388,b2b-1388,715207-1-422hdv-d-c61-74958,hdv-D-Diesel-2018-Baseline,3854,-122.37796669465752,48.27166772354568,3379.0,45.34632400830938
716693-1-426hdt-d,1395,b2b-1395,716693-1-426hdt-d-c61-75585,hdt-D-Diesel-2018-Baseline,3434,-122.1932066115082,47.96485832580216,3434.0,64.66349564876145
716694-1-427md-d,1399,b2b-1399,716694-1-427md-d-c61-75736,md-D-Diesel-2018-Baseline,3870,-122.03399554106444,48.10024424192832,3870.0,53.060092207517776
716694-1-427hdt-d,1400,b2b-1400,716694-1-427hdt-d-c61-75859,hdt-D-Diesel-2018-Baseline,3870,-122.03399554106444,48.10024424192832,3870.0,77.38010709525709
716694-2-429md-d,1406,b2b-1406,716694-2-429md-d-c61-76218,md-D-Diesel-2018-Baseline,3870,-122.03399554106444,48.10024424192832,3870.0,136.6087500360863
723964-1-447md-d,1444,b2b-1444,723964-1-447md-d-c61-78242,md-D-Diesel-2018-Baseline,3769,-122.13489124200164,47.94293354218133,3769.0,93.81686473506898
723964-1-447hdv-d,1449,b2b-1449,723964-1-447hdv-d-c61-78416,hdv-D-Diesel-2018-Baseline,3769,-122.13489124200164,47.94293354218133,3769.0,116.3206241283429
723964-2-449md-d-1,1455,b2b-1455,723964-2-449md-d-1-c61-78808,md-D-Diesel-2018-Baseline,3769,-122.13489124200164,47.94293354218133,3769.0,29.465447677177263
724801-2-452md-d,1470,b2b-1470,724801-2-452md-d-c61-79761,md-D-Diesel-2018-Baseline,3825,-122.16211185047491,48.058069455364645,3825.0,240.2228646291679
725638-1-458hdv-d,1489,b2b-1489,725638-1-458hdv-d-c61-81107,hdv-D-Diesel-2018-Baseline,3544,-122.294895555747,47.89336379839944,3544.0,28.661655862056964
725806-3-462md-d-3,1516,b2b-1516,725806-3-462md-d-3-c61-82294,md-D-Diesel-2018-Baseline,3517,-122.26975483312572,47.87451003306415,3517.0,145.93857201065003
725971-1-467hdv-d,1557,b2b-1557,725971-1-467hdv-d-c61-84445,hdv-D-Diesel-2018-Baseline,3825,-122.1615718819207,48.05535358109216,3825.0,180.1602553349324
7313-3-480hdt-d,1589,b2b-1589,7313-3-480hdt-d-c61-84949,hdt-D-Diesel-2018-Baseline,3191,-122.63406251874072,47.01170184123696,2568.0,166.93759302418445
731842-1-484md-d,1593,b2b-1593,731842-1-484md-d-c61-85058,md-D-Diesel-2018-Baseline,3718,-122.1245990986914,47.82356710163382,3718.0,71.72150127455441
7320-1-487md-d,1599,b2b-1599,7320-1-487md-d-c61-85149,md-D-Diesel-2018-Baseline,3205,-122.3834825564397,46.88687391044784,2611.0,213.00948945620064
7325-4-493hdv-d,1614,b2b-1614,7325-4-493hdv-d-c61-85362,hdv-D-Diesel-2018-Baseline,3191,-122.63406251874072,47.01170184123696,2557.0,186.23608508579213
7337-4-498hdv-d,1623,b2b-1623,7337-4-498hdv-d-c61-85488,hdv-D-Diesel-2018-Baseline,2461,-123.01759075021316,47.52478459472021,2634.0,131.2369847676337
7376-2-507hdt-d,1648,b2b-1648,7376-2-507hdt-d-c61-85787,hdt-D-Diesel-2018-Baseline,3748,-121.91445065445028,47.893050085835526,3748.0,154.33917943862429
7380100-1-512md-d,1655,b2b-1655,7380100-1-512md-d-c61-85924,md-D-Diesel-2018-Baseline,3432,-122.20654052284144,47.975459372028055,3432.0,128.69429917394382
7380454-1-513md-d,1657,b2b-1657,7380454-1-513md-d-c61-86012,md-D-Diesel-2018-Baseline,3854,-122.37796669465752,48.27166772354568,4484.0,101.24874826241576
7381093-2-520md-d-0,1674,b2b-1674,7381093-2-520md-d-0-c61-87089,md-D-Diesel-2018-Baseline,3456,-122.29123563830863,47.92422908548823,3456.0,167.26658209251372
7381093-2-520md-d-1,1681,b2b-1681,7381093-2-520md-d-1-c61-87503,md-D-Diesel-2018-Baseline,3456,-122.29123563830863,47.92422908548823,3456.0,61.65910973367146
7381093-2-520hdt-d-0,1687,b2b-1687,7381093-2-520hdt-d-0-c61-88303,hdt-D-Diesel-2018-Baseline,3456,-122.29123563830863,47.92422908548823,3456.0,119.78711310690942
7381093-2-520hdv-d-1,1697,b2b-1697,7381093-2-520hdv-d-1-c61-88954,hdv-D-Diesel-2018-Baseline,3456,-122.29123563830863,47.92422908548823,3456.0,61.65910973367146
7381093-2-521hdt-d-0,1703,b2b-1703,7381093-2-521hdt-d-0-c61-90248,hdt-D-Diesel-2018-Baseline,3456,-122.29123563830863,47.92422908548823,3456.0,244.6322755035581
7386182-1-530md-d,1726,b2b-1726,7386182-1-530md-d-c61-92798,md-D-Diesel-2018-Baseline,3487,-122.213074357292,47.90431681540232,3487.0,127.05845471010198
7386182-2-531md-d,1728,b2b-1728,7386182-2-531md-d-c61-92965,md-D-Diesel-2018-Baseline,3487,-122.213074357292,47.90431681540232,3487.0,164.04852620311493
7387193-1-541md-d,1749,b2b-1749,7387193-1-541md-d-c61-93829,md-D-Diesel-2018-Baseline,3746,-121.85399259056568,47.87711505099583,3746.0,69.53831269042487
7387193-2-543md-d-0,1755,b2b-1755,7387193-2-543md-d-0-c61-94070,md-D-Diesel-2018-Baseline,3746,-121.85399259056568,47.87711505099583,3746.0,183.98272745707544
7388976-1-551md-d,1781,b2b-1781,7388976-1-551md-d-c61-95403,md-D-Diesel-2018-Baseline,3910,-122.18871045747976,48.03537319941181,3910.0,155.8939082696664
7390176-3-561hdt-d,1799,b2b-1799,7390176-3-561hdt-d-c61-96241,hdt-D-Diesel-2018-Baseline,3248,-122.22687900228613,46.7689413928168,6137.0,230.90661897171407
7433089-1-578md-d,1821,b2b-1821,7433089-1-578md-d-c61-97096,md-D-Diesel-2018-Baseline,3539,-122.28670507440758,47.868654207304544,3539.0,131.01189497871118
7433111-1-581md-d,1827,b2b-1827,7433111-1-581md-d-c61-97579,md-D-Diesel-2018-Baseline,3809,-122.1552381204412,48.14455896076237,3809.0,73.93696355662142
7438399-1-582md-d-1,1854,b2b-1854,7438399-1-582md-d-1-c61-97743,md-D-Diesel-2018-Baseline,3761,-122.03073532805638,47.92453282326704,3761.0,155.55183954623908
7438399-1-583md-d,1858,b2b-1858,7438399-1-583md-d-c61-97819,md-D-Diesel-2018-Baseline,3761,-122.03073532805638,47.92453282326704,3761.0,87.95840024879342
7438399-2-584hdv-d,1875,b2b-1875,7438399-2-584hdv-d-c61-98027,hdv-D-Diesel-2018-Baseline,3761,-122.03073532805638,47.92453282326704,3761.0,155.55183954623908
7438399-2-585hdv-d,1877,b2b-1877,7438399-2-585hdv-d-c61-98112,hdv-D-Diesel-2018-Baseline,3761,-122.03073532805638,47.92453282326704,3761.0,87.95840024879342
7438399-3-586hdt-d-0,1880,b2b-1880,7438399-3-586hdt-d-0-c61-98240,hdt-D-Diesel-2018-Baseline,3761,-122.03073532805638,47.92453282326704,3761.0,97.73843450147258
7438399-3-586hdt-d-0,1888,b2b-1888,7438399-3-586hdt-d-0-c61-98248,hdt-D-Diesel-2018-Baseline,3761,-122.03073532805638,47.92453282326704,3761.0,62.948497279279714
7438399-3-587hdt-d,1900,b2b-1900,7438399-3-587hdt-d-c61-98409,hdt-D-Diesel-2018-Baseline,3761,-122.03073532805638,47.92453282326704,3761.0,89.09410400920665
7464214-1-593md-d,1934,b2b-1934,7464214-1-593md-d-c61-98739,md-D-Diesel-2018-Baseline,3742,-121.922888861014,47.92203593064381,3742.0,145.11258699350577
7467895-2-595hdv-d,1938,b2b-1938,7467895-2-595hdv-d-c61-98794,hdv-D-Diesel-2018-Baseline,2912,-121.57154802106145,47.06787442561271,20095.0,182.70227355701408
7476084-1-599md-d,1946,b2b-1946,7476084-1-599md-d-c61-98932,md-D-Diesel-2018-Baseline,3673,-122.22105886743849,47.83326882199155,3673.0,205.7962991794716
7476084-2-601md-d,1956,b2b-1956,7476084-2-601md-d-c61-99162,md-D-Diesel-2018-Baseline,3673,-122.22105886743849,47.83326882199155,3673.0,205.7962991794716
7476084-3-603md-d,1976,b2b-1976,7476084-3-603md-d-c61-99378,md-D-Diesel-2018-Baseline,3673,-122.22105886743849,47.83326882199155,3673.0,205.7962991794716
7476084-4-604hdv-d,2011,b2b-2011,7476084-4-604hdv-d-c61-99785,hdv-D-Diesel-2018-Baseline,3673,-122.22105886743849,47.83326882199155,3673.0,25.40877734084808
7476084-4-605md-d,2012,b2b-2012,7476084-4-605md-d-c61-99936,md-D-Diesel-2018-Baseline,3673,-122.22105886743849,47.83326882199155,3673.0,205.7962991794716
7480702-4-608hdv-d,2028,b2b-2028,7480702-4-608hdv-d-c61-100259,hdv-D-Diesel-2018-Baseline,3711,-122.1598549580286,47.94925686020619,899.0,30.92468099883583
752351-2-629md-d,2075,b2b-2075,752351-2-629md-d-c61-102361,md-D-Diesel-2018-Baseline,3739,-122.01713828302655,47.86280181071788,3739.0,214.88009228195892
760491-3-656hdt-d,2129,b2b-2129,760491-3-656hdt-d-c61-103922,hdt-D-Diesel-2018-Baseline,3248,-122.22687900228613,46.7689413928168,5406.0,235.7196429599988
761330-2-660md-d,2139,b2b-2139,761330-2-660md-d-c61-104056,md-D-Diesel-2018-Baseline,3205,-122.3834825564397,46.88687391044784,634.0,208.37196452399897
762791-4-676hdv-d,2163,b2b-2163,762791-4-676hdv-d-c61-104494,hdv-D-Diesel-2018-Baseline,3434,-122.19725661966636,47.98027824716287,3434.0,9.39269966571647
763253-1-679hdv-d,2172,b2b-2172,763253-1-679hdv-d-c61-104944,hdv-D-Diesel-2018-Baseline,3818,-122.1785220904826,48.08964872301794,3818.0,219.9008098247837
763961-1-680md-d,2173,b2b-2173,763961-1-680md-d-c61-105034,md-D-Diesel-2018-Baseline,3538,-122.3017837958122,47.86762936115261,3538.0,140.49135321497744
763961-1-680hdv-d,2174,b2b-2174,763961-1-680hdv-d-c61-105089,hdv-D-Diesel-2018-Baseline,3538,-122.3017837958122,47.86762936115261,3538.0,45.80480284626235
765704-1-688hdt-d,2186,b2b-2186,765704-1-688hdt-d-c61-105707,hdt-D-Diesel-2018-Baseline,3459,-122.24077951792071,47.93088221995703,3459.0,83.2237560284322
765705-1-690hdv-d,2189,b2b-2189,765705-1-690hdv-d-c61-105842,hdv-D-Diesel-2018-Baseline,3472,-122.20153726604336,47.902503685806046,3472.0,219.87996647583
767484-3-705hdt-d,2206,b2b-2206,767484-3-705hdt-d-c61-106567,hdt-D-Diesel-2018-Baseline,3905,-121.7050431266775,47.86118971310896,3905.0,71.33724431175301
768270-3-711hdv-d,2216,b2b-2216,768270-3-711hdv-d-c61-107139,hdv-D-Diesel-2018-Baseline,3520,-122.27231703139792,47.883165031157525,3520.0,88.64594118760303
772954-3-719hdv-d,2230,b2b-2230,772954-3-719hdv-d-c61-107928,hdv-D-Diesel-2018-Baseline,3522,-122.25099116416256,47.90974667298748,3522.0,182.88704018868432
773397-1-729hdv-d,2245,b2b-2245,773397-1-729hdv-d-c61-108785,hdv-D-Diesel-2018-Baseline,3713,-122.13849973803693,47.892581934996734,3713.0,43.8542460448536
