carrierId,tourId,vehicleId,vehicleTypeId,warehouseZone,warehouseX,warehouseY
b2b-all-29411-2-10hdv-d,b2b-all-29411-2-10hdv-d-40,b2b-all-29411-2-10hdv-d-371,freight-hdv-D-Diesel-Baseline,3860,-122.1886102698234,48.25483440069347
b2b-all-29413-4-11hdv-d,b2b-all-29413-4-11hdv-d-41,b2b-all-29413-4-11hdv-d-395,freight-hdv-D-Diesel-Baseline,3888,-121.92936699291944,48.12187252269389
b2b-all-29413-4-11hdv-d,b2b-all-29413-4-11hdv-d-42,b2b-all-29413-4-11hdv-d-396,freight-hdv-D-Diesel-Baseline,3888,-121.92936699291944,48.12187252269389
b2b-all-29413-4-11hdv-d,b2b-all-29413-4-11hdv-d-43,b2b-all-29413-4-11hdv-d-397,freight-hdv-D-Diesel-Baseline,3888,-121.92936699291944,48.12187252269389
b2b-all-29735-4-12hdv-d,b2b-all-29735-4-12hdv-d-44,b2b-all-29735-4-12hdv-d-422,freight-hdv-D-Diesel-Baseline,3191,-122.57651020224824,47.02778595901859
b2b-all-29735-4-12hdv-d,b2b-all-29735-4-12hdv-d-45,b2b-all-29735-4-12hdv-d-423,freight-hdv-D-Diesel-Baseline,3191,-122.57651020224824,47.02778595901859
b2b-all-29737-1-13md-d,b2b-all-29737-1-13md-d-46,b2b-all-29737-1-13md-d-429,freight-md-D-Diesel-Baseline,3179,-122.77663836680765,47.277815902551495
b2b-all-29737-1-13md-d,b2b-all-29737-1-13md-d-47,b2b-all-29737-1-13md-d-430,freight-md-D-Diesel-Baseline,3179,-122.77663836680765,47.277815902551495
b2b-all-29737-1-13md-d,b2b-all-29737-1-13md-d-48,b2b-all-29737-1-13md-d-431,freight-md-D-Diesel-Baseline,3179,-122.77663836680765,47.277815902551495
b2b-all-29737-1-13md-d,b2b-all-29737-1-13md-d-49,b2b-all-29737-1-13md-d-432,freight-md-D-Diesel-Baseline,3179,-122.77663836680765,47.277815902551495
b2b-all-29737-1-13md-d,b2b-all-29737-1-13md-d-50,b2b-all-29737-1-13md-d-433,freight-md-D-Diesel-Baseline,3179,-122.77663836680765,47.277815902551495
b2b-all-29737-1-13md-d,b2b-all-29737-1-13md-d-51,b2b-all-29737-1-13md-d-434,freight-md-D-Diesel-Baseline,3179,-122.77663836680765,47.277815902551495
b2b-all-29737-1-13md-d,b2b-all-29737-1-13md-d-52,b2b-all-29737-1-13md-d-435,freight-md-D-Diesel-Baseline,3179,-122.77663836680765,47.277815902551495
b2b-all-29737-1-13md-d,b2b-all-29737-1-13md-d-53,b2b-all-29737-1-13md-d-436,freight-md-D-Diesel-Baseline,3179,-122.77663836680765,47.277815902551495
b2b-all-29737-1-13md-d,b2b-all-29737-1-13md-d-54,b2b-all-29737-1-13md-d-437,freight-md-D-Diesel-Baseline,3179,-122.77663836680765,47.277815902551495
b2b-all-29737-1-13md-d,b2b-all-29737-1-13md-d-55,b2b-all-29737-1-13md-d-438,freight-md-D-Diesel-Baseline,3179,-122.77663836680765,47.277815902551495
b2b-all-29737-1-13md-d,b2b-all-29737-1-13md-d-56,b2b-all-29737-1-13md-d-439,freight-md-D-Diesel-Baseline,3179,-122.77663836680765,47.277815902551495
b2b-all-29737-1-13md-d,b2b-all-29737-1-13md-d-57,b2b-all-29737-1-13md-d-440,freight-md-D-Diesel-Baseline,3179,-122.77663836680765,47.277815902551495
b2b-all-29737-1-13md-d,b2b-all-29737-1-13md-d-58,b2b-all-29737-1-13md-d-441,freight-md-D-Diesel-Baseline,3179,-122.77663836680765,47.277815902551495
b2b-all-29737-1-13md-d,b2b-all-29737-1-13md-d-59,b2b-all-29737-1-13md-d-535,freight-md-D-Diesel-Baseline,3179,-122.77663836680765,47.277815902551495
b2b-all-29737-3-14hdt-d,b2b-all-29737-3-14hdt-d-60,b2b-all-29737-3-14hdt-d-650,freight-hdt-D-Diesel-Baseline,3179,-122.77663836680765,47.277815902551495
b2b-all-29737-3-14hdt-d,b2b-all-29737-3-14hdt-d-61,b2b-all-29737-3-14hdt-d-651,freight-hdt-D-Diesel-Baseline,3179,-122.77663836680765,47.277815902551495
b2b-all-29737-3-14hdt-d,b2b-all-29737-3-14hdt-d-62,b2b-all-29737-3-14hdt-d-652,freight-hdt-D-Diesel-Baseline,3179,-122.77663836680765,47.277815902551495
b2b-all-29737-3-14hdt-d,b2b-all-29737-3-14hdt-d-63,b2b-all-29737-3-14hdt-d-653,freight-hdt-D-Diesel-Baseline,3179,-122.77663836680765,47.277815902551495
b2b-all-29737-3-14hdt-d,b2b-all-29737-3-14hdt-d-64,b2b-all-29737-3-14hdt-d-654,freight-hdt-D-Diesel-Baseline,3179,-122.77663836680765,47.277815902551495
b2b-all-29737-3-14hdt-d,b2b-all-29737-3-14hdt-d-65,b2b-all-29737-3-14hdt-d-655,freight-hdt-D-Diesel-Baseline,3179,-122.77663836680765,47.277815902551495
b2b-all-29737-3-14hdt-d,b2b-all-29737-3-14hdt-d-66,b2b-all-29737-3-14hdt-d-656,freight-hdt-D-Diesel-Baseline,3179,-122.77663836680765,47.277815902551495
b2b-all-29737-3-14hdt-d,b2b-all-29737-3-14hdt-d-67,b2b-all-29737-3-14hdt-d-657,freight-hdt-D-Diesel-Baseline,3179,-122.77663836680765,47.277815902551495
b2b-all-29737-3-14hdt-d,b2b-all-29737-3-14hdt-d-68,b2b-all-29737-3-14hdt-d-658,freight-hdt-D-Diesel-Baseline,3179,-122.77663836680765,47.277815902551495
b2b-all-29737-3-14hdt-d,b2b-all-29737-3-14hdt-d-69,b2b-all-29737-3-14hdt-d-659,freight-hdt-D-Diesel-Baseline,3179,-122.77663836680765,47.277815902551495
b2b-all-29737-3-14hdt-d,b2b-all-29737-3-14hdt-d-70,b2b-all-29737-3-14hdt-d-660,freight-hdt-D-Diesel-Baseline,3179,-122.77663836680765,47.277815902551495
b2b-all-29737-3-14hdt-d,b2b-all-29737-3-14hdt-d-71,b2b-all-29737-3-14hdt-d-661,freight-hdt-D-Diesel-Baseline,3179,-122.77663836680765,47.277815902551495
b2b-all-31375-4-15hdv-d,b2b-all-31375-4-15hdv-d-72,b2b-all-31375-4-15hdv-d-711,freight-hdv-D-Diesel-Baseline,3179,-122.77663836680765,47.277815902551495
b2b-all-31375-4-15hdv-d,b2b-all-31375-4-15hdv-d-73,b2b-all-31375-4-15hdv-d-712,freight-hdv-D-Diesel-Baseline,3179,-122.77663836680765,47.277815902551495
b2b-all-31382-1-16md-d,b2b-all-31382-1-16md-d-74,b2b-all-31382-1-16md-d-718,freight-md-D-Diesel-Baseline,3887,-121.72553661942986,48.055337803280295
b2b-all-31382-1-16md-d,b2b-all-31382-1-16md-d-75,b2b-all-31382-1-16md-d-719,freight-md-D-Diesel-Baseline,3887,-121.72553661942986,48.055337803280295
b2b-all-31382-1-16md-d,b2b-all-31382-1-16md-d-76,b2b-all-31382-1-16md-d-720,freight-md-D-Diesel-Baseline,3887,-121.72553661942986,48.055337803280295
b2b-all-31382-1-16md-d,b2b-all-31382-1-16md-d-77,b2b-all-31382-1-16md-d-721,freight-md-D-Diesel-Baseline,3887,-121.72553661942986,48.055337803280295
b2b-all-31382-1-16md-d,b2b-all-31382-1-16md-d-78,b2b-all-31382-1-16md-d-733,freight-md-D-Diesel-Baseline,3887,-121.72553661942986,48.055337803280295
b2b-all-31382-1-16md-d,b2b-all-31382-1-16md-d-79,b2b-all-31382-1-16md-d-734,freight-md-D-Diesel-Baseline,3887,-121.72553661942986,48.055337803280295
b2b-all-31382-1-16md-d,b2b-all-31382-1-16md-d-80,b2b-all-31382-1-16md-d-735,freight-md-D-Diesel-Baseline,3887,-121.72553661942986,48.055337803280295
b2b-all-31382-3-17hdt-d,b2b-all-31382-3-17hdt-d-81,b2b-all-31382-3-17hdt-d-765,freight-hdt-D-Diesel-Baseline,3887,-121.72553661942986,48.055337803280295
b2b-all-31382-3-17hdt-d,b2b-all-31382-3-17hdt-d-82,b2b-all-31382-3-17hdt-d-766,freight-hdt-D-Diesel-Baseline,3887,-121.72553661942986,48.055337803280295
b2b-all-31382-3-17hdt-d,b2b-all-31382-3-17hdt-d-83,b2b-all-31382-3-17hdt-d-767,freight-hdt-D-Diesel-Baseline,3887,-121.72553661942986,48.055337803280295
b2b-all-31385-5-18hdv-d,b2b-all-31385-5-18hdv-d-84,b2b-all-31385-5-18hdv-d-797,freight-hdv-D-Diesel-Baseline,3862,-122.043364174562,48.27125229996049
b2b-all-31385-5-18hdv-e,b2b-all-31385-5-18hdv-e-85,b2b-all-31385-5-18hdv-e-829,freight-hdv-E-BE-Baseline,3862,-122.043364174562,48.27125229996049
b2b-all-31388-3-19hdt-d,b2b-all-31388-3-19hdt-d-86,b2b-all-31388-3-19hdt-d-842,freight-hdt-D-Diesel-Baseline,3859,-122.31255705104302,48.21846050114549
b2b-all-31388-3-19hdt-d,b2b-all-31388-3-19hdt-d-87,b2b-all-31388-3-19hdt-d-843,freight-hdt-D-Diesel-Baseline,3859,-122.31255705104302,48.21846050114549
b2b-all-31388-3-19hdt-d,b2b-all-31388-3-19hdt-d-88,b2b-all-31388-3-19hdt-d-844,freight-hdt-D-Diesel-Baseline,3859,-122.31255705104302,48.21846050114549
b2b-all-31388-3-19hdt-d,b2b-all-31388-3-19hdt-d-89,b2b-all-31388-3-19hdt-d-845,freight-hdt-D-Diesel-Baseline,3859,-122.31255705104302,48.21846050114549
b2b-all-31388-3-19hdt-d,b2b-all-31388-3-19hdt-d-90,b2b-all-31388-3-19hdt-d-846,freight-hdt-D-Diesel-Baseline,3859,-122.31255705104302,48.21846050114549
b2b-all-31820-4-20hdv-d,b2b-all-31820-4-20hdv-d-91,b2b-all-31820-4-20hdv-d-876,freight-hdv-D-Diesel-Baseline,3859,-122.31916688735215,48.2345356148123
b2b-all-31820-4-20hdv-d,b2b-all-31820-4-20hdv-d-92,b2b-all-31820-4-20hdv-d-877,freight-hdv-D-Diesel-Baseline,3859,-122.31916688735215,48.2345356148123
b2b-all-31820-4-20hdv-d,b2b-all-31820-4-20hdv-d-93,b2b-all-31820-4-20hdv-d-878,freight-hdv-D-Diesel-Baseline,3859,-122.31916688735215,48.2345356148123
b2b-all-6594498-4-21hdv-d,b2b-all-6594498-4-21hdv-d-94,b2b-all-6594498-4-21hdv-d-900,freight-hdv-D-Diesel-Baseline,3715,-122.16257917827934,47.81064203878347
b2b-all-6594498-4-21hdv-d,b2b-all-6594498-4-21hdv-d-95,b2b-all-6594498-4-21hdv-d-901,freight-hdv-D-Diesel-Baseline,3715,-122.16257917827934,47.81064203878347
b2b-all-6596571-4-22hdv-d,b2b-all-6596571-4-22hdv-d-96,b2b-all-6596571-4-22hdv-d-923,freight-hdv-D-Diesel-Baseline,3458,-122.24269015812231,47.93421816349109
b2b-all-6596571-4-22hdv-d,b2b-all-6596571-4-22hdv-d-97,b2b-all-6596571-4-22hdv-d-924,freight-hdv-D-Diesel-Baseline,3458,-122.24269015812231,47.93421816349109
b2b-all-6596571-4-22hdv-d,b2b-all-6596571-4-22hdv-d-98,b2b-all-6596571-4-22hdv-d-925,freight-hdv-D-Diesel-Baseline,3458,-122.24269015812231,47.93421816349109
b2b-all-6596571-4-22hdv-d,b2b-all-6596571-4-22hdv-d-99,b2b-all-6596571-4-22hdv-d-926,freight-hdv-D-Diesel-Baseline,3458,-122.24269015812231,47.93421816349109
b2b-all-6596571-4-22hdv-d,b2b-all-6596571-4-22hdv-d-100,b2b-all-6596571-4-22hdv-d-927,freight-hdv-D-Diesel-Baseline,3458,-122.24269015812231,47.93421816349109
b2b-all-6596571-4-22hdv-d,b2b-all-6596571-4-22hdv-d-101,b2b-all-6596571-4-22hdv-d-928,freight-hdv-D-Diesel-Baseline,3458,-122.24269015812231,47.93421816349109
b2b-all-6654809-1-23md-d,b2b-all-6654809-1-23md-d-102,b2b-all-6654809-1-23md-d-943,freight-md-D-Diesel-Baseline,3881,-122.13813028733672,48.18224070099417
b2b-all-6654809-1-23md-d,b2b-all-6654809-1-23md-d-103,b2b-all-6654809-1-23md-d-944,freight-md-D-Diesel-Baseline,3881,-122.13813028733672,48.18224070099417
b2b-all-6654809-1-23md-d,b2b-all-6654809-1-23md-d-104,b2b-all-6654809-1-23md-d-945,freight-md-D-Diesel-Baseline,3881,-122.13813028733672,48.18224070099417
b2b-all-6654809-1-23md-d,b2b-all-6654809-1-23md-d-105,b2b-all-6654809-1-23md-d-946,freight-md-D-Diesel-Baseline,3881,-122.13813028733672,48.18224070099417
b2b-all-6654809-1-23md-d,b2b-all-6654809-1-23md-d-106,b2b-all-6654809-1-23md-d-947,freight-md-D-Diesel-Baseline,3881,-122.13813028733672,48.18224070099417
b2b-all-6654809-1-23md-d,b2b-all-6654809-1-23md-d-107,b2b-all-6654809-1-23md-d-948,freight-md-D-Diesel-Baseline,3881,-122.13813028733672,48.18224070099417
b2b-all-6654809-1-23md-d,b2b-all-6654809-1-23md-d-108,b2b-all-6654809-1-23md-d-949,freight-md-D-Diesel-Baseline,3881,-122.13813028733672,48.18224070099417
b2b-all-6655259-2-24hdt-d,b2b-all-6655259-2-24hdt-d-109,b2b-all-6655259-2-24hdt-d-979,freight-hdt-D-Diesel-Baseline,3854,-122.3511167179784,48.245681179769456
b2b-all-6655259-2-24hdt-d,b2b-all-6655259-2-24hdt-d-110,b2b-all-6655259-2-24hdt-d-980,freight-hdt-D-Diesel-Baseline,3854,-122.3511167179784,48.245681179769456
b2b-all-6655259-3-25hdt-d,b2b-all-6655259-3-25hdt-d-111,b2b-all-6655259-3-25hdt-d-1009,freight-hdt-D-Diesel-Baseline,3854,-122.3511167179784,48.245681179769456
b2b-all-6655259-3-25hdt-d,b2b-all-6655259-3-25hdt-d-112,b2b-all-6655259-3-25hdt-d-1010,freight-hdt-D-Diesel-Baseline,3854,-122.3511167179784,48.245681179769456
b2b-all-6655583-1-26md-d,b2b-all-6655583-1-26md-d-113,b2b-all-6655583-1-26md-d-1021,freight-md-D-Diesel-Baseline,2912,-121.64048715254144,47.1329663823826
b2b-all-6655583-1-26md-d,b2b-all-6655583-1-26md-d-114,b2b-all-6655583-1-26md-d-1022,freight-md-D-Diesel-Baseline,2912,-121.64048715254144,47.1329663823826
b2b-all-6655583-1-26md-d,b2b-all-6655583-1-26md-d-115,b2b-all-6655583-1-26md-d-1023,freight-md-D-Diesel-Baseline,2912,-121.64048715254144,47.1329663823826
b2b-all-6655583-1-26md-d,b2b-all-6655583-1-26md-d-116,b2b-all-6655583-1-26md-d-1029,freight-md-D-Diesel-Baseline,2912,-121.64048715254144,47.1329663823826
b2b-all-6655583-1-26md-d,b2b-all-6655583-1-26md-d-117,b2b-all-6655583-1-26md-d-1030,freight-md-D-Diesel-Baseline,2912,-121.64048715254144,47.1329663823826
b2b-all-6661083-1-27md-d,b2b-all-6661083-1-27md-d-118,b2b-all-6661083-1-27md-d-1051,freight-md-D-Diesel-Baseline,3760,-122.02173559817967,47.89248099336464
b2b-all-6661083-3-28hdv-d,b2b-all-6661083-3-28hdv-d-119,b2b-all-6661083-3-28hdv-d-1082,freight-hdv-D-Diesel-Baseline,3760,-122.02173559817967,47.89248099336464
b2b-all-6661086-2-29hdt-d,b2b-all-6661086-2-29hdt-d-120,b2b-all-6661086-2-29hdt-d-1098,freight-hdt-D-Diesel-Baseline,3191,-122.57651020224824,47.02778595901859
b2b-all-6662788-1-30md-d,b2b-all-6662788-1-30md-d-121,b2b-all-6662788-1-30md-d-1114,freight-md-D-Diesel-Baseline,3873,-121.95654303322262,48.28157068178612
b2b-all-6663059-1-31hdt-d,b2b-all-6663059-1-31hdt-d-122,b2b-all-6663059-1-31hdt-d-1140,freight-hdt-D-Diesel-Baseline,3416,-122.21205080480593,48.00586549314309
b2b-all-6663539-2-32hdv-d,b2b-all-6663539-2-32hdv-d-123,b2b-all-6663539-2-32hdv-d-1161,freight-hdv-D-Diesel-Baseline,3191,-122.57651020224824,47.02778595901859
b2b-all-6663539-2-32hdv-d,b2b-all-6663539-2-32hdv-d-124,b2b-all-6663539-2-32hdv-d-1166,freight-hdv-D-Diesel-Baseline,3191,-122.57651020224824,47.02778595901859
b2b-all-6663863-1-33md-d,b2b-all-6663863-1-33md-d-125,b2b-all-6663863-1-33md-d-1178,freight-md-D-Diesel-Baseline,3573,-122.38766450432956,47.80985570232852
b2b-all-6663863-2-34hdt-d,b2b-all-6663863-2-34hdt-d-126,b2b-all-6663863-2-34hdt-d-1199,freight-hdt-D-Diesel-Baseline,3573,-122.38766450432956,47.80985570232852
b2b-all-6663863-2-34hdt-d,b2b-all-6663863-2-34hdt-d-127,b2b-all-6663863-2-34hdt-d-1204,freight-hdt-D-Diesel-Baseline,3573,-122.38766450432956,47.80985570232852
b2b-all-6664647-2-35hdv-d,b2b-all-6664647-2-35hdv-d-128,b2b-all-6664647-2-35hdv-d-1231,freight-hdv-D-Diesel-Baseline,3459,-122.24052844642549,47.9259166950274
b2b-all-6664647-2-35hdv-d,b2b-all-6664647-2-35hdv-d-129,b2b-all-6664647-2-35hdv-d-1232,freight-hdv-D-Diesel-Baseline,3459,-122.24052844642549,47.9259166950274
b2b-all-6664648-3-36hdt-d,b2b-all-6664648-3-36hdt-d-130,b2b-all-6664648-3-36hdt-d-1248,freight-hdt-D-Diesel-Baseline,3857,-122.32266868357056,48.27242196230117
b2b-all-6664648-3-36hdt-d,b2b-all-6664648-3-36hdt-d-131,b2b-all-6664648-3-36hdt-d-1249,freight-hdt-D-Diesel-Baseline,3857,-122.32266868357056,48.27242196230117
b2b-all-6664793-3-37hdt-d,b2b-all-6664793-3-37hdt-d-132,b2b-all-6664793-3-37hdt-d-1275,freight-hdt-D-Diesel-Baseline,3205,-122.54308835999348,46.931685629120544
b2b-all-6664793-3-37hdt-d,b2b-all-6664793-3-37hdt-d-133,b2b-all-6664793-3-37hdt-d-1276,freight-hdt-D-Diesel-Baseline,3205,-122.54308835999348,46.931685629120544
b2b-all-6664793-3-37hdt-d,b2b-all-6664793-3-37hdt-d-134,b2b-all-6664793-3-37hdt-d-1277,freight-hdt-D-Diesel-Baseline,3205,-122.54308835999348,46.931685629120544
b2b-all-6664793-3-37hdt-d,b2b-all-6664793-3-37hdt-d-135,b2b-all-6664793-3-37hdt-d-1278,freight-hdt-D-Diesel-Baseline,3205,-122.54308835999348,46.931685629120544
b2b-all-6664793-3-37hdt-d,b2b-all-6664793-3-37hdt-d-136,b2b-all-6664793-3-37hdt-d-1279,freight-hdt-D-Diesel-Baseline,3205,-122.54308835999348,46.931685629120544
b2b-all-6664793-3-37hdt-d,b2b-all-6664793-3-37hdt-d-137,b2b-all-6664793-3-37hdt-d-1280,freight-hdt-D-Diesel-Baseline,3205,-122.54308835999348,46.931685629120544
b2b-all-6664793-3-37hdt-d,b2b-all-6664793-3-37hdt-d-138,b2b-all-6664793-3-37hdt-d-1281,freight-hdt-D-Diesel-Baseline,3205,-122.54308835999348,46.931685629120544
b2b-all-6664793-3-37hdt-d,b2b-all-6664793-3-37hdt-d-139,b2b-all-6664793-3-37hdt-d-1282,freight-hdt-D-Diesel-Baseline,3205,-122.54308835999348,46.931685629120544
b2b-all-6665863-2-38hdv-d,b2b-all-6665863-2-38hdv-d-140,b2b-all-6665863-2-38hdv-d-1312,freight-hdv-D-Diesel-Baseline,3249,-122.1149745565679,46.78921186807035
b2b-all-6665863-2-38hdv-d,b2b-all-6665863-2-38hdv-d-141,b2b-all-6665863-2-38hdv-d-1313,freight-hdv-D-Diesel-Baseline,3249,-122.1149745565679,46.78921186807035
b2b-all-6667090-1-39md-d,b2b-all-6667090-1-39md-d-142,b2b-all-6667090-1-39md-d-1328,freight-md-D-Diesel-Baseline,3541,-122.29807630796998,47.872073112514464
b2b-all-6667090-1-39hdv-d,b2b-all-6667090-1-39hdv-d-143,b2b-all-6667090-1-39hdv-d-1373,freight-hdv-D-Diesel-Baseline,3541,-122.29807630796998,47.872073112514464
