payloadId,sequenceRank,tourId,payloadType,requestType,locationZone,estimatedTimeOfArrivalInSec,arrivalTimeWindowInSecLower,arrivalTimeWindowInSecUpper,operationDurationInSec,locationX,locationY,mesoZone,buyerNAICS,sellerNAICS,weightInKg,deliveryType,fleetType
grocery_41,1,ridehail-41,others,loading,61,50769,25200,79200,420,-122.2803171887378,37.804617452879526,61.0,,,0.0,pickup-delivery,
grocery_42,0,ridehail-42,others,loading,298,45000,25200,79200,780,-122.185803,37.748774,298.0,,,2.7215542200000002,pickup-delivery,
grocery_42,1,ridehail-42,others,unloading,64,46369,25200,79200,420,-122.27413579614662,37.80918782796368,64.0,,,2.7215542200000002,pickup-delivery,
grocery_43,0,ridehail-43,others,loading,68,54600,25200,79200,900,-122.2707581,37.7984637,68.0,,,0.90718474,pickup-delivery,
grocery_43,1,ridehail-43,others,unloading,64,55563,25200,79200,540,-122.27342146097212,37.80643523004901,64.0,,,0.90718474,pickup-delivery,
grocery_44,0,ridehail-44,others,loading,224,56400,25200,79200,1140,-122.20473,37.767297,224.0,,,2.2679618500000003,pickup-delivery,
grocery_44,1,ridehail-44,others,unloading,65,57935,25200,79200,360,-122.26881126325806,37.81061395812662,65.0,,,2.2679618500000003,pickup-delivery,
grocery_45,0,ridehail-45,others,loading,323,65400,25200,79200,1020,-122.148174,37.743065,323.0,,,3.17514659,pickup-delivery,
grocery_45,1,ridehail-45,others,unloading,65,67262,25200,79200,300,-122.2723332201002,37.80924763985249,65.0,,,3.17514659,pickup-delivery,
grocery_46,0,ridehail-46,others,loading,173,53400,25200,79200,360,-122.2352205,37.7771909,173.0,,,0.45359237,pickup-delivery,
grocery_46,1,ridehail-46,others,unloading,65,54000,25200,79200,540,-122.27197152442058,37.8107837409436,65.0,,,0.45359237,pickup-delivery,
grocery_47,0,ridehail-47,others,loading,167,48600,25200,79200,1140,-122.2439405,37.7879168,167.0,,,2.7215542200000002,pickup-delivery,
grocery_47,1,ridehail-47,others,unloading,65,49917,25200,79200,360,-122.27000987854946,37.80991000234521,65.0,,,2.7215542200000002,pickup-delivery,
