tourId,departureTimeInSec,departureLocationZone,maxTourDurationInSec,departureLocationX,departureLocationY,mesoZone
b2b-0,36600,367,43200,-122.25936078309763,37.88031565607525,367.0
b2b-1,41400,225,43200,-122.2106137157871,37.759687664073645,225.0
b2b-2,41400,225,43200,-122.2106137157871,37.759687664073645,225.0
b2b-3,41400,225,43200,-122.2106137157871,37.759687664073645,225.0
b2b-4,41400,225,43200,-122.2106137157871,37.759687664073645,225.0
b2b-5,34800,225,43200,-122.2106137157871,37.759687664073645,225.0
b2b-6,25800,225,43200,-122.2106137157871,37.759687664073645,225.0
b2b-7,25800,225,43200,-122.2106137157871,37.759687664073645,225.0
b2b-8,36600,225,43200,-122.2106137157871,37.759687664073645,225.0
b2b-9,36600,225,43200,-122.2106137157871,37.759687664073645,225.0
b2b-10,44400,1020,43200,-121.72245523498933,37.67346592190536,1020.0
b2b-11,28200,1020,43200,-121.72245523498933,37.67346592190536,1020.0
b2b-12,28200,1020,43200,-121.72245523498933,37.67346592190536,1020.0
b2b-13,49200,362,43200,-122.25608940789836,37.8905060888305,362.0
b2b-14,49200,362,43200,-122.25608940789836,37.8905060888305,362.0
b2b-15,42600,8473,43200,-121.95338802263034,37.1913928493034,8743.0
b2b-16,31800,846,43200,-121.97559515747224,37.56338878625297,846.0
b2b-17,31800,846,43200,-121.97559515747224,37.56338878625297,846.0
b2b-18,25980,846,43200,-121.97559515747224,37.56338878625297,846.0
b2b-19,31800,846,43200,-121.97559515747224,37.56338878625297,846.0
b2b-20,28200,846,43200,-121.97559515747224,37.56338878625297,846.0
b2b-21,31320,846,43200,-121.97559515747224,37.56338878625297,846.0
b2b-22,31920,433,43200,-122.26897033404047,37.85095362531335,433.0
b2b-23,31800,433,43200,-122.26897033404047,37.85095362531335,433.0
b2b-24,31800,433,43200,-122.26897033404047,37.85095362531335,433.0
b2b-25,36780,433,43200,-122.26897033404047,37.85095362531335,433.0
b2b-26,31800,433,43200,-122.26897033404047,37.85095362531335,433.0
b2b-27,36600,363,43200,-122.26337022191564,37.88814471076991,363.0
b2b-28,36600,363,43200,-122.26337022191564,37.88814471076991,363.0
b2b-29,31200,629,43200,-122.10808075052812,37.6966992567186,629.0
b2b-30,31800,969,43200,-121.90566079089776,37.670435571735375,969.0
b2b-31,33600,451,43200,-122.28872288877376,37.832523293045504,451.0
b2b-32,43800,1361,43200,-121.5823017185247,37.81574240548626,6518.0
b2b-33,43800,1361,43200,-121.5823017185247,37.81574240548626,6518.0
b2b-34,43800,1361,43200,-121.5823017185247,37.81574240548626,6518.0
b2b-35,43800,1361,43200,-121.5823017185247,37.81574240548626,6518.0
b2b-36,43800,1361,43200,-121.5823017185247,37.81574240548626,6518.0
b2b-37,43800,1361,43200,-121.5823017185247,37.81574240548626,6518.0
b2b-38,43800,1361,43200,-121.5823017185247,37.81574240548626,6518.0
b2b-39,43800,1361,43200,-121.5823017185247,37.81574240548626,6518.0
b2b-40,43800,1361,43200,-121.5823017185247,37.81574240548626,6518.0
b2b-41,43800,1361,43200,-121.5823017185247,37.81574240548626,6518.0
b2b-42,27000,1324,43200,-121.66937376930372,38.09122059178913,6503.0
b2b-43,30120,1324,43200,-121.66937376930372,38.09122059178913,6503.0
b2b-44,27000,1324,43200,-121.66937376930372,38.09122059178913,6503.0
b2b-45,27000,1324,43200,-121.66937376930372,38.09122059178913,6503.0
b2b-46,27000,1324,43200,-121.66937376930372,38.09122059178913,6503.0
b2b-47,30060,1324,43200,-121.66937376930372,38.09122059178913,6503.0
b2b-48,27000,1324,43200,-121.66937376930372,38.09122059178913,6503.0
b2b-49,29700,284,43200,-122.18908132869076,37.75656347689015,284.0
b2b-50,28200,284,43200,-122.18908132869076,37.75656347689015,284.0
b2b-51,32640,284,43200,-122.18908132869076,37.75656347689015,284.0
b2b-52,28200,284,43200,-122.18908132869076,37.75656347689015,284.0
b2b-53,28200,284,43200,-122.18908132869076,37.75656347689015,284.0
b2b-54,29760,284,43200,-122.18908132869076,37.75656347689015,284.0
b2b-55,27600,284,43200,-122.18908132869076,37.75656347689015,284.0
b2b-56,27600,284,43200,-122.18908132869076,37.75656347689015,284.0
b2b-57,30600,8634,43200,-121.36677058858194,36.989633293462106,9737.0
b2b-58,30000,9268,43200,-121.78758123856964,38.52165374171291,4600.0
b2b-59,30000,9268,43200,-121.78758123856964,38.52165374171291,4600.0
b2b-60,37800,9268,43200,-121.78758123856964,38.52165374171291,5359.0
