tourId,departureTimeInSec,departureLocationZone,maxTourDurationInSec,departureLocationX,departureLocationY
b2b-59,17160,3860,3600,-122.2273538455668,48.28573907622722
b2b-60,28020,3860,3600,-122.2273538455668,48.28573907622722
b2b-61,33300,3860,3600,-122.2273538455668,48.28573907622722
b2b-62,19020,3860,3600,-122.2273538455668,48.28573907622722
b2b-63,33840,3860,3600,-122.2273538455668,48.28573907622722
b2b-64,21660,3860,3600,-122.2273538455668,48.28573907622722
b2b-65,20880,3860,3600,-122.2273538455668,48.28573907622722
b2b-66,24360,3458,3600,-122.24909318316016,47.94165425532688
b2b-67,24360,3458,3600,-122.24909318316016,47.94165425532688
b2b-68,24360,3458,3600,-122.24909318316016,47.94165425532688
b2b-69,24960,3458,3600,-122.24909318316016,47.94165425532688
b2b-70,24360,3458,3600,-122.24909318316016,47.94165425532688
b2b-71,24360,3458,3600,-122.24909318316016,47.94165425532688
b2b-72,28740,3458,3600,-122.24909318316016,47.94165425532688
b2b-73,24360,3458,3600,-122.24909318316016,47.94165425532688
b2b-74,24360,3458,3600,-122.24909318316016,47.94165425532688
b2b-75,16920,3191,3600,-122.49983911306354,47.031011120285626
b2b-76,15600,3191,3600,-122.49983911306354,47.031011120285626
b2b-77,18240,3191,3600,-122.49983911306354,47.031011120285626
b2b-78,21240,3191,3600,-122.49983911306354,47.031011120285626
b2b-79,19680,3191,3600,-122.49983911306354,47.031011120285626
b2b-80,9420,3191,3600,-122.49983911306354,47.031011120285626
b2b-81,9420,3191,3600,-122.49983911306354,47.031011120285626
b2b-82,9420,3191,3600,-122.49983911306354,47.031011120285626
b2b-83,17640,3191,3600,-122.49983911306354,47.031011120285626
b2b-84,30720,3191,3600,-122.49983911306354,47.031011120285626
b2b-85,30720,3191,3600,-122.49983911306354,47.031011120285626
b2b-86,30720,3191,3600,-122.49983911306354,47.031011120285626
b2b-87,30720,3191,3600,-122.49983911306354,47.031011120285626
b2b-88,30720,3191,3600,-122.49983911306354,47.031011120285626
b2b-89,30720,3191,3600,-122.49983911306354,47.031011120285626
b2b-90,30720,3191,3600,-122.49983911306354,47.031011120285626
b2b-91,30720,3191,3600,-122.49983911306354,47.031011120285626
b2b-92,30720,3191,3600,-122.49983911306354,47.031011120285626
b2b-93,16560,3191,3600,-122.49983911306354,47.031011120285626
b2b-94,20760,3191,3600,-122.49983911306354,47.031011120285626
b2b-95,13920,3191,3600,-122.49983911306354,47.031011120285626
b2b-96,21240,3191,3600,-122.49983911306354,47.031011120285626
b2b-97,17940,3191,3600,-122.49983911306354,47.031011120285626
b2b-98,15420,3191,3600,-122.49983911306354,47.031011120285626
b2b-99,9240,3191,3600,-122.49983911306354,47.031011120285626
b2b-100,18180,3191,3600,-122.49983911306354,47.031011120285626
b2b-101,13080,3191,3600,-122.49983911306354,47.031011120285626
b2b-102,17580,3191,3600,-122.49983911306354,47.031011120285626
b2b-103,22080,3191,3600,-122.49983911306354,47.031011120285626
b2b-104,21000,3179,3600,-122.77131725889166,47.28156299842093
b2b-105,21000,3179,3600,-122.77131725889166,47.28156299842093
b2b-106,21000,3179,3600,-122.77131725889166,47.28156299842093
b2b-107,21000,3179,3600,-122.77131725889166,47.28156299842093
b2b-108,21000,3179,3600,-122.77131725889166,47.28156299842093
b2b-109,53400,3887,3600,-121.72553661942986,48.055337803280295
b2b-110,53400,3887,3600,-121.72553661942986,48.055337803280295
b2b-111,53400,3887,3600,-121.72553661942986,48.055337803280295
b2b-112,53400,3887,3600,-121.72553661942986,48.055337803280295
b2b-113,53400,3887,3600,-121.72553661942986,48.055337803280295
b2b-114,53400,3887,3600,-121.72553661942986,48.055337803280295
b2b-115,53400,3887,3600,-121.72553661942986,48.055337803280295
b2b-116,53400,3887,3600,-121.72553661942986,48.055337803280295
b2b-117,51600,3862,3600,-122.043364174562,48.27125229996049
b2b-118,51600,3862,3600,-122.043364174562,48.27125229996049
b2b-119,51600,3862,3600,-122.043364174562,48.27125229996049
b2b-120,51600,3862,3600,-122.043364174562,48.27125229996049
b2b-121,51600,3862,3600,-122.043364174562,48.27125229996049
b2b-122,51600,3862,3600,-122.043364174562,48.27125229996049
b2b-123,51600,3862,3600,-122.043364174562,48.27125229996049
b2b-124,51600,3862,3600,-122.043364174562,48.27125229996049
b2b-125,51600,3862,3600,-122.043364174562,48.27125229996049
b2b-126,51600,3862,3600,-122.043364174562,48.27125229996049
b2b-127,51600,3862,3600,-122.043364174562,48.27125229996049
b2b-128,51600,3862,3600,-122.043364174562,48.27125229996049
b2b-129,51600,3862,3600,-122.043364174562,48.27125229996049
b2b-130,51600,3862,3600,-122.043364174562,48.27125229996049
b2b-131,48780,3458,3600,-122.2338603159143,47.93031854501618
b2b-132,48780,3458,3600,-122.2338603159143,47.93031854501618
b2b-133,48780,3458,3600,-122.2338603159143,47.93031854501618
b2b-134,48780,3458,3600,-122.2338603159143,47.93031854501618
b2b-135,48780,3458,3600,-122.2338603159143,47.93031854501618
b2b-136,48780,3458,3600,-122.2338603159143,47.93031854501618
b2b-137,48780,3458,3600,-122.2338603159143,47.93031854501618
b2b-138,48780,3458,3600,-122.2338603159143,47.93031854501618
b2b-139,48780,3458,3600,-122.2338603159143,47.93031854501618
b2b-140,48780,3458,3600,-122.2338603159143,47.93031854501618
b2b-141,48780,3458,3600,-122.2338603159143,47.93031854501618
b2b-142,48780,3458,3600,-122.2338603159143,47.93031854501618
b2b-143,48780,3458,3600,-122.2338603159143,47.93031854501618
b2b-144,48780,3458,3600,-122.2338603159143,47.93031854501618
b2b-145,48780,3458,3600,-122.2338603159143,47.93031854501618
b2b-146,48780,3458,3600,-122.2338603159143,47.93031854501618
b2b-147,48780,3458,3600,-122.2338603159143,47.93031854501618
b2b-148,48780,3458,3600,-122.2338603159143,47.93031854501618
b2b-149,48780,3458,3600,-122.2338603159143,47.93031854501618
b2b-150,48780,3458,3600,-122.2338603159143,47.93031854501618
b2b-151,48780,3458,3600,-122.2338603159143,47.93031854501618
b2b-152,48780,3458,3600,-122.2338603159143,47.93031854501618
b2b-153,48780,3458,3600,-122.2338603159143,47.93031854501618
b2b-154,48780,3458,3600,-122.2338603159143,47.93031854501618
b2b-155,48780,3458,3600,-122.2338603159143,47.93031854501618
b2b-156,25380,3859,3600,-122.31255705104302,48.21846050114549
b2b-157,23820,3859,3600,-122.31255705104302,48.21846050114549
b2b-158,23820,3859,3600,-122.31255705104302,48.21846050114549
b2b-159,23820,3859,3600,-122.31255705104302,48.21846050114549
b2b-160,23820,3859,3600,-122.31255705104302,48.21846050114549
b2b-161,23820,3859,3600,-122.31255705104302,48.21846050114549
b2b-162,23820,3859,3600,-122.31255705104302,48.21846050114549
b2b-163,23820,3859,3600,-122.31255705104302,48.21846050114549
b2b-164,23820,3859,3600,-122.31255705104302,48.21846050114549
b2b-165,23820,3859,3600,-122.31255705104302,48.21846050114549
b2b-166,23820,3859,3600,-122.31255705104302,48.21846050114549
b2b-167,23820,3859,3600,-122.31255705104302,48.21846050114549
b2b-168,23820,3859,3600,-122.31255705104302,48.21846050114549
b2b-169,23820,3859,3600,-122.31255705104302,48.21846050114549
b2b-170,23820,3859,3600,-122.31255705104302,48.21846050114549
b2b-171,23820,3859,3600,-122.31255705104302,48.21846050114549
b2b-172,54000,3859,3600,-122.31255705104302,48.21846050114549
b2b-173,54000,3859,3600,-122.31255705104302,48.21846050114549
b2b-174,54000,3859,3600,-122.31255705104302,48.21846050114549
b2b-175,54000,3859,3600,-122.31255705104302,48.21846050114549
b2b-176,54000,3859,3600,-122.31255705104302,48.21846050114549
b2b-177,54000,3859,3600,-122.31255705104302,48.21846050114549
b2b-178,54000,3859,3600,-122.31255705104302,48.21846050114549
b2b-179,54000,3859,3600,-122.31255705104302,48.21846050114549
b2b-180,28740,3715,3600,-122.16257917827934,47.81064203878347
b2b-181,28740,3715,3600,-122.16257917827934,47.81064203878347
b2b-182,28740,3715,3600,-122.16257917827934,47.81064203878347
b2b-183,36960,3664,3600,-122.20550219994492,47.78146404151778
b2b-184,36960,3664,3600,-122.20550219994492,47.78146404151778
b2b-185,36960,3664,3600,-122.20550219994492,47.78146404151778
b2b-186,36960,3664,3600,-122.20550219994492,47.78146404151778
b2b-187,36960,3664,3600,-122.20550219994492,47.78146404151778
b2b-188,36960,3664,3600,-122.20550219994492,47.78146404151778
b2b-189,36960,3664,3600,-122.20550219994492,47.78146404151778
b2b-190,54900,3664,3600,-122.20550219994492,47.78146404151778
b2b-191,54900,3664,3600,-122.20550219994492,47.78146404151778
b2b-192,13860,3197,3600,-122.56455392410372,46.96360054749086
b2b-193,16140,3197,3600,-122.56455392410372,46.96360054749086
b2b-194,18900,3910,3600,-122.26168257384644,48.04300561213024
b2b-195,27180,3910,3600,-122.26168257384644,48.04300561213024
b2b-196,21780,3910,3600,-122.26168257384644,48.04300561213024
b2b-197,30420,3418,3600,-122.2070807454499,47.99428226496691
b2b-198,44460,3432,3600,-122.20403834256116,47.97412803159276
b2b-199,44460,3432,3600,-122.20403834256116,47.97412803159276
b2b-200,44460,3432,3600,-122.20403834256116,47.97412803159276
b2b-201,44460,3432,3600,-122.20403834256116,47.97412803159276
b2b-202,36420,3743,3600,-121.96200740100193,47.899594809929695
b2b-203,46800,3760,3600,-122.02173559817967,47.89248099336464
b2b-204,25800,3760,3600,-122.02173559817967,47.89248099336464
b2b-205,25800,3760,3600,-122.02173559817967,47.89248099336464
b2b-206,27000,3760,3600,-122.02173559817967,47.89248099336464
b2b-207,25740,3896,3600,-121.76990696328168,48.27852137953011
b2b-208,24240,3873,3600,-121.89238164705574,48.29539643488571
b2b-209,55020,3416,3600,-122.21205080480593,48.00586549314309
b2b-210,29220,3573,3600,-122.38766450432956,47.80985570232852
b2b-211,33960,3573,3600,-122.38766450432956,47.80985570232852
b2b-212,22860,3573,3600,-122.38766450432956,47.80985570232852
b2b-213,34020,3573,3600,-122.38766450432956,47.80985570232852
b2b-214,25980,3573,3600,-122.38766450432956,47.80985570232852
b2b-215,53460,3432,3600,-122.20598127694348,47.97717741643233
b2b-216,53460,3432,3600,-122.20598127694348,47.97717741643233
b2b-217,18480,3205,3600,-122.42138742318345,46.91438938382357
b2b-218,16380,3205,3600,-122.42138742318345,46.91438938382357
b2b-219,16380,3205,3600,-122.42138742318345,46.91438938382357
b2b-220,26520,3854,3600,-122.36719336077611,48.29509419722
b2b-221,18060,3854,3600,-122.36719336077611,48.29509419722
b2b-222,10500,3181,3600,-122.78777614001072,47.20701293088086
b2b-223,25860,3181,3600,-122.78777614001072,47.20701293088086
b2b-224,24960,3191,3600,-122.49983911306354,47.031011120285626
b2b-225,23220,2128,3600,-121.606614619951,47.19111886014172
b2b-226,22380,2128,3600,-121.606614619951,47.19111886014172
b2b-227,9780,2128,3600,-121.606614619951,47.19111886014172
b2b-228,16080,2128,3600,-121.606614619951,47.19111886014172
b2b-229,18480,2128,3600,-121.606614619951,47.19111886014172
b2b-230,27180,2128,3600,-121.606614619951,47.19111886014172
b2b-231,13920,2128,3600,-121.606614619951,47.19111886014172
b2b-232,19620,2128,3600,-121.606614619951,47.19111886014172
b2b-233,32580,3854,3600,-122.36719336077611,48.29509419722
b2b-234,25860,3248,3600,-122.2016695965498,46.765929106230544
b2b-235,10740,3205,3600,-122.42138742318345,46.91438938382357
b2b-236,18420,3205,3600,-122.42138742318345,46.91438938382357
b2b-237,16500,3205,3600,-122.42138742318345,46.91438938382357
b2b-238,34200,2912,3600,-121.61351316394484,47.05811696920054
b2b-239,56400,3760,3600,-122.01546536386178,47.89403076507001
b2b-240,56400,3760,3600,-122.01546536386178,47.89403076507001
b2b-241,56400,3760,3600,-122.01546536386178,47.89403076507001
b2b-242,56400,3760,3600,-122.01546536386178,47.89403076507001
b2b-243,56400,3760,3600,-122.01546536386178,47.89403076507001
b2b-244,56400,3760,3600,-122.01546536386178,47.89403076507001
b2b-245,56400,3760,3600,-122.01546536386178,47.89403076507001
b2b-246,56400,3760,3600,-122.01546536386178,47.89403076507001
b2b-247,56400,3760,3600,-122.01546536386178,47.89403076507001
b2b-248,56400,3760,3600,-122.01546536386178,47.89403076507001
b2b-249,56400,3760,3600,-122.01546536386178,47.89403076507001
b2b-250,56400,3760,3600,-122.01546536386178,47.89403076507001
b2b-251,56400,3760,3600,-122.01546536386178,47.89403076507001
b2b-252,56400,3760,3600,-122.01546536386178,47.89403076507001
b2b-253,44820,3760,3600,-122.01546536386178,47.89403076507001
b2b-254,44820,3760,3600,-122.01546536386178,47.89403076507001
b2b-255,44820,3760,3600,-122.01546536386178,47.89403076507001
b2b-256,28500,3810,3600,-122.1736456700604,48.11532305088839
b2b-257,23640,3810,3600,-122.1736456700604,48.11532305088839
b2b-258,29340,3810,3600,-122.1736456700604,48.11532305088839
b2b-259,23640,3810,3600,-122.1736456700604,48.11532305088839
b2b-260,23640,3810,3600,-122.1736456700604,48.11532305088839
b2b-261,50640,3810,3600,-122.1736456700604,48.11532305088839
b2b-262,50640,3810,3600,-122.1736456700604,48.11532305088839
b2b-263,50640,3810,3600,-122.1736456700604,48.11532305088839
b2b-264,50640,3810,3600,-122.1736456700604,48.11532305088839
b2b-265,50640,3810,3600,-122.1736456700604,48.11532305088839
b2b-266,50640,3810,3600,-122.1736456700604,48.11532305088839
b2b-267,50640,3810,3600,-122.1736456700604,48.11532305088839
b2b-268,50640,3810,3600,-122.1736456700604,48.11532305088839
b2b-269,50640,3810,3600,-122.1736456700604,48.11532305088839
b2b-270,33300,3434,3600,-122.18807798532926,47.97071934421891
b2b-271,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-272,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-273,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-274,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-275,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-276,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-277,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-278,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-279,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-280,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-281,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-282,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-283,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-284,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-285,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-286,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-287,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-288,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-289,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-290,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-291,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-292,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-293,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-294,32820,3434,3600,-122.18807798532926,47.97071934421891
b2b-295,32700,3248,3600,-122.2016695965498,46.765929106230544
b2b-296,27900,3248,3600,-122.2016695965498,46.765929106230544
b2b-297,31740,3248,3600,-122.2016695965498,46.765929106230544
b2b-298,10560,3248,3600,-122.2016695965498,46.765929106230544
b2b-299,37140,3910,3600,-122.19444708054831,48.038320137330544
b2b-300,17220,3910,3600,-122.19444708054831,48.038320137330544
b2b-301,57060,3910,3600,-122.19444708054831,48.038320137330544
b2b-302,28500,3248,3600,-122.2016695965498,46.765929106230544
b2b-303,25140,3248,3600,-122.2016695965498,46.765929106230544
b2b-304,28800,3248,3600,-122.2016695965498,46.765929106230544
b2b-305,27000,3191,3600,-122.49983911306354,47.031011120285626
b2b-306,33360,3191,3600,-122.49983911306354,47.031011120285626
b2b-307,33360,3191,3600,-122.49983911306354,47.031011120285626
b2b-308,56220,3852,3600,-122.3546342505282,48.26407687620607
b2b-309,49800,3852,3600,-122.3546342505282,48.26407687620607
b2b-310,49800,3852,3600,-122.3546342505282,48.26407687620607
b2b-311,29640,3181,3600,-122.78777614001072,47.20701293088086
b2b-312,24240,2912,3600,-121.61351316394484,47.05811696920054
b2b-313,20220,2912,3600,-121.61351316394484,47.05811696920054
b2b-314,52560,3495,3600,-122.23295749122887,47.90987069858582
b2b-315,52560,3495,3600,-122.23295749122887,47.90987069858582
b2b-316,52560,3495,3600,-122.23295749122887,47.90987069858582
b2b-317,52560,3495,3600,-122.23295749122887,47.90987069858582
b2b-318,52560,3495,3600,-122.23295749122887,47.90987069858582
b2b-319,52560,3495,3600,-122.23295749122887,47.90987069858582
b2b-320,52560,3495,3600,-122.23295749122887,47.90987069858582
b2b-321,52560,3495,3600,-122.23295749122887,47.90987069858582
b2b-322,52560,3495,3600,-122.23295749122887,47.90987069858582
b2b-323,52560,3495,3600,-122.23295749122887,47.90987069858582
b2b-324,52560,3495,3600,-122.23295749122887,47.90987069858582
b2b-325,52560,3495,3600,-122.23295749122887,47.90987069858582
b2b-326,52560,3495,3600,-122.23295749122887,47.90987069858582
b2b-327,52560,3495,3600,-122.23295749122887,47.90987069858582
b2b-328,52560,3495,3600,-122.23295749122887,47.90987069858582
b2b-329,52560,3495,3600,-122.23295749122887,47.90987069858582
b2b-330,35280,3496,3600,-122.21802176567162,47.91408892374685
b2b-331,29100,3496,3600,-122.21802176567162,47.91408892374685
b2b-332,51000,3529,3600,-122.26431051869427,47.90021550801403
b2b-333,32160,3529,3600,-122.26431051869427,47.90021550801403
b2b-334,33420,3521,3600,-122.25277133149098,47.92196405120672
b2b-335,30060,3521,3600,-122.25277133149098,47.92196405120672
b2b-336,31440,3521,3600,-122.25277133149098,47.92196405120672
b2b-337,30060,3521,3600,-122.25277133149098,47.92196405120672
b2b-338,30060,3521,3600,-122.25277133149098,47.92196405120672
b2b-339,33060,3521,3600,-122.25277133149098,47.92196405120672
b2b-340,33060,3521,3600,-122.25277133149098,47.92196405120672
b2b-341,42660,3878,3600,-122.12991787366096,48.158594378067406
b2b-342,42660,3878,3600,-122.12991787366096,48.158594378067406
b2b-343,42660,3878,3600,-122.12991787366096,48.158594378067406
b2b-344,42660,3878,3600,-122.12991787366096,48.158594378067406
b2b-345,42660,3878,3600,-122.12991787366096,48.158594378067406
b2b-346,34500,3248,3600,-122.2016695965498,46.765929106230544
b2b-347,52200,3498,3600,-122.24795646277516,47.89843709365855
b2b-348,52200,3498,3600,-122.24795646277516,47.89843709365855
b2b-349,29940,3854,3600,-122.36719336077611,48.29509419722
b2b-350,22020,3248,3600,-122.2016695965498,46.765929106230544
b2b-351,14520,3248,3600,-122.2016695965498,46.765929106230544
b2b-352,48660,3653,3600,-122.24038295775426,47.79291968498517
b2b-353,24300,3248,3600,-122.2016695965498,46.765929106230544
b2b-354,29100,3877,3600,-122.12715794828831,48.16298500520687
b2b-355,39840,3877,3600,-122.12715794828831,48.16298500520687
b2b-356,26040,3749,3600,-121.98127454267188,47.85761039159153
b2b-357,42780,3749,3600,-121.98127454267188,47.85761039159153
b2b-358,42780,3749,3600,-121.98127454267188,47.85761039159153
b2b-359,42780,3749,3600,-121.98127454267188,47.85761039159153
b2b-360,42780,3749,3600,-121.98127454267188,47.85761039159153
b2b-361,42780,3749,3600,-121.98127454267188,47.85761039159153
b2b-362,42780,3749,3600,-121.98127454267188,47.85761039159153
b2b-363,42780,3749,3600,-121.98127454267188,47.85761039159153
b2b-364,42780,3749,3600,-121.98127454267188,47.85761039159153
b2b-365,42780,3749,3600,-121.98127454267188,47.85761039159153
b2b-366,42780,3749,3600,-121.98127454267188,47.85761039159153
b2b-367,42780,3749,3600,-121.98127454267188,47.85761039159153
b2b-368,42780,3749,3600,-121.98127454267188,47.85761039159153
b2b-369,42780,3749,3600,-121.98127454267188,47.85761039159153
b2b-370,42780,3749,3600,-121.98127454267188,47.85761039159153
b2b-371,42780,3749,3600,-121.98127454267188,47.85761039159153
b2b-372,42780,3749,3600,-121.98127454267188,47.85761039159153
b2b-373,42780,3749,3600,-121.98127454267188,47.85761039159153
b2b-374,42780,3749,3600,-121.98127454267188,47.85761039159153
b2b-375,19140,3205,3600,-122.42138742318345,46.91438938382357
b2b-376,21720,3205,3600,-122.42138742318345,46.91438938382357
b2b-377,26280,3205,3600,-122.42138742318345,46.91438938382357
b2b-378,19140,3205,3600,-122.42138742318345,46.91438938382357
b2b-379,21180,3205,3600,-122.42138742318345,46.91438938382357
b2b-380,24000,3205,3600,-122.42138742318345,46.91438938382357
b2b-381,19020,3248,3600,-122.2016695965498,46.765929106230544
b2b-382,24900,3248,3600,-122.2016695965498,46.765929106230544
b2b-383,21000,3248,3600,-122.2016695965498,46.765929106230544
b2b-384,22500,3248,3600,-122.2016695965498,46.765929106230544
b2b-385,21000,3248,3600,-122.2016695965498,46.765929106230544
b2b-386,28800,3248,3600,-122.2016695965498,46.765929106230544
b2b-387,28800,3248,3600,-122.2016695965498,46.765929106230544
b2b-388,20940,3248,3600,-122.2016695965498,46.765929106230544
b2b-389,27540,3854,3600,-122.36719336077611,48.29509419722
b2b-390,31560,3854,3600,-122.36719336077611,48.29509419722
b2b-391,29760,3854,3600,-122.36719336077611,48.29509419722
b2b-392,27540,3854,3600,-122.36719336077611,48.29509419722
b2b-393,29580,3854,3600,-122.36719336077611,48.29509419722
b2b-394,27540,3854,3600,-122.36719336077611,48.29509419722
b2b-395,30360,3854,3600,-122.36719336077611,48.29509419722
b2b-396,28440,3854,3600,-122.36719336077611,48.29509419722
b2b-397,27900,3854,3600,-122.36719336077611,48.29509419722
b2b-398,27540,3854,3600,-122.36719336077611,48.29509419722
b2b-399,33360,3854,3600,-122.36719336077611,48.29509419722
b2b-400,29340,3689,3600,-122.24644515472954,47.84266316724651
b2b-401,35520,3689,3600,-122.24644515472954,47.84266316724651
b2b-402,12780,3248,3600,-122.2016695965498,46.765929106230544
b2b-403,23880,3887,3600,-121.84237149958236,48.0399046966454
b2b-404,19500,3887,3600,-121.84237149958236,48.0399046966454
b2b-405,22380,3887,3600,-121.84237149958236,48.0399046966454
b2b-406,24120,3887,3600,-121.84237149958236,48.0399046966454
b2b-407,21120,3887,3600,-121.84237149958236,48.0399046966454
b2b-408,19500,3887,3600,-121.84237149958236,48.0399046966454
b2b-409,19500,3887,3600,-121.84237149958236,48.0399046966454
b2b-410,21420,3887,3600,-121.84237149958236,48.0399046966454
b2b-411,25860,3887,3600,-121.84237149958236,48.0399046966454
b2b-412,20700,3887,3600,-121.84237149958236,48.0399046966454
b2b-413,19500,3887,3600,-121.84237149958236,48.0399046966454
b2b-414,19620,3887,3600,-121.84237149958236,48.0399046966454
b2b-415,19500,3887,3600,-121.84237149958236,48.0399046966454
b2b-416,24900,3887,3600,-121.84237149958236,48.0399046966454
b2b-417,22500,3887,3600,-121.84237149958236,48.0399046966454
b2b-418,19500,3887,3600,-121.84237149958236,48.0399046966454
b2b-419,19500,3887,3600,-121.84237149958236,48.0399046966454
b2b-420,22320,3887,3600,-121.84237149958236,48.0399046966454
b2b-421,19500,3887,3600,-121.84237149958236,48.0399046966454
b2b-422,24420,3887,3600,-121.84237149958236,48.0399046966454
b2b-423,19500,3887,3600,-121.84237149958236,48.0399046966454
b2b-424,19500,3887,3600,-121.84237149958236,48.0399046966454
b2b-425,19560,3887,3600,-121.84237149958236,48.0399046966454
b2b-426,19500,3887,3600,-121.84237149958236,48.0399046966454
b2b-427,19500,3887,3600,-121.84237149958236,48.0399046966454
b2b-428,24120,3887,3600,-121.84237149958236,48.0399046966454
b2b-429,19500,3887,3600,-121.84237149958236,48.0399046966454
b2b-430,19500,3887,3600,-121.84237149958236,48.0399046966454
b2b-431,21840,3887,3600,-121.84237149958236,48.0399046966454
b2b-432,19500,3887,3600,-121.84237149958236,48.0399046966454
b2b-433,19500,3887,3600,-121.84237149958236,48.0399046966454
b2b-434,19500,3887,3600,-121.84237149958236,48.0399046966454
