"speed_mph_float_bins","grade_percent_float_bins","mass_kg_float_bins","rate"
"(15, 20]","(-20, -19]","(29024.943, 29478.458]",0.0995424176608541
"(15, 20]","(-20, -19]","(29478.458, 29931.973]",0.0995424176608541
"(15, 20]","(-20, -19]","(29931.973, 30385.488]",0.0995424176608541
"(15, 20]","(-20, -19]","(30385.488, 30839.002]",0.0995424176608541
"(15, 20]","(-20, -19]","(30839.002, 31292.517]",0.0995424176608541
"(15, 20]","(-20, -19]","(31292.517, 31746.032]",0.0995424176608541
"(15, 20]","(-20, -19]","(31746.032, 32199.546]",0.0962685435735047
"(15, 20]","(-20, -19]","(32199.546, 32653.061]",0.0962685435735047
"(15, 20]","(-20, -19]","(32653.061, 33106.576]",0.0962685435735047
"(15, 20]","(-20, -19]","(33106.576, 33560.091]",0.0962685435735047
"(15, 20]","(-20, -19]","(33560.091, 34013.605]",0.0991845533606657
"(15, 20]","(-20, -19]","(34013.605, 34467.12]",0.0991845533606657
"(15, 20]","(-20, -19]","(34467.12, 34920.635]",0.0991845533606657
"(15, 20]","(-20, -19]","(34920.635, 35374.15]",0.0991845533606657
"(15, 20]","(-20, -19]","(35374.15, 35827.664]",0.0991845533606657
"(15, 20]","(-20, -19]","(35827.664, 36281.179]",0.0991845533606657
"(20, 25]","(-20, -19]","(11337.868, 11791.383]",0.0764747811341799
"(20, 25]","(-20, -19]","(11791.383, 12244.898]",0.0699762326393033
"(20, 25]","(-20, -19]","(12244.898, 12698.413]",0.0699762326393033
"(20, 25]","(-20, -19]","(12698.413, 13151.927]",0.0699762326393033
"(20, 25]","(-20, -19]","(13151.927, 13605.442]",0.0699762326393033
"(20, 25]","(-20, -19]","(13605.442, 14058.957]",0.0699762326393033
"(20, 25]","(-20, -19]","(14058.957, 14512.472]",0.0652881678509131
"(20, 25]","(-20, -19]","(14512.472, 14965.986]",0.0652881678509131
"(20, 25]","(-20, -19]","(14965.986, 15419.501]",0.0652881678509131
"(20, 25]","(-20, -19]","(15419.501, 15873.016]",0.0652881678509131
"(20, 25]","(-20, -19]","(15873.016, 16326.531]",0.0670748052283333
"(20, 25]","(-20, -19]","(16326.531, 16780.045]",0.0666114725835115
"(20, 25]","(-20, -19]","(16780.045, 17233.56]",0.0606305492833877
"(20, 25]","(-20, -19]","(17233.56, 17687.075]",0.0606305492833877
"(20, 25]","(-20, -19]","(17687.075, 18140.59]",0.0606305492833877
