"speed_mph_float_bins","grade_percent_float_bins","mass_kg_float_bins","rate"
"(0, 5]","(-20, -19]","(24036.281, 24489.796]",0.321720636345679
"(0, 5]","(-20, -19]","(24489.796, 24943.311]",0.321720636345679
"(0, 5]","(-20, -19]","(24943.311, 25396.825]",0.326377421727535
"(0, 5]","(-20, -19]","(25396.825, 25850.34]",0.323440091496239
"(0, 5]","(-20, -19]","(25850.34, 26303.855]",0.306033749714438
"(0, 5]","(-20, -19]","(26303.855, 26757.37]",0.306301964061337
"(0, 5]","(-20, -19]","(26757.37, 27210.884]",0.311381732549429
"(0, 5]","(-20, -19]","(27210.884, 27664.399]",0.318814626717621
"(0, 5]","(-20, -19]","(27664.399, 28117.914]",0.318814626717621
"(0, 5]","(-20, -19]","(28117.914, 28571.429]",0.323523569758271
"(0, 5]","(-20, -19]","(28571.429, 29024.943]",0.394139418097946
"(0, 5]","(-20, -19]","(29024.943, 29478.458]",0.394139418097946
"(0, 5]","(-20, -19]","(29478.458, 29931.973]",0.336744861996101
"(0, 5]","(-20, -19]","(29931.973, 30385.488]",0.336744861996101
"(0, 5]","(-20, -19]","(30385.488, 30839.002]",0.336744861996101
"(0, 5]","(-20, -19]","(30839.002, 31292.517]",0.336744861996101
"(0, 5]","(-20, -19]","(31292.517, 31746.032]",0.336744861996101
"(0, 5]","(-20, -19]","(31746.032, 32199.546]",0.336744861996101
"(0, 5]","(-20, -19]","(32199.546, 32653.061]",0.336744861996101
"(0, 5]","(-20, -19]","(32653.061, 33106.576]",0.342265831439591
"(0, 5]","(-20, -19]","(33106.576, 33560.091]",0.342265831439591
"(0, 5]","(-20, -19]","(33560.091, 34013.605]",0.351091391372893
"(0, 5]","(-20, -19]","(34013.605, 34467.12]",0.34095322292951
"(0, 5]","(-20, -19]","(34467.12, 34920.635]",0.34095322292951
"(0, 5]","(-20, -19]","(34920.635, 35374.15]",0.34095322292951
"(0, 5]","(-20, -19]","(35374.15, 35827.664]",0.34095322292951
"(0, 5]","(-20, -19]","(35827.664, 36281.179]",0.34095322292951
"(5, 10]","(-20, -19]","(11337.868, 11791.383]",0.188009262829483
"(5, 10]","(-20, -19]","(11791.383, 12244.898]",0.188009262829483
"(5, 10]","(-20, -19]","(12244.898, 12698.413]",0.188009262829483
"(5, 10]","(-20, -19]","(12698.413, 13151.927]",0.188009262829483
"(5, 10]","(-20, -19]","(13151.927, 13605.442]",0.188009262829483
"(5, 10]","(-20, -19]","(13605.442, 14058.957]",0.188009262829483
"(5, 10]","(-20, -19]","(14058.957, 14512.472]",0.188009262829483
"(5, 10]","(-20, -19]","(14512.472, 14965.986]",0.188009262829483
"(5, 10]","(-20, -19]","(14965.986, 15419.501]",0.188009262829483
"(5, 10]","(-20, -19]","(15419.501, 15873.016]",0.204442775013355
"(5, 10]","(-20, -19]","(15873.016, 16326.531]",0.218715093549468
"(5, 10]","(-20, -19]","(16326.531, 16780.045]",0.229882050131377
"(5, 10]","(-20, -19]","(16780.045, 17233.56]",0.237000902908593
"(5, 10]","(-20, -19]","(17233.56, 17687.075]",0.249140823568053
"(5, 10]","(-20, -19]","(17687.075, 18140.59]",0.249140823568053
"(5, 10]","(-20, -19]","(18140.59, 18594.104]",0.249140823568053
"(5, 10]","(-20, -19]","(18594.104, 19047.619]",0.255297142156474
"(5, 10]","(-20, -19]","(19047.619, 19501.134]",0.268203005119673
"(5, 10]","(-20, -19]","(19501.134, 19954.649]",0.268203005119673
"(5, 10]","(-20, -19]","(19954.649, 20408.163]",0.268203005119673
"(5, 10]","(-20, -19]","(20408.163, 20861.678]",0.271660776252563
"(5, 10]","(-20, -19]","(20861.678, 21315.193]",0.271660776252563
"(5, 10]","(-20, -19]","(21315.193, 21768.707]",0.257573379148078
"(5, 10]","(-20, -19]","(21768.707, 22222.222]",0.257573379148078
"(5, 10]","(-20, -19]","(22222.222, 22675.737]",0.266750823355375
"(5, 10]","(-20, -19]","(22675.737, 23129.252]",0.266750823355375
"(5, 10]","(-20, -19]","(23129.252, 23582.766]",0.309388663788293
"(5, 10]","(-20, -19]","(23582.766, 24036.281]",0.29585017062627
"(5, 10]","(-20, -19]","(24036.281, 24489.796]",0.29585017062627
"(5, 10]","(-20, -19]","(24489.796, 24943.311]",0.315111901935516
"(5, 10]","(-20, -19]","(24943.311, 25396.825]",0.330925504409328
"(5, 10]","(-20, -19]","(25396.825, 25850.34]",0.364609718546231
"(5, 10]","(-20, -19]","(25850.34, 26303.855]",0.333490365877452
"(5, 10]","(-20, -19]","(26303.855, 26757.37]",0.333490365877452
"(5, 10]","(-20, -19]","(26757.37, 27210.884]",0.361721405422129
"(5, 10]","(-20, -19]","(27210.884, 27664.399]",0.304062444561173
"(5, 10]","(-20, -19]","(27664.399, 28117.914]",0.304062444561173
"(5, 10]","(-20, -19]","(28117.914, 28571.429]",0.262779518878224
"(5, 10]","(-20, -19]","(28571.429, 29024.943]",0.262779518878224
"(5, 10]","(-20, -19]","(29024.943, 29478.458]",0.262779518878224
"(5, 10]","(-20, -19]","(29478.458, 29931.973]",0.262779518878224
"(5, 10]","(-20, -19]","(29931.973, 30385.488]",0.261056619710531
"(5, 10]","(-20, -19]","(30385.488, 30839.002]",0.261056619710531
"(5, 10]","(-20, -19]","(30839.002, 31292.517]",0.261056619710531
"(5, 10]","(-20, -19]","(31292.517, 31746.032]",0.261056619710531
"(5, 10]","(-20, -19]","(31746.032, 32199.546]",0.266596964572325
"(5, 10]","(-20, -19]","(32199.546, 32653.061]",0.272103710613382
"(5, 10]","(-20, -19]","(32653.061, 33106.576]",0.284143242914425
"(5, 10]","(-20, -19]","(33106.576, 33560.091]",0.284143242914425
"(5, 10]","(-20, -19]","(33560.091, 34013.605]",0.296454975795093
"(5, 10]","(-20, -19]","(34013.605, 34467.12]",0.286316807351709
"(5, 10]","(-20, -19]","(34467.12, 34920.635]",0.286316807351709
"(5, 10]","(-20, -19]","(34920.635, 35374.15]",0.294216257153061
"(5, 10]","(-20, -19]","(35374.15, 35827.664]",0.294216257153061
"(5, 10]","(-20, -19]","(35827.664, 36281.179]",0.294216257153061
"(10, 15]","(-20, -19]","(11337.868, 11791.383]",0.131160386537157
"(10, 15]","(-20, -19]","(11791.383, 12244.898]",0.131160386537157
"(10, 15]","(-20, -19]","(12244.898, 12698.413]",0.131160386537157
"(10, 15]","(-20, -19]","(12698.413, 13151.927]",0.131160386537157
"(10, 15]","(-20, -19]","(13151.927, 13605.442]",0.120322403145399
"(10, 15]","(-20, -19]","(13605.442, 14058.957]",0.120322403145399
"(10, 15]","(-20, -19]","(14058.957, 14512.472]",0.112928327942462
"(10, 15]","(-20, -19]","(14512.472, 14965.986]",0.0896361035167537
"(10, 15]","(-20, -19]","(14965.986, 15419.501]",0.0896361035167537
"(10, 15]","(-20, -19]","(15419.501, 15873.016]",0.0896361035167537
"(10, 15]","(-20, -19]","(15873.016, 16326.531]",0.0896361035167537
"(10, 15]","(-20, -19]","(16326.531, 16780.045]",0.0947831278162756
"(10, 15]","(-20, -19]","(16780.045, 17233.56]",0.0947831278162756
"(10, 15]","(-20, -19]","(17233.56, 17687.075]",0.0947831278162756
"(10, 15]","(-20, -19]","(17687.075, 18140.59]",0.0947831278162756
"(10, 15]","(-20, -19]","(18140.59, 18594.104]",0.0947831278162756
"(10, 15]","(-20, -19]","(18594.104, 19047.619]",0.0947831278162756
"(10, 15]","(-20, -19]","(19047.619, 19501.134]",0.0947831278162756
"(10, 15]","(-20, -19]","(19501.134, 19954.649]",0.0947831278162756
"(10, 15]","(-20, -19]","(19954.649, 20408.163]",0.0947831278162756
"(10, 15]","(-20, -19]","(20408.163, 20861.678]",0.0914397179244513
"(10, 15]","(-20, -19]","(20861.678, 21315.193]",0.0914397179244513
"(10, 15]","(-20, -19]","(21315.193, 21768.707]",0.0914397179244513
"(10, 15]","(-20, -19]","(21768.707, 22222.222]",0.095003710043111
"(10, 15]","(-20, -19]","(22222.222, 22675.737]",0.095003710043111
"(10, 15]","(-20, -19]","(22675.737, 23129.252]",0.095003710043111
"(10, 15]","(-20, -19]","(23129.252, 23582.766]",0.095003710043111
"(10, 15]","(-20, -19]","(23582.766, 24036.281]",0.095003710043111
"(10, 15]","(-20, -19]","(24036.281, 24489.796]",0.0910146739112773
"(10, 15]","(-20, -19]","(24489.796, 24943.311]",0.0829489279249446
"(10, 15]","(-20, -19]","(24943.311, 25396.825]",0.0829489279249446
"(10, 15]","(-20, -19]","(25396.825, 25850.34]",0.0829489279249446
"(10, 15]","(-20, -19]","(25850.34, 26303.855]",0.0829489279249446
"(10, 15]","(-20, -19]","(26303.855, 26757.37]",0.0829489279249446
"(10, 15]","(-20, -19]","(26757.37, 27210.884]",0.0829489279249446
"(10, 15]","(-20, -19]","(27210.884, 27664.399]",0.0829489279249446
"(10, 15]","(-20, -19]","(27664.399, 28117.914]",0.0829489279249446
"(10, 15]","(-20, -19]","(28117.914, 28571.429]",0.0944584866696778
"(10, 15]","(-20, -19]","(28571.429, 29024.943]",0.0884266028558206
"(10, 15]","(-20, -19]","(29024.943, 29478.458]",0.0884266028558206
"(10, 15]","(-20, -19]","(29478.458, 29931.973]",0.0884266028558206
"(10, 15]","(-20, -19]","(29931.973, 30385.488]",0.0884266028558206
"(10, 15]","(-20, -19]","(30385.488, 30839.002]",0.0884266028558206
"(10, 15]","(-20, -19]","(30839.002, 31292.517]",0.0884266028558206
"(10, 15]","(-20, -19]","(31292.517, 31746.032]",0.0884266028558206
"(10, 15]","(-20, -19]","(31746.032, 32199.546]",0.135745208309592
"(10, 15]","(-20, -19]","(32199.546, 32653.061]",0.0854375959739321
"(10, 15]","(-20, -19]","(32653.061, 33106.576]",0.0828693010308063
"(10, 15]","(-20, -19]","(33106.576, 33560.091]",0.0828693010308063
"(10, 15]","(-20, -19]","(33560.091, 34013.605]",0.0828693010308063
"(10, 15]","(-20, -19]","(34013.605, 34467.12]",0.0910284728257642
"(10, 15]","(-20, -19]","(34467.12, 34920.635]",0.0910284728257642
"(10, 15]","(-20, -19]","(34920.635, 35374.15]",0.099571676271808
"(10, 15]","(-20, -19]","(35374.15, 35827.664]",0.099571676271808
"(10, 15]","(-20, -19]","(35827.664, 36281.179]",0.099571676271808
"(15, 20]","(-20, -19]","(11337.868, 11791.383]",0.119960202781422
"(15, 20]","(-20, -19]","(11791.383, 12244.898]",0.119960202781422
"(15, 20]","(-20, -19]","(12244.898, 12698.413]",0.119960202781422
"(15, 20]","(-20, -19]","(12698.413, 13151.927]",0.119960202781422
"(15, 20]","(-20, -19]","(13151.927, 13605.442]",0.106911334487659
"(15, 20]","(-20, -19]","(13605.442, 14058.957]",0.106911334487659
"(15, 20]","(-20, -19]","(14058.957, 14512.472]",0.106911334487659
"(15, 20]","(-20, -19]","(14512.472, 14965.986]",0.0999416496670666
"(15, 20]","(-20, -19]","(14965.986, 15419.501]",0.0999416496670666
"(15, 20]","(-20, -19]","(15419.501, 15873.016]",0.0999416496670666
"(15, 20]","(-20, -19]","(15873.016, 16326.531]",0.0999416496670666
"(15, 20]","(-20, -19]","(16326.531, 16780.045]",0.0999416496670666
"(15, 20]","(-20, -19]","(16780.045, 17233.56]",0.0999416496670666
"(15, 20]","(-20, -19]","(17233.56, 17687.075]",0.101965939106058
"(15, 20]","(-20, -19]","(17687.075, 18140.59]",0.101965939106058
"(15, 20]","(-20, -19]","(18140.59, 18594.104]",0.101965939106058
"(15, 20]","(-20, -19]","(18594.104, 19047.619]",0.101965939106058
"(15, 20]","(-20, -19]","(19047.619, 19501.134]",0.101965939106058
"(15, 20]","(-20, -19]","(19501.134, 19954.649]",0.101965939106058
"(15, 20]","(-20, -19]","(19954.649, 20408.163]",0.101965939106058
"(15, 20]","(-20, -19]","(20408.163, 20861.678]",0.101965939106058
"(15, 20]","(-20, -19]","(20861.678, 21315.193]",0.101965939106058
"(15, 20]","(-20, -19]","(21315.193, 21768.707]",0.101965939106058
"(15, 20]","(-20, -19]","(21768.707, 22222.222]",0.105529931224718
"(15, 20]","(-20, -19]","(22222.222, 22675.737]",0.105529931224718
"(15, 20]","(-20, -19]","(22675.737, 23129.252]",0.105529931224718
"(15, 20]","(-20, -19]","(23129.252, 23582.766]",0.105529931224718
"(15, 20]","(-20, -19]","(23582.766, 24036.281]",0.105529931224718
"(15, 20]","(-20, -19]","(24036.281, 24489.796]",0.101540895092884
"(15, 20]","(-20, -19]","(24489.796, 24943.311]",0.0999268701543994
"(15, 20]","(-20, -19]","(24943.311, 25396.825]",0.0999268701543994
"(15, 20]","(-20, -19]","(25396.825, 25850.34]",0.0999268701543994
"(15, 20]","(-20, -19]","(25850.34, 26303.855]",0.0999268701543994
"(15, 20]","(-20, -19]","(26303.855, 26757.37]",0.0999268701543994
"(15, 20]","(-20, -19]","(26757.37, 27210.884]",0.0999268701543994
"(15, 20]","(-20, -19]","(27210.884, 27664.399]",0.0999268701543994
"(15, 20]","(-20, -19]","(27664.399, 28117.914]",0.0999268701543994
"(15, 20]","(-20, -19]","(28117.914, 28571.429]",0.1114214393222
"(15, 20]","(-20, -19]","(28571.429, 29024.943]",0.109795199087302
"(15, 20]","(-20, -19]","(29024.943, 29478.458]",0.109795199087302
"(15, 20]","(-20, -19]","(29478.458, 29931.973]",0.109795199087302
"(15, 20]","(-20, -19]","(29931.973, 30385.488]",0.109795199087302
"(15, 20]","(-20, -19]","(30385.488, 30839.002]",0.103008549887311
"(15, 20]","(-20, -19]","(30839.002, 31292.517]",0.103008549887311
"(15, 20]","(-20, -19]","(31292.517, 31746.032]",0.103008549887311
"(15, 20]","(-20, -19]","(31746.032, 32199.546]",0.150327155341083
"(15, 20]","(-20, -19]","(32199.546, 32653.061]",0.100019543005423
"(15, 20]","(-20, -19]","(32653.061, 33106.576]",0.10212405148234
"(15, 20]","(-20, -19]","(33106.576, 33560.091]",0.10212405148234
"(15, 20]","(-20, -19]","(33560.091, 34013.605]",0.10212405148234
"(15, 20]","(-20, -19]","(34013.605, 34467.12]",0.110283223277298
"(15, 20]","(-20, -19]","(34467.12, 34920.635]",0.109978575017274
"(15, 20]","(-20, -19]","(34920.635, 35374.15]",0.118521778463317
"(15, 20]","(-20, -19]","(35374.15, 35827.664]",0.118521778463317
"(15, 20]","(-20, -19]","(35827.664, 36281.179]",0.128004719661836
"(20, 25]","(-20, -19]","(11337.868, 11791.383]",0.0488043494833851
"(20, 25]","(-20, -19]","(11791.383, 12244.898]",0.0488043494833851
"(20, 25]","(-20, -19]","(12244.898, 12698.413]",0.0488043494833851
"(20, 25]","(-20, -19]","(12698.413, 13151.927]",0.0488043494833851
"(20, 25]","(-20, -19]","(13151.927, 13605.442]",0.0421674628897493
"(20, 25]","(-20, -19]","(13605.442, 14058.957]",0.0421674628897493
"(20, 25]","(-20, -19]","(14058.957, 14512.472]",0.0421674628897493
"(20, 25]","(-20, -19]","(14512.472, 14965.986]",0.0421674628897493
"(20, 25]","(-20, -19]","(14965.986, 15419.501]",0.0421674628897493
"(20, 25]","(-20, -19]","(15419.501, 15873.016]",0.0421674628897493
"(20, 25]","(-20, -19]","(15873.016, 16326.531]",0.0421674628897493
"(20, 25]","(-20, -19]","(16326.531, 16780.045]",0.0421674628897493
"(20, 25]","(-20, -19]","(16780.045, 17233.56]",0.0421674628897493
"(20, 25]","(-20, -19]","(17233.56, 17687.075]",0.0421674628897493
"(20, 25]","(-20, -19]","(17687.075, 18140.59]",0.0421674628897493
"(20, 25]","(-20, -19]","(18140.59, 18594.104]",0.0421674628897493
"(20, 25]","(-20, -19]","(18594.104, 19047.619]",0.0421674628897493
"(20, 25]","(-20, -19]","(19047.619, 19501.134]",0.0421674628897493
"(20, 25]","(-20, -19]","(19501.134, 19954.649]",0.0421674628897493
"(20, 25]","(-20, -19]","(19954.649, 20408.163]",0.0421674628897493
"(20, 25]","(-20, -19]","(20408.163, 20861.678]",0.0421674628897493
"(20, 25]","(-20, -19]","(20861.678, 21315.193]",0.0421674628897493
"(20, 25]","(-20, -19]","(21315.193, 21768.707]",0.0421674628897493
"(20, 25]","(-20, -19]","(21768.707, 22222.222]",0.0421674628897493
"(20, 25]","(-20, -19]","(22222.222, 22675.737]",0.0421674628897493
"(20, 25]","(-20, -19]","(22675.737, 23129.252]",0.0421674628897493
"(20, 25]","(-20, -19]","(23129.252, 23582.766]",0.0421674628897493
"(20, 25]","(-20, -19]","(23582.766, 24036.281]",0.0416721190094244
"(20, 25]","(-20, -19]","(24036.281, 24489.796]",0.0416721190094244
"(20, 25]","(-20, -19]","(24489.796, 24943.311]",0.0416721190094244
"(20, 25]","(-20, -19]","(24943.311, 25396.825]",0.0416721190094244
"(20, 25]","(-20, -19]","(25396.825, 25850.34]",0.0416721190094244
"(20, 25]","(-20, -19]","(25850.34, 26303.855]",0.0416721190094244
"(20, 25]","(-20, -19]","(26303.855, 26757.37]",0.0416721190094244
"(20, 25]","(-20, -19]","(26757.37, 27210.884]",0.0416721190094244
"(20, 25]","(-20, -19]","(27210.884, 27664.399]",0.0416721190094244
"(20, 25]","(-20, -19]","(27664.399, 28117.914]",0.0416721190094244
"(20, 25]","(-20, -19]","(28117.914, 28571.429]",0.0579990446863733
"(20, 25]","(-20, -19]","(28571.429, 29024.943]",0.0505437462807189
"(20, 25]","(-20, -19]","(29024.943, 29478.458]",0.0505437462807189
"(20, 25]","(-20, -19]","(29478.458, 29931.973]",0.0505437462807189
"(20, 25]","(-20, -19]","(29931.973, 30385.488]",0.0505437462807189
"(20, 25]","(-20, -19]","(30385.488, 30839.002]",0.0498274567725503
"(20, 25]","(-20, -19]","(30839.002, 31292.517]",0.0498274567725503
"(20, 25]","(-20, -19]","(31292.517, 31746.032]",0.0498274567725503
"(20, 25]","(-20, -19]","(31746.032, 32199.546]",0.0971460622263221
"(20, 25]","(-20, -19]","(32199.546, 32653.061]",0.0468384498906617
"(20, 25]","(-20, -19]","(32653.061, 33106.576]",0.046524486611686
"(20, 25]","(-20, -19]","(33106.576, 33560.091]",0.046524486611686
"(20, 25]","(-20, -19]","(33560.091, 34013.605]",0.046524486611686
"(20, 25]","(-20, -19]","(34013.605, 34467.12]",0.0546836584066439
"(20, 25]","(-20, -19]","(34467.12, 34920.635]",0.0580525020933455
"(20, 25]","(-20, -19]","(34920.635, 35374.15]",0.0609755234757551
"(20, 25]","(-20, -19]","(35374.15, 35827.664]",0.0609755234757551
"(20, 25]","(-20, -19]","(35827.664, 36281.179]",0.0656212434694232
"(25, 30]","(-20, -19]","(11337.868, 11791.383]",0.0402219212333327
"(25, 30]","(-20, -19]","(11791.383, 12244.898]",0.0402219212333327
"(25, 30]","(-20, -19]","(12244.898, 12698.413]",0.0402219212333327
"(25, 30]","(-20, -19]","(12698.413, 13151.927]",0.0402219212333327
"(25, 30]","(-20, -19]","(13151.927, 13605.442]",0.033585034639697
"(25, 30]","(-20, -19]","(13605.442, 14058.957]",0.033585034639697
"(25, 30]","(-20, -19]","(14058.957, 14512.472]",0.033585034639697
"(25, 30]","(-20, -19]","(14512.472, 14965.986]",0.033585034639697
"(25, 30]","(-20, -19]","(14965.986, 15419.501]",0.033585034639697
"(25, 30]","(-20, -19]","(15419.501, 15873.016]",0.033585034639697
"(25, 30]","(-20, -19]","(15873.016, 16326.531]",0.033585034639697
"(25, 30]","(-20, -19]","(16326.531, 16780.045]",0.0328726951142358
"(25, 30]","(-20, -19]","(16780.045, 17233.56]",0.0328726951142358
"(25, 30]","(-20, -19]","(17233.56, 17687.075]",0.0328726951142358
"(25, 30]","(-20, -19]","(17687.075, 18140.59]",0.0328726951142358
"(25, 30]","(-20, -19]","(18140.59, 18594.104]",0.0340198153871285
"(25, 30]","(-20, -19]","(18594.104, 19047.619]",0.0340198153871285
"(25, 30]","(-20, -19]","(19047.619, 19501.134]",0.0340198153871285
"(25, 30]","(-20, -19]","(19501.134, 19954.649]",0.0340198153871285
"(25, 30]","(-20, -19]","(19954.649, 20408.163]",0.0340198153871285
"(25, 30]","(-20, -19]","(20408.163, 20861.678]",0.0340198153871285
"(25, 30]","(-20, -19]","(20861.678, 21315.193]",0.0340198153871285
"(25, 30]","(-20, -19]","(21315.193, 21768.707]",0.0340198153871285
"(25, 30]","(-20, -19]","(21768.707, 22222.222]",0.0340198153871285
"(25, 30]","(-20, -19]","(22222.222, 22675.737]",0.0340198153871285
"(25, 30]","(-20, -19]","(22675.737, 23129.252]",0.0340198153871285
"(25, 30]","(-20, -19]","(23129.252, 23582.766]",0.0340198153871285
"(25, 30]","(-20, -19]","(23582.766, 24036.281]",0.0329305186540184
"(25, 30]","(-20, -19]","(24036.281, 24489.796]",0.0329305186540184
"(25, 30]","(-20, -19]","(24489.796, 24943.311]",0.0329305186540184
"(25, 30]","(-20, -19]","(24943.311, 25396.825]",0.0329305186540184
"(25, 30]","(-20, -19]","(25396.825, 25850.34]",0.0329305186540184
"(25, 30]","(-20, -19]","(25850.34, 26303.855]",0.0329305186540184
"(25, 30]","(-20, -19]","(26303.855, 26757.37]",0.0329305186540184
"(25, 30]","(-20, -19]","(26757.37, 27210.884]",0.0329305186540184
"(25, 30]","(-20, -19]","(27210.884, 27664.399]",0.0329305186540184
"(25, 30]","(-20, -19]","(27664.399, 28117.914]",0.0344387117767637
"(25, 30]","(-20, -19]","(28117.914, 28571.429]",0.0469138005245503
"(25, 30]","(-20, -19]","(28571.429, 29024.943]",0.0395275796050393
"(25, 30]","(-20, -19]","(29024.943, 29478.458]",0.0387680308285473
"(25, 30]","(-20, -19]","(29478.458, 29931.973]",0.0395742176716316
"(25, 30]","(-20, -19]","(29931.973, 30385.488]",0.0395742176716316
"(25, 30]","(-20, -19]","(30385.488, 30839.002]",0.0388579281634629
"(25, 30]","(-20, -19]","(30839.002, 31292.517]",0.0388579281634629
"(25, 30]","(-20, -19]","(31292.517, 31746.032]",0.0388579281634629
"(25, 30]","(-20, -19]","(31746.032, 32199.546]",0.0388579281634629
"(25, 30]","(-20, -19]","(32199.546, 32653.061]",0.0388579281634629
"(25, 30]","(-20, -19]","(32653.061, 33106.576]",0.0385439648844872
"(25, 30]","(-20, -19]","(33106.576, 33560.091]",0.0385439648844872
"(25, 30]","(-20, -19]","(33560.091, 34013.605]",0.0385439648844872
"(25, 30]","(-20, -19]","(34013.605, 34467.12]",0.0385439648844872
"(25, 30]","(-20, -19]","(34467.12, 34920.635]",0.0382393166244624
"(25, 30]","(-20, -19]","(34920.635, 35374.15]",0.0425318538062678
"(25, 30]","(-20, -19]","(35374.15, 35827.664]",0.0474534979284754
"(25, 30]","(-20, -19]","(35827.664, 36281.179]",0.053334953774486
"(30, 35]","(-20, -19]","(11337.868, 11791.383]",0.0313242762092975
"(30, 35]","(-20, -19]","(11791.383, 12244.898]",0.0313242762092975
"(30, 35]","(-20, -19]","(12244.898, 12698.413]",0.0313242762092975
"(30, 35]","(-20, -19]","(12698.413, 13151.927]",0.0313242762092975
"(30, 35]","(-20, -19]","(13151.927, 13605.442]",0.0313242762092975
"(30, 35]","(-20, -19]","(13605.442, 14058.957]",0.0313242762092975
"(30, 35]","(-20, -19]","(14058.957, 14512.472]",0.0313242762092975
"(30, 35]","(-20, -19]","(14512.472, 14965.986]",0.0313242762092975
"(30, 35]","(-20, -19]","(14965.986, 15419.501]",0.0313242762092975
"(30, 35]","(-20, -19]","(15419.501, 15873.016]",0.0313242762092975
"(30, 35]","(-20, -19]","(15873.016, 16326.531]",0.0330393402481887
"(30, 35]","(-20, -19]","(16326.531, 16780.045]",0.0323270007227275
"(30, 35]","(-20, -19]","(16780.045, 17233.56]",0.0311680227302255
"(30, 35]","(-20, -19]","(17233.56, 17687.075]",0.0311680227302255
"(30, 35]","(-20, -19]","(17687.075, 18140.59]",0.0311680227302255
"(30, 35]","(-20, -19]","(18140.59, 18594.104]",0.0370956662471238
"(30, 35]","(-20, -19]","(18594.104, 19047.619]",0.0370956662471238
"(30, 35]","(-20, -19]","(19047.619, 19501.134]",0.0370956662471238
"(30, 35]","(-20, -19]","(19501.134, 19954.649]",0.0370956662471238
"(30, 35]","(-20, -19]","(19954.649, 20408.163]",0.0370956662471238
"(30, 35]","(-20, -19]","(20408.163, 20861.678]",0.0370956662471238
"(30, 35]","(-20, -19]","(20861.678, 21315.193]",0.0429658203781085
"(30, 35]","(-20, -19]","(21315.193, 21768.707]",0.037810001699195
"(30, 35]","(-20, -19]","(21768.707, 22222.222]",0.037810001699195
"(30, 35]","(-20, -19]","(22222.222, 22675.737]",0.037810001699195
"(30, 35]","(-20, -19]","(22675.737, 23129.252]",0.037810001699195
"(30, 35]","(-20, -19]","(23129.252, 23582.766]",0.037810001699195
"(30, 35]","(-20, -19]","(23582.766, 24036.281]",0.0372160488464097
"(30, 35]","(-20, -19]","(24036.281, 24489.796]",0.0372160488464097
"(30, 35]","(-20, -19]","(24489.796, 24943.311]",0.0372160488464097
"(30, 35]","(-20, -19]","(24943.311, 25396.825]",0.0372160488464097
"(30, 35]","(-20, -19]","(25396.825, 25850.34]",0.0372160488464097
"(30, 35]","(-20, -19]","(25850.34, 26303.855]",0.0372160488464097
"(30, 35]","(-20, -19]","(26303.855, 26757.37]",0.0372160488464097
"(30, 35]","(-20, -19]","(26757.37, 27210.884]",0.0372160488464097
"(30, 35]","(-20, -19]","(27210.884, 27664.399]",0.0372160488464097
"(30, 35]","(-20, -19]","(27664.399, 28117.914]",0.0410582302962484
"(30, 35]","(-20, -19]","(28117.914, 28571.429]",0.0410582302962484
"(30, 35]","(-20, -19]","(28571.429, 29024.943]",0.0410582302962484
"(30, 35]","(-20, -19]","(29024.943, 29478.458]",0.0427664037861502
"(30, 35]","(-20, -19]","(29478.458, 29931.973]",0.0509234205217047
