"speed_mph_float_bins","grade_percent_float_bins","mass_kg_float_bins","rate"
"(0, 5]","(-20, -19]","(31746.032, 32199.546]",-4.44259869703624
"(0, 5]","(-20, -19]","(32199.546, 32653.061]",-4.44259869703624
"(0, 5]","(-20, -19]","(32653.061, 33106.576]",-4.44259869703624
"(0, 5]","(-20, -19]","(33106.576, 33560.091]",-4.44259869703624
"(0, 5]","(-20, -19]","(33560.091, 34013.605]",-4.44259869703624
"(0, 5]","(-20, -19]","(34013.605, 34467.12]",-4.44259869703624
"(0, 5]","(-20, -19]","(34467.12, 34920.635]",-4.44259869703624
"(0, 5]","(-20, -19]","(34920.635, 35374.15]",-4.44259869703624
"(0, 5]","(-20, -19]","(35374.15, 35827.664]",-4.44259869703624
"(0, 5]","(-20, -19]","(35827.664, 36281.179]",-4.44259869703624
"(5, 10]","(-20, -19]","(11337.868, 11791.383]",-3.44943542640847
"(5, 10]","(-20, -19]","(11791.383, 12244.898]",-3.44943542640847
"(5, 10]","(-20, -19]","(12244.898, 12698.413]",-3.44943542640847
"(5, 10]","(-20, -19]","(12698.413, 13151.927]",-3.44943542640847
"(5, 10]","(-20, -19]","(13151.927, 13605.442]",-3.44943542640847
"(5, 10]","(-20, -19]","(13605.442, 14058.957]",-3.44943542640847
"(5, 10]","(-20, -19]","(14058.957, 14512.472]",-3.44943542640847
"(5, 10]","(-20, -19]","(14512.472, 14965.986]",-3.44943542640847
"(5, 10]","(-20, -19]","(14965.986, 15419.501]",-3.44943542640847
"(5, 10]","(-20, -19]","(15419.501, 15873.016]",-4.02886920722305
"(5, 10]","(-20, -19]","(15873.016, 16326.531]",-4.02886920722305
"(5, 10]","(-20, -19]","(16326.531, 16780.045]",-4.84957692356754
"(5, 10]","(-20, -19]","(16780.045, 17233.56]",-4.84957692356754
"(5, 10]","(-20, -19]","(17233.56, 17687.075]",-4.43719031736133
"(5, 10]","(-20, -19]","(17687.075, 18140.59]",-4.43719031736133
"(5, 10]","(-20, -19]","(18140.59, 18594.104]",-4.43719031736133
"(5, 10]","(-20, -19]","(18594.104, 19047.619]",-5.1684025572968
"(5, 10]","(-20, -19]","(19047.619, 19501.134]",-6.11499466829205
"(5, 10]","(-20, -19]","(19501.134, 19954.649]",-6.11499466829205
"(5, 10]","(-20, -19]","(19954.649, 20408.163]",-6.11499466829205
"(5, 10]","(-20, -19]","(20408.163, 20861.678]",-6.11499466829205
"(5, 10]","(-20, -19]","(20861.678, 21315.193]",-6.11499466829205
"(5, 10]","(-20, -19]","(21315.193, 21768.707]",-6.11499466829205
"(5, 10]","(-20, -19]","(21768.707, 22222.222]",-6.11499466829205
"(5, 10]","(-20, -19]","(22222.222, 22675.737]",-6.11499466829205
"(5, 10]","(-20, -19]","(22675.737, 23129.252]",-6.96184640813863
"(5, 10]","(-20, -19]","(23129.252, 23582.766]",-6.96184640813863
"(5, 10]","(-20, -19]","(23582.766, 24036.281]",-6.96184640813863
"(5, 10]","(-20, -19]","(24036.281, 24489.796]",-6.96184640813863
"(5, 10]","(-20, -19]","(24489.796, 24943.311]",-6.96184640813863
"(5, 10]","(-20, -19]","(24943.311, 25396.825]",-6.50395322870618
"(5, 10]","(-20, -19]","(25396.825, 25850.34]",-6.50395322870618
"(5, 10]","(-20, -19]","(25850.34, 26303.855]",-6.50395322870618
"(5, 10]","(-20, -19]","(26303.855, 26757.37]",-6.50395322870618
"(5, 10]","(-20, -19]","(26757.37, 27210.884]",-6.50395322870618
"(5, 10]","(-20, -19]","(27210.884, 27664.399]",-6.50395322870618
"(5, 10]","(-20, -19]","(27664.399, 28117.914]",-7.6458994011014
"(5, 10]","(-20, -19]","(28117.914, 28571.429]",-8.33916552608023
"(5, 10]","(-20, -19]","(28571.429, 29024.943]",-9.04673970403796
"(5, 10]","(-20, -19]","(29024.943, 29478.458]",-9.04673970403796
"(5, 10]","(-20, -19]","(29478.458, 29931.973]",-9.04673970403796
"(5, 10]","(-20, -19]","(29931.973, 30385.488]",-9.04673970403796
"(5, 10]","(-20, -19]","(30385.488, 30839.002]",-9.04673970403796
"(5, 10]","(-20, -19]","(30839.002, 31292.517]",-9.04673970403796
"(5, 10]","(-20, -19]","(31292.517, 31746.032]",-9.04673970403796
"(5, 10]","(-20, -19]","(31746.032, 32199.546]",-9.04673970403796
"(5, 10]","(-20, -19]","(32199.546, 32653.061]",-9.04673970403796
"(5, 10]","(-20, -19]","(32653.061, 33106.576]",-9.04673970403796
"(5, 10]","(-20, -19]","(33106.576, 33560.091]",-9.04673970403796
"(5, 10]","(-20, -19]","(33560.091, 34013.605]",-9.04673970403796
"(5, 10]","(-20, -19]","(34013.605, 34467.12]",-9.04673970403796
"(5, 10]","(-20, -19]","(34467.12, 34920.635]",-9.04673970403796
"(5, 10]","(-20, -19]","(34920.635, 35374.15]",-9.04673970403796
"(5, 10]","(-20, -19]","(35374.15, 35827.664]",-9.04673970403796
"(5, 10]","(-20, -19]","(35827.664, 36281.179]",-9.04673970403796
"(10, 15]","(-20, -19]","(11337.868, 11791.383]",-9.59108737905027
"(10, 15]","(-20, -19]","(11791.383, 12244.898]",-9.59108737905027
"(10, 15]","(-20, -19]","(12244.898, 12698.413]",-9.59108737905027
"(10, 15]","(-20, -19]","(12698.413, 13151.927]",-9.59108737905027
"(10, 15]","(-20, -19]","(13151.927, 13605.442]",-9.59108737905027
"(10, 15]","(-20, -19]","(13605.442, 14058.957]",-9.59108737905027
"(10, 15]","(-20, -19]","(14058.957, 14512.472]",-9.59108737905027
"(10, 15]","(-20, -19]","(14512.472, 14965.986]",-9.59108737905027
"(10, 15]","(-20, -19]","(14965.986, 15419.501]",-9.59108737905027
"(10, 15]","(-20, -19]","(15419.501, 15873.016]",-10.7140651543725
"(10, 15]","(-20, -19]","(15873.016, 16326.531]",-10.8074172511977
"(10, 15]","(-20, -19]","(16326.531, 16780.045]",-12.5726863158358
"(10, 15]","(-20, -19]","(16780.045, 17233.56]",-12.8798775849862
"(10, 15]","(-20, -19]","(17233.56, 17687.075]",-12.8798775849862
"(10, 15]","(-20, -19]","(17687.075, 18140.59]",-12.8798775849862
"(10, 15]","(-20, -19]","(18140.59, 18594.104]",-12.8798775849862
"(10, 15]","(-20, -19]","(18594.104, 19047.619]",-13.192856619518
"(10, 15]","(-20, -19]","(19047.619, 19501.134]",-13.2907662705732
"(10, 15]","(-20, -19]","(19501.134, 19954.649]",-13.2907662705732
"(10, 15]","(-20, -19]","(19954.649, 20408.163]",-13.2907662705732
"(10, 15]","(-20, -19]","(20408.163, 20861.678]",-13.2907662705732
"(10, 15]","(-20, -19]","(20861.678, 21315.193]",-13.2907662705732
"(10, 15]","(-20, -19]","(21315.193, 21768.707]",-13.2907662705732
"(10, 15]","(-20, -19]","(21768.707, 22222.222]",-13.2907662705732
"(10, 15]","(-20, -19]","(22222.222, 22675.737]",-13.2907662705732
"(10, 15]","(-20, -19]","(22675.737, 23129.252]",-13.2907662705732
"(10, 15]","(-20, -19]","(23129.252, 23582.766]",-13.2907662705732
"(10, 15]","(-20, -19]","(23582.766, 24036.281]",-13.2907662705732
"(10, 15]","(-20, -19]","(24036.281, 24489.796]",-13.2907662705732
"(10, 15]","(-20, -19]","(24489.796, 24943.311]",-13.2907662705732
"(10, 15]","(-20, -19]","(24943.311, 25396.825]",-13.2907662705732
"(10, 15]","(-20, -19]","(25396.825, 25850.34]",-13.2907662705732
"(10, 15]","(-20, -19]","(25850.34, 26303.855]",-13.2907662705732
"(10, 15]","(-20, -19]","(26303.855, 26757.37]",-13.2907662705732
"(10, 15]","(-20, -19]","(26757.37, 27210.884]",-13.2907662705732
"(10, 15]","(-20, -19]","(27210.884, 27664.399]",-13.2907662705732
"(10, 15]","(-20, -19]","(27664.399, 28117.914]",-13.2907662705732
"(10, 15]","(-20, -19]","(28117.914, 28571.429]",-13.2907662705732
"(10, 15]","(-20, -19]","(28571.429, 29024.943]",-13.2907662705732
"(10, 15]","(-20, -19]","(29024.943, 29478.458]",-13.2907662705732
"(10, 15]","(-20, -19]","(29478.458, 29931.973]",-13.2907662705732
"(10, 15]","(-20, -19]","(29931.973, 30385.488]",-13.2907662705732
"(10, 15]","(-20, -19]","(30385.488, 30839.002]",-13.2907662705732
"(10, 15]","(-20, -19]","(30839.002, 31292.517]",-13.2907662705732
"(10, 15]","(-20, -19]","(31292.517, 31746.032]",-13.2907662705732
"(10, 15]","(-20, -19]","(31746.032, 32199.546]",-13.2907662705732
"(10, 15]","(-20, -19]","(32199.546, 32653.061]",-13.2907662705732
"(10, 15]","(-20, -19]","(32653.061, 33106.576]",-13.2907662705732
"(10, 15]","(-20, -19]","(33106.576, 33560.091]",-13.2907662705732
"(10, 15]","(-20, -19]","(33560.091, 34013.605]",-13.2907662705732
"(10, 15]","(-20, -19]","(34013.605, 34467.12]",-13.2907662705732
"(10, 15]","(-20, -19]","(34467.12, 34920.635]",-13.2907662705732
"(10, 15]","(-20, -19]","(34920.635, 35374.15]",-13.2907662705732
"(10, 15]","(-20, -19]","(35374.15, 35827.664]",-13.2907662705732
"(10, 15]","(-20, -19]","(35827.664, 36281.179]",-13.2907662705732
"(15, 20]","(-20, -19]","(11337.868, 11791.383]",-7.28924091179494
"(15, 20]","(-20, -19]","(11791.383, 12244.898]",-7.28924091179494
"(15, 20]","(-20, -19]","(12244.898, 12698.413]",-7.28924091179494
"(15, 20]","(-20, -19]","(12698.413, 13151.927]",-7.28924091179494
"(15, 20]","(-20, -19]","(13151.927, 13605.442]",-7.28924091179494
"(15, 20]","(-20, -19]","(13605.442, 14058.957]",-7.28924091179494
"(15, 20]","(-20, -19]","(14058.957, 14512.472]",-7.28924091179494
"(15, 20]","(-20, -19]","(14512.472, 14965.986]",-7.28924091179494
"(15, 20]","(-20, -19]","(14965.986, 15419.501]",-7.28924091179494
"(15, 20]","(-20, -19]","(15419.501, 15873.016]",-8.41221868711719
"(15, 20]","(-20, -19]","(15873.016, 16326.531]",-8.50557078394237
"(15, 20]","(-20, -19]","(16326.531, 16780.045]",-10.0203496996238
"(15, 20]","(-20, -19]","(16780.045, 17233.56]",-10.3275409687742
"(15, 20]","(-20, -19]","(17233.56, 17687.075]",-10.5012763247373
"(15, 20]","(-20, -19]","(17687.075, 18140.59]",-10.5012763247373
"(15, 20]","(-20, -19]","(18140.59, 18594.104]",-10.5012763247373
"(15, 20]","(-20, -19]","(18594.104, 19047.619]",-10.577659909952
"(15, 20]","(-20, -19]","(19047.619, 19501.134]",-10.6755695610072
"(15, 20]","(-20, -19]","(19501.134, 19954.649]",-10.6755695610072
"(15, 20]","(-20, -19]","(19954.649, 20408.163]",-10.6755695610072
"(15, 20]","(-20, -19]","(20408.163, 20861.678]",-10.6755695610072
"(15, 20]","(-20, -19]","(20861.678, 21315.193]",-10.6755695610072
"(15, 20]","(-20, -19]","(21315.193, 21768.707]",-10.6755695610072
"(15, 20]","(-20, -19]","(21768.707, 22222.222]",-10.6755695610072
"(15, 20]","(-20, -19]","(22222.222, 22675.737]",-10.6755695610072
"(15, 20]","(-20, -19]","(22675.737, 23129.252]",-10.6755695610072
"(15, 20]","(-20, -19]","(23129.252, 23582.766]",-10.6755695610072
"(15, 20]","(-20, -19]","(23582.766, 24036.281]",-10.6755695610072
"(15, 20]","(-20, -19]","(24036.281, 24489.796]",-10.6755695610072
"(15, 20]","(-20, -19]","(24489.796, 24943.311]",-10.6755695610072
"(15, 20]","(-20, -19]","(24943.311, 25396.825]",-10.6755695610072
"(15, 20]","(-20, -19]","(25396.825, 25850.34]",-10.6755695610072
"(15, 20]","(-20, -19]","(25850.34, 26303.855]",-10.6755695610072
"(15, 20]","(-20, -19]","(26303.855, 26757.37]",-10.6755695610072
"(15, 20]","(-20, -19]","(26757.37, 27210.884]",-10.6755695610072
"(15, 20]","(-20, -19]","(27210.884, 27664.399]",-10.6755695610072
"(15, 20]","(-20, -19]","(27664.399, 28117.914]",-10.6755695610072
"(15, 20]","(-20, -19]","(28117.914, 28571.429]",-10.6755695610072
"(15, 20]","(-20, -19]","(28571.429, 29024.943]",-10.6755695610072
"(15, 20]","(-20, -19]","(29024.943, 29478.458]",-10.6755695610072
"(15, 20]","(-20, -19]","(29478.458, 29931.973]",-10.7872069383073
"(15, 20]","(-20, -19]","(29931.973, 30385.488]",-10.7872069383073
"(15, 20]","(-20, -19]","(30385.488, 30839.002]",-10.7872069383073
"(15, 20]","(-20, -19]","(30839.002, 31292.517]",-10.7872069383073
"(15, 20]","(-20, -19]","(31292.517, 31746.032]",-10.7872069383073
"(15, 20]","(-20, -19]","(31746.032, 32199.546]",-10.7872069383073
"(15, 20]","(-20, -19]","(32199.546, 32653.061]",-10.7872069383073
"(15, 20]","(-20, -19]","(32653.061, 33106.576]",-10.7872069383073
"(15, 20]","(-20, -19]","(33106.576, 33560.091]",-10.7872069383073
"(15, 20]","(-20, -19]","(33560.091, 34013.605]",-10.7872069383073
"(15, 20]","(-20, -19]","(34013.605, 34467.12]",-10.7872069383073
"(15, 20]","(-20, -19]","(34467.12, 34920.635]",-10.7872069383073
"(15, 20]","(-20, -19]","(34920.635, 35374.15]",-10.7872069383073
"(15, 20]","(-20, -19]","(35374.15, 35827.664]",-10.7872069383073
"(15, 20]","(-20, -19]","(35827.664, 36281.179]",-10.7872069383073
"(20, 25]","(-20, -19]","(11337.868, 11791.383]",-7.12354083716531
"(20, 25]","(-20, -19]","(11791.383, 12244.898]",-7.12354083716531
"(20, 25]","(-20, -19]","(12244.898, 12698.413]",-7.12354083716531
"(20, 25]","(-20, -19]","(12698.413, 13151.927]",-7.12354083716531
"(20, 25]","(-20, -19]","(13151.927, 13605.442]",-7.12354083716531
"(20, 25]","(-20, -19]","(13605.442, 14058.957]",-7.12354083716531
"(20, 25]","(-20, -19]","(14058.957, 14512.472]",-7.12354083716531
"(20, 25]","(-20, -19]","(14512.472, 14965.986]",-7.12354083716531
"(20, 25]","(-20, -19]","(14965.986, 15419.501]",-7.12354083716531
"(20, 25]","(-20, -19]","(15419.501, 15873.016]",-8.24651861248755
"(20, 25]","(-20, -19]","(15873.016, 16326.531]",-8.33987070931274
"(20, 25]","(-20, -19]","(16326.531, 16780.045]",-9.85464962499412
"(20, 25]","(-20, -19]","(16780.045, 17233.56]",-10.0842321360906
"(20, 25]","(-20, -19]","(17233.56, 17687.075]",-10.2579674920538
"(20, 25]","(-20, -19]","(17687.075, 18140.59]",-10.2579674920538
"(20, 25]","(-20, -19]","(18140.59, 18594.104]",-10.2579674920538
"(20, 25]","(-20, -19]","(18594.104, 19047.619]",-10.3343510772684
"(20, 25]","(-20, -19]","(19047.619, 19501.134]",-10.4322607283236
"(20, 25]","(-20, -19]","(19501.134, 19954.649]",-10.4322607283236
"(20, 25]","(-20, -19]","(19954.649, 20408.163]",-10.4322607283236
"(20, 25]","(-20, -19]","(20408.163, 20861.678]",-10.4322607283236
"(20, 25]","(-20, -19]","(20861.678, 21315.193]",-10.4322607283236
"(20, 25]","(-20, -19]","(21315.193, 21768.707]",-10.4322607283236
"(20, 25]","(-20, -19]","(21768.707, 22222.222]",-10.4322607283236
"(20, 25]","(-20, -19]","(22222.222, 22675.737]",-10.4322607283236
"(20, 25]","(-20, -19]","(22675.737, 23129.252]",-10.4322607283236
"(20, 25]","(-20, -19]","(23129.252, 23582.766]",-10.4322607283236
"(20, 25]","(-20, -19]","(23582.766, 24036.281]",-10.4322607283236
"(20, 25]","(-20, -19]","(24036.281, 24489.796]",-10.4322607283236
"(20, 25]","(-20, -19]","(24489.796, 24943.311]",-10.4322607283236
"(20, 25]","(-20, -19]","(24943.311, 25396.825]",-10.4322607283236
"(20, 25]","(-20, -19]","(25396.825, 25850.34]",-10.4322607283236
"(20, 25]","(-20, -19]","(25850.34, 26303.855]",-10.4322607283236
"(20, 25]","(-20, -19]","(26303.855, 26757.37]",-10.4322607283236
"(20, 25]","(-20, -19]","(26757.37, 27210.884]",-10.4322607283236
"(20, 25]","(-20, -19]","(27210.884, 27664.399]",-10.4322607283236
"(20, 25]","(-20, -19]","(27664.399, 28117.914]",-10.4322607283236
"(20, 25]","(-20, -19]","(28117.914, 28571.429]",-10.4322607283236
"(20, 25]","(-20, -19]","(28571.429, 29024.943]",-10.4322607283236
"(20, 25]","(-20, -19]","(29024.943, 29478.458]",-10.4322607283236
"(20, 25]","(-20, -19]","(29478.458, 29931.973]",-10.5438981056237
"(20, 25]","(-20, -19]","(29931.973, 30385.488]",-10.5438981056237
"(20, 25]","(-20, -19]","(30385.488, 30839.002]",-10.5438981056237
"(20, 25]","(-20, -19]","(30839.002, 31292.517]",-10.5438981056237
"(20, 25]","(-20, -19]","(31292.517, 31746.032]",-10.5438981056237
"(20, 25]","(-20, -19]","(31746.032, 32199.546]",-10.5438981056237
"(20, 25]","(-20, -19]","(32199.546, 32653.061]",-10.5438981056237
"(20, 25]","(-20, -19]","(32653.061, 33106.576]",-10.5438981056237
"(20, 25]","(-20, -19]","(33106.576, 33560.091]",-10.5438981056237
"(20, 25]","(-20, -19]","(33560.091, 34013.605]",-10.5438981056237
"(20, 25]","(-20, -19]","(34013.605, 34467.12]",-10.5438981056237
"(20, 25]","(-20, -19]","(34467.12, 34920.635]",-10.5438981056237
"(20, 25]","(-20, -19]","(34920.635, 35374.15]",-10.5438981056237
"(20, 25]","(-20, -19]","(35374.15, 35827.664]",-10.5438981056237
"(20, 25]","(-20, -19]","(35827.664, 36281.179]",-10.5438981056237
"(25, 30]","(-20, -19]","(11337.868, 11791.383]",-7.21735085473031
"(25, 30]","(-20, -19]","(11791.383, 12244.898]",-7.21735085473031
"(25, 30]","(-20, -19]","(12244.898, 12698.413]",-7.21735085473031
"(25, 30]","(-20, -19]","(12698.413, 13151.927]",-7.21735085473031
"(25, 30]","(-20, -19]","(13151.927, 13605.442]",-7.21735085473031
"(25, 30]","(-20, -19]","(13605.442, 14058.957]",-7.21735085473031
"(25, 30]","(-20, -19]","(14058.957, 14512.472]",-7.21735085473031
"(25, 30]","(-20, -19]","(14512.472, 14965.986]",-7.21735085473031
"(25, 30]","(-20, -19]","(14965.986, 15419.501]",-7.21735085473031
"(25, 30]","(-20, -19]","(15419.501, 15873.016]",-8.34032863005256
"(25, 30]","(-20, -19]","(15873.016, 16326.531]",-8.43368072687774
"(25, 30]","(-20, -19]","(16326.531, 16780.045]",-9.94845964255913
"(25, 30]","(-20, -19]","(16780.045, 17233.56]",-10.0369338718441
"(25, 30]","(-20, -19]","(17233.56, 17687.075]",-10.0369338718441
"(25, 30]","(-20, -19]","(17687.075, 18140.59]",-10.0369338718441
"(25, 30]","(-20, -19]","(18140.59, 18594.104]",-10.0369338718441
"(25, 30]","(-20, -19]","(18594.104, 19047.619]",-10.1133174570588
"(25, 30]","(-20, -19]","(19047.619, 19501.134]",-10.2112271081139
"(25, 30]","(-20, -19]","(19501.134, 19954.649]",-10.3117906933187
"(25, 30]","(-20, -19]","(19954.649, 20408.163]",-10.3117906933187
"(25, 30]","(-20, -19]","(20408.163, 20861.678]",-10.3117906933187
"(25, 30]","(-20, -19]","(20861.678, 21315.193]",-10.3117906933187
"(25, 30]","(-20, -19]","(21315.193, 21768.707]",-10.3117906933187
"(25, 30]","(-20, -19]","(21768.707, 22222.222]",-10.3117906933187
"(25, 30]","(-20, -19]","(22222.222, 22675.737]",-10.3117906933187
"(25, 30]","(-20, -19]","(22675.737, 23129.252]",-10.3117906933187
"(25, 30]","(-20, -19]","(23129.252, 23582.766]",-10.3117906933187
"(25, 30]","(-20, -19]","(23582.766, 24036.281]",-10.3117906933187
"(25, 30]","(-20, -19]","(24036.281, 24489.796]",-10.3117906933187
"(25, 30]","(-20, -19]","(24489.796, 24943.311]",-10.3117906933187
"(25, 30]","(-20, -19]","(24943.311, 25396.825]",-10.3117906933187
"(25, 30]","(-20, -19]","(25396.825, 25850.34]",-10.3117906933187
"(25, 30]","(-20, -19]","(25850.34, 26303.855]",-10.3117906933187
"(25, 30]","(-20, -19]","(26303.855, 26757.37]",-10.3117906933187
"(25, 30]","(-20, -19]","(26757.37, 27210.884]",-10.3117906933187
"(25, 30]","(-20, -19]","(27210.884, 27664.399]",-10.3117906933187
"(25, 30]","(-20, -19]","(27664.399, 28117.914]",-10.3117906933187
"(25, 30]","(-20, -19]","(28117.914, 28571.429]",-10.3117906933187
"(25, 30]","(-20, -19]","(28571.429, 29024.943]",-10.3117906933187
"(25, 30]","(-20, -19]","(29024.943, 29478.458]",-10.3117906933187
"(25, 30]","(-20, -19]","(29478.458, 29931.973]",-10.4234280706187
"(25, 30]","(-20, -19]","(29931.973, 30385.488]",-10.4234280706187
"(25, 30]","(-20, -19]","(30385.488, 30839.002]",-10.4234280706187
"(25, 30]","(-20, -19]","(30839.002, 31292.517]",-10.4234280706187
"(25, 30]","(-20, -19]","(31292.517, 31746.032]",-10.4234280706187
"(25, 30]","(-20, -19]","(31746.032, 32199.546]",-10.4234280706187
"(25, 30]","(-20, -19]","(32199.546, 32653.061]",-10.4234280706187
"(25, 30]","(-20, -19]","(32653.061, 33106.576]",-10.4234280706187
"(25, 30]","(-20, -19]","(33106.576, 33560.091]",-10.4234280706187
"(25, 30]","(-20, -19]","(33560.091, 34013.605]",-10.4234280706187
"(25, 30]","(-20, -19]","(34013.605, 34467.12]",-10.4234280706187
"(25, 30]","(-20, -19]","(34467.12, 34920.635]",-10.4234280706187
"(25, 30]","(-20, -19]","(34920.635, 35374.15]",-10.4234280706187
"(25, 30]","(-20, -19]","(35374.15, 35827.664]",-10.4234280706187
"(25, 30]","(-20, -19]","(35827.664, 36281.179]",-10.4234280706187
"(30, 35]","(-20, -19]","(11337.868, 11791.383]",-7.742225019392
"(30, 35]","(-20, -19]","(11791.383, 12244.898]",-7.742225019392
"(30, 35]","(-20, -19]","(12244.898, 12698.413]",-7.742225019392
"(30, 35]","(-20, -19]","(12698.413, 13151.927]",-7.742225019392
"(30, 35]","(-20, -19]","(13151.927, 13605.442]",-7.742225019392
"(30, 35]","(-20, -19]","(13605.442, 14058.957]",-7.742225019392
"(30, 35]","(-20, -19]","(14058.957, 14512.472]",-7.742225019392
"(30, 35]","(-20, -19]","(14512.472, 14965.986]",-7.742225019392
"(30, 35]","(-20, -19]","(14965.986, 15419.501]",-7.742225019392
"(30, 35]","(-20, -19]","(15419.501, 15873.016]",-7.742225019392
"(30, 35]","(-20, -19]","(15873.016, 16326.531]",-7.99286312005965
"(30, 35]","(-20, -19]","(16326.531, 16780.045]",-8.91014752520667
"(30, 35]","(-20, -19]","(16780.045, 17233.56]",-8.99862175449164
"(30, 35]","(-20, -19]","(17233.56, 17687.075]",-8.99862175449164
"(30, 35]","(-20, -19]","(17687.075, 18140.59]",-8.99862175449164
"(30, 35]","(-20, -19]","(18140.59, 18594.104]",-8.99862175449164
"(30, 35]","(-20, -19]","(18594.104, 19047.619]",-8.99862175449164
"(30, 35]","(-20, -19]","(19047.619, 19501.134]",-8.99862175449164
"(30, 35]","(-20, -19]","(19501.134, 19954.649]",-9.09918533969634
"(30, 35]","(-20, -19]","(19954.649, 20408.163]",-9.09918533969634
"(30, 35]","(-20, -19]","(20408.163, 20861.678]",-9.09918533969634
"(30, 35]","(-20, -19]","(20861.678, 21315.193]",-9.09918533969634
"(30, 35]","(-20, -19]","(21315.193, 21768.707]",-9.09918533969634
"(30, 35]","(-20, -19]","(21768.707, 22222.222]",-9.09918533969634
"(30, 35]","(-20, -19]","(22222.222, 22675.737]",-9.09918533969634
"(30, 35]","(-20, -19]","(22675.737, 23129.252]",-9.09918533969634
"(30, 35]","(-20, -19]","(23129.252, 23582.766]",-9.14015300700864
"(30, 35]","(-20, -19]","(23582.766, 24036.281]",-9.14015300700864
"(30, 35]","(-20, -19]","(24036.281, 24489.796]",-9.14015300700864
"(30, 35]","(-20, -19]","(24489.796, 24943.311]",-9.14015300700864
"(30, 35]","(-20, -19]","(24943.311, 25396.825]",-9.14015300700864
"(30, 35]","(-20, -19]","(25396.825, 25850.34]",-9.14015300700864
"(30, 35]","(-20, -19]","(25850.34, 26303.855]",-9.14015300700864
"(30, 35]","(-20, -19]","(26303.855, 26757.37]",-9.14015300700864
"(30, 35]","(-20, -19]","(26757.37, 27210.884]",-9.14015300700864
"(30, 35]","(-20, -19]","(27210.884, 27664.399]",-9.14015300700864
