"speed_mph_float_bins","grade_percent_float_bins","mass_kg_float_bins","rate"
"(95, 100]","(-15, -14]","(23129.252, 23582.766]",0.0159656328911368
"(95, 100]","(-15, -14]","(23582.766, 24036.281]",0.0151385732155329
"(95, 100]","(-15, -14]","(24036.281, 24489.796]",0.0151385732155329
"(95, 100]","(-15, -14]","(24489.796, 24943.311]",0.0172021312694797
"(95, 100]","(-15, -14]","(24943.311, 25396.825]",0.0172021312694797
"(95, 100]","(-15, -14]","(25396.825, 25850.34]",0.016434422661582
"(95, 100]","(-15, -14]","(25850.34, 26303.855]",0.0167426443128349
"(95, 100]","(-15, -14]","(26303.855, 26757.37]",0.0129770766478799
"(95, 100]","(-15, -14]","(26757.37, 27210.884]",0.0129770766478799
"(95, 100]","(-15, -14]","(27210.884, 27664.399]",0.017657674760888
"(95, 100]","(-15, -14]","(27664.399, 28117.914]",0.0109310378588511
"(95, 100]","(-15, -14]","(28117.914, 28571.429]",0.0109310378588511
"(95, 100]","(-15, -14]","(28571.429, 29024.943]",0.0210160856200416
"(95, 100]","(-15, -14]","(29024.943, 29478.458]",0.0117132765688964
"(95, 100]","(-15, -14]","(29478.458, 29931.973]",0.0117132765688964
"(95, 100]","(-15, -14]","(29931.973, 30385.488]",0.0110842790097307
"(95, 100]","(-15, -14]","(30385.488, 30839.002]",0.0201358324576917
"(95, 100]","(-15, -14]","(30839.002, 31292.517]",0.0201358324576917
"(95, 100]","(-15, -14]","(31292.517, 31746.032]",0.0204482713577219
"(95, 100]","(-15, -14]","(31746.032, 32199.546]",0.0204482713577219
"(95, 100]","(-15, -14]","(32199.546, 32653.061]",0.0171068452913072
"(95, 100]","(-15, -14]","(32653.061, 33106.576]",0.0102910554680923
"(95, 100]","(-15, -14]","(33106.576, 33560.091]",0.0102910554680923
"(95, 100]","(-15, -14]","(33560.091, 34013.605]",0.0102910554680923
"(95, 100]","(-15, -14]","(34013.605, 34467.12]",0.0102910554680923
"(95, 100]","(-15, -14]","(34467.12, 34920.635]",0.00967625407376576
"(95, 100]","(-15, -14]","(34920.635, 35374.15]",0.00967625407376576
"(95, 100]","(-15, -14]","(35374.15, 35827.664]",0.00972604586654039
"(95, 100]","(-15, -14]","(35827.664, 36281.179]",0.00972604586654039
"(0, 5]","(-14, -13]","(11337.868, 11791.383]",0.147405996602012
"(0, 5]","(-14, -13]","(11791.383, 12244.898]",0.147405996602012
"(0, 5]","(-14, -13]","(12244.898, 12698.413]",0.147405996602012
"(0, 5]","(-14, -13]","(12698.413, 13151.927]",0.147405996602012
"(0, 5]","(-14, -13]","(13151.927, 13605.442]",0.147405996602012
"(0, 5]","(-14, -13]","(13605.442, 14058.957]",0.147405996602012
"(0, 5]","(-14, -13]","(14058.957, 14512.472]",0.147405996602012
"(0, 5]","(-14, -13]","(14512.472, 14965.986]",0.147405996602012
"(0, 5]","(-14, -13]","(14965.986, 15419.501]",0.147405996602012
"(0, 5]","(-14, -13]","(15419.501, 15873.016]",0.147405996602012
"(0, 5]","(-14, -13]","(15873.016, 16326.531]",0.148453249332094
"(0, 5]","(-14, -13]","(16326.531, 16780.045]",0.158327130598154
"(0, 5]","(-14, -13]","(16780.045, 17233.56]",0.145174633890716
"(0, 5]","(-14, -13]","(17233.56, 17687.075]",0.145174633890716
"(0, 5]","(-14, -13]","(17687.075, 18140.59]",0.145174633890716
"(0, 5]","(-14, -13]","(18140.59, 18594.104]",0.142605590240426
"(0, 5]","(-14, -13]","(18594.104, 19047.619]",0.139071289571331
"(0, 5]","(-14, -13]","(19047.619, 19501.134]",0.143867469656734
"(0, 5]","(-14, -13]","(19501.134, 19954.649]",0.143867469656734
"(0, 5]","(-14, -13]","(19954.649, 20408.163]",0.162742145344933
"(0, 5]","(-14, -13]","(20408.163, 20861.678]",0.175388879364915
"(0, 5]","(-14, -13]","(20861.678, 21315.193]",0.193033526164658
"(0, 5]","(-14, -13]","(21315.193, 21768.707]",0.204781230891099
"(0, 5]","(-14, -13]","(21768.707, 22222.222]",0.233440282598223
"(0, 5]","(-14, -13]","(22222.222, 22675.737]",0.237220111823394
"(0, 5]","(-14, -13]","(22675.737, 23129.252]",0.242728015141422
"(0, 5]","(-14, -13]","(23129.252, 23582.766]",0.231060611635555
"(0, 5]","(-14, -13]","(23582.766, 24036.281]",0.214951231516709
"(0, 5]","(-14, -13]","(24036.281, 24489.796]",0.214951231516709
"(0, 5]","(-14, -13]","(24489.796, 24943.311]",0.214951231516709
"(0, 5]","(-14, -13]","(24943.311, 25396.825]",0.225121879913338
"(0, 5]","(-14, -13]","(25396.825, 25850.34]",0.251518404685333
"(0, 5]","(-14, -13]","(25850.34, 26303.855]",0.251518404685333
"(0, 5]","(-14, -13]","(26303.855, 26757.37]",0.251518404685333
"(0, 5]","(-14, -13]","(26757.37, 27210.884]",0.251518404685333
"(0, 5]","(-14, -13]","(27210.884, 27664.399]",0.222989404551423
"(0, 5]","(-14, -13]","(27664.399, 28117.914]",0.222989404551423
"(0, 5]","(-14, -13]","(28117.914, 28571.429]",0.228603062769861
"(0, 5]","(-14, -13]","(28571.429, 29024.943]",0.228603062769861
"(0, 5]","(-14, -13]","(29024.943, 29478.458]",0.238561337463416
"(0, 5]","(-14, -13]","(29478.458, 29931.973]",0.234054303905323
"(0, 5]","(-14, -13]","(29931.973, 30385.488]",0.234054303905323
"(0, 5]","(-14, -13]","(30385.488, 30839.002]",0.234054303905323
"(0, 5]","(-14, -13]","(30839.002, 31292.517]",0.234054303905323
"(0, 5]","(-14, -13]","(31292.517, 31746.032]",0.234054303905323
"(0, 5]","(-14, -13]","(31746.032, 32199.546]",0.234054303905323
"(0, 5]","(-14, -13]","(32199.546, 32653.061]",0.227285277315827
"(0, 5]","(-14, -13]","(32653.061, 33106.576]",0.227285277315827
"(0, 5]","(-14, -13]","(33106.576, 33560.091]",0.227045615247693
"(0, 5]","(-14, -13]","(33560.091, 34013.605]",0.227045615247693
"(0, 5]","(-14, -13]","(34013.605, 34467.12]",0.227045615247693
"(0, 5]","(-14, -13]","(34467.12, 34920.635]",0.227045615247693
"(0, 5]","(-14, -13]","(34920.635, 35374.15]",0.227045615247693
"(0, 5]","(-14, -13]","(35374.15, 35827.664]",0.227045615247693
"(0, 5]","(-14, -13]","(35827.664, 36281.179]",0.227045615247693
"(5, 10]","(-14, -13]","(11337.868, 11791.383]",0.0976879662049752
"(5, 10]","(-14, -13]","(11791.383, 12244.898]",0.0976879662049752
"(5, 10]","(-14, -13]","(12244.898, 12698.413]",0.0976879662049752
"(5, 10]","(-14, -13]","(12698.413, 13151.927]",0.0976879662049752
"(5, 10]","(-14, -13]","(13151.927, 13605.442]",0.0976879662049752
"(5, 10]","(-14, -13]","(13605.442, 14058.957]",0.0976879662049752
"(5, 10]","(-14, -13]","(14058.957, 14512.472]",0.0917436796591707
"(5, 10]","(-14, -13]","(14512.472, 14965.986]",0.0917436796591707
"(5, 10]","(-14, -13]","(14965.986, 15419.501]",0.0901607409604888
"(5, 10]","(-14, -13]","(15419.501, 15873.016]",0.0901607409604888
"(5, 10]","(-14, -13]","(15873.016, 16326.531]",0.0912079936905713
"(5, 10]","(-14, -13]","(16326.531, 16780.045]",0.112984801818873
"(5, 10]","(-14, -13]","(16780.045, 17233.56]",0.103604108639423
"(5, 10]","(-14, -13]","(17233.56, 17687.075]",0.102137630845253
"(5, 10]","(-14, -13]","(17687.075, 18140.59]",0.102137630845253
"(5, 10]","(-14, -13]","(18140.59, 18594.104]",0.0995685871949638
"(5, 10]","(-14, -13]","(18594.104, 19047.619]",0.0960342865258682
"(5, 10]","(-14, -13]","(19047.619, 19501.134]",0.106412706792142
"(5, 10]","(-14, -13]","(19501.134, 19954.649]",0.106412706792142
"(5, 10]","(-14, -13]","(19954.649, 20408.163]",0.126205869994149
"(5, 10]","(-14, -13]","(20408.163, 20861.678]",0.138852604014132
"(5, 10]","(-14, -13]","(20861.678, 21315.193]",0.154955815316588
"(5, 10]","(-14, -13]","(21315.193, 21768.707]",0.157675373785044
"(5, 10]","(-14, -13]","(21768.707, 22222.222]",0.187619238147334
"(5, 10]","(-14, -13]","(22222.222, 22675.737]",0.186198754139711
"(5, 10]","(-14, -13]","(22675.737, 23129.252]",0.197423132347208
"(5, 10]","(-14, -13]","(23129.252, 23582.766]",0.201380490042422
"(5, 10]","(-14, -13]","(23582.766, 24036.281]",0.198665294329238
"(5, 10]","(-14, -13]","(24036.281, 24489.796]",0.198665294329238
"(5, 10]","(-14, -13]","(24489.796, 24943.311]",0.198665294329238
"(5, 10]","(-14, -13]","(24943.311, 25396.825]",0.208835942725867
"(5, 10]","(-14, -13]","(25396.825, 25850.34]",0.235232467497862
"(5, 10]","(-14, -13]","(25850.34, 26303.855]",0.235232467497862
"(5, 10]","(-14, -13]","(26303.855, 26757.37]",0.235232467497862
"(5, 10]","(-14, -13]","(26757.37, 27210.884]",0.232177648189378
"(5, 10]","(-14, -13]","(27210.884, 27664.399]",0.190216208329984
"(5, 10]","(-14, -13]","(27664.399, 28117.914]",0.190216208329984
"(5, 10]","(-14, -13]","(28117.914, 28571.429]",0.195829866548423
"(5, 10]","(-14, -13]","(28571.429, 29024.943]",0.195829866548423
"(5, 10]","(-14, -13]","(29024.943, 29478.458]",0.195829866548423
"(5, 10]","(-14, -13]","(29478.458, 29931.973]",0.191322832990329
"(5, 10]","(-14, -13]","(29931.973, 30385.488]",0.191322832990329
"(5, 10]","(-14, -13]","(30385.488, 30839.002]",0.191322832990329
"(5, 10]","(-14, -13]","(30839.002, 31292.517]",0.191322832990329
"(5, 10]","(-14, -13]","(31292.517, 31746.032]",0.191322832990329
"(5, 10]","(-14, -13]","(31746.032, 32199.546]",0.191322832990329
"(5, 10]","(-14, -13]","(32199.546, 32653.061]",0.191322832990329
"(5, 10]","(-14, -13]","(32653.061, 33106.576]",0.191322832990329
"(5, 10]","(-14, -13]","(33106.576, 33560.091]",0.191322832990329
"(5, 10]","(-14, -13]","(33560.091, 34013.605]",0.187006016415572
"(5, 10]","(-14, -13]","(34013.605, 34467.12]",0.173600024156549
"(5, 10]","(-14, -13]","(34467.12, 34920.635]",0.173600024156549
"(5, 10]","(-14, -13]","(34920.635, 35374.15]",0.173600024156549
"(5, 10]","(-14, -13]","(35374.15, 35827.664]",0.173600024156549
"(5, 10]","(-14, -13]","(35827.664, 36281.179]",0.165778014913795
"(10, 15]","(-14, -13]","(11337.868, 11791.383]",0.0441506804586634
"(10, 15]","(-14, -13]","(11791.383, 12244.898]",0.0380690816764005
"(10, 15]","(-14, -13]","(12244.898, 12698.413]",0.0380690816764005
"(10, 15]","(-14, -13]","(12698.413, 13151.927]",0.0380690816764005
"(10, 15]","(-14, -13]","(13151.927, 13605.442]",0.0359123952994846
"(10, 15]","(-14, -13]","(13605.442, 14058.957]",0.0359123952994846
"(10, 15]","(-14, -13]","(14058.957, 14512.472]",0.02996810875368
"(10, 15]","(-14, -13]","(14512.472, 14965.986]",0.02996810875368
"(10, 15]","(-14, -13]","(14965.986, 15419.501]",0.027607832781188
"(10, 15]","(-14, -13]","(15419.501, 15873.016]",0.02345599547916
"(10, 15]","(-14, -13]","(15873.016, 16326.531]",0.0263503130606878
"(10, 15]","(-14, -13]","(16326.531, 16780.045]",0.0387092641966683
"(10, 15]","(-14, -13]","(16780.045, 17233.56]",0.0387092641966683
"(10, 15]","(-14, -13]","(17233.56, 17687.075]",0.0387092641966683
"(10, 15]","(-14, -13]","(17687.075, 18140.59]",0.0387092641966683
"(10, 15]","(-14, -13]","(18140.59, 18594.104]",0.0404203682317617
"(10, 15]","(-14, -13]","(18594.104, 19047.619]",0.0404203682317617
"(10, 15]","(-14, -13]","(19047.619, 19501.134]",0.0416086251390567
"(10, 15]","(-14, -13]","(19501.134, 19954.649]",0.0503468911516168
"(10, 15]","(-14, -13]","(19954.649, 20408.163]",0.072521875561984
"(10, 15]","(-14, -13]","(20408.163, 20861.678]",0.072521875561984
"(10, 15]","(-14, -13]","(20861.678, 21315.193]",0.0724700418598751
"(10, 15]","(-14, -13]","(21315.193, 21768.707]",0.0610593446784333
"(10, 15]","(-14, -13]","(21768.707, 22222.222]",0.0721844877029146
"(10, 15]","(-14, -13]","(22222.222, 22675.737]",0.064597498168225
"(10, 15]","(-14, -13]","(22675.737, 23129.252]",0.0550956389810824
"(10, 15]","(-14, -13]","(23129.252, 23582.766]",0.0550956389810824
"(10, 15]","(-14, -13]","(23582.766, 24036.281]",0.0573056830559973
"(10, 15]","(-14, -13]","(24036.281, 24489.796]",0.0573056830559973
"(10, 15]","(-14, -13]","(24489.796, 24943.311]",0.0573056830559973
"(10, 15]","(-14, -13]","(24943.311, 25396.825]",0.0573056830559973
"(10, 15]","(-14, -13]","(25396.825, 25850.34]",0.0573056830559973
"(10, 15]","(-14, -13]","(25850.34, 26303.855]",0.0573056830559973
"(10, 15]","(-14, -13]","(26303.855, 26757.37]",0.0573056830559973
"(10, 15]","(-14, -13]","(26757.37, 27210.884]",0.0573056830559973
"(10, 15]","(-14, -13]","(27210.884, 27664.399]",0.0669294508446314
"(10, 15]","(-14, -13]","(27664.399, 28117.914]",0.0593206448598808
"(10, 15]","(-14, -13]","(28117.914, 28571.429]",0.0593206448598808
"(10, 15]","(-14, -13]","(28571.429, 29024.943]",0.0593206448598808
"(10, 15]","(-14, -13]","(29024.943, 29478.458]",0.0827427773606535
"(10, 15]","(-14, -13]","(29478.458, 29931.973]",0.0779881099899859
"(10, 15]","(-14, -13]","(29931.973, 30385.488]",0.0900645217849409
"(10, 15]","(-14, -13]","(30385.488, 30839.002]",0.0703122219690181
"(10, 15]","(-14, -13]","(30839.002, 31292.517]",0.0703122219690181
"(10, 15]","(-14, -13]","(31292.517, 31746.032]",0.0703122219690181
"(10, 15]","(-14, -13]","(31746.032, 32199.546]",0.0703122219690181
"(10, 15]","(-14, -13]","(32199.546, 32653.061]",0.0703122219690181
"(10, 15]","(-14, -13]","(32653.061, 33106.576]",0.0703122219690181
"(10, 15]","(-14, -13]","(33106.576, 33560.091]",0.0703122219690181
"(10, 15]","(-14, -13]","(33560.091, 34013.605]",0.0726860034084862
"(10, 15]","(-14, -13]","(34013.605, 34467.12]",0.0726860034084862
"(10, 15]","(-14, -13]","(34467.12, 34920.635]",0.0726860034084862
"(10, 15]","(-14, -13]","(34920.635, 35374.15]",0.0726860034084862
"(10, 15]","(-14, -13]","(35374.15, 35827.664]",0.0726860034084862
"(10, 15]","(-14, -13]","(35827.664, 36281.179]",0.0726860034084862
"(15, 20]","(-14, -13]","(11337.868, 11791.383]",0.0480333903109119
"(15, 20]","(-14, -13]","(11791.383, 12244.898]",0.0353322182820471
"(15, 20]","(-14, -13]","(12244.898, 12698.413]",0.0353322182820471
"(15, 20]","(-14, -13]","(12698.413, 13151.927]",0.0353322182820471
"(15, 20]","(-14, -13]","(13151.927, 13605.442]",0.0331755319051311
"(15, 20]","(-14, -13]","(13605.442, 14058.957]",0.0331755319051311
"(15, 20]","(-14, -13]","(14058.957, 14512.472]",0.0311254151626507
"(15, 20]","(-14, -13]","(14512.472, 14965.986]",0.0311254151626507
"(15, 20]","(-14, -13]","(14965.986, 15419.501]",0.0287651391901587
"(15, 20]","(-14, -13]","(15419.501, 15873.016]",0.0170668313471823
"(15, 20]","(-14, -13]","(15873.016, 16326.531]",0.01996114892871
"(15, 20]","(-14, -13]","(16326.531, 16780.045]",0.0204171732024487
"(15, 20]","(-14, -13]","(16780.045, 17233.56]",0.0204171732024487
"(15, 20]","(-14, -13]","(17233.56, 17687.075]",0.0204171732024487
"(15, 20]","(-14, -13]","(17687.075, 18140.59]",0.0204171732024487
"(15, 20]","(-14, -13]","(18140.59, 18594.104]",0.0221282772375422
"(15, 20]","(-14, -13]","(18594.104, 19047.619]",0.0221282772375422
"(15, 20]","(-14, -13]","(19047.619, 19501.134]",0.0255808104492689
"(15, 20]","(-14, -13]","(19501.134, 19954.649]",0.034319076461829
"(15, 20]","(-14, -13]","(19954.649, 20408.163]",0.047556487753733
"(15, 20]","(-14, -13]","(20408.163, 20861.678]",0.047556487753733
"(15, 20]","(-14, -13]","(20861.678, 21315.193]",0.0475046540516241
"(15, 20]","(-14, -13]","(21315.193, 21768.707]",0.0508048956088223
"(15, 20]","(-14, -13]","(21768.707, 22222.222]",0.0572467185218326
"(15, 20]","(-14, -13]","(22222.222, 22675.737]",0.0547266712792974
"(15, 20]","(-14, -13]","(22675.737, 23129.252]",0.0550956389810824
"(15, 20]","(-14, -13]","(23129.252, 23582.766]",0.0550956389810824
"(15, 20]","(-14, -13]","(23582.766, 24036.281]",0.0573056830559973
"(15, 20]","(-14, -13]","(24036.281, 24489.796]",0.0573056830559973
"(15, 20]","(-14, -13]","(24489.796, 24943.311]",0.0573056830559973
"(15, 20]","(-14, -13]","(24943.311, 25396.825]",0.0573056830559973
"(15, 20]","(-14, -13]","(25396.825, 25850.34]",0.0573056830559973
"(15, 20]","(-14, -13]","(25850.34, 26303.855]",0.0573056830559973
"(15, 20]","(-14, -13]","(26303.855, 26757.37]",0.0573056830559973
"(15, 20]","(-14, -13]","(26757.37, 27210.884]",0.0573056830559973
"(15, 20]","(-14, -13]","(27210.884, 27664.399]",0.0669294508446314
"(15, 20]","(-14, -13]","(27664.399, 28117.914]",0.0593206448598808
"(15, 20]","(-14, -13]","(28117.914, 28571.429]",0.0593206448598808
"(15, 20]","(-14, -13]","(28571.429, 29024.943]",0.0593206448598808
"(15, 20]","(-14, -13]","(29024.943, 29478.458]",0.0842790013927893
"(15, 20]","(-14, -13]","(29478.458, 29931.973]",0.0815397393721038
"(15, 20]","(-14, -13]","(29931.973, 30385.488]",0.098806621828281
"(15, 20]","(-14, -13]","(30385.488, 30839.002]",0.0790543220123582
"(15, 20]","(-14, -13]","(30839.002, 31292.517]",0.0790543220123582
"(15, 20]","(-14, -13]","(31292.517, 31746.032]",0.0790543220123582
"(15, 20]","(-14, -13]","(31746.032, 32199.546]",0.0790543220123582
"(15, 20]","(-14, -13]","(32199.546, 32653.061]",0.0790543220123582
"(15, 20]","(-14, -13]","(32653.061, 33106.576]",0.0790543220123582
"(15, 20]","(-14, -13]","(33106.576, 33560.091]",0.0790543220123582
"(15, 20]","(-14, -13]","(33560.091, 34013.605]",0.0814281034518263
"(15, 20]","(-14, -13]","(34013.605, 34467.12]",0.0814281034518263
"(15, 20]","(-14, -13]","(34467.12, 34920.635]",0.0814281034518263
"(15, 20]","(-14, -13]","(34920.635, 35374.15]",0.0814281034518263
"(15, 20]","(-14, -13]","(35374.15, 35827.664]",0.0814281034518263
"(15, 20]","(-14, -13]","(35827.664, 36281.179]",0.0814281034518263
"(20, 25]","(-14, -13]","(11337.868, 11791.383]",0.0366485727001954
"(20, 25]","(-14, -13]","(11791.383, 12244.898]",0.0239474006713306
"(20, 25]","(-14, -13]","(12244.898, 12698.413]",0.0239474006713306
"(20, 25]","(-14, -13]","(12698.413, 13151.927]",0.0239474006713306
"(20, 25]","(-14, -13]","(13151.927, 13605.442]",0.0217907142944146
"(20, 25]","(-14, -13]","(13605.442, 14058.957]",0.0217907142944146
"(20, 25]","(-14, -13]","(14058.957, 14512.472]",0.0217907142944146
"(20, 25]","(-14, -13]","(14512.472, 14965.986]",0.0217907142944146
"(20, 25]","(-14, -13]","(14965.986, 15419.501]",0.0194304383219226
"(20, 25]","(-14, -13]","(15419.501, 15873.016]",0.0134003674609447
"(20, 25]","(-14, -13]","(15873.016, 16326.531]",0.0124908958308789
"(20, 25]","(-14, -13]","(16326.531, 16780.045]",0.0129469201046176
"(20, 25]","(-14, -13]","(16780.045, 17233.56]",0.0129469201046176
"(20, 25]","(-14, -13]","(17233.56, 17687.075]",0.0129469201046176
"(20, 25]","(-14, -13]","(17687.075, 18140.59]",0.0129469201046176
"(20, 25]","(-14, -13]","(18140.59, 18594.104]",0.014658024139711
"(20, 25]","(-14, -13]","(18594.104, 19047.619]",0.014658024139711
"(20, 25]","(-14, -13]","(19047.619, 19501.134]",0.0192502273210596
"(20, 25]","(-14, -13]","(19501.134, 19954.649]",0.0262903831407142
"(20, 25]","(-14, -13]","(19954.649, 20408.163]",0.0362805817059779
"(20, 25]","(-14, -13]","(20408.163, 20861.678]",0.0362805817059779
"(20, 25]","(-14, -13]","(20861.678, 21315.193]",0.036228748003869
"(20, 25]","(-14, -13]","(21315.193, 21768.707]",0.0419925417215562
"(20, 25]","(-14, -13]","(21768.707, 22222.222]",0.049860823024507
"(20, 25]","(-14, -13]","(22222.222, 22675.737]",0.0547266712792974
"(20, 25]","(-14, -13]","(22675.737, 23129.252]",0.0550956389810824
"(20, 25]","(-14, -13]","(23129.252, 23582.766]",0.0550956389810824
"(20, 25]","(-14, -13]","(23582.766, 24036.281]",0.0573056830559973
"(20, 25]","(-14, -13]","(24036.281, 24489.796]",0.0573056830559973
"(20, 25]","(-14, -13]","(24489.796, 24943.311]",0.0573056830559973
"(20, 25]","(-14, -13]","(24943.311, 25396.825]",0.0573056830559973
"(20, 25]","(-14, -13]","(25396.825, 25850.34]",0.0573056830559973
"(20, 25]","(-14, -13]","(25850.34, 26303.855]",0.0573056830559973
"(20, 25]","(-14, -13]","(26303.855, 26757.37]",0.0573056830559973
"(20, 25]","(-14, -13]","(26757.37, 27210.884]",0.0573056830559973
"(20, 25]","(-14, -13]","(27210.884, 27664.399]",0.0669294508446314
"(20, 25]","(-14, -13]","(27664.399, 28117.914]",0.0593206448598808
"(20, 25]","(-14, -13]","(28117.914, 28571.429]",0.0593206448598808
"(20, 25]","(-14, -13]","(28571.429, 29024.943]",0.0593206448598808
"(20, 25]","(-14, -13]","(29024.943, 29478.458]",0.0842790013927893
"(20, 25]","(-14, -13]","(29478.458, 29931.973]",0.0815397393721038
"(20, 25]","(-14, -13]","(29931.973, 30385.488]",0.098806621828281
"(20, 25]","(-14, -13]","(30385.488, 30839.002]",0.0790543220123582
"(20, 25]","(-14, -13]","(30839.002, 31292.517]",0.0790543220123582
"(20, 25]","(-14, -13]","(31292.517, 31746.032]",0.0790543220123582
"(20, 25]","(-14, -13]","(31746.032, 32199.546]",0.0790543220123582
"(20, 25]","(-14, -13]","(32199.546, 32653.061]",0.0790543220123582
"(20, 25]","(-14, -13]","(32653.061, 33106.576]",0.0790543220123582
"(20, 25]","(-14, -13]","(33106.576, 33560.091]",0.0790543220123582
"(20, 25]","(-14, -13]","(33560.091, 34013.605]",0.0814281034518263
"(20, 25]","(-14, -13]","(34013.605, 34467.12]",0.0814281034518263
"(20, 25]","(-14, -13]","(34467.12, 34920.635]",0.0814281034518263
"(20, 25]","(-14, -13]","(34920.635, 35374.15]",0.0814281034518263
"(20, 25]","(-14, -13]","(35374.15, 35827.664]",0.0814281034518263
"(20, 25]","(-14, -13]","(35827.664, 36281.179]",0.0814281034518263
"(25, 30]","(-14, -13]","(11337.868, 11791.383]",0.0409457906589889
"(25, 30]","(-14, -13]","(11791.383, 12244.898]",0.0282446186301242
"(25, 30]","(-14, -13]","(12244.898, 12698.413]",0.0282446186301242
"(25, 30]","(-14, -13]","(12698.413, 13151.927]",0.0282446186301242
"(25, 30]","(-14, -13]","(13151.927, 13605.442]",0.0260879322532082
"(25, 30]","(-14, -13]","(13605.442, 14058.957]",0.0260879322532082
"(25, 30]","(-14, -13]","(14058.957, 14512.472]",0.0260879322532082
"(25, 30]","(-14, -13]","(14512.472, 14965.986]",0.0260879322532082
"(25, 30]","(-14, -13]","(14965.986, 15419.501]",0.0237276562807162
"(25, 30]","(-14, -13]","(15419.501, 15873.016]",0.0146655556914766
"(25, 30]","(-14, -13]","(15873.016, 16326.531]",0.0137560840614108
"(25, 30]","(-14, -13]","(16326.531, 16780.045]",0.0142121083351495
"(25, 30]","(-14, -13]","(16780.045, 17233.56]",0.0142121083351495
"(25, 30]","(-14, -13]","(17233.56, 17687.075]",0.0142121083351495
"(25, 30]","(-14, -13]","(17687.075, 18140.59]",0.0142121083351495
"(25, 30]","(-14, -13]","(18140.59, 18594.104]",0.0159232123702429
"(25, 30]","(-14, -13]","(18594.104, 19047.619]",0.0159232123702429
"(25, 30]","(-14, -13]","(19047.619, 19501.134]",0.0205154155515915
"(25, 30]","(-14, -13]","(19501.134, 19954.649]",0.026249035482992
"(25, 30]","(-14, -13]","(19954.649, 20408.163]",0.0362392340482557
"(25, 30]","(-14, -13]","(20408.163, 20861.678]",0.0362392340482557
"(25, 30]","(-14, -13]","(20861.678, 21315.193]",0.0329115609367471
"(25, 30]","(-14, -13]","(21315.193, 21768.707]",0.0367678754528061
"(25, 30]","(-14, -13]","(21768.707, 22222.222]",0.0425711396340385
"(25, 30]","(-14, -13]","(22222.222, 22675.737]",0.0463292841012738
"(25, 30]","(-14, -13]","(22675.737, 23129.252]",0.0447111535012423
"(25, 30]","(-14, -13]","(23129.252, 23582.766]",0.0447111535012423
"(25, 30]","(-14, -13]","(23582.766, 24036.281]",0.0469211975761572
"(25, 30]","(-14, -13]","(24036.281, 24489.796]",0.0469211975761572
"(25, 30]","(-14, -13]","(24489.796, 24943.311]",0.0469211975761572
"(25, 30]","(-14, -13]","(24943.311, 25396.825]",0.0469211975761572
"(25, 30]","(-14, -13]","(25396.825, 25850.34]",0.0469211975761572
"(25, 30]","(-14, -13]","(25850.34, 26303.855]",0.0469211975761572
"(25, 30]","(-14, -13]","(26303.855, 26757.37]",0.0469211975761572
"(25, 30]","(-14, -13]","(26757.37, 27210.884]",0.0469211975761572
"(25, 30]","(-14, -13]","(27210.884, 27664.399]",0.0565449653647913
"(25, 30]","(-14, -13]","(27664.399, 28117.914]",0.0489361593800407
"(25, 30]","(-14, -13]","(28117.914, 28571.429]",0.0489361593800407
"(25, 30]","(-14, -13]","(28571.429, 29024.943]",0.0489361593800407
"(25, 30]","(-14, -13]","(29024.943, 29478.458]",0.0804890550387075
"(25, 30]","(-14, -13]","(29478.458, 29931.973]",0.0777497930180219
"(25, 30]","(-14, -13]","(29931.973, 30385.488]",0.0970012068309666
"(25, 30]","(-14, -13]","(30385.488, 30839.002]",0.0772489070150438
"(25, 30]","(-14, -13]","(30839.002, 31292.517]",0.0772489070150438
"(25, 30]","(-14, -13]","(31292.517, 31746.032]",0.0772489070150438
"(25, 30]","(-14, -13]","(31746.032, 32199.546]",0.0772489070150438
"(25, 30]","(-14, -13]","(32199.546, 32653.061]",0.0772489070150438
"(25, 30]","(-14, -13]","(32653.061, 33106.576]",0.0772489070150438
"(25, 30]","(-14, -13]","(33106.576, 33560.091]",0.0772489070150438
"(25, 30]","(-14, -13]","(33560.091, 34013.605]",0.0796226884545118
"(25, 30]","(-14, -13]","(34013.605, 34467.12]",0.0796226884545118
"(25, 30]","(-14, -13]","(34467.12, 34920.635]",0.0796226884545118
"(25, 30]","(-14, -13]","(34920.635, 35374.15]",0.0796226884545118
"(25, 30]","(-14, -13]","(35374.15, 35827.664]",0.0796226884545118
"(25, 30]","(-14, -13]","(35827.664, 36281.179]",0.0796226884545118
"(30, 35]","(-14, -13]","(11337.868, 11791.383]",0.0248429014477443
"(30, 35]","(-14, -13]","(11791.383, 12244.898]",0.0248429014477443
"(30, 35]","(-14, -13]","(12244.898, 12698.413]",0.0248429014477443
"(30, 35]","(-14, -13]","(12698.413, 13151.927]",0.0248429014477443
"(30, 35]","(-14, -13]","(13151.927, 13605.442]",0.0248429014477443
"(30, 35]","(-14, -13]","(13605.442, 14058.957]",0.0248429014477443
"(30, 35]","(-14, -13]","(14058.957, 14512.472]",0.0248429014477443
"(30, 35]","(-14, -13]","(14512.472, 14965.986]",0.0248429014477443
"(30, 35]","(-14, -13]","(14965.986, 15419.501]",0.0296018482444258
"(30, 35]","(-14, -13]","(15419.501, 15873.016]",0.0296018482444258
"(30, 35]","(-14, -13]","(15873.016, 16326.531]",0.0315429519479726
