"speed_mph_float_bins","grade_percent_float_bins","mass_kg_float_bins","rate"
"(85, 90]","(-20, -19]","(29024.943, 29478.458]",-4.00259018148539
"(85, 90]","(-20, -19]","(29478.458, 29931.973]",-4.00259018148539
"(85, 90]","(-20, -19]","(29931.973, 30385.488]",-4.00259018148539
"(85, 90]","(-20, -19]","(30385.488, 30839.002]",-4.00259018148539
"(85, 90]","(-20, -19]","(30839.002, 31292.517]",-4.00259018148539
"(85, 90]","(-20, -19]","(31292.517, 31746.032]",-4.00259018148539
"(85, 90]","(-20, -19]","(31746.032, 32199.546]",-4.00259018148539
"(85, 90]","(-20, -19]","(32199.546, 32653.061]",-4.00259018148539
"(85, 90]","(-20, -19]","(32653.061, 33106.576]",-4.00259018148539
"(85, 90]","(-20, -19]","(33106.576, 33560.091]",-4.00259018148539
"(85, 90]","(-20, -19]","(33560.091, 34013.605]",-4.02285123770386
"(85, 90]","(-20, -19]","(34013.605, 34467.12]",-4.02285123770386
"(85, 90]","(-20, -19]","(34467.12, 34920.635]",-4.02285123770386
"(85, 90]","(-20, -19]","(34920.635, 35374.15]",-4.02285123770386
"(85, 90]","(-20, -19]","(35374.15, 35827.664]",-4.02285123770386
"(85, 90]","(-20, -19]","(35827.664, 36281.179]",-4.02285123770386
"(90, 95]","(-20, -19]","(11337.868, 11791.383]",-4.09969291186732
"(90, 95]","(-20, -19]","(11791.383, 12244.898]",-4.09969291186732
"(90, 95]","(-20, -19]","(12244.898, 12698.413]",-4.09969291186732
"(90, 95]","(-20, -19]","(12698.413, 13151.927]",-4.09969291186732
"(90, 95]","(-20, -19]","(13151.927, 13605.442]",-4.09969291186732
"(90, 95]","(-20, -19]","(13605.442, 14058.957]",-4.09969291186732
"(90, 95]","(-20, -19]","(14058.957, 14512.472]",-4.09969291186732
"(90, 95]","(-20, -19]","(14512.472, 14965.986]",-4.09969291186732
"(90, 95]","(-20, -19]","(14965.986, 15419.501]",-4.09969291186732
"(90, 95]","(-20, -19]","(15419.501, 15873.016]",-4.16683982123669
"(90, 95]","(-20, -19]","(15873.016, 16326.531]",-4.16683982123669
"(90, 95]","(-20, -19]","(16326.531, 16780.045]",-4.16683982123669
"(90, 95]","(-20, -19]","(16780.045, 17233.56]",-4.16683982123669
"(90, 95]","(-20, -19]","(17233.56, 17687.075]",-4.16683982123669
"(90, 95]","(-20, -19]","(17687.075, 18140.59]",-4.16683982123669
"(90, 95]","(-20, -19]","(18140.59, 18594.104]",-4.16683982123669
"(90, 95]","(-20, -19]","(18594.104, 19047.619]",-4.14215900772981
"(90, 95]","(-20, -19]","(19047.619, 19501.134]",-4.14215900772981
"(90, 95]","(-20, -19]","(19501.134, 19954.649]",-4.14215900772981
"(90, 95]","(-20, -19]","(19954.649, 20408.163]",-4.14215900772981
"(90, 95]","(-20, -19]","(20408.163, 20861.678]",-4.14215900772981
"(90, 95]","(-20, -19]","(20861.678, 21315.193]",-4.14215900772981
"(90, 95]","(-20, -19]","(21315.193, 21768.707]",-4.14215900772981
"(90, 95]","(-20, -19]","(21768.707, 22222.222]",-4.14215900772981
"(90, 95]","(-20, -19]","(22222.222, 22675.737]",-4.14215900772981
"(90, 95]","(-20, -19]","(22675.737, 23129.252]",-4.14215900772981
"(90, 95]","(-20, -19]","(23129.252, 23582.766]",-4.00259018148539
"(90, 95]","(-20, -19]","(23582.766, 24036.281]",-4.00259018148539
"(90, 95]","(-20, -19]","(24036.281, 24489.796]",-4.00259018148539
"(90, 95]","(-20, -19]","(24489.796, 24943.311]",-4.00259018148539
"(90, 95]","(-20, -19]","(24943.311, 25396.825]",-4.00259018148539
"(90, 95]","(-20, -19]","(25396.825, 25850.34]",-4.00259018148539
"(90, 95]","(-20, -19]","(25850.34, 26303.855]",-4.00259018148539
"(90, 95]","(-20, -19]","(26303.855, 26757.37]",-4.00259018148539
"(90, 95]","(-20, -19]","(26757.37, 27210.884]",-4.00259018148539
"(90, 95]","(-20, -19]","(27210.884, 27664.399]",-4.00259018148539
"(90, 95]","(-20, -19]","(27664.399, 28117.914]",-4.00259018148539
"(90, 95]","(-20, -19]","(28117.914, 28571.429]",-4.00259018148539
"(90, 95]","(-20, -19]","(28571.429, 29024.943]",-4.00259018148539
"(90, 95]","(-20, -19]","(29024.943, 29478.458]",-4.00259018148539
"(90, 95]","(-20, -19]","(29478.458, 29931.973]",-4.00259018148539
"(90, 95]","(-20, -19]","(29931.973, 30385.488]",-4.00259018148539
"(90, 95]","(-20, -19]","(30385.488, 30839.002]",-4.00259018148539
"(90, 95]","(-20, -19]","(30839.002, 31292.517]",-4.00259018148539
"(90, 95]","(-20, -19]","(31292.517, 31746.032]",-4.00259018148539
"(90, 95]","(-20, -19]","(31746.032, 32199.546]",-4.00259018148539
"(90, 95]","(-20, -19]","(32199.546, 32653.061]",-4.00259018148539
"(90, 95]","(-20, -19]","(32653.061, 33106.576]",-4.00259018148539
"(90, 95]","(-20, -19]","(33106.576, 33560.091]",-4.00259018148539
"(90, 95]","(-20, -19]","(33560.091, 34013.605]",-4.02285123770386
"(90, 95]","(-20, -19]","(34013.605, 34467.12]",-4.02285123770386
"(90, 95]","(-20, -19]","(34467.12, 34920.635]",-4.02285123770386
"(90, 95]","(-20, -19]","(34920.635, 35374.15]",-4.02285123770386
"(90, 95]","(-20, -19]","(35374.15, 35827.664]",-4.02285123770386
"(90, 95]","(-20, -19]","(35827.664, 36281.179]",-4.02285123770386
"(95, 100]","(-20, -19]","(11337.868, 11791.383]",-4.09969291186732
"(95, 100]","(-20, -19]","(11791.383, 12244.898]",-4.09969291186732
"(95, 100]","(-20, -19]","(12244.898, 12698.413]",-4.09969291186732
"(95, 100]","(-20, -19]","(12698.413, 13151.927]",-4.09969291186732
"(95, 100]","(-20, -19]","(13151.927, 13605.442]",-4.09969291186732
"(95, 100]","(-20, -19]","(13605.442, 14058.957]",-4.09969291186732
"(95, 100]","(-20, -19]","(14058.957, 14512.472]",-4.09969291186732
"(95, 100]","(-20, -19]","(14512.472, 14965.986]",-4.09969291186732
"(95, 100]","(-20, -19]","(14965.986, 15419.501]",-4.09969291186732
"(95, 100]","(-20, -19]","(15419.501, 15873.016]",-4.16683982123669
"(95, 100]","(-20, -19]","(15873.016, 16326.531]",-4.16683982123669
"(95, 100]","(-20, -19]","(16326.531, 16780.045]",-4.16683982123669
"(95, 100]","(-20, -19]","(16780.045, 17233.56]",-4.16683982123669
"(95, 100]","(-20, -19]","(17233.56, 17687.075]",-4.16683982123669
"(95, 100]","(-20, -19]","(17687.075, 18140.59]",-4.16683982123669
"(95, 100]","(-20, -19]","(18140.59, 18594.104]",-4.16683982123669
"(95, 100]","(-20, -19]","(18594.104, 19047.619]",-4.14215900772981
"(95, 100]","(-20, -19]","(19047.619, 19501.134]",-4.14215900772981
"(95, 100]","(-20, -19]","(19501.134, 19954.649]",-4.14215900772981
"(95, 100]","(-20, -19]","(19954.649, 20408.163]",-4.14215900772981
"(95, 100]","(-20, -19]","(20408.163, 20861.678]",-4.14215900772981
"(95, 100]","(-20, -19]","(20861.678, 21315.193]",-4.14215900772981
"(95, 100]","(-20, -19]","(21315.193, 21768.707]",-4.14215900772981
"(95, 100]","(-20, -19]","(21768.707, 22222.222]",-4.14215900772981
"(95, 100]","(-20, -19]","(22222.222, 22675.737]",-4.14215900772981
"(95, 100]","(-20, -19]","(22675.737, 23129.252]",-4.14215900772981
"(95, 100]","(-20, -19]","(23129.252, 23582.766]",-4.00259018148539
"(95, 100]","(-20, -19]","(23582.766, 24036.281]",-4.00259018148539
"(95, 100]","(-20, -19]","(24036.281, 24489.796]",-4.00259018148539
"(95, 100]","(-20, -19]","(24489.796, 24943.311]",-4.00259018148539
"(95, 100]","(-20, -19]","(24943.311, 25396.825]",-4.00259018148539
"(95, 100]","(-20, -19]","(25396.825, 25850.34]",-4.00259018148539
"(95, 100]","(-20, -19]","(25850.34, 26303.855]",-4.00259018148539
"(95, 100]","(-20, -19]","(26303.855, 26757.37]",-4.00259018148539
"(95, 100]","(-20, -19]","(26757.37, 27210.884]",-4.00259018148539
"(95, 100]","(-20, -19]","(27210.884, 27664.399]",-4.00259018148539
"(95, 100]","(-20, -19]","(27664.399, 28117.914]",-4.00259018148539
"(95, 100]","(-20, -19]","(28117.914, 28571.429]",-4.00259018148539
"(95, 100]","(-20, -19]","(28571.429, 29024.943]",-4.00259018148539
"(95, 100]","(-20, -19]","(29024.943, 29478.458]",-4.00259018148539
"(95, 100]","(-20, -19]","(29478.458, 29931.973]",-4.00259018148539
"(95, 100]","(-20, -19]","(29931.973, 30385.488]",-4.00259018148539
"(95, 100]","(-20, -19]","(30385.488, 30839.002]",-4.00259018148539
"(95, 100]","(-20, -19]","(30839.002, 31292.517]",-4.00259018148539
"(95, 100]","(-20, -19]","(31292.517, 31746.032]",-4.00259018148539
"(95, 100]","(-20, -19]","(31746.032, 32199.546]",-4.00259018148539
"(95, 100]","(-20, -19]","(32199.546, 32653.061]",-4.00259018148539
"(95, 100]","(-20, -19]","(32653.061, 33106.576]",-4.00259018148539
"(95, 100]","(-20, -19]","(33106.576, 33560.091]",-4.00259018148539
"(95, 100]","(-20, -19]","(33560.091, 34013.605]",-4.02285123770386
"(95, 100]","(-20, -19]","(34013.605, 34467.12]",-4.02285123770386
"(95, 100]","(-20, -19]","(34467.12, 34920.635]",-4.02285123770386
"(95, 100]","(-20, -19]","(34920.635, 35374.15]",-4.02285123770386
"(95, 100]","(-20, -19]","(35374.15, 35827.664]",-4.02285123770386
"(95, 100]","(-20, -19]","(35827.664, 36281.179]",-4.02285123770386
"(0, 5]","(-19, -18]","(11337.868, 11791.383]",-0.28890285977912
"(0, 5]","(-19, -18]","(11791.383, 12244.898]",-0.28890285977912
"(0, 5]","(-19, -18]","(12244.898, 12698.413]",-0.28890285977912
"(0, 5]","(-19, -18]","(12698.413, 13151.927]",-0.28890285977912
"(0, 5]","(-19, -18]","(13151.927, 13605.442]",-0.28890285977912
"(0, 5]","(-19, -18]","(13605.442, 14058.957]",-0.28890285977912
"(0, 5]","(-19, -18]","(14058.957, 14512.472]",-0.28890285977912
"(0, 5]","(-19, -18]","(14512.472, 14965.986]",-0.28890285977912
"(0, 5]","(-19, -18]","(14965.986, 15419.501]",-0.28890285977912
"(0, 5]","(-19, -18]","(15419.501, 15873.016]",-0.28890285977912
"(0, 5]","(-19, -18]","(15873.016, 16326.531]",-0.28890285977912
"(0, 5]","(-19, -18]","(16326.531, 16780.045]",-0.28890285977912
"(0, 5]","(-19, -18]","(16780.045, 17233.56]",0.19955898544162
"(0, 5]","(-19, -18]","(17233.56, 17687.075]",1.41270751470225
"(0, 5]","(-19, -18]","(17687.075, 18140.59]",1.41270751470225
"(0, 5]","(-19, -18]","(18140.59, 18594.104]",1.41270751470225
"(0, 5]","(-19, -18]","(18594.104, 19047.619]",1.41270751470225
"(0, 5]","(-19, -18]","(19047.619, 19501.134]",1.41270751470225
"(0, 5]","(-19, -18]","(19501.134, 19954.649]",1.41270751470225
"(0, 5]","(-19, -18]","(19954.649, 20408.163]",1.41270751470225
"(0, 5]","(-19, -18]","(20408.163, 20861.678]",1.41270751470225
"(0, 5]","(-19, -18]","(20861.678, 21315.193]",1.81728884218904
"(0, 5]","(-19, -18]","(21315.193, 21768.707]",1.81728884218904
"(0, 5]","(-19, -18]","(21768.707, 22222.222]",1.81728884218904
"(0, 5]","(-19, -18]","(22222.222, 22675.737]",1.38578300139869
"(0, 5]","(-19, -18]","(22675.737, 23129.252]",1.38578300139869
"(0, 5]","(-19, -18]","(23129.252, 23582.766]",1.38578300139869
"(0, 5]","(-19, -18]","(23582.766, 24036.281]",1.38578300139869
"(0, 5]","(-19, -18]","(24036.281, 24489.796]",1.38578300139869
"(0, 5]","(-19, -18]","(24489.796, 24943.311]",1.38578300139869
"(0, 5]","(-19, -18]","(24943.311, 25396.825]",1.38578300139869
"(0, 5]","(-19, -18]","(25396.825, 25850.34]",1.38578300139869
"(0, 5]","(-19, -18]","(25850.34, 26303.855]",1.38578300139869
"(0, 5]","(-19, -18]","(26303.855, 26757.37]",1.38578300139869
"(0, 5]","(-19, -18]","(26757.37, 27210.884]",1.38578300139869
"(0, 5]","(-19, -18]","(27210.884, 27664.399]",0.387808373450894
"(0, 5]","(-19, -18]","(27664.399, 28117.914]",-1.43306273960214
"(0, 5]","(-19, -18]","(28117.914, 28571.429]",-1.43306273960214
"(0, 5]","(-19, -18]","(28571.429, 29024.943]",-1.43306273960214
"(0, 5]","(-19, -18]","(29024.943, 29478.458]",-1.43306273960214
"(0, 5]","(-19, -18]","(29478.458, 29931.973]",-1.43306273960214
"(0, 5]","(-19, -18]","(29931.973, 30385.488]",-0.831332531305027
"(0, 5]","(-19, -18]","(30385.488, 30839.002]",-0.831332531305027
"(0, 5]","(-19, -18]","(30839.002, 31292.517]",-0.231925514906305
"(0, 5]","(-19, -18]","(31292.517, 31746.032]",-0.520663260917774
"(0, 5]","(-19, -18]","(31746.032, 32199.546]",-0.520663260917774
"(0, 5]","(-19, -18]","(32199.546, 32653.061]",-0.520663260917774
"(0, 5]","(-19, -18]","(32653.061, 33106.576]",-0.755167829075671
"(0, 5]","(-19, -18]","(33106.576, 33560.091]",-0.755167829075671
"(0, 5]","(-19, -18]","(33560.091, 34013.605]",-0.755167829075671
"(0, 5]","(-19, -18]","(34013.605, 34467.12]",-0.755167829075671
"(0, 5]","(-19, -18]","(34467.12, 34920.635]",-0.755167829075671
"(0, 5]","(-19, -18]","(34920.635, 35374.15]",-0.755167829075671
"(0, 5]","(-19, -18]","(35374.15, 35827.664]",-0.755167829075671
"(0, 5]","(-19, -18]","(35827.664, 36281.179]",-0.755167829075671
"(5, 10]","(-19, -18]","(11337.868, 11791.383]",-2.93979936923575
"(5, 10]","(-19, -18]","(11791.383, 12244.898]",-2.93979936923575
"(5, 10]","(-19, -18]","(12244.898, 12698.413]",-2.93979936923575
"(5, 10]","(-19, -18]","(12698.413, 13151.927]",-2.93979936923575
"(5, 10]","(-19, -18]","(13151.927, 13605.442]",-2.93979936923575
"(5, 10]","(-19, -18]","(13605.442, 14058.957]",-2.93979936923575
"(5, 10]","(-19, -18]","(14058.957, 14512.472]",-2.93979936923575
"(5, 10]","(-19, -18]","(14512.472, 14965.986]",-2.93979936923575
"(5, 10]","(-19, -18]","(14965.986, 15419.501]",-2.76339993914321
"(5, 10]","(-19, -18]","(15419.501, 15873.016]",-2.76339993914321
"(5, 10]","(-19, -18]","(15873.016, 16326.531]",-2.76339993914321
"(5, 10]","(-19, -18]","(16326.531, 16780.045]",-2.76339993914321
"(5, 10]","(-19, -18]","(16780.045, 17233.56]",-2.78470354147028
"(5, 10]","(-19, -18]","(17233.56, 17687.075]",-1.57155501220966
"(5, 10]","(-19, -18]","(17687.075, 18140.59]",-1.57155501220966
"(5, 10]","(-19, -18]","(18140.59, 18594.104]",-1.57155501220966
"(5, 10]","(-19, -18]","(18594.104, 19047.619]",-1.57155501220966
"(5, 10]","(-19, -18]","(19047.619, 19501.134]",-1.57155501220966
"(5, 10]","(-19, -18]","(19501.134, 19954.649]",-1.57155501220966
"(5, 10]","(-19, -18]","(19954.649, 20408.163]",-1.57155501220966
"(5, 10]","(-19, -18]","(20408.163, 20861.678]",-1.57155501220966
"(5, 10]","(-19, -18]","(20861.678, 21315.193]",-1.16697368472286
"(5, 10]","(-19, -18]","(21315.193, 21768.707]",-1.16697368472286
"(5, 10]","(-19, -18]","(21768.707, 22222.222]",-1.16697368472286
"(5, 10]","(-19, -18]","(22222.222, 22675.737]",-1.59847952551321
"(5, 10]","(-19, -18]","(22675.737, 23129.252]",-1.59847952551321
"(5, 10]","(-19, -18]","(23129.252, 23582.766]",-2.44559017623718
"(5, 10]","(-19, -18]","(23582.766, 24036.281]",-2.44559017623718
"(5, 10]","(-19, -18]","(24036.281, 24489.796]",-2.44559017623718
"(5, 10]","(-19, -18]","(24489.796, 24943.311]",-2.71857092628474
"(5, 10]","(-19, -18]","(24943.311, 25396.825]",-2.71857092628474
"(5, 10]","(-19, -18]","(25396.825, 25850.34]",-2.71857092628474
"(5, 10]","(-19, -18]","(25850.34, 26303.855]",-2.71857092628474
"(5, 10]","(-19, -18]","(26303.855, 26757.37]",-2.71857092628474
"(5, 10]","(-19, -18]","(26757.37, 27210.884]",-2.71857092628474
"(5, 10]","(-19, -18]","(27210.884, 27664.399]",-3.71654555423254
"(5, 10]","(-19, -18]","(27664.399, 28117.914]",-5.8351544324657
"(5, 10]","(-19, -18]","(28117.914, 28571.429]",-5.8351544324657
"(5, 10]","(-19, -18]","(28571.429, 29024.943]",-5.8351544324657
"(5, 10]","(-19, -18]","(29024.943, 29478.458]",-5.8351544324657
"(5, 10]","(-19, -18]","(29478.458, 29931.973]",-5.8351544324657
"(5, 10]","(-19, -18]","(29931.973, 30385.488]",-5.23342422416859
"(5, 10]","(-19, -18]","(30385.488, 30839.002]",-5.23342422416859
"(5, 10]","(-19, -18]","(30839.002, 31292.517]",-4.63401720776986
"(5, 10]","(-19, -18]","(31292.517, 31746.032]",-4.92275495378133
"(5, 10]","(-19, -18]","(31746.032, 32199.546]",-4.92275495378133
"(5, 10]","(-19, -18]","(32199.546, 32653.061]",-4.92275495378133
"(5, 10]","(-19, -18]","(32653.061, 33106.576]",-4.92275495378133
"(5, 10]","(-19, -18]","(33106.576, 33560.091]",-4.92275495378133
"(5, 10]","(-19, -18]","(33560.091, 34013.605]",-4.92275495378133
"(5, 10]","(-19, -18]","(34013.605, 34467.12]",-4.92275495378133
"(5, 10]","(-19, -18]","(34467.12, 34920.635]",-4.92275495378133
"(5, 10]","(-19, -18]","(34920.635, 35374.15]",-4.92275495378133
"(5, 10]","(-19, -18]","(35374.15, 35827.664]",-4.92275495378133
"(5, 10]","(-19, -18]","(35827.664, 36281.179]",-4.92275495378133
"(10, 15]","(-19, -18]","(11337.868, 11791.383]",-9.96540864829046
"(10, 15]","(-19, -18]","(11791.383, 12244.898]",-9.96540864829046
"(10, 15]","(-19, -18]","(12244.898, 12698.413]",-9.96540864829046
"(10, 15]","(-19, -18]","(12698.413, 13151.927]",-9.96540864829046
"(10, 15]","(-19, -18]","(13151.927, 13605.442]",-9.96540864829046
"(10, 15]","(-19, -18]","(13605.442, 14058.957]",-9.96540864829046
"(10, 15]","(-19, -18]","(14058.957, 14512.472]",-9.96540864829046
"(10, 15]","(-19, -18]","(14512.472, 14965.986]",-9.96540864829046
"(10, 15]","(-19, -18]","(14965.986, 15419.501]",-9.78900921819792
"(10, 15]","(-19, -18]","(15419.501, 15873.016]",-9.90647816443456
"(10, 15]","(-19, -18]","(15873.016, 16326.531]",-9.90647816443456
"(10, 15]","(-19, -18]","(16326.531, 16780.045]",-10.2297856533544
"(10, 15]","(-19, -18]","(16780.045, 17233.56]",-10.5288351620555
"(10, 15]","(-19, -18]","(17233.56, 17687.075]",-10.5288351620555
"(10, 15]","(-19, -18]","(17687.075, 18140.59]",-10.5288351620555
"(10, 15]","(-19, -18]","(18140.59, 18594.104]",-10.5288351620555
"(10, 15]","(-19, -18]","(18594.104, 19047.619]",-10.5288351620555
"(10, 15]","(-19, -18]","(19047.619, 19501.134]",-10.5288351620555
"(10, 15]","(-19, -18]","(19501.134, 19954.649]",-10.5790768415482
"(10, 15]","(-19, -18]","(19954.649, 20408.163]",-10.5790768415482
"(10, 15]","(-19, -18]","(20408.163, 20861.678]",-10.5790768415482
"(10, 15]","(-19, -18]","(20861.678, 21315.193]",-10.5790768415482
"(10, 15]","(-19, -18]","(21315.193, 21768.707]",-10.5790768415482
"(10, 15]","(-19, -18]","(21768.707, 22222.222]",-10.5790768415482
"(10, 15]","(-19, -18]","(22222.222, 22675.737]",-10.5790768415482
"(10, 15]","(-19, -18]","(22675.737, 23129.252]",-10.5790768415482
"(10, 15]","(-19, -18]","(23129.252, 23582.766]",-10.5423999565455
"(10, 15]","(-19, -18]","(23582.766, 24036.281]",-10.5423999565455
"(10, 15]","(-19, -18]","(24036.281, 24489.796]",-10.5423999565455
"(10, 15]","(-19, -18]","(24489.796, 24943.311]",-10.8153807065931
"(10, 15]","(-19, -18]","(24943.311, 25396.825]",-10.8153807065931
"(10, 15]","(-19, -18]","(25396.825, 25850.34]",-10.8153807065931
"(10, 15]","(-19, -18]","(25850.34, 26303.855]",-10.8153807065931
"(10, 15]","(-19, -18]","(26303.855, 26757.37]",-10.8153807065931
"(10, 15]","(-19, -18]","(26757.37, 27210.884]",-10.8153807065931
"(10, 15]","(-19, -18]","(27210.884, 27664.399]",-10.8153807065931
"(10, 15]","(-19, -18]","(27664.399, 28117.914]",-10.8153807065931
"(10, 15]","(-19, -18]","(28117.914, 28571.429]",-10.8153807065931
"(10, 15]","(-19, -18]","(28571.429, 29024.943]",-10.8153807065931
"(10, 15]","(-19, -18]","(29024.943, 29478.458]",-10.8153807065931
"(10, 15]","(-19, -18]","(29478.458, 29931.973]",-10.8153807065931
"(10, 15]","(-19, -18]","(29931.973, 30385.488]",-10.8153807065931
"(10, 15]","(-19, -18]","(30385.488, 30839.002]",-10.8153807065931
"(10, 15]","(-19, -18]","(30839.002, 31292.517]",-10.8153807065931
"(10, 15]","(-19, -18]","(31292.517, 31746.032]",-10.8153807065931
"(10, 15]","(-19, -18]","(31746.032, 32199.546]",-10.8153807065931
"(10, 15]","(-19, -18]","(32199.546, 32653.061]",-10.8153807065931
"(10, 15]","(-19, -18]","(32653.061, 33106.576]",-10.8153807065931
"(10, 15]","(-19, -18]","(33106.576, 33560.091]",-10.8153807065931
"(10, 15]","(-19, -18]","(33560.091, 34013.605]",-9.91286523395729
"(10, 15]","(-19, -18]","(34013.605, 34467.12]",-9.91286523395729
"(10, 15]","(-19, -18]","(34467.12, 34920.635]",-10.2266032959011
"(10, 15]","(-19, -18]","(34920.635, 35374.15]",-10.2266032959011
"(10, 15]","(-19, -18]","(35374.15, 35827.664]",-10.2266032959011
"(10, 15]","(-19, -18]","(35827.664, 36281.179]",-10.2266032959011
"(15, 20]","(-19, -18]","(11337.868, 11791.383]",-8.61141608507425
"(15, 20]","(-19, -18]","(11791.383, 12244.898]",-8.61141608507425
"(15, 20]","(-19, -18]","(12244.898, 12698.413]",-8.61141608507425
"(15, 20]","(-19, -18]","(12698.413, 13151.927]",-8.61141608507425
"(15, 20]","(-19, -18]","(13151.927, 13605.442]",-8.61141608507425
"(15, 20]","(-19, -18]","(13605.442, 14058.957]",-8.61141608507425
"(15, 20]","(-19, -18]","(14058.957, 14512.472]",-8.61141608507425
"(15, 20]","(-19, -18]","(14512.472, 14965.986]",-8.61141608507425
"(15, 20]","(-19, -18]","(14965.986, 15419.501]",-8.43501665498171
"(15, 20]","(-19, -18]","(15419.501, 15873.016]",-8.55248560121834
"(15, 20]","(-19, -18]","(15873.016, 16326.531]",-8.55248560121834
"(15, 20]","(-19, -18]","(16326.531, 16780.045]",-8.87579309013819
"(15, 20]","(-19, -18]","(16780.045, 17233.56]",-9.17484259883934
"(15, 20]","(-19, -18]","(17233.56, 17687.075]",-9.17484259883934
"(15, 20]","(-19, -18]","(17687.075, 18140.59]",-9.17484259883934
"(15, 20]","(-19, -18]","(18140.59, 18594.104]",-9.17484259883934
"(15, 20]","(-19, -18]","(18594.104, 19047.619]",-9.17484259883934
"(15, 20]","(-19, -18]","(19047.619, 19501.134]",-9.17484259883934
"(15, 20]","(-19, -18]","(19501.134, 19954.649]",-9.22508427833194
"(15, 20]","(-19, -18]","(19954.649, 20408.163]",-9.22508427833194
"(15, 20]","(-19, -18]","(20408.163, 20861.678]",-9.22508427833194
"(15, 20]","(-19, -18]","(20861.678, 21315.193]",-9.22508427833194
"(15, 20]","(-19, -18]","(21315.193, 21768.707]",-9.22508427833194
"(15, 20]","(-19, -18]","(21768.707, 22222.222]",-9.22508427833194
"(15, 20]","(-19, -18]","(22222.222, 22675.737]",-9.22508427833194
"(15, 20]","(-19, -18]","(22675.737, 23129.252]",-9.22508427833194
"(15, 20]","(-19, -18]","(23129.252, 23582.766]",-9.18840739332928
"(15, 20]","(-19, -18]","(23582.766, 24036.281]",-9.18840739332928
"(15, 20]","(-19, -18]","(24036.281, 24489.796]",-9.18840739332928
"(15, 20]","(-19, -18]","(24489.796, 24943.311]",-9.46138814337684
"(15, 20]","(-19, -18]","(24943.311, 25396.825]",-9.46138814337684
"(15, 20]","(-19, -18]","(25396.825, 25850.34]",-9.46138814337684
"(15, 20]","(-19, -18]","(25850.34, 26303.855]",-9.46138814337684
"(15, 20]","(-19, -18]","(26303.855, 26757.37]",-9.56770149475589
"(15, 20]","(-19, -18]","(26757.37, 27210.884]",-9.56770149475589
"(15, 20]","(-19, -18]","(27210.884, 27664.399]",-9.56770149475589
"(15, 20]","(-19, -18]","(27664.399, 28117.914]",-9.56770149475589
"(15, 20]","(-19, -18]","(28117.914, 28571.429]",-9.56770149475589
"(15, 20]","(-19, -18]","(28571.429, 29024.943]",-9.56770149475589
"(15, 20]","(-19, -18]","(29024.943, 29478.458]",-9.56770149475589
"(15, 20]","(-19, -18]","(29478.458, 29931.973]",-9.56770149475589
"(15, 20]","(-19, -18]","(29931.973, 30385.488]",-9.56770149475589
"(15, 20]","(-19, -18]","(30385.488, 30839.002]",-9.56770149475589
"(15, 20]","(-19, -18]","(30839.002, 31292.517]",-9.56770149475589
"(15, 20]","(-19, -18]","(31292.517, 31746.032]",-9.56770149475589
"(15, 20]","(-19, -18]","(31746.032, 32199.546]",-9.56770149475589
"(15, 20]","(-19, -18]","(32199.546, 32653.061]",-9.56770149475589
"(15, 20]","(-19, -18]","(32653.061, 33106.576]",-9.56770149475589
"(15, 20]","(-19, -18]","(33106.576, 33560.091]",-9.56770149475589
"(15, 20]","(-19, -18]","(33560.091, 34013.605]",-9.56770149475589
"(15, 20]","(-19, -18]","(34013.605, 34467.12]",-9.56770149475589
"(15, 20]","(-19, -18]","(34467.12, 34920.635]",-9.88143955669969
"(15, 20]","(-19, -18]","(34920.635, 35374.15]",-9.88143955669969
"(15, 20]","(-19, -18]","(35374.15, 35827.664]",-9.88143955669969
"(15, 20]","(-19, -18]","(35827.664, 36281.179]",-9.88143955669969
"(20, 25]","(-19, -18]","(11337.868, 11791.383]",-7.97876887755904
"(20, 25]","(-19, -18]","(11791.383, 12244.898]",-7.97876887755904
"(20, 25]","(-19, -18]","(12244.898, 12698.413]",-7.97876887755904
"(20, 25]","(-19, -18]","(12698.413, 13151.927]",-7.97876887755904
"(20, 25]","(-19, -18]","(13151.927, 13605.442]",-7.97876887755904
"(20, 25]","(-19, -18]","(13605.442, 14058.957]",-7.97876887755904
"(20, 25]","(-19, -18]","(14058.957, 14512.472]",-7.97876887755904
"(20, 25]","(-19, -18]","(14512.472, 14965.986]",-7.97876887755904
"(20, 25]","(-19, -18]","(14965.986, 15419.501]",-7.8023694474665
"(20, 25]","(-19, -18]","(15419.501, 15873.016]",-8.1717172490708
"(20, 25]","(-19, -18]","(15873.016, 16326.531]",-8.1717172490708
"(20, 25]","(-19, -18]","(16326.531, 16780.045]",-8.62270289765948
"(20, 25]","(-19, -18]","(16780.045, 17233.56]",-8.92175240636062
"(20, 25]","(-19, -18]","(17233.56, 17687.075]",-8.92175240636062
"(20, 25]","(-19, -18]","(17687.075, 18140.59]",-8.92175240636062
"(20, 25]","(-19, -18]","(18140.59, 18594.104]",-8.92175240636062
"(20, 25]","(-19, -18]","(18594.104, 19047.619]",-8.92175240636062
"(20, 25]","(-19, -18]","(19047.619, 19501.134]",-8.92175240636062
"(20, 25]","(-19, -18]","(19501.134, 19954.649]",-8.97199408585323
"(20, 25]","(-19, -18]","(19954.649, 20408.163]",-8.97199408585323
"(20, 25]","(-19, -18]","(20408.163, 20861.678]",-8.97199408585323
"(20, 25]","(-19, -18]","(20861.678, 21315.193]",-8.97199408585323
