GEOID,ElmerGeo_D,statefp10,countyfp10,county_nam,tractce10,blkgrpce10,geoid10,geoid_nm,namelsad10,mtfcc10,funcstat10,aland10,awater10,intptlat10,intptlon10,xcoord,ycoord,land_acres,total_pop1,Shape__Are,Shape__Len,geometry
1591,1591,53,053,Pierce,072603,5,530530726035,530530726035,Block Group 5,G5030,S,17176548,20104941,+47.2097395,-122.6844223,-122.68405185,47.2096929,4380.99565572,1506,190835407.419456,66405.8121112403,"MULTIPOLYGON (((-122.6592793365692 47.19456152559039, -122.66196299143894 47.19583829610132, -122.66240245003628 47.19604726788391, -122.66262486992987 47.196159043732784, -122.66283840344876 47.19627860025496, -122.66304246534266 47.19640560980665, -122.66323649630623 47.196539724316594, -122.66341996451187 47.196680576239544, -122.6635923670676 47.19682777956316, -122.66375323139549 47.19698093086538, -122.66390211652747 47.197139610419555, -122.66403861431446 47.19730338334452, -122.66416235054578 47.19747180079585, -122.66427298597581 47.19764440119573, -122.66437021725477 47.1978207114976, -122.66445377776134 47.198000248482295, -122.66452343833484 47.19818252008217, -122.66457900790456 47.19836702672944, -122.66462033401511 47.198553262725234, -122.6646473032458 47.19874071762539, -122.66465984152315 47.198928877639425, -122.66465791432553 47.19911722703868, -122.66464152677966 47.19930524956973, -122.66461072364804 47.19949242986964, -122.66456558920812 47.19967825487836, -122.66450624702296 47.19986221524528, -122.66443285960388 47.20004380672549, -122.66434562796715 47.20022253156199, -122.66424479108383 47.20039789985053, -122.66413062522656 47.20056943088257, -122.6640034432136 47.200736654463334, -122.66386359355212 47.20089911220101, -122.66371145948445 47.201056358763715, -122.66354745793812 47.201207963100536, -122.6633720383839 47.2013535096235, -122.66318568160442 47.20149259934746, -122.66298889837648 47.201624850984004, -122.66278222807145 47.20174990198726, -122.66256623717663 47.20186740954816, -122.66234151774262 47.20197705153464, -122.66210868575989 47.20207852737515, -122.6618683794701 47.20217155888302, -122.66162125761572 47.202255891019576, -122.66136799763392 47.202331292593584, -122.66110929379846 47.20239755689543, -122.66084585531571 47.20245450226411, -122.66057840437954 47.20250197258563, -122.66030767419021 47.202539837721076, -122.66003440694354 47.202567993863795, -122.65975935179473 47.202586363823926, -122.65948326280363 47.20259489724038, -122.65920689686598 47.20259357071879, -122.65893101163729 47.202582387895816, -122.65865636345441 47.20256137942912, -122.65838370526077 47.20253060291333, -122.65811378454089 47.202490142721814, -122.65784734127003 47.2024401097756, -122.65758510588441 47.202380641238854, -122.65732779727767 47.202311900142625, -122.65707612082899 47.20223407493766, -122.65683076646857 47.20214737897768, -122.65659240678542 47.20205204993384, -122.65636169518274 47.201948349142945, -122.65592176304983 47.20173914060081, -122.65323656707018 47.200461566235475, -122.6507646800993 47.19928532097287, -122.65011290949009 47.19897519597608, -122.64745223064541 47.19770909548534, -122.64878364636753 47.19721185085031, -122.65150227719573 47.19664433182939, -122.65381679911542 47.1957516929173, -122.65518969573027 47.19547687304487, -122.65760483488222 47.19533998051986, -122.65834361097757 47.19522539762153, -122.65884474338897 47.19500177320248, -122.65904759482113 47.194516291021486, -122.65910650345721 47.19447929113206, -122.6592793365692 47.19456152559039)))"
1602,1602,53,053,Pierce,073005,3,530530730053,530530730053,Block Group 3,G5030,S,11512600,16828,+46.9626725,-122.4298776,-122.42866039,46.96076039,2849.80416913,1003,124136973.057835,57474.6411171394,"MULTIPOLYGON (((-122.41357895489948 46.976956648507105, -122.41376574430173 46.976956730181016, -122.41397749790754 46.97695668755881, -122.41416727094973 46.97695169689176, -122.41425738647769 46.97694985648615, -122.41556965418013 46.9769307559178, -122.41559476953404 46.976930431295955, -122.4160588550162 46.976925191097486, -122.41637043251065 46.976921705179244, -122.41634871991785 46.97648951337539, -122.41634624172846 46.9764214204501, -122.41631614223444 46.97508701685263, -122.41625579866893 46.97339012791787, -122.41625471818723 46.973350992108784, -122.41624714529249 46.97296576738153, -122.41624687731871 46.97294935186089, -122.41623181078155 46.97178953777343, -122.41623160302989 46.971757745840435, -122.41623157623198 46.971420767828896, -122.41621834676249 46.9710835009965, -122.41621659234895 46.9710131100563, -122.41620151258644 46.96959409727582, -122.41619382256575 46.96881476334292, -122.4161865418456 46.96827767613115, -122.41618585183834 46.96825118113933, -122.41663956639873 46.968248886318854, -122.4177275689537 46.96825689137274, -122.41914357161535 46.9682458981121, -122.41951157237584 46.968246900116775, -122.42000857225885 46.96824190194086, -122.42115757517857 46.968241906997235, -122.42144257473818 46.96822990871475, -122.42143457438203 46.96793490205144, -122.42140456808805 46.965636854704975, -122.42140356437439 46.9640708225439, -122.42139655966645 46.962432789461104, -122.42138955542796 46.9606487521657, -122.42139455209916 46.959564730171714, -122.42138655068123 46.9588357151127, -122.42139454917718 46.958716713318594, -122.42139354915196 46.9583017047271, -122.42137054778148 46.95810870055037, -122.42135454726603 46.95803669838697, -122.4213455473315 46.95801669871506, -122.42124454648997 46.95782369434909, -122.42097854539395 46.9574426851945, -122.42049054288007 46.95680867003802, -122.41974453888812 46.95596364940659, -122.41931153647259 46.95545863723661, -122.41909453594448 46.95521663103712, -122.41845553198026 46.95447161322571, -122.41787853006518 46.953821597617946, -122.41725352585298 46.953092579927954, -122.41662652345063 46.9523815630831, -122.41599352037429 46.951637544781825, -122.41577351856799 46.95139753889156, -122.41545951639966 46.95104253032717, -122.41507651557328 46.9506235201971, -122.41377550842628 46.9491194843224, -122.41311450447024 46.94836546650896, -122.41250750173228 46.9476704494887, -122.41242450088083 46.94757644714117, -122.41213649927873 46.94722943926852, -122.41175149749722 46.94679842838658, -122.411012493359 46.94595740890666, -122.41014048810554 46.9449623851018, -122.40984948650427 46.944639377544334, -122.40934248468919 46.9440593637017, -122.40884348110879 46.94348934984083, -122.4086894806936 46.94332034599265, -122.40774447585294 46.94222931979673, -122.4070364712962 46.941413300156384, -122.40690847119613 46.94126629666186, -122.40546446253023 46.93962525824387, -122.40312344897 46.93694119487968, -122.4029994492949 46.936818192046296, -122.4042634516032 46.936835197316505, -122.40579345559959 46.936850203365815, -122.4073204597047 46.936870209875366, -122.41038746625534 46.93689622252479, -122.4135284741921 46.9369042352981, -122.41660448007707 46.93690224682833, -122.41806648414584 46.936894253163366, -122.41814848397391 46.93690125332031, -122.41955448757413 46.936898259122955, -122.42074249026678 46.936905263185, -122.42092549101926 46.936905264100204, -122.42111349150994 46.93690826530042, -122.42139049161617 46.93691326584417, -122.42380049697636 46.93695527666461, -122.42651050376409 46.93701228810325, -122.4284475078819 46.937062297408126, -122.42913350940611 46.93707130020586, -122.43001551264733 46.937093303670615, -122.43122951499383 46.93711430926967, -122.43184451645598 46.9371253118203, -122.43491052322165 46.937172324888664, -122.43624152607363 46.93718733017571, -122.43700352780931 46.93719133339286, -122.43941253449873 46.937227343859, -122.4409475373974 46.93724635024243, -122.44234954116524 46.937259356090976, -122.44234754159547 46.93743135947892, -122.44238454894041 46.94092643240106, -122.4423915534317 46.9428254723303, -122.44242055683097 46.94431850351705, -122.44244456242686 46.94634254619685, -122.44248056531873 46.94787457864507, -122.4425135690837 46.94964461577147, -122.44253157421666 46.95170465866865, -122.44252857461355 46.95183966158425, -122.44254757746852 46.95327369194968, -122.44256357885212 46.953839703702066, -122.44257858288937 46.95541773718121, -122.44261158707005 46.95719677463382, -122.4426285909848 46.95900681192524, -122.44262559445724 46.96050884383828, -122.44263259579043 46.96083285100944, -122.44262459639256 46.96124685928243, -122.44262360286962 46.964016917831046, -122.44262060864025 46.96625996470054, -122.442641614 46.968748016829615, -122.44265261579737 46.96951003319595, -122.4426596171211 46.969973042340726, -122.44268962319467 46.972830102653916, -122.44272162737735 46.97445513670285, -122.4427316297026 46.97531915523414, -122.44274763085252 46.97606017058775, -122.44275563358008 46.97687718810827, -122.44278563767958 46.978628224535605, -122.4428026394593 46.97961724531488, -122.4428266419399 46.98071426882452, -122.44287064620255 46.98254030734952, -122.44288264775972 46.98332932391851, -122.44293565216171 46.98494935817875, -122.44296065416236 46.98569637414475, -122.44297965618745 46.986499391499095, -122.44300465972937 46.98794842142932, -122.4428926597991 46.987950420886776, -122.44159865753055 46.987941414519725, -122.43774378679971 46.98790154003356, -122.43772244755002 46.986540377937935, -122.43770804426954 46.98577027905579, -122.43767859415247 46.985049733909754, -122.4376778626096 46.98502987324214, -122.43765021159507 46.984186754316646, -122.43534060295588 46.98412653662299, -122.43533004117991 46.98412625386287, -122.43482458960969 46.98411237245434, -122.43433425114803 46.98410548687833, -122.43419162063203 46.98410215765054, -122.43353996570855 46.98408088105623, -122.43226560341839 46.98405596678674, -122.43109049956958 46.98404562839729, -122.43023230198081 46.984056046833075, -122.43013863387226 46.98405661235828, -122.42915482173196 46.98405654898605, -122.4271448498521 46.98405661644045, -122.42707960841948 46.98405733111063, -122.42707991270504 46.98407675682447, -122.42710238640382 46.98536742354359, -122.42713183413352 46.986114805302186, -122.42713321344402 46.98616065662323, -122.42714865950704 46.98690449076004, -122.42714919021014 46.986955875408654, -122.42714911448874 46.987652991383456, -122.42714917835654 46.987731862244175, -122.42714918236258 46.98775202150617, -122.42606663468881 46.98772333173394, -122.42476363245582 46.987702325019626, -122.4232076308228 46.9876833169183, -122.42188862792737 46.987655309825286, -122.4218946260447 46.986955295576706, -122.42187762416349 46.98621027953691, -122.42184262282747 46.98543826420921, -122.42182061927754 46.98411823635645, -122.42178461237484 46.98166518579795, -122.42174760808183 46.98045616078145, -122.41704060102819 46.980514138935206, -122.41568059949816 46.98052613270777, -122.41436559767882 46.98054512676365, -122.41407659721105 46.980553125802984, -122.41357659562404 46.98055512359458, -122.41352659241512 46.97920609545428, -122.4134715891823 46.97822307507848, -122.41345258670115 46.97737105758596, -122.41345138422503 46.97695806497571, -122.41357895489948 46.976956648507105), (-122.42634926377825 46.940608542066606, -122.42126692790288 46.94050993155814, -122.42067670756043 46.940502722327864, -122.41906974828564 46.940496141684925, -122.41806074716881 46.940492042969304, -122.41743109396161 46.940494321801864, -122.41712340982426 46.940495434084774, -122.41666456129504 46.94049926246343, -122.41660996564191 46.94049952350357, -122.41353900494293 46.940503232791656, -122.41351107186041 46.940503215276344, -122.41235520400879 46.940500379428414, -122.41318159736038 46.94145317402861, -122.41330569927268 46.941589815824834, -122.4133480781939 46.941637291483765, -122.41434365034839 46.942772197753555, -122.41462173380124 46.943083054020775, -122.41465052469553 46.943115623381736, -122.4155144917315 46.94410472983588, -122.41624701560664 46.944935272765086, -122.41662638925057 46.94536403194947, -122.4166936492557 46.94544225680654, -122.41695454901922 46.94575463435967, -122.41700802405873 46.94581546985922, -122.41761820496569 46.94650940488738, -122.41763238163284 46.94652562346544, -122.4182886516221 46.947280900599125, -122.4195671654251 46.94875365343899, -122.41992023473932 46.94914202850412, -122.41995837198023 46.94918463569324, -122.42024408464036 46.949508866219404, -122.42043761638892 46.949718948448265, -122.42053264474649 46.949826202272526, -122.42114592456821 46.950546390668855, -122.42175083591009 46.951232543542105, -122.42178193872469 46.95126828857661, -122.42238739669055 46.95197334280423, -122.42279634313206 46.95243341994114, -122.42316970876216 46.95239114165982, -122.42626695813962 46.95204050572744, -122.42698099889888 46.951959603563544, -122.43012741631661 46.95160314711563, -122.4339878636982 46.95116564981327, -122.437268660021 46.950793890604565, -122.43726042435298 46.949673642191904, -122.43723046016375 46.947924968624484, -122.43719284362946 46.94640467991397, -122.43719224571234 46.94637145919239, -122.4371695730718 46.94435694970204, -122.43713947520816 46.94287659239548, -122.43713898487638 46.9428361323452, -122.43713159472034 46.94094487564088, -122.43712993944959 46.940791942530666, -122.4369167460342 46.94078888313344, -122.43670048259548 46.94078697422726, -122.43532717541514 46.94077459179897, -122.43483708366718 46.940770100730234, -122.43478801044928 46.94076949384517, -122.43172111020085 46.94072170541051, -122.43111022099616 46.94071216096437, -122.43106250779545 46.94071126679063, -122.43071831676527 46.94070374383674, -122.42896486208359 46.94066544631711, -122.42634926377825 46.940608542066606), (-122.42665836703796 46.96405907274892, -122.42665839499017 46.96407033047435, -122.42665870143747 46.96562210584869, -122.42668886774405 46.96788643729521, -122.42669615959444 46.96816430344694, -122.4266967744181 46.96819504691516, -122.42670443623044 46.96875204887439, -122.42670454444777 46.96876113458178, -122.42671240671696 46.96954220348492, -122.42672737835657 46.97092507778897, -122.42674118698739 46.97127532785127, -122.42674309971132 46.971371693281846, -122.42674320276495 46.97174096649179, -122.42675818279398 46.97287667555316, -122.4267652809393 46.9732341221463, -122.42682583545687 46.974927442022626, -122.42682579552164 46.974943452892084, -122.42682677194608 46.97495944983038, -122.42685672690737 46.97627580148578, -122.42688636029601 46.97686332247785, -122.42701855897488 46.976861874334, -122.427060535083 46.97686216667867, -122.42710249894051 46.976861413569246, -122.42915459630454 46.9768613450828, -122.43009272486808 46.976861405666554, -122.43098441253129 46.976850580174094, -122.4311452809921 46.976850311535465, -122.43244197650289 46.97686171988366, -122.43252459287821 46.976862890842604, -122.43389033052541 46.976889591447566, -122.43399078942575 46.976892213066236, -122.43462129424731 46.97691279941967, -122.4350917279343 46.97691940521804, -122.43519469876078 46.97692154196087, -122.43574627160974 46.976936690134465, -122.43750324892363 46.97698250343011, -122.43750216217568 46.97692007240412, -122.43750189114193 46.9768996233962, -122.43749458995957 46.976097398980166, -122.43747964098739 46.97537141621923, -122.43747949171569 46.975363557721685, -122.43746445381481 46.97449923922911, -122.43743407128215 46.97287576301172, -122.43743377804181 46.97285574458479, -122.43740361999794 46.97000601709989, -122.43739604593263 46.96955184280368, -122.4373958209461 46.969534825136094, -122.4373883703639 46.9687718454227, -122.4373656232758 46.96628314295498, -122.43736595670525 46.966271687777024, -122.43736552045137 46.966260234218055, -122.43736573672214 46.964929694282624, -122.43736530026789 46.964018691525695, -122.43736600035035 46.96124696532501, -122.43736768898874 46.96115638807802, -122.43738032852093 46.960815138658056, -122.43737452984959 46.96056503942136, -122.43737386795128 46.96050785632589, -122.43737391821459 46.95901894409553, -122.43736604645346 46.958075899927174, -122.43570383112237 46.958264240054355, -122.43184303371355 46.9587017791803, -122.42869647738262 46.959058253126265, -122.42798217791402 46.95913918500031, -122.4266475176968 46.959290292099595, -122.42665014124968 46.959539581247846, -122.42665021847121 46.95958257701062, -122.42664280395458 46.96065216074975, -122.42665056584391 46.962423005390946, -122.42665836703796 46.96405907274892)))"
