tourId,departureTimeInSec,departureLocationZone,maxTourDurationInSec,departureLocationX,departureLocationY,mesoZone
b2b-0,19800,5885,43200,-123.12937065688313,44.996098710739325,5798.0
b2b-1,19800,5885,43200,-123.12937065688313,44.996098710739325,5798.0
b2b-2,31200,5885,43200,-123.12937065688313,44.996098710739325,5798.0
b2b-3,31200,5885,43200,-123.12937065688313,44.996098710739325,5798.0
b2b-4,31200,5885,43200,-123.12937065688313,44.996098710739325,5798.0
b2b-5,34200,3888,43200,-121.93477546145756,48.10669995087368,3888.0
b2b-6,34200,3888,43200,-121.93477546145756,48.10669995087368,3888.0
b2b-7,34200,3888,43200,-121.93477546145756,48.10669995087368,3888.0
b2b-8,34200,3888,43200,-121.93477546145756,48.10669995087368,3888.0
b2b-9,34200,3888,43200,-121.93477546145756,48.10669995087368,3888.0
b2b-10,34200,3888,43200,-121.93477546145756,48.10669995087368,3888.0
b2b-11,34200,3888,43200,-121.93477546145756,48.10669995087368,3888.0
b2b-12,34200,3888,43200,-121.93477546145756,48.10669995087368,3888.0
b2b-13,34200,3888,43200,-121.93477546145756,48.10669995087368,3888.0
b2b-14,25800,3191,43200,-122.5791952039948,46.99964530187633,2586.0
b2b-15,25800,3191,43200,-122.5791952039948,46.99964530187633,2586.0
b2b-16,27600,3191,43200,-122.5791952039948,46.99964530187633,2595.0
b2b-17,27600,3191,43200,-122.5791952039948,46.99964530187633,2595.0
b2b-18,27600,3191,43200,-122.5791952039948,46.99964530187633,2595.0
b2b-19,27600,3191,43200,-122.5791952039948,46.99964530187633,2595.0
b2b-20,27600,3191,43200,-122.5791952039948,46.99964530187633,2595.0
b2b-21,27600,3191,43200,-122.5791952039948,46.99964530187633,2595.0
b2b-22,27600,3191,43200,-122.5791952039948,46.99964530187633,2595.0
b2b-23,27600,3191,43200,-122.5791952039948,46.99964530187633,2595.0
b2b-24,27600,3191,43200,-122.5791952039948,46.99964530187633,2600.0
b2b-25,27600,3191,43200,-122.5791952039948,46.99964530187633,2600.0
b2b-26,27600,3191,43200,-122.5791952039948,46.99964530187633,2600.0
b2b-27,28320,3191,43200,-122.5791952039948,46.99964530187633,2600.0
b2b-28,27600,3191,43200,-122.5791952039948,46.99964530187633,2600.0
b2b-29,27600,3191,43200,-122.5791952039948,46.99964530187633,2600.0
b2b-30,27600,3191,43200,-122.5791952039948,46.99964530187633,2600.0
b2b-31,27600,3191,43200,-122.5791952039948,46.99964530187633,2600.0
b2b-32,27600,3191,43200,-122.5791952039948,46.99964530187633,2600.0
b2b-33,27600,3191,43200,-122.5791952039948,46.99964530187633,2600.0
b2b-34,27600,3191,43200,-122.5791952039948,46.99964530187633,2600.0
b2b-35,27600,3191,43200,-122.5791952039948,46.99964530187633,2600.0
b2b-36,27600,3191,43200,-122.5791952039948,46.99964530187633,2600.0
b2b-37,28020,3191,43200,-122.5791952039948,46.99964530187633,2600.0
b2b-38,27600,3191,43200,-122.5791952039948,46.99964530187633,2600.0
b2b-39,21000,3191,43200,-122.5791952039948,46.99964530187633,2600.0
b2b-40,21000,3191,43200,-122.5791952039948,46.99964530187633,2600.0
b2b-41,22620,3191,43200,-122.5791952039948,46.99964530187633,2600.0
b2b-42,23220,3191,43200,-122.5791952039948,46.99964530187633,2600.0
b2b-43,21000,3191,43200,-122.5791952039948,46.99964530187633,2600.0
b2b-44,21000,3191,43200,-122.5791952039948,46.99964530187633,2600.0
b2b-45,21000,3191,43200,-122.5791952039948,46.99964530187633,2600.0
b2b-46,21000,3191,43200,-122.5791952039948,46.99964530187633,2600.0
b2b-47,21000,3191,43200,-122.5791952039948,46.99964530187633,2600.0
b2b-48,21000,3191,43200,-122.5791952039948,46.99964530187633,2600.0
b2b-49,21000,3191,43200,-122.5791952039948,46.99964530187633,2600.0
b2b-50,24660,3191,43200,-122.5791952039948,46.99964530187633,2600.0
b2b-51,32400,3715,43200,-122.16713710154345,47.82189449135689,3715.0
b2b-52,32400,3715,43200,-122.16713710154345,47.82189449135689,3715.0
b2b-53,32400,3715,43200,-122.16713710154345,47.82189449135689,3715.0
b2b-54,32400,3715,43200,-122.16713710154345,47.82189449135689,3715.0
b2b-55,32400,3715,43200,-122.16713710154345,47.82189449135689,3715.0
b2b-56,32400,3715,43200,-122.16713710154345,47.82189449135689,3715.0
b2b-57,32400,3715,43200,-122.16713710154345,47.82189449135689,3715.0
b2b-58,30600,3888,43200,-121.89051658925814,48.115518068053305,3888.0
b2b-59,30600,3888,43200,-121.89051658925814,48.115518068053305,3888.0
b2b-60,30600,3888,43200,-121.89051658925814,48.115518068053305,3888.0
b2b-61,30600,3888,43200,-121.89051658925814,48.115518068053305,3888.0
b2b-62,30600,3888,43200,-121.89051658925814,48.115518068053305,3888.0
b2b-63,30600,3888,43200,-121.89051658925814,48.115518068053305,3888.0
b2b-64,30600,3888,43200,-121.89051658925814,48.115518068053305,3888.0
b2b-65,16080,3191,43200,-122.5791952039948,46.99964530187633,4426.0
