payloadId,sequenceRank,tourId,payloadType,requestType,locationZone,estimatedTimeOfArrivalInSec,arrivalTimeWindowInSecLower,arrivalTimeWindowInSecUpper,operationDurationInSec,locationX,locationY,mesoZone,buyerNAICS,sellerNAICS,weightInKg,deliveryType,fleetType
33-db2b2440-,5,b2b-3942,mfr_goods,loading,3854,72420,0,0,0,-122.37360793834652,48.27142205789908,4483.0,,,0.0,pickup-delivery,
33-db2b2441,0,b2b-3943,fuel_fert,loading,3854,34800,0,0,0,-122.37360793834652,48.27142205789908,4547.0,,,0.0,pickup-delivery,
33-b2b12568,1,b2b-3943,fuel_fert,loading,3854,36000,5400,68400,1560,-122.37360793834652,48.27142205789908,4547.0,425000,Port,5860.4134204,pickup-delivery,for-hire
33-b2b12568,2,b2b-3943,fuel_fert,unloading,2121,49020,6960,86400,2460,-121.96411947427856,47.212205026701625,2121.0,425000,Port,5860.4134204,pickup-delivery,for-hire
33-b2b12567,3,b2b-3943,fuel_fert,loading,3854,62940,16200,68400,2280,-122.37360793834652,48.27142205789908,4547.0,425000,Port,16329.32532,pickup-delivery,for-hire
33-b2b12567,4,b2b-3943,fuel_fert,unloading,2121,76680,18480,86400,4260,-121.96411947427856,47.212205026701625,2121.0,425000,Port,16329.32532,pickup-delivery,for-hire
33-db2b2441-,5,b2b-3943,fuel_fert,loading,3854,92400,0,0,0,-122.37360793834652,48.27142205789908,4547.0,,,0.0,pickup-delivery,
33-db2b2442,0,b2b-3944,mfr_goods,loading,3854,43800,0,0,0,-122.37360793834652,48.27142205789908,4554.0,,,0.0,pickup-delivery,
33-b2b12519,1,b2b-3944,mfr_goods,loading,3854,44700,600,68400,5400,-122.37360793834652,48.27142205789908,4547.0,517210,Port,16218.19518935,pickup-delivery,for-hire
33-b2b12519,2,b2b-3944,mfr_goods,unloading,1538,56220,6000,86400,15540,-122.20325513382008,47.69795366743468,1538.0,517210,Port,16218.19518935,pickup-delivery,for-hire
33-db2b2442-,3,b2b-3944,mfr_goods,loading,3854,77880,0,0,0,-122.37360793834652,48.27142205789908,4554.0,,,0.0,pickup-delivery,
33-db2b2443,0,b2b-3945,mfr_goods,loading,3854,43800,0,0,0,-122.37360793834652,48.27142205789908,4554.0,,,0.0,pickup-delivery,
33-b2b12588,1,b2b-3945,mfr_goods,loading,3854,44700,20400,68400,5400,-122.37360793834652,48.27142205789908,4547.0,561300,Port,16225.452667270001,pickup-delivery,for-hire
33-b2b12588,2,b2b-3945,mfr_goods,unloading,2262,56700,25800,86400,6360,-122.07626438712332,47.66625620846052,2262.0,561300,Port,16225.452667270001,pickup-delivery,for-hire
33-db2b2443-,3,b2b-3945,mfr_goods,loading,3854,69660,0,0,0,-122.37360793834652,48.27142205789908,4554.0,,,0.0,pickup-delivery,
33-db2b2444,0,b2b-3946,fuel_fert,loading,3854,48000,0,0,0,-122.37360793834652,48.27142205789908,4497.0,,,0.0,pickup-delivery,
33-b2b12555,1,b2b-3946,fuel_fert,loading,3854,48900,9000,68400,2760,-122.37360793834652,48.27142205789908,4547.0,492000,Port,16329.32532,pickup-delivery,for-hire
33-b2b12555,2,b2b-3946,fuel_fert,unloading,1491,57600,11760,86400,6900,-122.15580599667912,47.7220939467889,1491.0,492000,Port,16329.32532,pickup-delivery,for-hire
33-db2b2444-,3,b2b-3946,fuel_fert,loading,3854,70440,0,0,0,-122.37360793834652,48.27142205789908,4497.0,,,0.0,pickup-delivery,
33-db2b2445,0,b2b-3947,fuel_fert,loading,3854,48000,0,0,0,-122.37360793834652,48.27142205789908,4497.0,,,0.0,pickup-delivery,
33-b2b12556,1,b2b-3947,fuel_fert,loading,3854,48900,3000,68400,4920,-122.37360793834652,48.27142205789908,4547.0,492000,Port,12769.532400240001,pickup-delivery,for-hire
33-b2b12556,2,b2b-3947,fuel_fert,unloading,1491,59760,7920,86400,5760,-122.16113570968936,47.71967442896405,1491.0,492000,Port,12769.532400240001,pickup-delivery,for-hire
33-db2b2445-,3,b2b-3947,fuel_fert,loading,3854,71460,0,0,0,-122.37360793834652,48.27142205789908,4497.0,,,0.0,pickup-delivery,
33-db2b2446,0,b2b-3948,others,loading,3855,42000,0,0,0,-122.24060725265676,48.24555687557934,4537.0,,,0.0,pickup-delivery,
33-b2b13761,1,b2b-3948,others,loading,3860,43980,4800,68400,360,-122.1605513466278,48.268797442530335,4536.0,4A0000,Crossing,4485.57494693,pickup-delivery,for-hire
33-b2b13761,2,b2b-3948,others,unloading,1632,51240,5160,86400,1440,-122.20202907541449,47.61762698120174,1632.0,4A0000,Crossing,4485.57494693,pickup-delivery,for-hire
33-db2b2446-,3,b2b-3948,others,loading,3855,59580,0,0,0,-122.24060725265676,48.24555687557934,4537.0,,,0.0,pickup-delivery,
33-db2b2447,0,b2b-3949,fuel_fert,loading,3854,42600,0,0,0,-122.37360793834652,48.27142205789908,4567.0,,,0.0,pickup-delivery,
33-b2b12558,1,b2b-3949,fuel_fert,loading,3854,44700,0,68400,2340,-122.37360793834652,48.27142205789908,4547.0,491000,Port,12769.532400240001,pickup-delivery,for-hire
33-b2b12558,2,b2b-3949,fuel_fert,unloading,2285,52680,2340,86400,7620,-122.1591486913372,47.75130653493077,2285.0,491000,Port,12769.532400240001,pickup-delivery,for-hire
33-b2b12557,3,b2b-3949,fuel_fert,loading,3854,65940,8400,68400,5400,-122.37360793834652,48.27142205789908,4547.0,491000,Port,16329.32532,pickup-delivery,for-hire
33-b2b12557,4,b2b-3949,fuel_fert,unloading,2285,76980,13800,86400,5400,-122.1591486913372,47.75130653493077,2285.0,491000,Port,16329.32532,pickup-delivery,for-hire
33-db2b2447-,5,b2b-3949,fuel_fert,loading,3854,88020,0,0,0,-122.37360793834652,48.27142205789908,4567.0,,,0.0,pickup-delivery,
33-db2b2448,0,b2b-3950,mfr_goods,loading,3854,27600,0,0,0,-122.37360793834652,48.27142205789908,4549.0,,,0.0,pickup-delivery,
33-b2b12531,1,b2b-3950,mfr_goods,loading,3854,29400,6000,68400,360,-122.37360793834652,48.27142205789908,4547.0,712000,Port,112.94450013000001,pickup-delivery,for-hire
33-b2b12617,2,b2b-3950,mfr_goods,loading,3854,29760,15600,68400,5400,-122.37360793834652,48.27142205789908,4547.0,713900,Port,16139.270116970001,pickup-delivery,for-hire
33-b2b12617,3,b2b-3950,mfr_goods,unloading,1967,44760,21000,86400,4320,-122.2038308556334,47.345958411673486,1967.0,713900,Port,16139.270116970001,pickup-delivery,for-hire
33-b2b12531,4,b2b-3950,mfr_goods,unloading,1265,50460,6360,86400,1140,-122.33146290790938,47.59962677972835,1265.0,712000,Port,112.94450013000001,pickup-delivery,for-hire
33-db2b2448-,5,b2b-3950,mfr_goods,loading,3854,58620,0,0,0,-122.37360793834652,48.27142205789908,4549.0,,,0.0,pickup-delivery,
33-db2b2449,0,b2b-3951,mfr_goods,loading,3854,27600,0,0,0,-122.37360793834652,48.27142205789908,4549.0,,,0.0,pickup-delivery,
33-b2b12530,1,b2b-3951,mfr_goods,loading,3854,29400,5400,68400,5400,-122.37360793834652,48.27142205789908,4547.0,712000,Port,16329.32532,pickup-delivery,for-hire
33-b2b12530,2,b2b-3951,mfr_goods,unloading,1265,41820,10800,86400,360,-122.33146290790938,47.59962677972835,1265.0,712000,Port,16329.32532,pickup-delivery,for-hire
33-db2b2449-,3,b2b-3951,mfr_goods,loading,3854,49200,0,0,0,-122.37360793834652,48.27142205789908,4549.0,,,0.0,pickup-delivery,
33-db2b2450,0,b2b-3952,mfr_goods,loading,3854,45000,0,0,0,-122.37360793834652,48.27142205789908,4557.0,,,0.0,pickup-delivery,
33-b2b12626,1,b2b-3952,mfr_goods,loading,3854,46200,16200,68400,780,-122.37360793834652,48.27142205789908,4540.0,621100,Crossing,2564.6112599800003,pickup-delivery,for-hire
33-b2b12626,2,b2b-3952,mfr_goods,unloading,1260,54000,16980,86400,1140,-122.30354556389658,47.600498569383575,1260.0,621100,Crossing,2564.6112599800003,pickup-delivery,for-hire
33-b2b12579,3,b2b-3952,mfr_goods,loading,3854,62160,3000,68400,4080,-122.37360793834652,48.27142205789908,4547.0,623B00,Port,16228.627813860001,pickup-delivery,for-hire
33-b2b12579,4,b2b-3952,mfr_goods,unloading,1617,73260,7080,86400,8220,-122.183994211643,47.61620004086254,1617.0,623B00,Port,16228.627813860001,pickup-delivery,for-hire
33-db2b2450-,5,b2b-3952,mfr_goods,loading,3854,88500,0,0,0,-122.37360793834652,48.27142205789908,4557.0,,,0.0,pickup-delivery,
33-db2b2451,0,b2b-3953,interm_food,loading,3854,39000,0,0,0,-122.37360793834652,48.27142205789908,4567.0,,,0.0,pickup-delivery,
33-b2b12084,1,b2b-3953,interm_food,loading,3854,41100,19200,68400,420,-122.37360793834652,48.27142205789908,4558.0,721000,311513,1373.02410399,pickup-delivery,for-hire
33-b2b12084,2,b2b-3953,interm_food,unloading,1228,48360,19620,86400,420,-122.35880308169916,47.617603318348735,1228.0,721000,311513,1373.02410399,pickup-delivery,for-hire
33-b2b12083,3,b2b-3953,interm_food,loading,3854,55620,14400,68400,5400,-122.37360793834652,48.27142205789908,4558.0,721000,311513,16329.32532,pickup-delivery,for-hire
33-b2b12083,4,b2b-3953,interm_food,unloading,1228,67860,19800,86400,11340,-122.35381972981172,47.618298762944896,1228.0,721000,311513,16329.32532,pickup-delivery,for-hire
33-db2b2451-,5,b2b-3953,interm_food,loading,3854,86040,0,0,0,-122.37360793834652,48.27142205789908,4567.0,,,0.0,pickup-delivery,
33-db2b2452,0,b2b-3954,others,loading,3858,16800,0,0,0,-122.32484971289897,48.270695775682846,4478.0,,,0.0,pickup-delivery,
33-b2b13760,1,b2b-3954,others,loading,3860,21480,11400,68400,5400,-122.1605513466278,48.268797442530335,4536.0,332720,Crossing,14475.03971144,pickup-delivery,for-hire
33-b2b13760,2,b2b-3954,others,unloading,1190,33840,16800,86400,1080,-122.35942705077568,47.62422680193348,1190.0,332720,Crossing,14475.03971144,pickup-delivery,for-hire
33-db2b2452-,3,b2b-3954,others,loading,3858,41880,0,0,0,-122.32484971289897,48.270695775682846,4478.0,,,0.0,pickup-delivery,
33-db2b2453,0,b2b-3955,mfr_goods,loading,3855,21600,0,0,0,-122.24060725265676,48.24555687557934,4535.0,,,0.0,pickup-delivery,
33-b2b13754,1,b2b-3955,mfr_goods,loading,3860,24180,1200,68400,1800,-122.1605513466278,48.268797442530335,4536.0,5416A0,Crossing,5209.50836945,pickup-delivery,for-hire
33-b2b13754,2,b2b-3955,mfr_goods,unloading,1832,34560,3000,86400,900,-122.34363382176086,47.46431702109627,1832.0,5416A0,Crossing,5209.50836945,pickup-delivery,for-hire
33-b2b13753,3,b2b-3955,mfr_goods,loading,3860,44040,18600,68400,5400,-122.1605513466278,48.268797442530335,4536.0,5416A0,Crossing,16329.32532,pickup-delivery,for-hire
33-b2b13753,4,b2b-3955,mfr_goods,unloading,1832,58020,24000,86400,7560,-122.34363382176086,47.46431702109627,1832.0,5416A0,Crossing,16329.32532,pickup-delivery,for-hire
33-db2b2453-,5,b2b-3955,mfr_goods,loading,3855,74100,0,0,0,-122.24060725265676,48.24555687557934,4535.0,,,0.0,pickup-delivery,
33-db2b2454,0,b2b-3956,mfr_goods,loading,3854,24600,0,0,0,-122.37360793834652,48.27142205789908,4551.0,,,0.0,pickup-delivery,
33-b2b12580,1,b2b-3956,mfr_goods,loading,3854,26400,15000,68400,2640,-122.37360793834652,48.27142205789908,4547.0,623B00,Port,16228.627813860001,pickup-delivery,for-hire
33-b2b12580,2,b2b-3956,mfr_goods,unloading,1617,36060,17640,86400,4020,-122.183994211643,47.61620004086254,1617.0,623B00,Port,16228.627813860001,pickup-delivery,for-hire
33-b2b12576,3,b2b-3956,mfr_goods,loading,3854,47100,10800,68400,5400,-122.37360793834652,48.27142205789908,4547.0,812900,Port,16288.04841433,pickup-delivery,for-hire
33-b2b12576,4,b2b-3956,mfr_goods,unloading,1806,60840,16200,86400,5640,-122.31210979542016,47.47763734484122,1806.0,812900,Port,16288.04841433,pickup-delivery,for-hire
33-db2b2454-,5,b2b-3956,mfr_goods,loading,3854,74820,0,0,0,-122.37360793834652,48.27142205789908,4551.0,,,0.0,pickup-delivery,
33-db2b2455,0,b2b-3957,mfr_goods,loading,2128,34200,0,0,0,-121.39296059311314,47.282192691963054,4684.0,,,0.0,pickup-delivery,
33-b2b7067,1,b2b-3957,mfr_goods,loading,2128,35700,2400,68400,480,-121.39296059311314,47.282192691963054,4707.0,515200,33291A,894.9377460100001,pickup-delivery,for-hire
33-b2b7067,2,b2b-3957,mfr_goods,unloading,1606,41400,2880,86400,1080,-122.16468534850516,47.58635342915241,1606.0,515200,33291A,894.9377460100001,pickup-delivery,for-hire
33-db2b2455-,3,b2b-3957,mfr_goods,loading,2128,47700,0,0,0,-121.39296059311314,47.282192691963054,4684.0,,,0.0,pickup-delivery,
33-db2b2456,0,b2b-3958,mfr_goods,loading,2128,16800,0,0,0,-121.39296059311314,47.282192691963054,4749.0,,,0.0,pickup-delivery,
33-b2b7061,1,b2b-3958,mfr_goods,loading,2128,20400,20400,68400,660,-121.39296059311314,47.282192691963054,4707.0,515200,33291A,894.9377460100001,pickup-delivery,for-hire
33-b2b7061,2,b2b-3958,mfr_goods,unloading,1606,26280,21060,86400,540,-122.16080461196952,47.58577779378354,1606.0,515200,33291A,894.9377460100001,pickup-delivery,for-hire
33-db2b2456-,3,b2b-3958,mfr_goods,loading,2128,32040,0,0,0,-121.39296059311314,47.282192691963054,4749.0,,,0.0,pickup-delivery,
33-db2b2457,0,b2b-3959,mfr_goods,loading,2128,46800,0,0,0,-121.39296059311314,47.282192691963054,4662.0,,,0.0,pickup-delivery,
33-b2b7046,1,b2b-3959,mfr_goods,loading,2128,48900,4800,68400,540,-121.39296059311314,47.282192691963054,4707.0,515200,33291A,894.9377460100001,pickup-delivery,for-hire
33-b2b7046,2,b2b-3959,mfr_goods,unloading,1606,54660,5340,86400,360,-122.1488494286186,47.58587920525119,1606.0,515200,33291A,894.9377460100001,pickup-delivery,for-hire
33-db2b2457-,3,b2b-3959,mfr_goods,loading,2128,60240,0,0,0,-121.39296059311314,47.282192691963054,4662.0,,,0.0,pickup-delivery,
33-db2b2458,0,b2b-3960,mfr_goods,loading,2128,42600,0,0,0,-121.39296059311314,47.282192691963054,4695.0,,,0.0,pickup-delivery,
33-b2b7053,1,b2b-3960,mfr_goods,loading,2128,43200,19800,68400,540,-121.39296059311314,47.282192691963054,4707.0,515200,33291A,894.9377460100001,pickup-delivery,for-hire
33-b2b7024,2,b2b-3960,mfr_goods,loading,2128,43740,9600,68400,480,-121.39296059311314,47.282192691963054,4707.0,3363A0,33291A,894.9377460100001,pickup-delivery,for-hire
33-b2b7024,3,b2b-3960,mfr_goods,unloading,972,51180,10080,86400,780,-122.31927100473796,47.70214280800765,972.0,3363A0,33291A,894.9377460100001,pickup-delivery,for-hire
33-b2b7053,4,b2b-3960,mfr_goods,unloading,1606,53880,20340,86400,660,-122.15994529335076,47.58422799136723,1606.0,515200,33291A,894.9377460100001,pickup-delivery,for-hire
33-db2b2458-,5,b2b-3960,mfr_goods,loading,2128,59760,0,0,0,-121.39296059311314,47.282192691963054,4695.0,,,0.0,pickup-delivery,
33-db2b2459,0,b2b-3961,mfr_goods,loading,2128,33600,0,0,0,-121.39296059311314,47.282192691963054,4662.0,,,0.0,pickup-delivery,
33-b2b7056,1,b2b-3961,mfr_goods,loading,2128,35100,11400,68400,540,-121.39296059311314,47.282192691963054,4707.0,515200,33291A,894.9377460100001,pickup-delivery,for-hire
33-b2b7056,2,b2b-3961,mfr_goods,unloading,1606,40860,11940,86400,540,-122.15232612789774,47.58326725114839,1606.0,515200,33291A,894.9377460100001,pickup-delivery,for-hire
33-db2b2459-,3,b2b-3961,mfr_goods,loading,2128,46620,0,0,0,-121.39296059311314,47.282192691963054,4662.0,,,0.0,pickup-delivery,
33-db2b2460,0,b2b-3962,mfr_goods,loading,2128,39600,0,0,0,-121.39296059311314,47.282192691963054,4670.0,,,0.0,pickup-delivery,
33-b2b7070,1,b2b-3962,mfr_goods,loading,2128,41400,16200,68400,660,-121.39296059311314,47.282192691963054,4707.0,336413,33291A,894.9377460100001,pickup-delivery,for-hire
33-b2b7070,2,b2b-3962,mfr_goods,unloading,1340,48240,16860,86400,480,-122.36174286779014,47.537532679181744,1340.0,336413,33291A,894.9377460100001,pickup-delivery,for-hire
33-db2b2460-,3,b2b-3962,mfr_goods,loading,2128,54900,0,0,0,-121.39296059311314,47.282192691963054,4670.0,,,0.0,pickup-delivery,
33-db2b2461,0,b2b-3963,mfr_goods,loading,2128,40200,0,0,0,-121.39296059311314,47.282192691963054,4687.0,,,0.0,pickup-delivery,
33-b2b7077,1,b2b-3963,mfr_goods,loading,2128,41100,10200,68400,360,-121.39296059311314,47.282192691963054,4707.0,336413,33291A,894.9377460100001,pickup-delivery,for-hire
33-b2b7077,2,b2b-3963,mfr_goods,unloading,1340,47640,10560,86400,1020,-122.36321432853548,47.55129486490848,1340.0,336413,33291A,894.9377460100001,pickup-delivery,for-hire
33-db2b2461-,3,b2b-3963,mfr_goods,loading,2128,54840,0,0,0,-121.39296059311314,47.282192691963054,4687.0,,,0.0,pickup-delivery,
33-db2b2462,0,b2b-3964,mfr_goods,loading,2128,26400,0,0,0,-121.39296059311314,47.282192691963054,4749.0,,,0.0,pickup-delivery,
33-b2b7075,1,b2b-3964,mfr_goods,loading,2128,26700,4800,68400,1020,-121.39296059311314,47.282192691963054,4707.0,336413,33291A,894.9377460100001,pickup-delivery,for-hire
33-b2b7075,2,b2b-3964,mfr_goods,unloading,1340,33900,5820,86400,1080,-122.36371395049538,47.53969860299328,1340.0,336413,33291A,894.9377460100001,pickup-delivery,for-hire
33-db2b2462-,3,b2b-3964,mfr_goods,loading,2128,41160,0,0,0,-121.39296059311314,47.282192691963054,4749.0,,,0.0,pickup-delivery,
33-db2b2463,0,b2b-3965,mfr_goods,loading,5897,36600,0,0,0,-123.20977833385165,44.7384785157868,20009.0,,,0.0,pickup-delivery,
33-b2b11815,1,b2b-3965,mfr_goods,loading,5897,37200,6600,68400,1200,-123.20977833385165,44.7384785157868,20009.0,511130,323120,131.08819493000001,pickup-delivery,for-hire
33-b2b11815,2,b2b-3965,mfr_goods,unloading,1914,55380,7800,86400,480,-122.19971809760672,47.4421368370928,1914.0,511130,323120,131.08819493000001,pickup-delivery,for-hire
33-db2b2463-,3,b2b-3965,mfr_goods,loading,5897,72840,0,0,0,-123.20977833385165,44.7384785157868,20009.0,,,0.0,pickup-delivery,
33-db2b2464,0,b2b-3966,mfr_goods,loading,5897,19800,0,0,0,-123.20977833385165,44.7384785157868,20009.0,,,0.0,pickup-delivery,
33-b2b10644,1,b2b-3966,mfr_goods,loading,5897,21000,16800,68400,480,-123.20977833385165,44.7384785157868,20009.0,325211,325211,2575.95106923,pickup-delivery,for-hire
33-b2b10644,2,b2b-3966,mfr_goods,unloading,1105,39720,17280,86400,480,-122.3489715958396,47.65915345413016,1105.0,325211,325211,2575.95106923,pickup-delivery,for-hire
33-db2b2464-,3,b2b-3966,mfr_goods,loading,5897,58440,0,0,0,-123.20977833385165,44.7384785157868,20009.0,,,0.0,pickup-delivery,
33-db2b2465,0,b2b-3967,interm_food,loading,5897,27000,0,0,0,-123.20977833385165,44.7384785157868,20009.0,,,0.0,pickup-delivery,
33-b2b12063,1,b2b-3967,interm_food,loading,5897,29100,10200,68400,5400,-123.20977833385165,44.7384785157868,20009.0,311230,311300,16329.32532,pickup-delivery,for-hire
33-b2b12063,2,b2b-3967,interm_food,unloading,1076,52800,15600,86400,5640,-122.28816362708024,47.66398203608709,1076.0,311230,311300,16329.32532,pickup-delivery,for-hire
33-db2b2465-,3,b2b-3967,interm_food,loading,5897,76740,0,0,0,-123.20977833385165,44.7384785157868,20009.0,,,0.0,pickup-delivery,
33-db2b2466,0,b2b-3968,interm_food,loading,5897,27000,0,0,0,-123.20977833385165,44.7384785157868,20009.0,,,0.0,pickup-delivery,
33-b2b12064,1,b2b-3968,interm_food,loading,5897,29100,8400,68400,840,-123.20977833385165,44.7384785157868,20009.0,311230,311300,1383.00313613,pickup-delivery,for-hire
33-b2b12064,2,b2b-3968,interm_food,unloading,1076,48240,9240,86400,1200,-122.28609292604118,47.66652828584613,1076.0,311230,311300,1383.00313613,pickup-delivery,for-hire
33-db2b2466-,3,b2b-3968,interm_food,loading,5897,67740,0,0,0,-123.20977833385165,44.7384785157868,20009.0,,,0.0,pickup-delivery,
33-db2b2467,0,b2b-3969,mfr_goods,loading,5897,12000,0,0,0,-123.20977833385165,44.7384785157868,20009.0,,,0.0,pickup-delivery,
33-b2b10466,1,b2b-3969,mfr_goods,loading,5897,15000,15000,68400,480,-123.20977833385165,44.7384785157868,20009.0,423900,339930,131.5417873,pickup-delivery,for-hire
33-b2b10466,2,b2b-3969,mfr_goods,unloading,1583,33780,15480,86400,540,-122.10165267316852,47.63615184831248,1583.0,423900,339930,131.5417873,pickup-delivery,for-hire
33-db2b2467-,3,b2b-3969,mfr_goods,loading,5897,52620,0,0,0,-123.20977833385165,44.7384785157868,20009.0,,,0.0,pickup-delivery,
33-db2b2468,0,b2b-3970,mfr_goods,loading,5897,20400,0,0,0,-123.20977833385165,44.7384785157868,20009.0,,,0.0,pickup-delivery,
33-b2b10655,1,b2b-3970,mfr_goods,loading,5897,20700,9000,68400,360,-123.20977833385165,44.7384785157868,20009.0,326160,325211,2575.95106923,pickup-delivery,for-hire
33-b2b10655,2,b2b-3970,mfr_goods,unloading,1486,39780,9360,86400,780,-122.17106717632257,47.71429949669648,1486.0,326160,325211,2575.95106923,pickup-delivery,for-hire
33-db2b2468-,3,b2b-3970,mfr_goods,loading,5897,59280,0,0,0,-123.20977833385165,44.7384785157868,20009.0,,,0.0,pickup-delivery,
33-db2b2469,0,b2b-3971,mfr_goods,loading,5897,21600,0,0,0,-123.20977833385165,44.7384785157868,20009.0,,,0.0,pickup-delivery,
33-b2b6854,1,b2b-3971,mfr_goods,loading,5897,21900,21000,68400,1140,-123.20977833385165,44.7384785157868,20009.0,424400,332600,895.84493075,pickup-delivery,for-hire
33-b2b6854,2,b2b-3971,mfr_goods,unloading,2105,39300,22140,86400,780,-122.16367948178558,47.30058925075348,2105.0,424400,332600,895.84493075,pickup-delivery,for-hire
33-db2b2469-,3,b2b-3971,mfr_goods,loading,5897,56340,0,0,0,-123.20977833385165,44.7384785157868,20009.0,,,0.0,pickup-delivery,
33-db2b2470,0,b2b-3972,mfr_goods,loading,5897,37200,0,0,0,-123.20977833385165,44.7384785157868,20009.0,,,0.0,pickup-delivery,
33-b2b14408,1,b2b-3972,mfr_goods,loading,5897,39000,16800,68400,5400,-123.20977833385165,44.7384785157868,20009.0,Port,424200,16329.32532,pickup-delivery,for-hire
33-b2b14408,2,b2b-3972,mfr_goods,unloading,1300,62100,22200,86400,2820,-122.35716400975976,47.594277974034085,1300.0,Port,424200,16329.32532,pickup-delivery,for-hire
33-db2b2470-,3,b2b-3972,mfr_goods,loading,5897,82620,0,0,0,-123.20977833385165,44.7384785157868,20009.0,,,0.0,pickup-delivery,
33-db2b2471,0,b2b-3973,mfr_goods,loading,5897,37200,0,0,0,-123.20977833385165,44.7384785157868,20009.0,,,0.0,pickup-delivery,
33-b2b14409,1,b2b-3973,mfr_goods,loading,5897,39000,3600,68400,540,-123.20977833385165,44.7384785157868,20009.0,Port,424200,98.42954429000001,pickup-delivery,for-hire
33-b2b14409,2,b2b-3973,mfr_goods,unloading,1300,57240,4140,86400,900,-122.35716400975976,47.594277974034085,1300.0,Port,424200,98.42954429000001,pickup-delivery,for-hire
33-db2b2471-,3,b2b-3973,mfr_goods,loading,5897,75840,0,0,0,-123.20977833385165,44.7384785157868,20009.0,,,0.0,pickup-delivery,
33-db2b2472,0,b2b-3974,mfr_goods,loading,5897,40800,0,0,0,-123.20977833385165,44.7384785157868,20009.0,,,0.0,pickup-delivery,
33-b2b10662,1,b2b-3974,mfr_goods,loading,5897,42900,15000,68400,1200,-123.20977833385165,44.7384785157868,20009.0,326160,325211,2575.95106923,pickup-delivery,for-hire
33-b2b10662,2,b2b-3974,mfr_goods,unloading,1486,62820,16200,86400,780,-122.17582366766878,47.71537989957228,1486.0,326160,325211,2575.95106923,pickup-delivery,for-hire
33-db2b2472-,3,b2b-3974,mfr_goods,loading,5897,82320,0,0,0,-123.20977833385165,44.7384785157868,20009.0,,,0.0,pickup-delivery,
33-db2b2473,0,b2b-3975,interm_food,loading,5897,27000,0,0,0,-123.20977833385165,44.7384785157868,20009.0,,,0.0,pickup-delivery,
33-b2b12065,1,b2b-3975,interm_food,loading,5897,27900,15600,68400,5400,-123.20977833385165,44.7384785157868,20009.0,311230,311300,16329.32532,pickup-delivery,for-hire
33-b2b12065,2,b2b-3975,interm_food,unloading,1076,51600,21000,86400,1440,-122.28588786556875,47.665494122556346,1076.0,311230,311300,16329.32532,pickup-delivery,for-hire
33-db2b2473-,3,b2b-3975,interm_food,loading,5897,71340,0,0,0,-123.20977833385165,44.7384785157868,20009.0,,,0.0,pickup-delivery,
33-db2b2474,0,b2b-3976,interm_food,loading,5897,27000,0,0,0,-123.20977833385165,44.7384785157868,20009.0,,,0.0,pickup-delivery,
33-b2b12066,1,b2b-3976,interm_food,loading,5897,27900,6000,68400,420,-123.20977833385165,44.7384785157868,20009.0,311230,311300,1383.00313613,pickup-delivery,for-hire
33-b2b12066,2,b2b-3976,interm_food,unloading,1076,46620,6420,86400,480,-122.28872433973812,47.66562153432528,1076.0,311230,311300,1383.00313613,pickup-delivery,for-hire
33-db2b2474-,3,b2b-3976,interm_food,loading,5897,65400,0,0,0,-123.20977833385165,44.7384785157868,20009.0,,,0.0,pickup-delivery,
33-db2b2475,0,b2b-3977,mfr_goods,loading,5897,36600,0,0,0,-123.20977833385165,44.7384785157868,20009.0,,,0.0,pickup-delivery,
33-b2b10458,1,b2b-3977,mfr_goods,loading,5897,38700,14400,68400,720,-123.20977833385165,44.7384785157868,20009.0,423900,339930,131.5417873,pickup-delivery,for-hire
33-b2b10458,2,b2b-3977,mfr_goods,unloading,1583,57720,15120,86400,300,-122.10977291813587,47.63433086333131,1583.0,423900,339930,131.5417873,pickup-delivery,for-hire
33-db2b2475-,3,b2b-3977,mfr_goods,loading,5897,76320,0,0,0,-123.20977833385165,44.7384785157868,20009.0,,,0.0,pickup-delivery,
33-db2b2476,0,b2b-3978,mfr_goods,loading,5897,20400,0,0,0,-123.20977833385165,44.7384785157868,20009.0,,,0.0,pickup-delivery,
33-b2b13829,1,b2b-3978,mfr_goods,loading,5897,21000,19200,68400,3420,-123.20977833385165,44.7384785157868,20009.0,Airport,423400,16329.32532,pickup-delivery,for-hire
33-b2b13829,2,b2b-3978,mfr_goods,unloading,1851,41400,22620,86400,4500,-122.3081027608845,47.44795284698432,1851.0,Airport,423400,16329.32532,pickup-delivery,for-hire
33-b2b13830,3,b2b-3978,mfr_goods,loading,5897,62880,13800,68400,660,-123.20977833385165,44.7384785157868,20009.0,Airport,423400,385.09992213000004,pickup-delivery,for-hire
33-b2b13830,4,b2b-3978,mfr_goods,unloading,1851,80520,14460,86400,480,-122.3081027608845,47.44795284698432,1851.0,Airport,423400,385.09992213000004,pickup-delivery,for-hire
33-db2b2476-,5,b2b-3978,mfr_goods,loading,5897,97980,0,0,0,-123.20977833385165,44.7384785157868,20009.0,,,0.0,pickup-delivery,
33-db2b2477,0,b2b-3979,mfr_goods,loading,5897,27600,0,0,0,-123.20977833385165,44.7384785157868,20009.0,,,0.0,pickup-delivery,
33-b2b10485,1,b2b-3979,mfr_goods,loading,5897,29700,13800,68400,600,-123.20977833385165,44.7384785157868,20009.0,441000,336370,1321.76816618,pickup-delivery,for-hire
